s,m,s,m,s,m,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
 1.6024175E+000, 1.3499243E+001, 1.6024175E+000, 1.3011056E+001, 1.6024175E+000, 4.3605108E+001, 6.2139629E+000, 6.5959621E+000, 6.9248821E+000, 7.4052359E+000, 8.0392408E+000, 8.4410236E+000, 9.3351153E+000, 1.0116460E+001, 1.0890415E+001, 1.1812367E+001, 1.2665219E+001, 1.3764319E+001, 1.5522368E+001, 1.6817791E+001, 1.8241931E+001, 1.9817613E+001, 2.1562360E+001, 2.3039617E+001, 2.5121059E+001, 2.7416692E+001, 2.9885737E+001, 3.2518571E+001, 3.5311455E+001, 3.8230833E+001, 3.9332347E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.1073008E+001, 2.2497910E+001, 2.3671833E+001, 2.4882383E+001, 2.5245424E+001, 2.7162200E+001, 3.2054493E+001, 2.8902809E+001, 3.2285319E+001, 2.8982325E+001
 1.8015502E+000, 1.5156361E+001, 1.8015502E+000, 1.5193029E+001, 1.8015502E+000, 4.9293794E+001, 6.8661136E+000, 7.3394546E+000, 7.7411208E+000, 8.3287140E+000, 9.1365813E+000, 9.6097246E+000, 1.0638804E+001, 1.1493242E+001, 1.2300265E+001, 1.3285249E+001, 1.4177884E+001, 1.5361659E+001, 1.6993087E+001, 1.8343167E+001, 1.9806342E+001, 2.1394428E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2656915E+001, 2.4019601E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7265109E+001, 3.2054493E+001, 2.9000045E+001, 3.2285319E+001, 2.8982325E+001
 2.0064642E+000, 1.7334485E+001, 2.0064642E+000, 1.7743079E+001, 2.0064642E+000, 5.4111512E+001, 7.3629784E+000, 7.8575845E+000, 8.2725930E+000, 8.8666882E+000, 9.6658414E+000, 1.0134131E+001, 1.1148268E+001, 1.1990111E+001, 1.2776525E+001, 1.3754988E+001, 1.4727553E+001, 1.5908716E+001, 1.6996647E+001, 1.8343167E+001, 1.9806342E+001, 2.1394428E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2656915E+001, 2.4019601E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7265109E+001, 3.2054493E+001, 2.9275128E+001, 3.2285319E+001, 2.8982325E+001
 2.2007792E+000, 1.9639750E+001, 2.2007792E+000, 1.9680947E+001, 2.2007792E+000, 5.8620971E+001, 7.8687411E+000, 8.3410100E+000, 8.7369801E+000, 9.2950201E+000, 9.9586015E+000, 1.0401295E+001, 1.1385736E+001, 1.2208876E+001, 1.2943312E+001, 1.3892642E+001, 1.4835527E+001, 1.5979479E+001, 1.7002128E+001, 1.8343167E+001, 1.9806342E+001, 2.1394428E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2656915E+001, 2.4019601E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7265109E+001, 3.2054493E+001, 3.0287693E+001, 3.2285319E+001, 2.8982325E+001
 2.4067531E+000, 2.1798436E+001, 2.4067531E+000, 2.1639451E+001, 2.4067531E+000, 6.3600594E+001, 8.2739164E+000, 8.7576756E+000, 9.1471199E+000, 9.7075496E+000, 1.0360833E+001, 1.0802361E+001, 1.1761357E+001, 1.2561154E+001, 1.3255387E+001, 1.4180460E+001, 1.5016930E+001, 1.6089830E+001, 1.7645001E+001, 1.8872560E+001, 2.0172301E+001, 2.1545225E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2679907E+001, 2.4099789E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 2.6051329E+000, 2.3469372E+001, 2.6051329E+000, 2.3208531E+001, 2.6051329E+000, 6.8171200E+001, 8.6784736E+000, 9.1863302E+000, 9.6098390E+000, 1.0197406E+001, 1.0897196E+001, 1.1357900E+001, 1.2348211E+001, 1.3164342E+001, 1.3871233E+001, 1.4805748E+001, 1.5619540E+001, 1.6680785E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 2.8050002E+000, 2.5900191E+001, 2.8050002E+000, 2.5031022E+001, 2.8050002E+000, 7.2556940E+001, 8.9901335E+000, 9.5119690E+000, 9.9602376E+000, 1.0557986E+001, 1.1270542E+001, 1.1730613E+001, 1.2711622E+001, 1.3514495E+001, 1.4239667E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 3.0017796E+000, 2.7666422E+001, 3.0017796E+000, 2.7321909E+001, 3.0017796E+000, 7.7608606E+001, 9.0483304E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 3.2054954E+000, 2.8803267E+001, 3.1970073E+000, 2.9478290E+001, 3.2054954E+000, 8.2075299E+001, 9.0483304E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 3.4007232E+000, 2.9860474E+001, 3.4007232E+000, 3.1502998E+001, 3.4007232E+000, 8.6242614E+001, 9.0483304E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 3.6040709E+000, 3.2092836E+001, 3.6040709E+000, 3.3158808E+001, 3.6040709E+000, 9.0569853E+001, 9.0483304E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 3.8014298E+000, 3.4304658E+001, 3.8014298E+000, 3.5642615E+001, 3.7925586E+000, 9.6628288E+001, 9.0483304E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 4.0054671E+000, 3.5535461E+001, 3.9965959E+000, 3.7177900E+001, 3.9611112E+000, 1.0176356E+002, 9.1340348E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 4.2044626E+000, 3.6147866E+001, 4.2044626E+000, 3.7177900E+001, 3.9611112E+000, 1.0267209E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 4.4079037E+000, 3.7592092E+001, 4.4079037E+000, 4.0326681E+001, 4.4079037E+000, 1.0967515E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 4.6083991E+000, 3.8191031E+001, 4.4281558E+000, 4.2523247E+001, 4.6083991E+000, 1.1262332E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 4.8033613E+000, 3.8191031E+001, 4.4281558E+000, 4.2841092E+001, 4.7485265E+000, 1.1614065E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 5.0037703E+000, 4.0575657E+001, 5.0037703E+000, 4.4303208E+001, 5.0037703E+000, 1.1951447E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 5.2042899E+000, 4.2583120E+001, 5.2042899E+000, 4.7895330E+001, 5.2042899E+000, 1.2305490E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 5.4097242E+000, 4.4205673E+001, 5.3989119E+000, 5.0646602E+001, 5.4097242E+000, 1.2591943E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 5.6086712E+000, 4.6453733E+001, 5.6086712E+000, 5.1662928E+001, 5.6086712E+000, 1.2851530E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 5.8108618E+000, 4.9891365E+001, 5.8108618E+000, 5.3781871E+001, 5.7989682E+000, 1.3043973E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 6.0106736E+000, 5.2066559E+001, 5.9845078E+000, 5.5119913E+001, 5.9190932E+000, 1.3185702E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 6.2069175E+000, 5.2975804E+001, 6.1153370E+000, 5.5119913E+001, 5.9190932E+000, 1.3228133E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 6.4084911E+000, 5.2975804E+001, 6.1153370E+000, 5.5196171E+001, 6.3510903E+000, 1.3242671E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 6.6105417E+000, 5.2975804E+001, 6.1153370E+000, 5.5955492E+001, 6.6105417E+000, 1.3276012E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 6.8125923E+000, 5.2975804E+001, 6.1153370E+000, 5.8039081E+001, 6.7747078E+000, 1.3846367E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 7.0020148E+000, 5.2975804E+001, 6.1153370E+000, 5.8039081E+001, 6.7747078E+000, 1.3846367E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
 7.2102242E+000, 5.2975804E+001, 6.1153370E+000, 5.8831238E+001, 7.0651556E+000, 1.3995117E+002, 9.1625266E+000, 9.5766838E+000, 1.0053647E+001, 1.0651933E+001, 1.1376950E+001, 1.1832448E+001, 1.2797116E+001, 1.3578866E+001, 1.4252214E+001, 1.5148569E+001, 1.5928507E+001, 1.6991656E+001, 1.7920633E+001, 1.9087491E+001, 2.0316798E+001, 2.1665680E+001, 2.3115140E+001, 2.4488065E+001, 2.6458206E+001, 2.8609134E+001, 3.0911825E+001, 3.3404830E+001, 3.6096813E+001, 3.8888740E+001, 3.9861098E+001, 4.2830057E+001, 4.5423665E+001, 4.7709789E+001, 5.2091635E+001, 5.3513350E+001, 2.2766688E+001, 2.4184448E+001, 2.5263662E+001, 2.6320879E+001, 2.6501055E+001, 2.7419751E+001, 3.2054493E+001, 3.0603052E+001, 3.2285319E+001, 2.8982325E+001
