s,m,s,m,s,m,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
 1.6041455E+000, 1.3982680E+001, 1.6041455E+000, 1.5641019E+001, 1.6041455E+000, 4.9871839E+001, 6.0956252E+000, 6.4567791E+000, 6.7673467E+000, 7.2361332E+000, 7.8859693E+000, 8.2796978E+000, 9.1459158E+000, 9.8675574E+000, 1.0593734E+001, 1.1425003E+001, 1.2239178E+001, 1.3219558E+001, 1.4940122E+001, 1.6154221E+001, 1.7509265E+001, 1.9006456E+001, 2.0636049E+001, 2.2125024E+001, 2.3932378E+001, 2.5849735E+001, 2.7869420E+001, 3.0044796E+001, 3.2389026E+001, 3.4830675E+001, 3.5467923E+001, 3.8229509E+001, 4.0903655E+001, 4.3157023E+001, 4.5771216E+001, 4.9690549E+001, 1.9874812E+001, 2.1214569E+001, 2.2319176E+001, 2.2624811E+001, 2.2797728E+001, 2.7605795E+001, 2.6301425E+001, 2.8601925E+001, 3.1597112E+001, 2.9054630E+001
 1.8055894E+000, 1.4938538E+001, 1.8055894E+000, 1.6086028E+001, 1.8055894E+000, 5.5590921E+001, 7.3731556E+000, 7.8347297E+000, 8.2262227E+000, 8.7990406E+000, 9.5966159E+000, 1.0041887E+001, 1.0996620E+001, 1.1776753E+001, 1.2525197E+001, 1.3418314E+001, 1.4121330E+001, 1.5168352E+001, 1.7465049E+001, 1.8694489E+001, 2.0022379E+001, 2.1452538E+001, 2.2979479E+001, 2.4247090E+001, 2.5980775E+001, 2.7815747E+001, 2.9736280E+001, 3.1764841E+001, 3.3854032E+001, 3.5906152E+001, 3.6125416E+001, 3.8328072E+001, 4.0903655E+001, 4.3157023E+001, 4.5771216E+001, 4.9690549E+001, 2.2585333E+001, 2.4049686E+001, 2.4603990E+001, 2.4577870E+001, 2.5596995E+001, 2.8246258E+001, 2.7002409E+001, 2.9610275E+001, 3.2460773E+001, 2.9978047E+001
 2.0068968E+000, 1.5924417E+001, 2.0068968E+000, 1.6416228E+001, 2.0068968E+000, 6.1041902E+001, 8.7450739E+000, 9.2854981E+000, 9.7938031E+000, 1.0429047E+001, 1.1273067E+001, 1.1762330E+001, 1.2805722E+001, 1.3651986E+001, 1.4411286E+001, 1.5347214E+001, 1.6103052E+001, 1.7159721E+001, 1.8098318E+001, 1.9244776E+001, 2.0490482E+001, 2.1882723E+001, 2.3384738E+001, 2.4647989E+001, 2.6303103E+001, 2.8062347E+001, 2.9925713E+001, 3.1895409E+001, 3.3896743E+001, 3.5906152E+001, 3.6125416E+001, 3.8328072E+001, 4.0903655E+001, 4.3157023E+001, 4.5771216E+001, 4.9690549E+001, 2.2981765E+001, 2.4361672E+001, 2.4709705E+001, 2.4732221E+001, 2.6067720E+001, 2.8246258E+001, 2.7002409E+001, 2.9610275E+001, 3.2460773E+001, 2.9978047E+001
 2.2027209E+000, 1.7425783E+001, 2.2027209E+000, 1.7412152E+001, 2.2027209E+000, 6.5675503E+001, 9.0028764E+000, 9.5564201E+000, 1.0100888E+001, 1.0745870E+001, 1.1580810E+001, 1.2070277E+001, 1.3108704E+001, 1.3944211E+001, 1.4656212E+001, 1.5565559E+001, 1.6275747E+001, 1.7289182E+001, 1.8342834E+001, 1.9448086E+001, 2.0644140E+001, 2.1938345E+001, 2.3384738E+001, 2.4647989E+001, 2.6303103E+001, 2.8062347E+001, 2.9925713E+001, 3.1895409E+001, 3.3896743E+001, 3.5906152E+001, 3.6125416E+001, 3.8328072E+001, 4.0903655E+001, 4.3157023E+001, 4.5771216E+001, 4.9690549E+001, 2.3028372E+001, 2.4361672E+001, 2.4709705E+001, 2.4732221E+001, 2.6222785E+001, 2.8246258E+001, 2.7002409E+001, 2.9610275E+001, 3.2460773E+001, 2.9978047E+001
 2.4054029E+000, 1.8906027E+001, 2.4054029E+000, 1.8991865E+001, 2.4054029E+000, 7.1038635E+001, 9.3764859E+000, 9.9250882E+000, 1.0523873E+001, 1.1166396E+001, 1.1971571E+001, 1.2462537E+001, 1.3498781E+001, 1.4321954E+001, 1.4984272E+001, 1.5876878E+001, 1.6577722E+001, 1.7564842E+001, 1.8342834E+001, 1.9448086E+001, 2.0644140E+001, 2.1938345E+001, 2.3384738E+001, 2.4647989E+001, 2.6303103E+001, 2.8062347E+001, 2.9925713E+001, 3.1895409E+001, 3.3896743E+001, 3.5906152E+001, 3.6125416E+001, 3.8328072E+001, 4.0903655E+001, 4.3157023E+001, 4.5771216E+001, 4.9690549E+001, 2.3028372E+001, 2.4361672E+001, 2.4709705E+001, 2.4732221E+001, 2.6222785E+001, 2.8246258E+001, 2.7002409E+001, 2.9610275E+001, 3.2460773E+001, 2.9978047E+001
 2.6039304E+000, 2.1089927E+001, 2.6039304E+000, 2.0779321E+001, 2.6039304E+000, 7.7053713E+001, 9.4554976E+000, 9.9875267E+000, 1.0585369E+001, 1.1219535E+001, 1.2010397E+001, 1.2494553E+001, 1.3510585E+001, 1.4321954E+001, 1.4984272E+001, 1.5876878E+001, 1.6577722E+001, 1.7564842E+001, 1.8342834E+001, 1.9448086E+001, 2.0644140E+001, 2.1938345E+001, 2.3384738E+001, 2.4647989E+001, 2.6303103E+001, 2.8062347E+001, 2.9925713E+001, 3.1895409E+001, 3.3896743E+001, 3.5906152E+001, 3.6125416E+001, 3.8328072E+001, 4.0903655E+001, 4.3157023E+001, 4.5771216E+001, 4.9690549E+001, 2.3028372E+001, 2.4361672E+001, 2.4709705E+001, 2.4732221E+001, 2.6222785E+001, 2.8246258E+001, 2.7002409E+001, 2.9610275E+001, 3.2460773E+001, 2.9978047E+001
 2.8051497E+000, 2.3243123E+001, 2.8051497E+000, 2.2368563E+001, 2.8051497E+000, 8.2424622E+001, 9.4554976E+000, 9.9875267E+000, 1.0585369E+001, 1.1219535E+001, 1.2010397E+001, 1.2494553E+001, 1.3510585E+001, 1.4321954E+001, 1.4984272E+001, 1.5876878E+001, 1.6577722E+001, 1.7564842E+001, 1.8342834E+001, 1.9448086E+001, 2.0644140E+001, 2.1938345E+001, 2.3384738E+001, 2.4647989E+001, 2.6303103E+001, 2.8062347E+001, 2.9925713E+001, 3.1895409E+001, 3.3896743E+001, 3.5906152E+001, 3.6125416E+001, 3.8328072E+001, 4.0903655E+001, 4.3157023E+001, 4.5771216E+001, 4.9690549E+001, 2.3028372E+001, 2.4361672E+001, 2.4709705E+001, 2.4732221E+001, 2.6222785E+001, 2.8246258E+001, 2.7002409E+001, 2.9610275E+001, 3.2460773E+001, 2.9978047E+001
 3.0063690E+000, 2.5505489E+001, 3.0063690E+000, 2.4606971E+001, 3.0063690E+000, 8.7195956E+001, 9.4554976E+000, 9.9875267E+000, 1.0585369E+001, 1.1219535E+001, 1.2010397E+001, 1.2494553E+001, 1.3510585E+001, 1.4321954E+001, 1.4984272E+001, 1.5876878E+001, 1.6577722E+001, 1.7564842E+001, 1.8342834E+001, 1.9448086E+001, 2.0644140E+001, 2.1938345E+001, 2.3384738E+001, 2.4647989E+001, 2.6303103E+001, 2.8062347E+001, 2.9925713E+001, 3.1895409E+001, 3.3896743E+001, 3.5906152E+001, 3.6125416E+001, 3.8328072E+001, 4.0903655E+001, 4.3157023E+001, 4.5771216E+001, 4.9690549E+001, 2.3028372E+001, 2.4361672E+001, 2.4709705E+001, 2.4732221E+001, 2.6222785E+001, 2.8246258E+001, 2.7002409E+001, 2.9610275E+001, 3.2460773E+001, 2.9978047E+001
 3.2052832E+000, 2.7924380E+001, 3.2052832E+000, 2.6797781E+001, 3.2052832E+000, 9.2523887E+001, 9.4554976E+000, 9.9875267E+000, 1.0585369E+001, 1.1219535E+001, 1.2010397E+001, 1.2494553E+001, 1.3510585E+001, 1.4321954E+001, 1.4984272E+001, 1.5876878E+001, 1.6577722E+001, 1.7564842E+001, 1.8342834E+001, 1.9448086E+001, 2.0644140E+001, 2.1938345E+001, 2.3384738E+001, 2.4647989E+001, 2.6303103E+001, 2.8062347E+001, 2.9925713E+001, 3.1895409E+001, 3.3896743E+001, 3.5906152E+001, 3.6125416E+001, 3.8328072E+001, 4.0903655E+001, 4.3157023E+001, 4.5771216E+001, 4.9690549E+001, 2.3028372E+001, 2.4361672E+001, 2.4709705E+001, 2.4732221E+001, 2.6222785E+001, 2.8246258E+001, 2.7002409E+001, 2.9610275E+001, 3.2460773E+001, 2.9978047E+001
 3.4008116E+000, 3.0405651E+001, 3.4008116E+000, 2.8511372E+001, 3.4008116E+000, 9.7875432E+001, 9.4554976E+000, 9.9875267E+000, 1.0585369E+001, 1.1219535E+001, 1.2010397E+001, 1.2494553E+001, 1.3510585E+001, 1.4321954E+001, 1.4984272E+001, 1.5876878E+001, 1.6577722E+001, 1.7564842E+001, 1.8342834E+001, 1.9448086E+001, 2.0644140E+001, 2.1938345E+001, 2.3384738E+001, 2.4647989E+001, 2.6303103E+001, 2.8062347E+001, 2.9925713E+001, 3.1895409E+001, 3.3896743E+001, 3.5906152E+001, 3.6125416E+001, 3.8328072E+001, 4.0903655E+001, 4.3157023E+001, 4.5771216E+001, 4.9690549E+001, 2.3028372E+001, 2.4361672E+001, 2.4709705E+001, 2.4732221E+001, 2.6222785E+001, 2.8246258E+001, 2.7002409E+001, 2.9610275E+001, 3.2460773E+001, 2.9978047E+001
 3.6063215E+000, 3.2435102E+001, 3.6063215E+000, 3.0373766E+001, 3.5979187E+000, 1.0323293E+002, 9.4554976E+000, 9.9875267E+000, 1.0585369E+001, 1.1219535E+001, 1.2010397E+001, 1.2494553E+001, 1.3510585E+001, 1.4321954E+001, 1.4984272E+001, 1.5876878E+001, 1.6577722E+001, 1.7564842E+001, 1.8342834E+001, 1.9448086E+001, 2.0644140E+001, 2.1938345E+001, 2.3384738E+001, 2.4647989E+001, 2.6303103E+001, 2.8062347E+001, 2.9925713E+001, 3.1895409E+001, 3.3896743E+001, 3.5906152E+001, 3.6125416E+001, 3.8328072E+001, 4.0903655E+001, 4.3157023E+001, 4.5771216E+001, 4.9690549E+001, 2.3028372E+001, 2.4361672E+001, 2.4709705E+001, 2.4732221E+001, 2.6222785E+001, 2.8246258E+001, 2.7002409E+001, 2.9610275E+001, 3.2460773E+001, 2.9978047E+001
 3.8079881E+000, 3.3553698E+001, 3.8079881E+000, 3.1252822E+001, 3.8079881E+000, 1.0836535E+002, 9.4554976E+000, 9.9875267E+000, 1.0585369E+001, 1.1219535E+001, 1.2010397E+001, 1.2494553E+001, 1.3510585E+001, 1.4321954E+001, 1.4984272E+001, 1.5876878E+001, 1.6577722E+001, 1.7564842E+001, 1.8342834E+001, 1.9448086E+001, 2.0644140E+001, 2.1938345E+001, 2.3384738E+001, 2.4647989E+001, 2.6303103E+001, 2.8062347E+001, 2.9925713E+001, 3.1895409E+001, 3.3896743E+001, 3.5906152E+001, 3.6125416E+001, 3.8328072E+001, 4.0903655E+001, 4.3157023E+001, 4.5771216E+001, 4.9690549E+001, 2.3028372E+001, 2.4361672E+001, 2.4709705E+001, 2.4732221E+001, 2.6222785E+001, 2.8246258E+001, 2.7002409E+001, 2.9610275E+001, 3.2460773E+001, 2.9978047E+001
 4.0012520E+000, 3.4554032E+001, 3.9760437E+000, 3.1472561E+001, 4.0012520E+000, 1.1226795E+002, 9.4554976E+000, 9.9875267E+000, 1.0585369E+001, 1.1219535E+001, 1.2010397E+001, 1.2494553E+001, 1.3510585E+001, 1.4321954E+001, 1.4984272E+001, 1.5876878E+001, 1.6577722E+001, 1.7564842E+001, 1.8342834E+001, 1.9448086E+001, 2.0644140E+001, 2.1938345E+001, 2.3384738E+001, 2.4647989E+001, 2.6303103E+001, 2.8062347E+001, 2.9925713E+001, 3.1895409E+001, 3.3896743E+001, 3.5906152E+001, 3.6125416E+001, 3.8328072E+001, 4.0903655E+001, 4.3157023E+001, 4.5771216E+001, 4.9690549E+001, 2.3028372E+001, 2.4361672E+001, 2.4709705E+001, 2.4732221E+001, 2.6222785E+001, 2.8246258E+001, 2.7002409E+001, 2.9610275E+001, 3.2460773E+001, 2.9978047E+001
 4.2062798E+000, 3.7002661E+001, 4.2062798E+000, 3.3556471E+001, 4.2062798E+000, 1.1501478E+002, 9.4554976E+000, 9.9875267E+000, 1.0585369E+001, 1.1219535E+001, 1.2010397E+001, 1.2494553E+001, 1.3510585E+001, 1.4321954E+001, 1.4984272E+001, 1.5876878E+001, 1.6577722E+001, 1.7564842E+001, 1.8342834E+001, 1.9448086E+001, 2.0644140E+001, 2.1938345E+001, 2.3384738E+001, 2.4647989E+001, 2.6303103E+001, 2.8062347E+001, 2.9925713E+001, 3.1895409E+001, 3.3896743E+001, 3.5906152E+001, 3.6125416E+001, 3.8328072E+001, 4.0903655E+001, 4.3157023E+001, 4.5771216E+001, 4.9690549E+001, 2.3028372E+001, 2.4361672E+001, 2.4709705E+001, 2.4732221E+001, 2.6222785E+001, 2.8246258E+001, 2.7002409E+001, 2.9610275E+001, 3.2460773E+001, 2.9978047E+001
 4.4013082E+000, 3.8241530E+001, 4.3911408E+000, 3.4550747E+001, 4.3098020E+000, 1.1697863E+002, 9.4554976E+000, 9.9875267E+000, 1.0585369E+001, 1.1219535E+001, 1.2010397E+001, 1.2494553E+001, 1.3510585E+001, 1.4321954E+001, 1.4984272E+001, 1.5876878E+001, 1.6577722E+001, 1.7564842E+001, 1.8342834E+001, 1.9448086E+001, 2.0644140E+001, 2.1938345E+001, 2.3384738E+001, 2.4647989E+001, 2.6303103E+001, 2.8062347E+001, 2.9925713E+001, 3.1895409E+001, 3.3896743E+001, 3.5906152E+001, 3.6125416E+001, 3.8328072E+001, 4.0903655E+001, 4.3157023E+001, 4.5771216E+001, 4.9690549E+001, 2.3028372E+001, 2.4361672E+001, 2.4709705E+001, 2.4732221E+001, 2.6222785E+001, 2.8246258E+001, 2.7002409E+001, 2.9610275E+001, 3.2460773E+001, 2.9978047E+001
 4.6046554E+000, 3.9321714E+001, 4.5843207E+000, 3.5493131E+001, 4.5843207E+000, 1.1806928E+002, 9.4554976E+000, 9.9875267E+000, 1.0585369E+001, 1.1219535E+001, 1.2010397E+001, 1.2494553E+001, 1.3510585E+001, 1.4321954E+001, 1.4984272E+001, 1.5876878E+001, 1.6577722E+001, 1.7564842E+001, 1.8342834E+001, 1.9448086E+001, 2.0644140E+001, 2.1938345E+001, 2.3384738E+001, 2.4647989E+001, 2.6303103E+001, 2.8062347E+001, 2.9925713E+001, 3.1895409E+001, 3.3896743E+001, 3.5906152E+001, 3.6125416E+001, 3.8328072E+001, 4.0903655E+001, 4.3157023E+001, 4.5771216E+001, 4.9690549E+001, 2.3028372E+001, 2.4361672E+001, 2.4709705E+001, 2.4732221E+001, 2.6222785E+001, 2.8246258E+001, 2.7002409E+001, 2.9610275E+001, 3.2460773E+001, 2.9978047E+001
 4.8059691E+000, 3.9757326E+001, 4.6952466E+000, 3.7642641E+001, 4.8059691E+000, 1.1946022E+002, 9.4554976E+000, 9.9875267E+000, 1.0585369E+001, 1.1219535E+001, 1.2010397E+001, 1.2494553E+001, 1.3510585E+001, 1.4321954E+001, 1.4984272E+001, 1.5876878E+001, 1.6577722E+001, 1.7564842E+001, 1.8342834E+001, 1.9448086E+001, 2.0644140E+001, 2.1938345E+001, 2.3384738E+001, 2.4647989E+001, 2.6303103E+001, 2.8062347E+001, 2.9925713E+001, 3.1895409E+001, 3.3896743E+001, 3.5906152E+001, 3.6125416E+001, 3.8328072E+001, 4.0903655E+001, 4.3157023E+001, 4.5771216E+001, 4.9690549E+001, 2.3028372E+001, 2.4361672E+001, 2.4709705E+001, 2.4732221E+001, 2.6222785E+001, 2.8246258E+001, 2.7002409E+001, 2.9610275E+001, 3.2460773E+001, 2.9978047E+001
 5.0028092E+000, 4.0166276E+001, 5.0028092E+000, 3.8550703E+001, 4.9905067E+000, 1.2513837E+002, 9.4554976E+000, 9.9875267E+000, 1.0585369E+001, 1.1219535E+001, 1.2010397E+001, 1.2494553E+001, 1.3510585E+001, 1.4321954E+001, 1.4984272E+001, 1.5876878E+001, 1.6577722E+001, 1.7564842E+001, 1.8342834E+001, 1.9448086E+001, 2.0644140E+001, 2.1938345E+001, 2.3384738E+001, 2.4647989E+001, 2.6303103E+001, 2.8062347E+001, 2.9925713E+001, 3.1895409E+001, 3.3896743E+001, 3.5906152E+001, 3.6125416E+001, 3.8328072E+001, 4.0903655E+001, 4.3157023E+001, 4.5771216E+001, 4.9690549E+001, 2.3028372E+001, 2.4361672E+001, 2.4709705E+001, 2.4732221E+001, 2.6222785E+001, 2.8246258E+001, 2.7002409E+001, 2.9610275E+001, 3.2460773E+001, 2.9978047E+001
 5.2008796E+000, 4.2066919E+001, 5.2008796E+000, 3.9141600E+001, 5.1750443E+000, 1.2819349E+002, 9.4554976E+000, 9.9875267E+000, 1.0585369E+001, 1.1219535E+001, 1.2010397E+001, 1.2494553E+001, 1.3510585E+001, 1.4321954E+001, 1.4984272E+001, 1.5876878E+001, 1.6577722E+001, 1.7564842E+001, 1.8342834E+001, 1.9448086E+001, 2.0644140E+001, 2.1938345E+001, 2.3384738E+001, 2.4647989E+001, 2.6303103E+001, 2.8062347E+001, 2.9925713E+001, 3.1895409E+001, 3.3896743E+001, 3.5906152E+001, 3.6125416E+001, 3.8328072E+001, 4.0903655E+001, 4.3157023E+001, 4.5771216E+001, 4.9690549E+001, 2.3028372E+001, 2.4361672E+001, 2.4709705E+001, 2.4732221E+001, 2.6222785E+001, 2.8246258E+001, 2.7002409E+001, 2.9610275E+001, 3.2460773E+001, 2.9978047E+001
 5.4038709E+000, 4.4223948E+001, 5.4038709E+000, 3.9141600E+001, 5.1750443E+000, 1.3153590E+002, 9.4554976E+000, 9.9875267E+000, 1.0585369E+001, 1.1219535E+001, 1.2010397E+001, 1.2494553E+001, 1.3510585E+001, 1.4321954E+001, 1.4984272E+001, 1.5876878E+001, 1.6577722E+001, 1.7564842E+001, 1.8342834E+001, 1.9448086E+001, 2.0644140E+001, 2.1938345E+001, 2.3384738E+001, 2.4647989E+001, 2.6303103E+001, 2.8062347E+001, 2.9925713E+001, 3.1895409E+001, 3.3896743E+001, 3.5906152E+001, 3.6125416E+001, 3.8328072E+001, 4.0903655E+001, 4.3157023E+001, 4.5771216E+001, 4.9690549E+001, 2.3028372E+001, 2.4361672E+001, 2.4709705E+001, 2.4732221E+001, 2.6222785E+001, 2.8246258E+001, 2.7002409E+001, 2.9610275E+001, 3.2460773E+001, 2.9978047E+001
 5.6107916E+000, 4.8284881E+001, 5.6107916E+000, 3.9719650E+001, 5.5742762E+000, 1.3489315E+002, 9.4554976E+000, 9.9875267E+000, 1.0585369E+001, 1.1219535E+001, 1.2010397E+001, 1.2494553E+001, 1.3510585E+001, 1.4321954E+001, 1.4984272E+001, 1.5876878E+001, 1.6577722E+001, 1.7564842E+001, 1.8342834E+001, 1.9448086E+001, 2.0644140E+001, 2.1938345E+001, 2.3384738E+001, 2.4647989E+001, 2.6303103E+001, 2.8062347E+001, 2.9925713E+001, 3.1895409E+001, 3.3896743E+001, 3.5906152E+001, 3.6125416E+001, 3.8328072E+001, 4.0903655E+001, 4.3157023E+001, 4.5771216E+001, 4.9690549E+001, 2.3028372E+001, 2.4361672E+001, 2.4709705E+001, 2.4732221E+001, 2.6222785E+001, 2.8246258E+001, 2.7002409E+001, 2.9610275E+001, 3.2460773E+001, 2.9978047E+001
 5.8091920E+000, 4.9850155E+001, 5.7824140E+000, 4.3041972E+001, 5.8091920E+000, 1.3762148E+002, 9.4554976E+000, 9.9875267E+000, 1.0585369E+001, 1.1219535E+001, 1.2010397E+001, 1.2494553E+001, 1.3510585E+001, 1.4321954E+001, 1.4984272E+001, 1.5876878E+001, 1.6577722E+001, 1.7564842E+001, 1.8342834E+001, 1.9448086E+001, 2.0644140E+001, 2.1938345E+001, 2.3384738E+001, 2.4647989E+001, 2.6303103E+001, 2.8062347E+001, 2.9925713E+001, 3.1895409E+001, 3.3896743E+001, 3.5906152E+001, 3.6125416E+001, 3.8328072E+001, 4.0903655E+001, 4.3157023E+001, 4.5771216E+001, 4.9690549E+001, 2.3028372E+001, 2.4361672E+001, 2.4709705E+001, 2.4732221E+001, 2.6222785E+001, 2.8246258E+001, 2.7002409E+001, 2.9610275E+001, 3.2460773E+001, 2.9978047E+001
 6.0006545E+000, 5.0627555E+001, 5.9417429E+000, 4.3931994E+001, 5.9859266E+000, 1.3974988E+002, 9.4554976E+000, 9.9875267E+000, 1.0585369E+001, 1.1219535E+001, 1.2010397E+001, 1.2494553E+001, 1.3510585E+001, 1.4321954E+001, 1.4984272E+001, 1.5876878E+001, 1.6577722E+001, 1.7564842E+001, 1.8342834E+001, 1.9448086E+001, 2.0644140E+001, 2.1938345E+001, 2.3384738E+001, 2.4647989E+001, 2.6303103E+001, 2.8062347E+001, 2.9925713E+001, 3.1895409E+001, 3.3896743E+001, 3.5906152E+001, 3.6125416E+001, 3.8328072E+001, 4.0903655E+001, 4.3157023E+001, 4.5771216E+001, 4.9690549E+001, 2.3028372E+001, 2.4361672E+001, 2.4709705E+001, 2.4732221E+001, 2.6222785E+001, 2.8246258E+001, 2.7002409E+001, 2.9610275E+001, 3.2460773E+001, 2.9978047E+001
 6.2068448E+000, 5.1701349E+001, 6.2068448E+000, 4.6557656E+001, 6.2068448E+000, 1.4069445E+002, 9.4554976E+000, 9.9875267E+000, 1.0585369E+001, 1.1219535E+001, 1.2010397E+001, 1.2494553E+001, 1.3510585E+001, 1.4321954E+001, 1.4984272E+001, 1.5876878E+001, 1.6577722E+001, 1.7564842E+001, 1.8342834E+001, 1.9448086E+001, 2.0644140E+001, 2.1938345E+001, 2.3384738E+001, 2.4647989E+001, 2.6303103E+001, 2.8062347E+001, 2.9925713E+001, 3.1895409E+001, 3.3896743E+001, 3.5906152E+001, 3.6125416E+001, 3.8328072E+001, 4.0903655E+001, 4.3157023E+001, 4.5771216E+001, 4.9690549E+001, 2.3028372E+001, 2.4361672E+001, 2.4709705E+001, 2.4732221E+001, 2.6222785E+001, 2.8246258E+001, 2.7002409E+001, 2.9610275E+001, 3.2460773E+001, 2.9978047E+001
 6.4130352E+000, 5.3203761E+001, 6.3393958E+000, 5.1835272E+001, 6.4130352E+000, 1.4411374E+002, 9.4554976E+000, 9.9875267E+000, 1.0585369E+001, 1.1219535E+001, 1.2010397E+001, 1.2494553E+001, 1.3510585E+001, 1.4321954E+001, 1.4984272E+001, 1.5876878E+001, 1.6577722E+001, 1.7564842E+001, 1.8342834E+001, 1.9448086E+001, 2.0644140E+001, 2.1938345E+001, 2.3384738E+001, 2.4647989E+001, 2.6303103E+001, 2.8062347E+001, 2.9925713E+001, 3.1895409E+001, 3.3896743E+001, 3.5906152E+001, 3.6125416E+001, 3.8328072E+001, 4.0903655E+001, 4.3157023E+001, 4.5771216E+001, 4.9690549E+001, 2.3028372E+001, 2.4361672E+001, 2.4709705E+001, 2.4732221E+001, 2.6222785E+001, 2.8246258E+001, 2.7002409E+001, 2.9610275E+001, 3.2460773E+001, 2.9978047E+001
 6.6044977E+000, 5.3385382E+001, 6.5603140E+000, 5.3773330E+001, 6.5603140E+000, 1.4623994E+002, 9.4554976E+000, 9.9875267E+000, 1.0585369E+001, 1.1219535E+001, 1.2010397E+001, 1.2494553E+001, 1.3510585E+001, 1.4321954E+001, 1.4984272E+001, 1.5876878E+001, 1.6577722E+001, 1.7564842E+001, 1.8342834E+001, 1.9448086E+001, 2.0644140E+001, 2.1938345E+001, 2.3384738E+001, 2.4647989E+001, 2.6303103E+001, 2.8062347E+001, 2.9925713E+001, 3.1895409E+001, 3.3896743E+001, 3.5906152E+001, 3.6125416E+001, 3.8328072E+001, 4.0903655E+001, 4.3157023E+001, 4.5771216E+001, 4.9690549E+001, 2.3028372E+001, 2.4361672E+001, 2.4709705E+001, 2.4732221E+001, 2.6222785E+001, 2.8246258E+001, 2.7002409E+001, 2.9610275E+001, 3.2460773E+001, 2.9978047E+001
 6.8106880E+000, 5.3385382E+001, 6.5603140E+000, 5.5276350E+001, 6.7223207E+000, 1.4686786E+002, 9.4554976E+000, 9.9875267E+000, 1.0585369E+001, 1.1219535E+001, 1.2010397E+001, 1.2494553E+001, 1.3510585E+001, 1.4321954E+001, 1.4984272E+001, 1.5876878E+001, 1.6577722E+001, 1.7564842E+001, 1.8342834E+001, 1.9448086E+001, 2.0644140E+001, 2.1938345E+001, 2.3384738E+001, 2.4647989E+001, 2.6303103E+001, 2.8062347E+001, 2.9925713E+001, 3.1895409E+001, 3.3896743E+001, 3.5906152E+001, 3.6125416E+001, 3.8328072E+001, 4.0903655E+001, 4.3157023E+001, 4.5771216E+001, 4.9690549E+001, 2.3028372E+001, 2.4361672E+001, 2.4709705E+001, 2.4732221E+001, 2.6222785E+001, 2.8246258E+001, 2.7002409E+001, 2.9610275E+001, 3.2460773E+001, 2.9978047E+001
 7.0021505E+000, 5.3385382E+001, 6.5603140E+000, 5.5276350E+001, 6.7223207E+000, 1.4686786E+002, 9.4554976E+000, 9.9875267E+000, 1.0585369E+001, 1.1219535E+001, 1.2010397E+001, 1.2494553E+001, 1.3510585E+001, 1.4321954E+001, 1.4984272E+001, 1.5876878E+001, 1.6577722E+001, 1.7564842E+001, 1.8342834E+001, 1.9448086E+001, 2.0644140E+001, 2.1938345E+001, 2.3384738E+001, 2.4647989E+001, 2.6303103E+001, 2.8062347E+001, 2.9925713E+001, 3.1895409E+001, 3.3896743E+001, 3.5906152E+001, 3.6125416E+001, 3.8328072E+001, 4.0903655E+001, 4.3157023E+001, 4.5771216E+001, 4.9690549E+001, 2.3028372E+001, 2.4361672E+001, 2.4709705E+001, 2.4732221E+001, 2.6222785E+001, 2.8246258E+001, 2.7002409E+001, 2.9610275E+001, 3.2460773E+001, 2.9978047E+001
 7.2083409E+000, 5.3385382E+001, 6.5603140E+000, 5.5406838E+001, 7.1347014E+000, 1.4791364E+002, 9.4554976E+000, 9.9875267E+000, 1.0585369E+001, 1.1219535E+001, 1.2010397E+001, 1.2494553E+001, 1.3510585E+001, 1.4321954E+001, 1.4984272E+001, 1.5876878E+001, 1.6577722E+001, 1.7564842E+001, 1.8342834E+001, 1.9448086E+001, 2.0644140E+001, 2.1938345E+001, 2.3384738E+001, 2.4647989E+001, 2.6303103E+001, 2.8062347E+001, 2.9925713E+001, 3.1895409E+001, 3.3896743E+001, 3.5906152E+001, 3.6125416E+001, 3.8328072E+001, 4.0903655E+001, 4.3157023E+001, 4.5771216E+001, 4.9690549E+001, 2.3028372E+001, 2.4361672E+001, 2.4709705E+001, 2.4732221E+001, 2.6222785E+001, 2.8246258E+001, 2.7002409E+001, 2.9610275E+001, 3.2460773E+001, 2.9978047E+001
