s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,West_All_TCs,East_All_TCs,West_Bottom_TCs,West_Middle_TCs,West_Upper_TCs,East_Bottom_TCs,East_Middle_TCs,East_Upper_TCs,Pressure,O2,CO2,HRR
-6.000E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01,-9.627E-06, 2.095E-01, 3.901E-04, 0.000E+00
-4.999E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01,-6.959E-04, 2.095E-01, 3.901E-04, 0.000E+00
-3.999E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01,-3.313E-05, 2.095E-01, 3.901E-04, 0.000E+00
-2.998E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01,-2.955E-05, 2.095E-01, 3.901E-04, 0.000E+00
-1.997E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01,-3.094E-05, 2.095E-01, 3.901E-04, 0.000E+00
-9.967E+00, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01,-3.279E-05, 2.095E-01, 3.901E-04, 0.000E+00
 3.957E-02, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01,-3.155E-05, 2.095E-01, 3.901E-04, 3.535E-04
 1.001E+01, 2.525E+01, 2.530E+01, 2.532E+01, 2.512E+01, 2.532E+01, 2.540E+01, 2.514E+01, 2.536E+01, 4.406E+00, 2.094E-01, 4.551E-04, 1.648E+01
 2.001E+01, 2.619E+01, 2.644E+01, 2.604E+01, 2.545E+01, 2.707E+01, 2.633E+01, 2.551E+01, 2.747E+01, 2.439E+01, 2.088E-01, 7.993E-04, 4.961E+01
 3.001E+01, 2.938E+01, 2.987E+01, 2.701E+01, 2.738E+01, 3.375E+01, 2.756E+01, 2.831E+01, 3.374E+01, 5.871E+01, 2.083E-01, 1.084E-03, 8.298E+01
