s,C,kW/m2,C,kW/m2
 4.100E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 4.200E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 4.300E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 4.400E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 4.500E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 4.600E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 4.700E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 4.800E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 4.900E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 5.000E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 5.100E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 5.200E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 5.300E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 5.400E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 5.500E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 5.600E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 5.700E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 5.800E+01, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 5.900E+01, 2.700E+01, 0.000E+00, 2.700E+01, 2.333E-02
 6.000E+01, 2.700E+01, 0.000E+00, 2.700E+01, 2.341E-02
 6.100E+01, 2.700E+01, 0.000E+00, 2.700E+01, 2.993E+00
 6.200E+01, 2.700E+01, 0.000E+00, 1.837E+02, 1.150E+01
 6.300E+01, 2.700E+01, 0.000E+00, 1.837E+02, 2.165E+01
 6.400E+01, 2.700E+01, 0.000E+00, 2.393E+02, 3.208E+01
 6.500E+01, 2.700E+01, 0.000E+00, 2.393E+02, 4.257E+01
 6.600E+01, 2.700E+01, 0.000E+00, 2.750E+02, 5.372E+01
 6.700E+01, 2.700E+01, 0.000E+00, 2.750E+02, 6.999E+01
 6.800E+01, 2.700E+01, 0.000E+00, 3.012E+02, 8.746E+01
 6.900E+01, 2.700E+01, 0.000E+00, 3.012E+02, 1.051E+02
 7.000E+01, 2.700E+01, 0.000E+00, 3.211E+02, 1.239E+02
 7.100E+01, 2.700E+01, 0.000E+00, 3.211E+02, 1.435E+02
 7.200E+01, 2.700E+01, 0.000E+00, 3.364E+02, 1.554E+02
 7.300E+01, 2.700E+01, 0.000E+00, 3.364E+02, 1.596E+02
 7.400E+01, 2.700E+01, 0.000E+00, 3.493E+02, 1.620E+02
 7.500E+01, 2.700E+01, 0.000E+00, 3.493E+02, 1.636E+02
 7.600E+01, 2.700E+01, 0.000E+00, 3.596E+02, 1.648E+02
 7.700E+01, 2.700E+01, 0.000E+00, 3.596E+02, 1.644E+02
 7.800E+01, 2.700E+01, 0.000E+00, 3.683E+02, 1.611E+02
 7.900E+01, 2.700E+01, 0.000E+00, 3.683E+02, 1.572E+02
 8.000E+01, 2.700E+01, 0.000E+00, 3.758E+02, 1.531E+02
 8.100E+01, 2.700E+01, 0.000E+00, 3.758E+02, 1.488E+02
 8.200E+01, 2.700E+01, 0.000E+00, 3.824E+02, 1.441E+02
 8.300E+01, 2.700E+01, 0.000E+00, 3.824E+02, 1.384E+02
 8.400E+01, 2.700E+01, 0.000E+00, 3.880E+02, 1.325E+02
 8.500E+01, 2.700E+01, 0.000E+00, 3.880E+02, 1.269E+02
 8.600E+01, 2.700E+01, 0.000E+00, 3.931E+02, 1.222E+02
 8.700E+01, 2.700E+01, 0.000E+00, 3.931E+02, 1.177E+02
 8.800E+01, 2.700E+01, 0.000E+00, 3.976E+02, 1.134E+02
 8.900E+01, 2.700E+01, 0.000E+00, 3.976E+02, 1.089E+02
 9.000E+01, 2.700E+01, 0.000E+00, 4.016E+02, 1.043E+02
 9.100E+01, 2.700E+01, 0.000E+00, 4.016E+02, 9.954E+01
 9.200E+01, 2.700E+01, 0.000E+00, 4.052E+02, 9.447E+01
 9.300E+01, 2.700E+01, 1.899E-02, 4.052E+02, 8.865E+01
 9.400E+01, 1.452E+02, 1.026E+00, 4.084E+02, 8.241E+01
 9.500E+01, 1.452E+02, 4.029E+00, 4.084E+02, 7.589E+01
 9.600E+01, 1.887E+02, 7.769E+00, 4.114E+02, 6.941E+01
 9.700E+01, 1.887E+02, 1.166E+01, 4.114E+02, 6.369E+01
 9.800E+01, 2.188E+02, 1.554E+01, 4.141E+02, 5.816E+01
 9.900E+01, 2.188E+02, 1.939E+01, 4.141E+02, 5.272E+01
 1.000E+02, 2.416E+02, 2.353E+01, 4.166E+02, 4.736E+01
 1.010E+02, 2.416E+02, 3.207E+01, 4.166E+02, 4.292E+01
 1.020E+02, 2.590E+02, 4.329E+01, 4.188E+02, 3.923E+01
 1.030E+02, 2.590E+02, 5.482E+01, 4.188E+02, 3.570E+01
 1.040E+02, 2.736E+02, 6.661E+01, 4.209E+02, 3.223E+01
 1.050E+02, 2.736E+02, 8.046E+01, 4.209E+02, 2.904E+01
 1.060E+02, 2.860E+02, 9.665E+01, 4.229E+02, 2.692E+01
 1.070E+02, 2.860E+02, 1.141E+02, 4.229E+02, 2.505E+01
 1.080E+02, 2.962E+02, 1.240E+02, 4.247E+02, 2.324E+01
 1.090E+02, 2.962E+02, 1.304E+02, 4.247E+02, 2.145E+01
 1.100E+02, 3.049E+02, 1.355E+02, 4.264E+02, 2.008E+01
 1.110E+02, 3.049E+02, 1.401E+02, 4.264E+02, 1.915E+01
 1.120E+02, 3.124E+02, 1.444E+02, 4.280E+02, 1.826E+01
 1.130E+02, 3.124E+02, 1.475E+02, 4.280E+02, 1.739E+01
 1.140E+02, 3.190E+02, 1.461E+02, 4.295E+02, 1.653E+01
 1.150E+02, 3.190E+02, 1.434E+02, 4.295E+02, 1.567E+01
 1.160E+02, 3.249E+02, 1.401E+02, 4.309E+02, 1.481E+01
 1.170E+02, 3.249E+02, 1.365E+02, 4.309E+02, 1.395E+01
 1.180E+02, 3.302E+02, 1.328E+02, 4.322E+02, 1.309E+01
 1.190E+02, 3.302E+02, 1.284E+02, 4.322E+02, 1.232E+01
 1.200E+02, 3.349E+02, 1.228E+02, 4.335E+02, 1.180E+01
 1.210E+02, 3.349E+02, 1.170E+02, 4.335E+02, 1.130E+01
 1.220E+02, 3.391E+02, 1.112E+02, 4.347E+02, 1.081E+01
 1.230E+02, 3.391E+02, 1.052E+02, 4.347E+02, 1.032E+01
 1.240E+02, 3.429E+02, 9.936E+01, 4.358E+02, 9.837E+00
 1.250E+02, 3.429E+02, 9.425E+01, 4.358E+02, 9.350E+00
 1.260E+02, 3.464E+02, 8.876E+01, 4.369E+02, 8.863E+00
 1.270E+02, 3.464E+02, 8.329E+01, 4.369E+02, 8.376E+00
 1.280E+02, 3.496E+02, 7.835E+01, 4.380E+02, 7.915E+00
 1.290E+02, 3.496E+02, 7.379E+01, 4.380E+02, 7.675E+00
 1.300E+02, 3.526E+02, 6.967E+01, 4.390E+02, 7.499E+00
 1.310E+02, 3.526E+02, 6.651E+01, 4.390E+02, 7.325E+00
 1.320E+02, 3.552E+02, 6.370E+01, 4.399E+02, 7.153E+00
 1.330E+02, 3.552E+02, 6.107E+01, 4.399E+02, 6.981E+00
 1.340E+02, 3.577E+02, 5.851E+01, 4.408E+02, 6.810E+00
 1.350E+02, 3.577E+02, 5.602E+01, 4.408E+02, 6.638E+00
 1.360E+02, 3.600E+02, 5.374E+01, 4.417E+02, 6.467E+00
 1.370E+02, 3.600E+02, 5.190E+01, 4.417E+02, 6.295E+00
 1.380E+02, 3.622E+02, 5.014E+01, 4.426E+02, 6.124E+00
 1.390E+02, 3.622E+02, 4.847E+01, 4.426E+02, 5.953E+00
 1.400E+02, 3.642E+02, 4.679E+01, 4.434E+02, 5.781E+00
 1.410E+02, 3.642E+02, 4.515E+01, 4.434E+02, 5.609E+00
 1.420E+02, 3.660E+02, 4.379E+01, 4.442E+02, 5.438E+00
 1.430E+02, 3.660E+02, 4.285E+01, 4.442E+02, 5.266E+00
 1.440E+02, 3.678E+02, 4.202E+01, 4.450E+02, 5.094E+00
 1.450E+02, 3.678E+02, 4.121E+01, 4.450E+02, 4.945E+00
 1.460E+02, 3.694E+02, 4.045E+01, 4.457E+02, 4.879E+00
 1.470E+02, 3.694E+02, 3.967E+01, 4.457E+02, 4.822E+00
 1.480E+02, 3.710E+02, 3.891E+01, 4.464E+02, 4.767E+00
 1.490E+02, 3.710E+02, 3.816E+01, 4.464E+02, 4.712E+00
 1.500E+02, 3.724E+02, 3.739E+01, 4.471E+02, 4.657E+00
 1.510E+02, 3.724E+02, 3.664E+01, 4.471E+02, 4.602E+00
 1.520E+02, 3.738E+02, 3.587E+01, 4.478E+02, 4.547E+00
 1.530E+02, 3.738E+02, 3.512E+01, 4.478E+02, 4.492E+00
 1.540E+02, 3.752E+02, 3.461E+01, 4.485E+02, 4.437E+00
 1.550E+02, 3.752E+02, 3.443E+01, 4.485E+02, 4.382E+00
 1.560E+02, 3.764E+02, 3.431E+01, 4.491E+02, 4.327E+00
 1.570E+02, 3.764E+02, 3.422E+01, 4.491E+02, 4.272E+00
 1.580E+02, 3.776E+02, 3.414E+01, 4.497E+02, 4.216E+00
 1.590E+02, 3.776E+02, 3.407E+01, 4.497E+02, 4.161E+00
 1.600E+02, 3.788E+02, 3.399E+01, 4.503E+02, 4.106E+00
 1.610E+02, 3.788E+02, 3.392E+01, 4.503E+02, 4.051E+00
 1.620E+02, 3.799E+02, 3.385E+01, 4.509E+02, 3.996E+00
 1.630E+02, 3.799E+02, 3.378E+01, 4.509E+02, 3.941E+00
 1.640E+02, 3.809E+02, 3.371E+01, 4.515E+02, 3.886E+00
 1.650E+02, 3.809E+02, 3.364E+01, 4.515E+02, 3.831E+00
 1.660E+02, 3.819E+02, 3.357E+01, 4.521E+02, 3.776E+00
 1.670E+02, 3.819E+02, 3.349E+01, 4.521E+02, 3.720E+00
 1.680E+02, 3.829E+02, 3.342E+01, 4.526E+02, 3.665E+00
 1.690E+02, 3.829E+02, 3.335E+01, 4.526E+02, 3.610E+00
 1.700E+02, 3.839E+02, 3.328E+01, 4.532E+02, 3.555E+00
 1.710E+02, 3.839E+02, 3.321E+01, 4.532E+02, 3.500E+00
 1.720E+02, 3.848E+02, 3.314E+01, 4.537E+02, 3.445E+00
 1.730E+02, 3.848E+02, 3.307E+01, 4.537E+02, 3.390E+00
 1.740E+02, 3.856E+02, 3.300E+01, 4.542E+02, 3.335E+00
 1.750E+02, 3.856E+02, 3.292E+01, 4.542E+02, 3.279E+00
 1.760E+02, 3.865E+02, 3.285E+01, 4.547E+02, 3.224E+00
 1.770E+02, 3.865E+02, 3.278E+01, 4.547E+02, 3.169E+00
 1.780E+02, 3.873E+02, 3.271E+01, 4.552E+02, 3.114E+00
 1.790E+02, 3.873E+02, 3.264E+01, 4.552E+02, 3.059E+00
 1.800E+02, 3.881E+02, 3.257E+01, 4.557E+02, 3.004E+00
 1.810E+02, 3.881E+02, 3.250E+01, 4.557E+02, 2.948E+00
 1.820E+02, 3.889E+02, 3.243E+01, 4.562E+02, 2.893E+00
 1.830E+02, 3.889E+02, 3.235E+01, 4.562E+02, 2.838E+00
 1.840E+02, 3.896E+02, 3.228E+01, 4.566E+02, 2.783E+00
 1.850E+02, 3.896E+02, 3.221E+01, 4.566E+02, 2.728E+00
 1.860E+02, 3.903E+02, 3.214E+01, 4.571E+02, 2.673E+00
 1.870E+02, 3.903E+02, 3.207E+01, 4.571E+02, 2.617E+00
 1.880E+02, 3.911E+02, 3.200E+01, 4.575E+02, 2.562E+00
 1.890E+02, 3.911E+02, 3.192E+01, 4.575E+02, 2.507E+00
 1.900E+02, 3.917E+02, 3.185E+01, 4.580E+02, 2.452E+00
 1.910E+02, 3.917E+02, 3.178E+01, 4.580E+02, 2.397E+00
 1.920E+02, 3.924E+02, 3.171E+01, 4.584E+02, 2.341E+00
 1.930E+02, 3.924E+02, 3.164E+01, 4.584E+02, 2.286E+00
 1.940E+02, 3.931E+02, 3.157E+01, 4.588E+02, 2.231E+00
 1.950E+02, 3.931E+02, 3.149E+01, 4.588E+02, 2.176E+00
 1.960E+02, 3.937E+02, 3.135E+01, 4.592E+02, 2.121E+00
 1.970E+02, 3.937E+02, 3.104E+01, 4.592E+02, 2.065E+00
 1.980E+02, 3.943E+02, 3.070E+01, 4.596E+02, 2.010E+00
 1.990E+02, 3.943E+02, 3.033E+01, 4.596E+02, 1.955E+00
 2.000E+02, 3.949E+02, 2.998E+01, 4.600E+02, 1.900E+00
 2.010E+02, 3.949E+02, 2.961E+01, 4.600E+02, 1.844E+00
 2.020E+02, 3.955E+02, 2.924E+01, 4.604E+02, 1.789E+00
 2.030E+02, 3.955E+02, 2.888E+01, 4.604E+02, 1.734E+00
 2.040E+02, 3.961E+02, 2.851E+01, 4.608E+02, 1.679E+00
 2.050E+02, 3.961E+02, 2.815E+01, 4.608E+02, 1.624E+00
 2.060E+02, 3.967E+02, 2.778E+01, 4.612E+02, 1.568E+00
 2.070E+02, 3.967E+02, 2.741E+01, 4.612E+02, 1.513E+00
 2.080E+02, 3.972E+02, 2.705E+01, 4.615E+02, 1.458E+00
 2.090E+02, 3.972E+02, 2.668E+01, 4.615E+02, 1.403E+00
 2.100E+02, 3.978E+02, 2.632E+01, 4.619E+02, 1.348E+00
 2.110E+02, 3.978E+02, 2.595E+01, 4.619E+02, 1.292E+00
 2.120E+02, 3.983E+02, 2.558E+01, 4.623E+02, 1.237E+00
 2.130E+02, 3.983E+02, 2.522E+01, 4.623E+02, 1.182E+00
 2.140E+02, 3.988E+02, 2.485E+01, 4.626E+02, 1.127E+00
 2.150E+02, 3.988E+02, 2.448E+01, 4.626E+02, 1.071E+00
 2.160E+02, 3.993E+02, 2.412E+01, 4.629E+02, 1.016E+00
 2.170E+02, 3.993E+02, 2.375E+01, 4.629E+02, 9.608E-01
 2.180E+02, 3.998E+02, 2.339E+01, 4.633E+02, 9.056E-01
 2.190E+02, 3.998E+02, 2.302E+01, 4.633E+02, 8.504E-01
 2.200E+02, 4.003E+02, 2.265E+01, 4.636E+02, 7.951E-01
 2.210E+02, 4.003E+02, 2.229E+01, 4.636E+02, 7.398E-01
 2.220E+02, 4.008E+02, 2.192E+01, 4.640E+02, 6.845E-01
 2.230E+02, 4.008E+02, 2.155E+01, 4.640E+02, 6.293E-01
 2.240E+02, 4.013E+02, 2.118E+01, 4.643E+02, 5.740E-01
 2.250E+02, 4.013E+02, 2.082E+01, 4.643E+02, 5.188E-01
 2.260E+02, 4.017E+02, 2.045E+01, 4.646E+02, 4.635E-01
 2.270E+02, 4.017E+02, 2.008E+01, 4.646E+02, 4.174E-01
 2.280E+02, 4.022E+02, 1.972E+01, 4.649E+02, 4.119E-01
 2.290E+02, 4.022E+02, 1.935E+01, 4.649E+02, 4.119E-01
 2.300E+02, 4.026E+02, 1.898E+01, 4.652E+02, 4.119E-01
 2.310E+02, 4.026E+02, 1.862E+01, 4.652E+02, 4.119E-01
 2.320E+02, 4.031E+02, 1.825E+01, 4.655E+02, 4.119E-01
 2.330E+02, 4.031E+02, 1.789E+01, 4.655E+02, 4.119E-01
 2.340E+02, 4.035E+02, 1.752E+01, 4.658E+02, 4.119E-01
 2.350E+02, 4.035E+02, 1.715E+01, 4.658E+02, 4.119E-01
 2.360E+02, 4.039E+02, 1.679E+01, 4.661E+02, 4.119E-01
 2.370E+02, 4.039E+02, 1.642E+01, 4.661E+02, 4.119E-01
 2.380E+02, 4.043E+02, 1.605E+01, 4.664E+02, 4.119E-01
 2.390E+02, 4.043E+02, 1.568E+01, 4.664E+02, 4.119E-01
 2.400E+02, 4.047E+02, 1.532E+01, 4.667E+02, 4.119E-01
 2.410E+02, 4.047E+02, 1.501E+01, 4.667E+02, 4.119E-01
 2.420E+02, 4.051E+02, 1.484E+01, 4.670E+02, 4.119E-01
 2.430E+02, 4.051E+02, 1.470E+01, 4.670E+02, 4.119E-01
 2.440E+02, 4.055E+02, 1.456E+01, 4.673E+02, 4.119E-01
 2.450E+02, 4.055E+02, 1.442E+01, 4.673E+02, 4.119E-01
 2.460E+02, 4.059E+02, 1.428E+01, 4.675E+02, 4.119E-01
 2.470E+02, 4.059E+02, 1.414E+01, 4.675E+02, 4.119E-01
 2.480E+02, 4.063E+02, 1.401E+01, 4.678E+02, 4.119E-01
 2.490E+02, 4.063E+02, 1.387E+01, 4.678E+02, 4.119E-01
 2.500E+02, 4.067E+02, 1.373E+01, 4.681E+02, 4.119E-01
 2.510E+02, 4.067E+02, 1.360E+01, 4.681E+02, 4.119E-01
 2.520E+02, 4.070E+02, 1.346E+01, 4.683E+02, 4.119E-01
 2.530E+02, 4.070E+02, 1.332E+01, 4.683E+02, 4.119E-01
 2.540E+02, 4.074E+02, 1.318E+01, 4.686E+02, 4.119E-01
 2.550E+02, 4.074E+02, 1.305E+01, 4.686E+02, 4.119E-01
 2.560E+02, 4.078E+02, 1.291E+01, 4.688E+02, 4.119E-01
 2.570E+02, 4.078E+02, 1.277E+01, 4.688E+02, 4.119E-01
 2.580E+02, 4.081E+02, 1.263E+01, 4.691E+02, 4.119E-01
 2.590E+02, 4.081E+02, 1.250E+01, 4.691E+02, 4.120E-01
 2.600E+02, 4.085E+02, 1.236E+01, 4.693E+02, 4.120E-01
 2.610E+02, 4.085E+02, 1.222E+01, 4.693E+02, 4.120E-01
 2.620E+02, 4.088E+02, 1.209E+01, 4.696E+02, 4.120E-01
 2.630E+02, 4.088E+02, 1.195E+01, 4.696E+02, 4.120E-01
 2.640E+02, 4.091E+02, 1.181E+01, 4.698E+02, 4.120E-01
 2.650E+02, 4.091E+02, 1.167E+01, 4.698E+02, 4.120E-01
 2.660E+02, 4.095E+02, 1.154E+01, 4.701E+02, 4.120E-01
 2.670E+02, 4.095E+02, 1.140E+01, 4.701E+02, 4.120E-01
 2.680E+02, 4.098E+02, 1.126E+01, 4.703E+02, 4.120E-01
 2.690E+02, 4.098E+02, 1.113E+01, 4.703E+02, 4.120E-01
 2.700E+02, 4.101E+02, 1.099E+01, 4.705E+02, 4.120E-01
 2.710E+02, 4.101E+02, 1.085E+01, 4.705E+02, 4.120E-01
 2.720E+02, 4.104E+02, 1.072E+01, 4.707E+02, 4.120E-01
 2.730E+02, 4.104E+02, 1.058E+01, 4.707E+02, 4.120E-01
 2.740E+02, 4.107E+02, 1.044E+01, 4.710E+02, 4.120E-01
 2.750E+02, 4.107E+02, 1.030E+01, 4.710E+02, 4.120E-01
 2.760E+02, 4.111E+02, 1.017E+01, 4.712E+02, 4.120E-01
 2.770E+02, 4.111E+02, 1.003E+01, 4.712E+02, 4.120E-01
 2.780E+02, 4.114E+02, 9.890E+00, 4.714E+02, 4.120E-01
 2.790E+02, 4.114E+02, 9.754E+00, 4.714E+02, 4.120E-01
 2.800E+02, 4.117E+02, 9.617E+00, 4.716E+02, 4.120E-01
 2.810E+02, 4.117E+02, 9.479E+00, 4.716E+02, 4.120E-01
 2.820E+02, 4.119E+02, 9.343E+00, 4.718E+02, 4.120E-01
 2.830E+02, 4.119E+02, 9.204E+00, 4.718E+02, 4.120E-01
 2.840E+02, 4.122E+02, 9.068E+00, 4.720E+02, 4.120E-01
 2.850E+02, 4.122E+02, 8.930E+00, 4.720E+02, 4.120E-01
 2.860E+02, 4.125E+02, 8.792E+00, 4.723E+02, 4.120E-01
 2.870E+02, 4.125E+02, 8.657E+00, 4.723E+02, 4.120E-01
 2.880E+02, 4.128E+02, 8.517E+00, 4.725E+02, 4.120E-01
 2.890E+02, 4.128E+02, 8.381E+00, 4.725E+02, 4.120E-01
 2.900E+02, 4.131E+02, 8.245E+00, 4.727E+02, 4.120E-01
 2.910E+02, 4.131E+02, 8.106E+00, 4.727E+02, 4.120E-01
 2.920E+02, 4.134E+02, 7.970E+00, 4.729E+02, 4.120E-01
 2.930E+02, 4.134E+02, 7.831E+00, 4.729E+02, 4.120E-01
 2.940E+02, 4.136E+02, 7.695E+00, 4.730E+02, 4.120E-01
 2.950E+02, 4.136E+02, 7.558E+00, 4.730E+02, 4.120E-01
 2.960E+02, 4.139E+02, 7.419E+00, 4.732E+02, 4.120E-01
 2.970E+02, 4.139E+02, 7.283E+00, 4.732E+02, 4.120E-01
 2.980E+02, 4.142E+02, 7.145E+00, 4.734E+02, 4.120E-01
 2.990E+02, 4.142E+02, 7.008E+00, 4.734E+02, 4.120E-01
 3.000E+02, 4.144E+02, 6.872E+00, 4.736E+02, 4.120E-01
 3.010E+02, 4.144E+02, 6.732E+00, 4.736E+02, 4.120E-01
 3.020E+02, 4.147E+02, 6.597E+00, 4.738E+02, 4.120E-01
 3.030E+02, 4.147E+02, 6.459E+00, 4.738E+02, 4.120E-01
 3.040E+02, 4.149E+02, 6.335E+00, 4.740E+02, 4.120E-01
 3.050E+02, 4.149E+02, 6.266E+00, 4.740E+02, 4.121E-01
 3.060E+02, 4.152E+02, 6.207E+00, 4.742E+02, 4.121E-01
 3.070E+02, 4.152E+02, 6.149E+00, 4.742E+02, 4.121E-01
 3.080E+02, 4.154E+02, 6.092E+00, 4.743E+02, 4.121E-01
 3.090E+02, 4.154E+02, 6.034E+00, 4.743E+02, 4.121E-01
 3.100E+02, 4.157E+02, 5.977E+00, 4.745E+02, 4.121E-01
 3.110E+02, 4.157E+02, 5.919E+00, 4.745E+02, 4.121E-01
 3.120E+02, 4.159E+02, 5.862E+00, 4.747E+02, 4.121E-01
 3.130E+02, 4.159E+02, 5.805E+00, 4.747E+02, 4.121E-01
 3.140E+02, 4.161E+02, 5.747E+00, 4.749E+02, 4.121E-01
 3.150E+02, 4.161E+02, 5.690E+00, 4.749E+02, 4.121E-01
 3.160E+02, 4.164E+02, 5.632E+00, 4.750E+02, 4.121E-01
 3.170E+02, 4.164E+02, 5.575E+00, 4.750E+02, 4.121E-01
 3.180E+02, 4.166E+02, 5.518E+00, 4.752E+02, 4.121E-01
 3.190E+02, 4.166E+02, 5.459E+00, 4.752E+02, 4.121E-01
 3.200E+02, 4.168E+02, 5.403E+00, 4.754E+02, 4.121E-01
 3.210E+02, 4.168E+02, 5.345E+00, 4.754E+02, 4.121E-01
 3.220E+02, 4.170E+02, 5.287E+00, 4.755E+02, 4.121E-01
 3.230E+02, 4.170E+02, 5.231E+00, 4.755E+02, 4.121E-01
 3.240E+02, 4.173E+02, 5.172E+00, 4.757E+02, 4.121E-01
 3.250E+02, 4.173E+02, 5.115E+00, 4.757E+02, 4.121E-01
 3.260E+02, 4.175E+02, 5.058E+00, 4.758E+02, 4.121E-01
 3.270E+02, 4.175E+02, 5.000E+00, 4.758E+02, 4.121E-01
 3.280E+02, 4.177E+02, 4.943E+00, 4.760E+02, 4.121E-01
 3.290E+02, 4.177E+02, 4.885E+00, 4.760E+02, 4.121E-01
 3.300E+02, 4.179E+02, 4.828E+00, 4.761E+02, 4.121E-01
 3.310E+02, 4.179E+02, 4.771E+00, 4.761E+02, 4.121E-01
 3.320E+02, 4.181E+02, 4.713E+00, 4.763E+02, 4.121E-01
 3.330E+02, 4.181E+02, 4.656E+00, 4.763E+02, 4.121E-01
 3.340E+02, 4.183E+02, 4.598E+00, 4.764E+02, 4.121E-01
 3.350E+02, 4.183E+02, 4.541E+00, 4.764E+02, 4.121E-01
 3.360E+02, 4.185E+02, 4.484E+00, 4.766E+02, 4.121E-01
 3.370E+02, 4.185E+02, 4.426E+00, 4.766E+02, 4.121E-01
 3.380E+02, 4.187E+02, 4.369E+00, 4.767E+02, 4.121E-01
 3.390E+02, 4.187E+02, 4.311E+00, 4.767E+02, 4.121E-01
 3.400E+02, 4.189E+02, 4.253E+00, 4.769E+02, 4.121E-01
 3.410E+02, 4.189E+02, 4.197E+00, 4.769E+02, 4.121E-01
 3.420E+02, 4.191E+02, 4.138E+00, 4.770E+02, 4.121E-01
 3.430E+02, 4.191E+02, 4.081E+00, 4.770E+02, 4.121E-01
 3.440E+02, 4.193E+02, 4.024E+00, 4.772E+02, 4.121E-01
 3.450E+02, 4.193E+02, 3.966E+00, 4.772E+02, 4.121E-01
 3.460E+02, 4.195E+02, 3.909E+00, 4.773E+02, 4.121E-01
