s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,
Time,"SPRINKLER 1","SPRINKLER 2","SPRINKLER 3","SPRINKLER 4","TC_1_01","TC_1_02","TC_1_03","TC_1_04","TC_1_05","TC_1_06","TC_1_07","TC_1_08","TC_1_09","TC_1_10","TC_1_11","TC_1_12","TC_2_01","TC_2_02","TC_2_03","TC_2_04","TC_2_05","TC_2_06","TC_2_07","TC_2_08","TC_2_09","TC_2_10","TC_2_11","TC_2_12","TC_3_01","TC_3_02","TC_3_03","TC_3_04","TC_3_05","TC_3_06","TC_3_07","TC_3_08","TC_3_09","TC_3_10","TC_3_11","TC_3_12","TC_4_01","TC_4_02","TC_4_03","TC_4_04","TC_4_05","TC_4_06","TC_4_07","TC_4_08","TC_4_09","TC_4_10","TC_4_11","TC_4_12","BDP_1_01","BDP_1_02","BDP_1_03","BDP_1_04","BDP_2_01","BDP_2_02","BDP_2_03","BDP_2_04","Acts"
 0.000E+00, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 5.758E-03, 5.758E-03, 6.168E-03, 8.217E-03, 2.992E-03, 2.992E-03, 5.149E-03, 7.761E-03, 0.000E+00
 4.017E+00, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 5.419E-03, 5.419E-03, 6.106E-03, 7.971E-03, 2.560E-03, 2.560E-03, 4.358E-03, 7.983E-03, 0.000E+00
 8.019E+00, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.002E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 4.906E-03, 4.906E-03, 7.427E-03, 7.277E-03, 3.465E-03, 3.465E-03, 3.286E-03, 8.675E-03, 0.000E+00
 1.200E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.003E+01, 2.003E+01, 2.003E+01, 2.003E+01, 2.004E+01, 2.004E+01, 2.004E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.003E+01, 2.003E+01, 2.003E+01, 2.003E+01, 2.003E+01, 2.004E+01, 2.004E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.002E+01, 8.157E-03, 8.157E-03, 7.955E-03, 6.724E-03, 8.268E-03, 8.268E-03, 8.364E-03, 8.888E-03, 0.000E+00
 1.601E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.004E+01, 2.005E+01, 2.005E+01, 2.005E+01, 2.005E+01, 2.005E+01, 2.005E+01, 2.006E+01, 2.006E+01, 2.007E+01, 2.007E+01, 2.008E+01, 2.004E+01, 2.005E+01, 2.005E+01, 2.005E+01, 2.005E+01, 2.005E+01, 2.005E+01, 2.006E+01, 2.006E+01, 2.007E+01, 2.007E+01, 2.008E+01, 2.003E+01, 2.003E+01, 2.003E+01, 2.003E+01, 2.003E+01, 2.003E+01, 2.003E+01, 2.003E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.003E+01, 2.003E+01, 2.003E+01, 2.003E+01, 2.003E+01, 2.003E+01, 2.003E+01, 2.003E+01, 2.003E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.003E+01, 3.778E-02, 3.778E-02, 3.293E-02, 3.406E-02, 7.759E-02, 7.759E-02, 8.000E-02, 6.839E-02, 0.000E+00
 2.000E+01, 2.007E+01, 2.013E+01, 2.000E+01, 2.000E+01, 2.042E+01, 2.110E+01, 2.110E+01, 2.110E+01, 2.110E+01, 2.122E+01, 2.122E+01, 2.073E+01, 2.035E+01, 2.013E+01, 2.011E+01, 2.012E+01, 2.102E+01, 2.179E+01, 2.179E+01, 2.179E+01, 2.179E+01, 2.175E+01, 2.175E+01, 2.157E+01, 2.114E+01, 2.052E+01, 2.017E+01, 2.012E+01, 2.005E+01, 2.005E+01, 2.005E+01, 2.005E+01, 2.005E+01, 2.004E+01, 2.004E+01, 2.004E+01, 2.004E+01, 2.003E+01, 2.003E+01, 2.005E+01, 2.005E+01, 2.005E+01, 2.005E+01, 2.005E+01, 2.005E+01, 2.004E+01, 2.004E+01, 2.004E+01, 2.004E+01, 2.003E+01, 2.003E+01, 2.005E+01, 3.962E-01, 3.962E-01, 3.795E-01, 1.935E-01, 4.171E-01, 4.171E-01, 3.787E-01, 3.186E-01, 0.000E+00
 2.400E+01, 2.046E+01, 2.043E+01, 2.000E+01, 2.002E+01, 2.324E+01, 2.471E+01, 2.471E+01, 2.471E+01, 2.471E+01, 2.442E+01, 2.442E+01, 2.307E+01, 2.194E+01, 2.064E+01, 2.019E+01, 2.018E+01, 2.253E+01, 2.445E+01, 2.445E+01, 2.445E+01, 2.445E+01, 2.419E+01, 2.419E+01, 2.356E+01, 2.288E+01, 2.153E+01, 2.036E+01, 2.017E+01, 2.006E+01, 2.010E+01, 2.010E+01, 2.010E+01, 2.010E+01, 2.011E+01, 2.011E+01, 2.008E+01, 2.006E+01, 2.005E+01, 2.005E+01, 2.007E+01, 2.020E+01, 2.029E+01, 2.029E+01, 2.029E+01, 2.029E+01, 2.023E+01, 2.023E+01, 2.012E+01, 2.007E+01, 2.005E+01, 2.005E+01, 2.007E+01, 6.612E-01, 6.612E-01, 4.278E-01, 3.446E-01, 3.361E-01, 3.361E-01, 3.023E-01, 2.430E-01, 0.000E+00
 2.802E+01, 2.087E+01, 2.077E+01, 2.004E+01, 2.017E+01, 2.604E+01, 2.654E+01, 2.654E+01, 2.654E+01, 2.654E+01, 2.489E+01, 2.489E+01, 2.350E+01, 2.195E+01, 2.080E+01, 2.027E+01, 2.024E+01, 2.391E+01, 2.655E+01, 2.655E+01, 2.655E+01, 2.655E+01, 2.660E+01, 2.660E+01, 2.468E+01, 2.283E+01, 2.134E+01, 2.039E+01, 2.024E+01, 2.023E+01, 2.059E+01, 2.059E+01, 2.059E+01, 2.059E+01, 2.135E+01, 2.135E+01, 2.160E+01, 2.140E+01, 2.106E+01, 2.079E+01, 2.039E+01, 2.153E+01, 2.210E+01, 2.210E+01, 2.210E+01, 2.210E+01, 2.229E+01, 2.229E+01, 2.209E+01, 2.180E+01, 2.143E+01, 2.116E+01, 2.050E+01, 5.156E-01, 5.156E-01, 2.892E-01, 1.587E-01, 4.784E-01, 4.784E-01, 4.394E-01, 2.250E-01, 0.000E+00
 3.200E+01, 2.152E+01, 2.133E+01, 2.023E+01, 2.046E+01, 2.926E+01, 3.031E+01, 3.031E+01, 3.031E+01, 3.031E+01, 2.857E+01, 2.857E+01, 2.457E+01, 2.184E+01, 2.078E+01, 2.033E+01, 2.030E+01, 2.721E+01, 2.974E+01, 2.974E+01, 2.974E+01, 2.974E+01, 2.958E+01, 2.958E+01, 2.606E+01, 2.323E+01, 2.130E+01, 2.047E+01, 2.030E+01, 2.167E+01, 2.295E+01, 2.295E+01, 2.295E+01, 2.295E+01, 2.468E+01, 2.468E+01, 2.503E+01, 2.461E+01, 2.410E+01, 2.366E+01, 2.197E+01, 2.418E+01, 2.478E+01, 2.478E+01, 2.478E+01, 2.478E+01, 2.576E+01, 2.576E+01, 2.582E+01, 2.524E+01, 2.444E+01, 2.336E+01, 2.120E+01, 6.995E-01, 6.995E-01, 4.490E-01, 1.807E-01, 4.702E-01, 4.702E-01, 4.570E-01, 2.808E-01, 0.000E+00
 3.600E+01, 2.231E+01, 2.193E+01, 2.050E+01, 2.074E+01, 3.278E+01, 3.338E+01, 3.338E+01, 3.338E+01, 3.338E+01, 3.096E+01, 3.096E+01, 2.659E+01, 2.340E+01, 2.157E+01, 2.065E+01, 2.036E+01, 3.011E+01, 3.243E+01, 3.243E+01, 3.243E+01, 3.243E+01, 3.205E+01, 3.205E+01, 2.876E+01, 2.557E+01, 2.246E+01, 2.080E+01, 2.037E+01, 2.377E+01, 2.545E+01, 2.545E+01, 2.545E+01, 2.545E+01, 2.745E+01, 2.745E+01, 2.777E+01, 2.713E+01, 2.543E+01, 2.351E+01, 2.167E+01, 2.653E+01, 2.665E+01, 2.665E+01, 2.665E+01, 2.665E+01, 2.766E+01, 2.766E+01, 2.819E+01, 2.720E+01, 2.533E+01, 2.360E+01, 2.124E+01, 6.369E-01, 6.369E-01, 4.758E-01, 3.753E-01, 3.527E-01, 3.527E-01, 4.246E-01, 3.964E-01, 0.000E+00
 4.000E+01, 2.327E+01, 2.289E+01, 2.086E+01, 2.118E+01, 3.590E+01, 3.680E+01, 3.680E+01, 3.680E+01, 3.680E+01, 3.549E+01, 3.549E+01, 3.113E+01, 2.692E+01, 2.412E+01, 2.242E+01, 2.043E+01, 3.487E+01, 3.755E+01, 3.755E+01, 3.755E+01, 3.755E+01, 3.750E+01, 3.750E+01, 3.321E+01, 2.914E+01, 2.509E+01, 2.176E+01, 2.044E+01, 2.627E+01, 2.812E+01, 2.812E+01, 2.812E+01, 2.812E+01, 2.969E+01, 2.969E+01, 3.035E+01, 2.991E+01, 2.799E+01, 2.454E+01, 2.121E+01, 2.870E+01, 2.927E+01, 2.927E+01, 2.927E+01, 2.927E+01, 3.096E+01, 3.096E+01, 3.196E+01, 3.151E+01, 2.870E+01, 2.526E+01, 2.125E+01, 6.063E-01, 6.063E-01, 4.219E-01, 2.735E-01, 5.633E-01, 5.633E-01, 4.475E-01, 3.610E-01, 0.000E+00
