s,C,C,kg/m2
Time,"null","null","null"
 1.6560000E+003, 2.9576000E+002, 2.9623344E+002, 9.3300275E-003
 1.6610000E+003, 2.9648000E+002, 2.9699065E+002, 9.2177099E-003
 1.6660000E+003, 2.9728000E+002, 2.9773480E+002, 9.0959074E-003
 1.6710000E+003, 2.9820800E+002, 2.9852663E+002, 8.9779497E-003
 1.6760000E+003, 2.9904000E+002, 2.9931438E+002, 8.8627748E-003
 1.6800000E+003, 2.9976000E+002, 2.9998948E+002, 8.7621043E-003
 1.6850000E+003, 3.0048000E+002, 3.0068516E+002, 8.6643615E-003
 1.6900000E+003, 3.0128000E+002, 3.0146946E+002, 8.5588030E-003
 1.6950000E+003, 3.0220800E+002, 3.0231895E+002, 8.4563837E-003
 1.7000000E+003, 3.0304000E+002, 3.0315042E+002, 8.3564460E-003
 1.7040000E+003, 3.0376000E+002, 3.0384466E+002, 8.2694253E-003
 1.7090000E+003, 3.0448000E+002, 3.0453398E+002, 8.1855895E-003
 1.7140000E+003, 3.0528000E+002, 3.0529595E+002, 8.0960632E-003
 1.7190000E+003, 3.0620800E+002, 3.0612679E+002, 8.0103659E-003
 1.7240000E+003, 3.0704000E+002, 3.0694593E+002, 7.9278764E-003
 1.7280000E+003, 3.0776000E+002, 3.0763429E+002, 7.8569308E-003
 1.7330000E+003, 3.0848000E+002, 3.0832236E+002, 7.7893820E-003
 1.7380000E+003, 3.0928000E+002, 3.0908671E+002, 7.7180314E-003
 1.7430000E+003, 3.1020800E+002, 3.0992233E+002, 7.6504481E-003
 1.7480000E+003, 3.1104000E+002, 3.1074631E+002, 7.5859829E-003
 1.7520000E+003, 3.1176000E+002, 3.1143938E+002, 7.5308999E-003
 1.7570000E+003, 3.1248000E+002, 3.1213146E+002, 7.4786698E-003
 1.7620000E+003, 3.1328000E+002, 3.1289907E+002, 7.4235791E-003
 1.7670000E+003, 3.1420800E+002, 3.1373711E+002, 7.3713137E-003
 1.7720000E+003, 3.1504000E+002, 3.1456300E+002, 7.3212161E-003
 1.7760000E+003, 3.1576000E+002, 3.1525869E+002, 7.2780829E-003
 1.7810000E+003, 3.1648000E+002, 3.1595443E+002, 7.2367694E-003
 1.7860000E+003, 3.1728000E+002, 3.1672712E+002, 7.1926787E-003
 1.7910000E+003, 3.1820800E+002, 3.1757133E+002, 7.1502844E-003
 1.7960000E+003, 3.1904000E+002, 3.1840379E+002, 7.1091105E-003
 1.8000000E+003, 3.1976000E+002, 3.1910532E+002, 7.0732528E-003
 1.8050000E+003, 3.2048000E+002, 3.1980689E+002, 7.0385695E-003
 1.8100000E+003, 3.2128000E+002, 3.2058596E+002, 7.0012631E-003
 1.8150000E+003, 3.2220800E+002, 3.2143607E+002, 6.9651653E-003
 1.8200000E+003, 3.2304000E+002, 3.2227377E+002, 6.9299587E-003
 1.8240000E+003, 3.2376000E+002, 3.2297984E+002, 6.8992165E-003
 1.8290000E+003, 3.2448000E+002, 3.2368578E+002, 6.8694316E-003
 1.8340000E+003, 3.2528000E+002, 3.2446891E+002, 6.8373620E-003
 1.8390000E+003, 3.2620800E+002, 3.2532204E+002, 6.8063125E-003
 1.8440000E+003, 3.2704000E+002, 3.2616114E+002, 6.7760233E-003
 1.8480000E+003, 3.2776000E+002, 3.2686697E+002, 6.7495727E-003
 1.8530000E+003, 3.2848000E+002, 3.2757228E+002, 6.7239454E-003
 1.8580000E+003, 3.2928000E+002, 3.2835509E+002, 6.6963516E-003
 1.8630000E+003, 3.3020800E+002, 3.2920863E+002, 6.6696328E-003
 1.8680000E+003, 3.3104000E+002, 3.3004966E+002, 6.6435654E-003
 1.8720000E+003, 3.3176000E+002, 3.3076031E+002, 6.6207919E-003
 1.8770000E+003, 3.3248000E+002, 3.3147281E+002, 6.5987116E-003
 1.8820000E+003, 3.3328000E+002, 3.3226536E+002, 6.5749163E-003
 1.8870000E+003, 3.3420800E+002, 3.3312986E+002, 6.5518524E-003
 1.8920000E+003, 3.3504000E+002, 3.3398185E+002, 6.5293302E-003
 1.8960000E+003, 3.3576000E+002, 3.3469966E+002, 6.5096383E-003
 1.9010000E+003, 3.3648000E+002, 3.3541648E+002, 6.4905363E-003
 1.9060000E+003, 3.3728000E+002, 3.3621107E+002, 6.4699458E-003
 1.9110000E+003, 3.3820800E+002, 3.3707588E+002, 6.4499875E-003
 1.9160000E+003, 3.3904000E+002, 3.3792781E+002, 6.4305000E-003
 1.9200000E+003, 3.3976000E+002, 3.3864600E+002, 6.4134604E-003
 1.9250000E+003, 3.4048000E+002, 3.3936419E+002, 6.3969284E-003
 1.9300000E+003, 3.4128000E+002, 3.4016188E+002, 6.3791021E-003
 1.9350000E+003, 3.4220800E+002, 3.4103085E+002, 6.3618143E-003
 1.9400000E+003, 3.4304000E+002, 3.4188642E+002, 6.3449261E-003
 1.9440000E+003, 3.4376000E+002, 3.4260786E+002, 6.3301517E-003
 1.9490000E+003, 3.4448000E+002, 3.4332926E+002, 6.3158089E-003
 1.9540000E+003, 3.4528000E+002, 3.4413007E+002, 6.3003343E-003
 1.9590000E+003, 3.4620800E+002, 3.4500198E+002, 6.2853177E-003
 1.9640000E+003, 3.4704000E+002, 3.4586083E+002, 6.2706395E-003
 1.9680000E+003, 3.4776000E+002, 3.4658520E+002, 6.2577892E-003
 1.9730000E+003, 3.4848000E+002, 3.4730931E+002, 6.2453048E-003
 1.9780000E+003, 3.4928000E+002, 3.4811277E+002, 6.2318241E-003
 1.9830000E+003, 3.5020800E+002, 3.4898732E+002, 6.2187308E-003
 1.9880000E+003, 3.5104000E+002, 3.4985633E+002, 6.2059189E-003
 1.9920000E+003, 3.5176000E+002, 3.5059331E+002, 6.1946825E-003
 1.9970000E+003, 3.5248000E+002, 3.5132274E+002, 6.1837454E-003
 2.0020000E+003, 3.5328000E+002, 3.5212455E+002, 6.1719249E-003
 2.0070000E+003, 3.5420800E+002, 3.5299765E+002, 6.1604335E-003
 2.0120000E+003, 3.5504000E+002, 3.5385703E+002, 6.1491794E-003
 2.0160000E+003, 3.5576000E+002, 3.5458146E+002, 6.1393054E-003
 2.0210000E+003, 3.5648000E+002, 3.5530583E+002, 6.1296890E-003
 2.0260000E+003, 3.5728000E+002, 3.5610974E+002, 6.1192765E-003
 2.0310000E+003, 3.5820800E+002, 3.5698517E+002, 6.1091301E-003
 2.0360000E+003, 3.5904000E+002, 3.5784674E+002, 6.0991683E-003
 2.0400000E+003, 3.5976000E+002, 3.5857311E+002, 6.0904055E-003
 2.0450000E+003, 3.6048000E+002, 3.5929933E+002, 6.0818475E-003
 2.0500000E+003, 3.6128000E+002, 3.6010490E+002, 6.0725535E-003
 2.0550000E+003, 3.6220800E+002, 3.6098144E+002, 6.0634661E-003
 2.0600000E+003, 3.6304000E+002, 3.6184389E+002, 6.0545121E-003
 2.0640000E+003, 3.6376000E+002, 3.6257093E+002, 6.0466067E-003
 2.0690000E+003, 3.6448000E+002, 3.6329770E+002, 6.0388553E-003
 2.0740000E+003, 3.6528000E+002, 3.6410403E+002, 6.0304014E-003
 2.0790000E+003, 3.6620800E+002, 3.6498169E+002, 6.0220946E-003
 2.0840000E+003, 3.6704000E+002, 3.6584526E+002, 6.0138664E-003
 2.0880000E+003, 3.6776000E+002, 3.6657334E+002, 6.0065629E-003
 2.0930000E+003, 3.6848000E+002, 3.6730112E+002, 5.9993608E-003
 2.0980000E+003, 3.6928000E+002, 3.6810855E+002, 5.9914582E-003
 2.1030000E+003, 3.7020800E+002, 3.6898731E+002, 5.9836399E-003
 2.1080000E+003, 3.7104000E+002, 3.6985194E+002, 5.9758390E-003
 2.1120000E+003, 3.7176000E+002, 3.7058105E+002, 5.9688648E-003
 2.1170000E+003, 3.7248000E+002, 3.7130986E+002, 5.9619353E-003
 2.1220000E+003, 3.7328000E+002, 3.7211844E+002, 5.9542719E-003
 2.1270000E+003, 3.7420800E+002, 3.7299838E+002, 5.9466232E-003
 2.1320000E+003, 3.7504000E+002, 3.7386416E+002, 5.9389218E-003
 2.1360000E+003, 3.7576000E+002, 3.7459440E+002, 5.9319755E-003
 2.1410000E+003, 3.7648000E+002, 3.7532436E+002, 5.9250110E-003
 2.1460000E+003, 3.7728000E+002, 3.7613419E+002, 5.9172374E-003
 2.1510000E+003, 3.7820800E+002, 3.7701539E+002, 5.9094008E-003
 2.1560000E+003, 3.7904000E+002, 3.7788244E+002, 5.9014295E-003
 2.1600000E+003, 3.7976000E+002, 3.7861396E+002, 5.8941711E-003
 2.1650000E+003, 3.8048000E+002, 3.7934523E+002, 5.8868241E-003
 2.1700000E+003, 3.8128000E+002, 3.8015667E+002, 5.8785463E-003
 2.1750000E+003, 3.8220800E+002, 3.8103964E+002, 5.8701180E-003
 2.1800000E+003, 3.8304000E+002, 3.8190846E+002, 5.8614615E-003
 2.1840000E+003, 3.8376000E+002, 3.8264173E+002, 5.8535095E-003
 2.1890000E+003, 3.8448000E+002, 3.8337478E+002, 5.8453921E-003
 2.1940000E+003, 3.8528000E+002, 3.8418811E+002, 5.8361724E-003
 2.1990000E+003, 3.8620800E+002, 3.8507289E+002, 5.8267088E-003
 2.2040000E+003, 3.8704000E+002, 3.8594357E+002, 5.8169150E-003
 2.2080000E+003, 3.8776000E+002, 3.8667887E+002, 5.8078594E-003
 2.2130000E+003, 3.8848000E+002, 3.8741412E+002, 5.7985600E-003
 2.2180000E+003, 3.8928000E+002, 3.8822996E+002, 5.7879409E-003
 2.2230000E+003, 3.9020800E+002, 3.8911726E+002, 5.7769853E-003
 2.2280000E+003, 3.9104000E+002, 3.8999037E+002, 5.7655983E-003
 2.2320000E+003, 3.9176000E+002, 3.9072768E+002, 5.7550338E-003
 2.2370000E+003, 3.9248000E+002, 3.9146499E+002, 5.7441556E-003
 2.2420000E+003, 3.9328000E+002, 3.9228386E+002, 5.7317079E-003
 2.2470000E+003, 3.9420800E+002, 3.9317516E+002, 5.7188457E-003
 2.2520000E+003, 3.9504000E+002, 3.9405312E+002, 5.7054653E-003
 2.2560000E+003, 3.9576000E+002, 3.9479595E+002, 5.6930478E-003
 2.2610000E+003, 3.9648000E+002, 3.9553826E+002, 5.6802651E-003
 2.2660000E+003, 3.9728000E+002, 3.9635964E+002, 5.6656532E-003
 2.2710000E+003, 3.9820800E+002, 3.9725069E+002, 5.6505844E-003
 2.2760000E+003, 3.9904000E+002, 3.9812748E+002, 5.6349518E-003
 2.2800000E+003, 3.9976000E+002, 3.9886694E+002, 5.6204907E-003
 2.2850000E+003, 4.0048000E+002, 3.9960855E+002, 5.6056597E-003
 2.2900000E+003, 4.0128000E+002, 4.0043649E+002, 5.5887675E-003
 2.2950000E+003, 4.0220800E+002, 4.0132503E+002, 5.5714236E-003
 2.3000000E+003, 4.0304000E+002, 4.0219780E+002, 5.5535276E-003
 2.3040000E+003, 4.0376000E+002, 4.0293510E+002, 5.5370600E-003
 2.3090000E+003, 4.0448000E+002, 4.0367188E+002, 5.5202647E-003
 2.3140000E+003, 4.0528000E+002, 4.0448889E+002, 5.5012547E-003
 2.3190000E+003, 4.0620800E+002, 4.0537712E+002, 5.4818663E-003
 2.3240000E+003, 4.0704000E+002, 4.0625004E+002, 5.4619882E-003
 2.3280000E+003, 4.0776000E+002, 4.0698764E+002, 5.4438075E-003
 2.3330000E+003, 4.0848000E+002, 4.0772458E+002, 5.4253790E-003
 2.3380000E+003, 4.0928000E+002, 4.0854158E+002, 5.4046508E-003
 2.3430000E+003, 4.1020800E+002, 4.0942942E+002, 5.3836531E-003
 2.3480000E+003, 4.1104000E+002, 4.1030171E+002, 5.3622736E-003
 2.3520000E+003, 4.1176000E+002, 4.1103872E+002, 5.3428447E-003
 2.3570000E+003, 4.1248000E+002, 4.1177464E+002, 5.3232764E-003
 2.3620000E+003, 4.1328000E+002, 4.1258991E+002, 5.3014056E-003
 2.3670000E+003, 4.1420800E+002, 4.1347541E+002, 5.2794000E-003
 2.3720000E+003, 4.1504000E+002, 4.1434516E+002, 5.2571457E-003
 2.3760000E+003, 4.1576000E+002, 4.1507981E+002, 5.2370459E-003
 2.3810000E+003, 4.1648000E+002, 4.1581317E+002, 5.2169232E-003
 2.3860000E+003, 4.1728000E+002, 4.1662568E+002, 5.1945640E-003
 2.3910000E+003, 4.1820800E+002, 4.1750842E+002, 5.1722039E-003
 2.3960000E+003, 4.1904000E+002, 4.1837539E+002, 5.1497258E-003
 2.4000000E+003, 4.1976000E+002, 4.1910754E+002, 5.1295318E-003
 2.4050000E+003, 4.2048000E+002, 4.1983817E+002, 5.1094187E-003
 2.4100000E+003, 4.2128000E+002, 4.2064751E+002, 5.0871807E-003
 2.4150000E+003, 4.2220800E+002, 4.2152685E+002, 5.0650552E-003
 2.4200000E+003, 4.2304000E+002, 4.2239045E+002, 5.0429236E-003
 2.4250000E+003, 4.2384000E+002, 4.2320060E+002, 5.0209408E-003
 2.4290000E+003, 4.2456000E+002, 4.2392836E+002, 5.0013182E-003
 2.4340000E+003, 4.2528000E+002, 4.2465367E+002, 4.9818699E-003
 2.4390000E+003, 4.2620800E+002, 4.2552987E+002, 4.9604427E-003
 2.4440000E+003, 4.2704000E+002, 4.2639052E+002, 4.9390929E-003
 2.4490000E+003, 4.2784000E+002, 4.2719808E+002, 4.9179629E-003
 2.4530000E+003, 4.2856000E+002, 4.2792371E+002, 4.8991607E-003
 2.4580000E+003, 4.2928000E+002, 4.2864704E+002, 4.8805806E-003
 2.4630000E+003, 4.3020800E+002, 4.2952112E+002, 4.8601670E-003
 2.4680000E+003, 4.3104000E+002, 4.3037984E+002, 4.8398857E-003
 2.4730000E+003, 4.3184000E+002, 4.3118575E+002, 4.8198659E-003
 2.4770000E+003, 4.3256000E+002, 4.3191006E+002, 4.8020922E-003
 2.4820000E+003, 4.3328000E+002, 4.3263218E+002, 4.7845657E-003
 2.4870000E+003, 4.3420800E+002, 4.3350502E+002, 4.7653482E-003
 2.4920000E+003, 4.3504000E+002, 4.3436264E+002, 4.7462949E-003
 2.4970000E+003, 4.3584000E+002, 4.3516762E+002, 4.7275221E-003
 2.5010000E+003, 4.3656000E+002, 4.3589121E+002, 4.7108823E-003
 2.5060000E+003, 4.3728000E+002, 4.3661272E+002, 4.6944984E-003
 2.5110000E+003, 4.3820800E+002, 4.3748495E+002, 4.6765587E-003
 2.5160000E+003, 4.3904000E+002, 4.3834199E+002, 4.6587983E-003
 2.5210000E+003, 4.3984000E+002, 4.3914644E+002, 4.6413219E-003
 2.5250000E+003, 4.4056000E+002, 4.3986962E+002, 4.6258483E-003
 2.5300000E+003, 4.4128000E+002, 4.4059080E+002, 4.6106282E-003
 2.5350000E+003, 4.4220800E+002, 4.4146272E+002, 4.5939789E-003
 2.5400000E+003, 4.4304000E+002, 4.4231961E+002, 4.5775124E-003
 2.5450000E+003, 4.4384000E+002, 4.4312409E+002, 4.5613233E-003
 2.5490000E+003, 4.4456000E+002, 4.4384738E+002, 4.5469997E-003
 2.5540000E+003, 4.4528000E+002, 4.4456869E+002, 4.5329202E-003
 2.5590000E+003, 4.4620800E+002, 4.4544083E+002, 4.5175280E-003
 2.5640000E+003, 4.4704000E+002, 4.4629804E+002, 4.5023151E-003
 2.5690000E+003, 4.4784000E+002, 4.4710326E+002, 4.4873664E-003
 2.5730000E+003, 4.4856000E+002, 4.4782737E+002, 4.4741459E-003
 2.5780000E+003, 4.4928000E+002, 4.4854968E+002, 4.4611555E-003
 2.5830000E+003, 4.5020800E+002, 4.4943262E+002, 4.4469556E-003
 2.5880000E+003, 4.5104000E+002, 4.5029033E+002, 4.4329200E-003
 2.5930000E+003, 4.5184000E+002, 4.5109272E+002, 4.4191359E-003
 2.5970000E+003, 4.5256000E+002, 4.5181476E+002, 4.4069519E-003
 2.6020000E+003, 4.5328000E+002, 4.5253520E+002, 4.3949855E-003
 2.6070000E+003, 4.5420800E+002, 4.5340737E+002, 4.3819131E-003
 2.6120000E+003, 4.5504000E+002, 4.5426440E+002, 4.3690032E-003
 2.6170000E+003, 4.5584000E+002, 4.5506915E+002, 4.3563256E-003
 2.6210000E+003, 4.5656000E+002, 4.5579301E+002, 4.3451194E-003
 2.6260000E+003, 4.5728000E+002, 4.5651511E+002, 4.3341133E-003
 2.6310000E+003, 4.5820800E+002, 4.5738889E+002, 4.3220901E-003
 2.6360000E+003, 4.5904000E+002, 4.5824733E+002, 4.3102172E-003
 2.6410000E+003, 4.5984000E+002, 4.5905331E+002, 4.2985581E-003
 2.6450000E+003, 4.6056000E+002, 4.5977813E+002, 4.2882522E-003
 2.6500000E+003, 4.6128000E+002, 4.6050104E+002, 4.2781305E-003
 2.6550000E+003, 4.6220800E+002, 4.6137556E+002, 4.2670734E-003
 2.6600000E+003, 4.6304000E+002, 4.6223474E+002, 4.2561555E-003
 2.6650000E+003, 4.6384000E+002, 4.6304132E+002, 4.2454342E-003
 2.6690000E+003, 4.6456000E+002, 4.6376660E+002, 4.2359572E-003
 2.6740000E+003, 4.6528000E+002, 4.6448991E+002, 4.2266493E-003
 2.6790000E+003, 4.6620800E+002, 4.6536485E+002, 4.2164813E-003
 2.6840000E+003, 4.6704000E+002, 4.6622457E+002, 4.2064415E-003
 2.6890000E+003, 4.6784000E+002, 4.6703169E+002, 4.1965821E-003
 2.6930000E+003, 4.6856000E+002, 4.6775738E+002, 4.1878666E-003
 2.6980000E+003, 4.6928000E+002, 4.6848103E+002, 4.1793061E-003
 2.7030000E+003, 4.7020800E+002, 4.6935630E+002, 4.1699540E-003
 2.7080000E+003, 4.7104000E+002, 4.7021643E+002, 4.1607200E-003
 2.7130000E+003, 4.7184000E+002, 4.7102391E+002, 4.1516511E-003
 2.7170000E+003, 4.7256000E+002, 4.7174989E+002, 4.1436338E-003
 2.7220000E+003, 4.7328000E+002, 4.7247382E+002, 4.1357584E-003
 2.7270000E+003, 4.7420800E+002, 4.7334939E+002, 4.1271542E-003
 2.7320000E+003, 4.7504000E+002, 4.7420995E+002, 4.1186582E-003
 2.7370000E+003, 4.7584000E+002, 4.7501779E+002, 4.1103133E-003
 2.7410000E+003, 4.7656000E+002, 4.7574404E+002, 4.1029352E-003
 2.7460000E+003, 4.7728000E+002, 4.7646823E+002, 4.0956870E-003
 2.7510000E+003, 4.7820800E+002, 4.7734407E+002, 4.0877672E-003
 2.7560000E+003, 4.7904000E+002, 4.7820500E+002, 4.0799465E-003
 2.7610000E+003, 4.7984000E+002, 4.7901317E+002, 4.0722640E-003
 2.7650000E+003, 4.8056000E+002, 4.7973966E+002, 4.0654707E-003
 2.7700000E+003, 4.8128000E+002, 4.8046408E+002, 4.0587960E-003
 2.7750000E+003, 4.8220800E+002, 4.8134018E+002, 4.0515021E-003
 2.7800000E+003, 4.8304000E+002, 4.8220150E+002, 4.0442989E-003
 2.7850000E+003, 4.8384000E+002, 4.8301010E+002, 4.0372219E-003
 2.7890000E+003, 4.8456000E+002, 4.8373694E+002, 4.0309631E-003
 2.7940000E+003, 4.8528000E+002, 4.8446165E+002, 4.0248127E-003
 2.7990000E+003, 4.8620800E+002, 4.8533804E+002, 4.0180908E-003
 2.8040000E+003, 4.8704000E+002, 4.8619959E+002, 4.0114519E-003
 2.8090000E+003, 4.8784000E+002, 4.8700839E+002, 4.0049283E-003
 2.8130000E+003, 4.8856000E+002, 4.8773540E+002, 3.9991580E-003
 2.8180000E+003, 4.8928000E+002, 4.8846029E+002, 3.9934869E-003
 2.8230000E+003, 4.9020800E+002, 4.8933684E+002, 3.9872879E-003
 2.8280000E+003, 4.9104000E+002, 4.9019836E+002, 3.9811649E-003
 2.8330000E+003, 4.9184000E+002, 4.9100699E+002, 3.9751473E-003
 2.8370000E+003, 4.9256000E+002, 4.9173384E+002, 3.9698239E-003
 2.8420000E+003, 4.9328000E+002, 4.9245856E+002, 3.9645912E-003
 2.8470000E+003, 4.9420800E+002, 4.9333493E+002, 3.9588706E-003
 2.8520000E+003, 4.9504000E+002, 4.9419631E+002, 3.9532239E-003
 2.8570000E+003, 4.9584000E+002, 4.9500477E+002, 3.9476833E-003
 2.8610000E+003, 4.9656000E+002, 4.9573134E+002, 3.9427890E-003
 2.8660000E+003, 4.9728000E+002, 4.9645573E+002, 3.9379842E-003
 2.8710000E+003, 4.9820800E+002, 4.9733172E+002, 3.9327377E-003
 2.8760000E+003, 4.9904000E+002, 4.9819427E+002, 3.9275610E-003
 2.8810000E+003, 4.9984000E+002, 4.9901056E+002, 3.9224764E-003
 2.8850000E+003, 5.0056000E+002, 4.9974410E+002, 3.9179785E-003
 2.8900000E+003, 5.0128000E+002, 5.0046538E+002, 3.9135594E-003
 2.8950000E+003, 5.0220800E+002, 5.0133929E+002, 3.9087314E-003
 2.9000000E+003, 5.0304000E+002, 5.0219839E+002, 3.9039653E-003
 2.9050000E+003, 5.0384000E+002, 5.0300459E+002, 3.8992825E-003
 2.9090000E+003, 5.0456000E+002, 5.0372981E+002, 3.8951404E-003
 2.9140000E+003, 5.0528000E+002, 5.0445340E+002, 3.8910688E-003
 2.9190000E+003, 5.0620800E+002, 5.0532978E+002, 3.8866171E-003
 2.9240000E+003, 5.0704000E+002, 5.0619108E+002, 3.8822191E-003
 2.9290000E+003, 5.0784000E+002, 5.0699951E+002, 3.8778948E-003
 2.9330000E+003, 5.0856000E+002, 5.0772637E+002, 3.8740672E-003
 2.9380000E+003, 5.0928000E+002, 5.0845127E+002, 3.8703025E-003
 2.9430000E+003, 5.1020800E+002, 5.0932879E+002, 3.8661840E-003
 2.9480000E+003, 5.1104000E+002, 5.1019110E+002, 3.8621131E-003
 2.9530000E+003, 5.1184000E+002, 5.1100035E+002, 3.8581083E-003
 2.9570000E+003, 5.1256000E+002, 5.1172780E+002, 3.8545618E-003
 2.9620000E+003, 5.1328000E+002, 5.1245318E+002, 3.8510719E-003
 2.9670000E+003, 5.1420800E+002, 5.1333112E+002, 3.8472524E-003
 2.9720000E+003, 5.1504000E+002, 5.1419379E+002, 3.8434756E-003
 2.9770000E+003, 5.1584000E+002, 5.1500327E+002, 3.8397585E-003
 2.9810000E+003, 5.1656000E+002, 5.1573086E+002, 3.8364655E-003
 2.9860000E+003, 5.1728000E+002, 5.1645632E+002, 3.8332237E-003
 2.9910000E+003, 5.1820800E+002, 5.1733432E+002, 3.8296745E-003
 2.9960000E+003, 5.1904000E+002, 5.1819706E+002, 3.8261638E-003
 3.0010000E+003, 5.1984000E+002, 5.1900665E+002, 3.8227072E-003
 3.0050000E+003, 5.2056000E+002, 5.1973429E+002, 3.8196439E-003
 3.0100000E+003, 5.2128000E+002, 5.2045977E+002, 3.8166271E-003
 3.0150000E+003, 5.2220800E+002, 5.2133774E+002, 3.8133231E-003
 3.0200000E+003, 5.2304000E+002, 5.2220056E+002, 3.8100539E-003
 3.0250000E+003, 5.2384000E+002, 5.2301027E+002, 3.8068338E-003
 3.0290000E+003, 5.2456000E+002, 5.2373796E+002, 3.8039790E-003
 3.0340000E+003, 5.2528000E+002, 5.2446345E+002, 3.8011667E-003
 3.0390000E+003, 5.2620800E+002, 5.2534142E+002, 3.7980854E-003
 3.0440000E+003, 5.2704000E+002, 5.2620429E+002, 3.7950356E-003
 3.0490000E+003, 5.2784000E+002, 5.2701406E+002, 3.7920305E-003
 3.0530000E+003, 5.2856000E+002, 5.2774177E+002, 3.7893652E-003
 3.0580000E+003, 5.2928000E+002, 5.2846727E+002, 3.7867386E-003
 3.0630000E+003, 5.3020800E+002, 5.2934524E+002, 3.7838599E-003
 3.0680000E+003, 5.3104000E+002, 5.3020817E+002, 3.7810094E-003
 3.0730000E+003, 5.3184000E+002, 5.3101800E+002, 3.7781997E-003
 3.0770000E+003, 5.3256000E+002, 5.3174573E+002, 3.7757066E-003
 3.0820000E+003, 5.3328000E+002, 5.3247124E+002, 3.7732488E-003
 3.0870000E+003, 5.3420800E+002, 5.3334921E+002, 3.7705539E-003
 3.0920000E+003, 5.3504000E+002, 5.3421220E+002, 3.7678845E-003
 3.0970000E+003, 5.3584000E+002, 5.3502210E+002, 3.7652520E-003
 3.1010000E+003, 5.3656000E+002, 5.3574986E+002, 3.7629152E-003
 3.1060000E+003, 5.3728000E+002, 5.3647538E+002, 3.7606104E-003
 3.1110000E+003, 5.3820800E+002, 5.3735336E+002, 3.7580822E-003
 3.1160000E+003, 5.3904000E+002, 5.3821642E+002, 3.7555768E-003
 3.1210000E+003, 5.3984000E+002, 5.3902641E+002, 3.7531048E-003
 3.1250000E+003, 5.4056000E+002, 5.3975425E+002, 3.7509094E-003
 3.1300000E+003, 5.4128000E+002, 5.4047984E+002, 3.7487429E-003
 3.1350000E+003, 5.4220800E+002, 5.4135789E+002, 3.7463653E-003
 3.1400000E+003, 5.4304000E+002, 5.4222108E+002, 3.7440080E-003
 3.1450000E+003, 5.4384000E+002, 5.4303119E+002, 3.7416807E-003
 3.1490000E+003, 5.4456000E+002, 5.4375905E+002, 3.7396127E-003
 3.1540000E+003, 5.4528000E+002, 5.4448462E+002, 3.7375709E-003
 3.1590000E+003, 5.4620800E+002, 5.4536264E+002, 3.7353287E-003
 3.1640000E+003, 5.4704000E+002, 5.4622585E+002, 3.7331043E-003
 3.1690000E+003, 5.4784000E+002, 5.4703599E+002, 3.7309070E-003
 3.1730000E+003, 5.4856000E+002, 5.4776384E+002, 3.7289532E-003
 3.1780000E+003, 5.4928000E+002, 5.4849406E+002, 3.7270228E-003
 3.1830000E+003, 5.5020800E+002, 5.4938518E+002, 3.7249003E-003
 3.1880000E+003, 5.5104000E+002, 5.5024500E+002, 3.7227929E-003
 3.1930000E+003, 5.5184000E+002, 5.5105181E+002, 3.7207099E-003
 3.1970000E+003, 5.5256000E+002, 5.5177770E+002, 3.7188569E-003
 3.2020000E+003, 5.5328000E+002, 5.5250180E+002, 3.7170249E-003
 3.2070000E+003, 5.5420800E+002, 5.5337943E+002, 3.7150105E-003
 3.2120000E+003, 5.5504000E+002, 5.5424198E+002, 3.7130094E-003
 3.2170000E+003, 5.5584000E+002, 5.5505119E+002, 3.7110295E-003
 3.2210000E+003, 5.5656000E+002, 5.5577847E+002, 3.7092664E-003
 3.2260000E+003, 5.5728000E+002, 5.5650364E+002, 3.7075217E-003
 3.2310000E+003, 5.5820800E+002, 5.5738213E+002, 3.7056016E-003
 3.2360000E+003, 5.5904000E+002, 5.5824533E+002, 3.7036922E-003
 3.2410000E+003, 5.5984000E+002, 5.5905501E+002, 3.7018013E-003
 3.2450000E+003, 5.6056000E+002, 5.5978259E+002, 3.7001159E-003
 3.2500000E+003, 5.6128000E+002, 5.6050796E+002, 3.6984465E-003
 3.2550000E+003, 5.6220800E+002, 5.6138661E+002, 3.6966075E-003
 3.2600000E+003, 5.6304000E+002, 5.6224998E+002, 3.6947772E-003
 3.2650000E+003, 5.6384000E+002, 5.6305979E+002, 3.6929626E-003
 3.2690000E+003, 5.6456000E+002, 5.6378744E+002, 3.6913437E-003
 3.2740000E+003, 5.6528000E+002, 5.6451286E+002, 3.6897385E-003
 3.2790000E+003, 5.6620800E+002, 5.6539155E+002, 3.6879683E-003
 3.2840000E+003, 5.6704000E+002, 5.6625500E+002, 3.6862047E-003
 3.2890000E+003, 5.6784000E+002, 5.6706488E+002, 3.6844541E-003
 3.2930000E+003, 5.6856000E+002, 5.6779258E+002, 3.6828903E-003
 3.2980000E+003, 5.6928000E+002, 5.6851805E+002, 3.6813381E-003
 3.3030000E+003, 5.7020800E+002, 5.6939681E+002, 3.6796242E-003
 3.3080000E+003, 5.7104000E+002, 5.7026034E+002, 3.6779144E-003
 3.3130000E+003, 5.7184000E+002, 5.7107032E+002, 3.6762151E-003
 3.3170000E+003, 5.7256000E+002, 5.7179807E+002, 3.6746951E-003
 3.3220000E+003, 5.7328000E+002, 5.7252358E+002, 3.6731841E-003
 3.3270000E+003, 5.7420800E+002, 5.7340237E+002, 3.6715136E-003
