s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
 5.3050377E+001, 2.0262533E-034, 1.3686162E-036, 6.0666744E-042, 5.7254398E-046, 4.9796274E-017, 1.9539552E-018, 1.8780362E-019, 2.1278128E-021, 1.6762743E-002, 1.9696560E-002, 9.1858375E-003, 7.3412143E-002, 6.8842583E-002, 1.0087651E-002, 8.6640781E-003, 1.4568043E-010, 7.4850626E-011, 6.6471187E-012, 2.0510001E-025, 2.0172287E-035, 2.0528511E-039, 1.3878288E-009, 4.5006951E-010, 2.6636558E-010, 4.9123302E-004, 5.4809344E-003, 5.0430167E-003, 1.5147979E-003, 5.5259880E-003, 7.2187913E-003, 4.5654729E-003, 3.1222119E-003, 2.0475117E-003, 4.4374501E-003, 4.6733452E-003, 2.4056046E-003, 3.3469837E-004, 4.7090206E-003, 2.5491124E-003, 2.3904542E-017, 1.7310743E-018, 3.0515914E-020, 2.1459771E-059, 9.5222619E-063, 1.0091939E-021, 3.3849854E-019, 2.0497124E-016, 7.3379918E-011, 2.1408299E-007, 2.9860438E-012, 2.9146325E-007, 7.5602463E-006, 2.7095720E-012, 2.5338363E-006, 1.2231080E-007, 3.9987794E-009, 5.1755949E-009, 3.4928566E-020, 4.2491362E-019, 5.2582577E-020
 5.4009750E+001, 2.1354110E-034, 3.2165016E-036, 7.1959587E-043, 1.3683359E-046, 4.2273550E-017, 1.8390832E-018, 5.3039344E-020, 4.1802420E-021, 5.9336236E-003, 4.8006152E-002, 2.8961046E-002, 3.8430371E-002, 4.4821816E-002, 7.4972388E-003, 3.2369873E-003, 4.4285581E-007, 8.2949896E-010, 8.0236299E-012, 2.6041385E-024, 6.5016007E-035, 6.4670207E-039, 8.6663375E-010, 1.0376759E-010, 6.8183654E-012, 1.7185822E-003, 5.9631643E-003, 5.2407007E-003, 1.9099068E-003, 6.6333027E-003, 5.6774411E-003, 4.5496610E-003, 2.4163019E-003, 3.6240932E-003, 7.3132576E-003, 7.8350508E-003, 9.0700864E-004, 1.7145450E-003, 6.5854251E-003, 1.5003281E-004, 2.9987570E-017, 2.2056851E-018, 3.8790090E-020, 1.9739488E-059, 3.3447637E-062, 7.1353316E-021, 2.2542671E-019, 3.8017509E-017, 4.7914172E-009, 1.4059071E-006, 1.1028070E-008, 5.3174922E-007, 4.9252806E-006, 9.6021267E-010, 3.5032468E-006, 5.4041201E-007, 8.5679587E-007, 5.4551387E-007, 2.5077498E-020, 3.8867364E-019, 3.0945536E-020
 5.5037055E+001, 1.7899967E-034, 1.1114720E-036, 2.0765957E-042, 5.6038156E-047, 3.0581327E-017, 1.3968059E-018, 9.8985471E-020, 4.2806080E-021, 1.9653426E-003, 1.2491527E-002, 2.7254174E-002, 7.1772627E-002, 6.9341313E-002, 1.7042824E-002, 2.0522905E-003, 2.1122218E-006, 1.6858931E-007, 3.5960317E-009, 1.3600344E-023, 1.7980093E-034, 1.6033120E-038, 1.1067852E-009, 1.0229750E-012, 3.6315485E-014, 3.5731831E-003, 2.1227596E-003, 1.1142056E-003, 2.2676698E-003, 7.0050275E-003, 5.6308167E-003, 4.3971963E-003, 1.0332462E-002, 4.5172644E-003, 6.3611758E-003, 6.2962442E-003, 9.9664344E-004, 9.0214892E-003, 1.0588816E-002, 4.8616406E-005, 2.4940963E-017, 3.5447512E-018, 9.0319997E-020, 3.1111347E-058, 2.1289141E-061, 8.1177498E-020, 4.0447804E-019, 9.4199537E-018, 1.2028318E-006, 3.4487042E-005, 2.5337651E-007, 1.4226835E-005, 1.2773649E-004, 9.1539007E-007, 2.0508468E-005, 1.9314837E-006, 8.5362306E-006, 1.3961751E-006, 3.9296740E-020, 2.4103609E-019, 3.4498509E-020
 5.6043726E+001, 2.1230427E-034, 1.6693953E-036, 2.8143000E-041, 3.5928711E-046, 2.2653035E-017, 3.4206240E-019, 7.9643803E-020, 2.8570120E-021, 4.7831463E-003, 1.8272956E-003, 2.6862503E-002, 6.3850835E-002, 3.6923934E-002, 2.3186330E-002, 5.2738167E-005, 6.2490086E-007, 1.0707284E-006, 5.5301100E-010, 6.5734081E-024, 6.8054720E-034, 6.2847385E-038, 6.5987264E-010, 2.3479307E-014, 1.7877073E-014, 4.4480557E-003, 4.0400600E-003, 1.3948465E-003, 3.7071541E-003, 8.3424503E-003, 8.5793330E-003, 6.9806107E-003, 1.0698041E-002, 4.4865487E-003, 7.6116974E-003, 6.0458831E-003, 5.0671818E-003, 9.5131521E-003, 3.2501487E-003, 2.0359130E-003, 2.1822542E-017, 1.2711193E-017, 2.2533505E-018, 1.4496969E-057, 1.5395669E-060, 1.0508982E-018, 2.1371844E-018, 1.1135134E-017, 1.0912131E-004, 2.0502947E-004, 1.1385494E-005, 1.6877408E-004, 3.1975195E-004, 2.9878775E-006, 6.3168363E-005, 1.5664945E-006, 6.6056171E-006, 2.4751923E-007, 1.3630652E-019, 1.0604453E-019, 8.7112189E-021
 5.7027371E+001, 4.6924789E-034, 1.7525982E-035, 1.7949501E-040, 1.8788425E-045, 1.2972358E-017, 1.2454392E-019, 8.6743355E-020, 3.3652573E-021, 5.0963664E-004, 1.8717868E-002, 2.0083041E-002, 4.8385252E-002, 3.3980499E-002, 1.9077724E-002, 8.9391888E-005, 4.8484898E-007, 9.9543716E-009, 4.7863819E-013, 8.5577671E-024, 2.4252656E-033, 2.5715346E-037, 5.5258663E-010, 2.4099518E-013, 3.9453403E-016, 6.3068655E-003, 5.6261880E-003, 4.8256500E-003, 9.6530955E-003, 7.4236549E-003, 9.4512233E-003, 9.7953226E-003, 7.8650800E-003, 4.2155788E-003, 8.2760358E-003, 4.5257626E-003, 1.3901737E-003, 1.0495287E-002, 9.3407586E-003, 1.1751653E-002, 4.2936480E-017, 1.0998185E-017, 3.1244040E-018, 1.4414434E-056, 1.4396324E-059, 8.3809226E-018, 1.2480537E-017, 3.8304703E-017, 4.7879748E-004, 1.6524953E-003, 3.6957378E-005, 1.2732057E-004, 5.6128427E-004, 1.5961123E-005, 2.0123972E-004, 2.6237364E-006, 1.6418300E-005, 1.1885406E-005, 1.0347506E-018, 6.5492341E-020, 1.9156677E-020
 5.8025253E+001, 9.8714131E-034, 4.7320689E-035, 4.7047970E-040, 5.6916338E-045, 1.1613492E-017, 2.2038988E-017, 3.7117902E-019, 3.7415475E-021, 1.5452935E-003, 4.8004751E-002, 1.7937220E-002, 2.8362913E-002, 5.2142390E-002, 1.8643039E-002, 7.4320766E-005, 1.7412048E-008, 1.3938293E-010, 2.8128946E-015, 1.4696466E-023, 6.4892205E-033, 3.4548368E-037, 1.8921934E-009, 2.7043989E-012, 4.3630573E-017, 8.3069521E-003, 7.1990516E-003, 8.2795012E-003, 7.8582159E-003, 6.8866564E-003, 8.6932922E-003, 1.0076003E-002, 9.7491555E-003, 4.8257660E-003, 7.3023429E-003, 3.7248653E-003, 2.2511688E-004, 1.1017593E-002, 8.7532377E-003, 1.2597401E-003, 6.1949598E-017, 6.3921671E-018, 1.0673847E-018, 1.6979464E-055, 1.9606384E-058, 4.7411747E-017, 7.1625927E-017, 1.7154499E-016, 6.2037573E-004, 2.0599274E-003, 3.0803082E-005, 2.3621956E-005, 1.4101055E-003, 3.3557190E-005, 1.5857550E-004, 2.5148867E-006, 2.3800834E-005, 2.0145362E-005, 9.6756991E-018, 8.1189782E-019, 1.7418827E-019
 5.9039354E+001, 4.0549154E-033, 5.1894773E-035, 9.0345125E-040, 1.0774293E-044, 5.9354722E-016, 5.3801397E-013, 6.7849487E-019, 2.6812358E-020, 6.8201528E-003, 2.1062834E-002, 2.9925843E-002, 2.2439925E-002, 3.3817125E-002, 1.4914692E-003, 7.7486961E-005, 1.7075998E-009, 3.6036946E-012, 6.3811987E-016, 1.0022726E-023, 9.2234273E-033, 1.4000915E-037, 7.3410974E-009, 5.0927603E-012, 4.8137398E-015, 1.0383764E-002, 1.0195609E-002, 7.9577865E-003, 5.9867305E-003, 8.5506232E-003, 9.0892675E-003, 9.6521772E-003, 8.2019091E-003, 6.5492640E-003, 6.5869230E-003, 8.4264851E-003, 7.2034291E-003, 9.4348623E-003, 8.0526383E-003, 3.4021406E-006, 9.5711321E-017, 2.5384193E-017, 3.5489393E-018, 2.3723255E-055, 4.1440134E-057, 3.0007147E-016, 2.9643543E-016, 4.9563879E-016, 6.9185142E-004, 1.0791230E-003, 1.5878359E-004, 2.7718760E-003, 2.6925485E-003, 4.1174853E-005, 9.8720981E-005, 2.6656595E-006, 2.9596784E-005, 2.0060182E-004, 8.5562391E-017, 3.7706156E-018, 1.0423274E-018
 6.0033583E+001, 2.3426351E-032, 8.3442732E-035, 7.8647638E-040, 1.6382517E-044, 1.5155276E-012, 1.8212403E-012, 2.7041726E-018, 6.9792032E-020, 2.6552171E-002, 4.0586019E-002, 1.5278496E-002, 3.3877691E-002, 4.7351544E-002, 2.0295602E-002, 5.8164588E-003, 5.5074956E-011, 1.1766945E-013, 1.6183475E-013, 2.5899706E-024, 7.3321910E-033, 3.6023722E-038, 1.3297788E-008, 8.8830134E-013, 2.7941407E-010, 1.1850549E-002, 1.2194328E-002, 3.8385261E-003, 2.6403321E-004, 8.3637209E-003, 9.4904688E-003, 9.9875342E-003, 2.1428550E-003, 7.4066668E-003, 6.3783926E-003, 1.2235371E-002, 1.1360860E-002, 1.4751373E-002, 1.1803244E-002, 3.7052643E-005, 2.0249030E-016, 7.6246873E-017, 4.1913929E-018, 2.3929365E-055, 1.0022940E-055, 5.2264216E-015, 7.8561953E-016, 2.4818907E-014, 4.9040316E-004, 3.4140571E-004, 2.0906777E-003, 7.4674829E-003, 2.5345162E-003, 4.1506252E-005, 1.3089490E-004, 3.8567332E-006, 3.2127022E-004, 7.0011569E-004, 3.8166888E-016, 1.5942067E-017, 8.4302049E-018
 6.1068876E+001, 4.5325833E-032, 5.0011692E-035, 9.1371902E-040, 2.1144692E-044, 1.2223542E-012, 8.8946841E-013, 2.0404381E-017, 4.0687342E-019, 3.3716187E-002, 1.6913114E-003, 1.5028222E-002, 2.6317711E-002, 2.4019623E-002, 5.7673234E-002, 3.9526452E-003, 1.6570249E-011, 2.5139229E-013, 5.4083026E-014, 3.3084060E-025, 1.3550177E-032, 8.6866229E-038, 1.0165456E-008, 6.9038061E-010, 7.9003130E-005, 1.5187229E-002, 1.1541836E-002, 3.3954042E-003, 5.9400960E-005, 8.4637597E-003, 9.3626864E-003, 8.6708685E-003, 3.1603406E-003, 5.6376591E-003, 1.1072521E-002, 8.3351746E-003, 6.0767038E-003, 9.1015797E-003, 3.9786500E-003, 1.9996634E-005, 4.1440397E-016, 1.8573813E-012, 1.3312361E-017, 1.7918269E-055, 1.5123203E-054, 1.0351692E-014, 1.4200850E-015, 4.5491210E-014, 5.1602460E-004, 2.2021925E-004, 2.2490597E-003, 3.6215580E-003, 5.8721357E-003, 2.4821898E-005, 1.8713549E-004, 7.6549320E-006, 1.2539316E-003, 2.0747343E-003, 1.8976276E-012, 1.1583744E-016, 7.5177006E-017
 6.2030219E+001, 4.0064907E-032, 6.1506661E-035, 7.5537457E-040, 2.5748109E-044, 2.2400583E-012, 1.9266109E-013, 9.0169718E-016, 4.6663483E-018, 3.6192160E-002, 6.0533833E-002, 2.1226387E-002, 2.2332195E-002, 1.6132445E-002, 2.6281293E-002, 2.0860836E-003, 3.3516885E-011, 1.1404395E-010, 5.2576747E-014, 8.2105988E-025, 6.7191276E-032, 8.7614916E-037, 7.7435515E-009, 1.6106060E-006, 1.1295279E-004, 1.7115047E-002, 7.0828814E-003, 2.7607371E-003, 7.3740037E-007, 9.5043682E-003, 8.4577114E-003, 4.0454930E-003, 4.5432262E-003, 8.5976324E-003, 1.1058689E-002, 5.1290564E-003, 1.8919513E-003, 7.6900257E-003, 5.3634121E-005, 5.8695823E-006, 4.4032302E-016, 5.1192912E-012, 4.4201007E-017, 6.8435875E-055, 9.7596948E-054, 3.4905785E-015, 1.0956335E-015, 7.2918886E-015, 3.8036501E-004, 1.5762801E-004, 2.0943377E-003, 3.5580752E-003, 1.1246635E-002, 7.5552223E-005, 2.2680586E-004, 4.5070886E-005, 4.0348554E-004, 1.4338447E-004, 3.0272381E-012, 2.4369142E-016, 2.8542574E-016
 6.3065512E+001, 3.0754244E-032, 8.4787924E-035, 5.3811237E-040, 2.7251654E-044, 1.5647914E-010, 8.0098823E-010, 2.9832231E-014, 1.0860281E-017, 6.4166661E-002, 3.3985373E-002, 3.8014683E-002, 1.3237222E-002, 4.4818329E-002, 6.2552169E-002, 8.8226781E-004, 5.7279992E-010, 1.9618610E-010, 4.3101106E-015, 4.1949435E-024, 2.1736565E-031, 1.2512022E-035, 1.1505672E-007, 2.7902691E-005, 3.1672739E-006, 1.5459250E-002, 1.2703573E-003, 1.3815714E-004, 1.4018984E-007, 9.2698419E-003, 1.0098275E-002, 8.7961903E-003, 2.2659423E-003, 7.3342905E-003, 4.4733780E-003, 4.1504309E-003, 1.6237013E-005, 7.7001968E-003, 6.9293579E-006, 3.2959337E-007, 7.6588232E-016, 1.7290290E-014, 1.0024365E-017, 1.2432195E-053, 2.8892289E-053, 5.4918913E-014, 6.7701427E-016, 5.0902807E-015, 3.1484090E-004, 7.6803592E-004, 1.5790631E-003, 7.2264258E-003, 1.3463149E-002, 6.7454398E-005, 4.2664182E-004, 1.1321052E-004, 4.8193312E-004, 3.5977975E-005, 2.6708020E-012, 1.7234957E-016, 5.8095557E-011
 6.4009435E+001, 3.5501305E-032, 8.9600589E-035, 4.3317283E-040, 2.7107554E-044, 3.5746977E-008, 1.4085800E-009, 4.0061169E-013, 2.5217836E-017, 1.6410929E-002, 1.8595928E-003, 2.5363136E-002, 7.4095319E-003, 3.1032367E-002, 6.8009060E-002, 2.4223192E-004, 5.5155219E-010, 1.7172914E-012, 3.1151985E-016, 2.1074722E-024, 7.0619003E-031, 3.2739659E-035, 4.9348426E-005, 2.5220267E-005, 1.7101565E-008, 1.0992881E-002, 5.1931569E-003, 5.7156643E-004, 7.2923865E-007, 9.1673775E-003, 7.0087075E-003, 8.5382695E-003, 1.2822705E-003, 6.2814030E-003, 5.7962066E-003, 3.7212289E-003, 4.4845124E-003, 7.4751955E-003, 7.9201783E-006, 6.0640578E-007, 3.7946205E-016, 1.8983025E-016, 6.8440620E-019, 8.9748777E-053, 8.2500069E-053, 3.5193478E-013, 6.7475152E-016, 2.8657004E-016, 3.1078431E-004, 2.4633020E-003, 1.2320540E-003, 5.5223228E-003, 1.1347194E-002, 7.1081150E-005, 9.6732162E-004, 7.0697371E-005, 3.8201603E-004, 4.0052054E-005, 4.4494925E-013, 1.2162537E-016, 2.3532126E-010
 6.5051577E+001, 5.0779815E-032, 3.6992258E-034, 1.5107863E-039, 8.7697448E-044, 3.1624796E-006, 5.3059294E-010, 8.4697230E-013, 1.3475626E-016, 6.0560301E-005, 2.4311417E-004, 7.5302613E-003, 2.7124070E-002, 7.3471325E-002, 5.2464179E-002, 1.0433001E-004, 1.0581276E-010, 1.4282151E-013, 3.9901337E-016, 4.7573962E-024, 1.2124175E-030, 2.6598332E-035, 1.2376134E-004, 2.2336370E-005, 1.9485380E-010, 1.0400763E-002, 9.7354858E-003, 1.3326242E-004, 1.8531484E-007, 1.0358444E-002, 7.7683078E-003, 2.7470639E-003, 5.6210483E-004, 7.1124002E-003, 9.1072812E-003, 1.1142515E-002, 1.2324788E-002, 6.8978228E-003, 5.6914174E-004, 3.8559401E-004, 2.8903025E-016, 9.1016090E-017, 8.3042994E-019, 7.7764095E-052, 1.2925309E-052, 4.3132164E-013, 7.0199217E-011, 3.2954368E-017, 4.2159992E-004, 2.1853469E-003, 4.4950754E-003, 7.3481797E-003, 3.3803671E-003, 7.7062152E-005, 3.8207122E-004, 1.5393288E-004, 2.0680824E-004, 1.5149378E-005, 1.9358943E-014, 1.7126914E-016, 2.7276934E-012
 6.6039935E+001, 1.2040191E-031, 8.2378149E-033, 7.1060843E-039, 6.6886363E-041, 4.9561944E-006, 2.6640961E-008, 1.7756650E-009, 4.1402776E-012, 2.0222591E-005, 1.0229483E-003, 7.4463538E-003, 3.9813282E-002, 5.7862868E-002, 1.3741938E-002, 9.6818809E-005, 7.0962951E-011, 8.3539510E-014, 3.2273304E-016, 3.2400050E-023, 1.2291982E-030, 1.3669926E-034, 1.6219644E-004, 3.5054350E-005, 1.3319570E-010, 1.4470715E-002, 1.3268311E-002, 6.6280160E-003, 7.9597638E-007, 1.1411690E-002, 8.6336079E-003, 4.6375684E-003, 1.8506739E-003, 1.0368898E-002, 9.5622934E-003, 1.8798819E-002, 1.0812757E-002, 5.3405076E-003, 1.9210250E-003, 7.1819540E-004, 1.3819069E-016, 3.9864987E-017, 2.5633544E-018, 9.1393845E-051, 1.2248204E-052, 8.3438542E-012, 1.3032921E-008, 1.8037051E-017, 4.8511206E-004, 1.0217623E-003, 4.3136865E-003, 4.9443069E-003, 1.9652786E-003, 2.0802975E-004, 2.6379439E-004, 2.4830891E-004, 6.9919799E-004, 5.2197743E-004, 1.2296462E-013, 2.3399857E-015, 4.3321176E-015
 6.7046832E+001, 3.8459985E-031, 7.5380618E-032, 2.0560750E-037, 1.9058278E-038, 1.9193330E-006, 3.9432636E-009, 2.1815626E-008, 3.1230780E-011, 3.0907640E-005, 5.5394488E-002, 2.2700648E-003, 6.0030725E-002, 7.0452060E-002, 4.2237600E-003, 2.2917112E-006, 7.4035454E-011, 5.4982208E-014, 4.9301872E-016, 2.7869945E-022, 2.0858814E-030, 7.6525328E-034, 2.2939199E-004, 1.8580938E-006, 4.2078479E-008, 1.3917467E-002, 8.8047144E-003, 6.1340342E-003, 4.1869427E-004, 1.3848038E-002, 1.1805149E-002, 5.6024497E-003, 2.6282659E-003, 1.3235576E-002, 1.0259891E-002, 1.7269618E-002, 9.8746723E-003, 4.6635075E-003, 2.1960131E-003, 4.2904015E-005, 2.2381128E-016, 8.2168100E-017, 1.5292735E-018, 3.6981435E-050, 5.6054427E-052, 1.1171194E-011, 1.4357810E-008, 1.5224583E-017, 4.3493689E-004, 5.1669073E-004, 4.5419348E-003, 2.8268830E-003, 3.4877590E-003, 5.7240960E-004, 3.7910147E-004, 2.3779622E-004, 1.1268829E-003, 1.1527589E-003, 4.2979975E-014, 2.9265972E-015, 9.4556191E-016
 6.8033556E+001, 2.0506932E-030, 1.6908333E-031, 1.5180477E-034, 8.9065898E-037, 3.6441215E-007, 1.4907280E-008, 1.0042892E-008, 1.3122738E-012, 1.8862504E-004, 1.1744378E-002, 2.0017726E-002, 6.9667426E-002, 6.1617014E-002, 4.1604823E-003, 3.1945225E-006, 1.0191224E-010, 1.1485599E-013, 1.1682406E-014, 2.6198803E-021, 6.0497355E-030, 1.3179814E-033, 8.1073489E-005, 3.8261179E-006, 1.1355750E-006, 1.2414310E-002, 1.0637175E-002, 2.8134014E-003, 1.4493084E-004, 1.3930310E-002, 1.4930507E-002, 6.7738265E-003, 4.0876200E-003, 1.1877031E-002, 1.0938741E-002, 1.7669146E-002, 6.1019689E-003, 2.5545999E-003, 8.1146268E-004, 9.7858478E-004, 1.1588918E-016, 2.8189193E-016, 1.2716601E-017, 2.9380613E-049, 4.8401490E-051, 1.3006025E-011, 1.2532474E-010, 4.9236453E-018, 1.1423303E-003, 1.2741460E-003, 3.8564047E-003, 2.6886698E-003, 3.8159587E-003, 4.6076001E-004, 1.1815743E-003, 4.1422347E-004, 1.4467411E-003, 1.2408796E-003, 5.1556662E-015, 1.1533121E-014, 2.3725308E-016
 6.9003133E+001, 5.2146492E-030, 1.1916049E-031, 9.7794800E-032, 1.6689106E-035, 1.1276378E-006, 1.1410601E-007, 5.7794871E-008, 3.0558674E-010, 2.6070975E-003, 3.9920232E-002, 2.2593841E-002, 6.6823165E-002, 3.6734715E-002, 7.4806306E-003, 2.6343481E-004, 4.4388377E-010, 8.6184965E-013, 4.9935323E-014, 8.6054376E-021, 1.9838888E-029, 1.9916189E-033, 1.2724856E-005, 2.5504206E-005, 2.1500775E-006, 1.3320952E-002, 5.1493122E-003, 6.5625638E-004, 6.1185259E-005, 1.6106610E-002, 1.7719973E-002, 8.4796012E-003, 3.8177946E-003, 1.5320241E-002, 1.2275483E-002, 1.3244675E-002, 2.7687529E-004, 2.5063274E-003, 2.2348533E-003, 3.8284032E-003, 1.1870134E-016, 2.6298773E-016, 5.1305693E-018, 1.1600861E-048, 3.3684175E-050, 5.6395778E-013, 4.0345385E-013, 7.5442372E-018, 1.4842102E-003, 1.3140397E-003, 3.4007757E-003, 3.4769753E-003, 3.9118666E-003, 4.7522756E-004, 1.9382727E-003, 1.7801132E-003, 2.3016474E-003, 1.1069912E-003, 7.1273847E-015, 3.6183192E-013, 1.3837121E-016
 7.0038376E+001, 5.8586596E-030, 3.1308430E-031, 3.3184195E-029, 1.1703720E-033, 4.2447983E-007, 4.5073905E-007, 2.2271054E-007, 2.9414122E-011, 8.2731130E-003, 2.9822377E-002, 2.2915602E-002, 6.2890996E-002, 5.5968792E-002, 2.2393439E-002, 2.2823820E-003, 5.3736235E-008, 4.7949837E-011, 2.6194274E-011, 4.5050185E-021, 3.8381795E-029, 1.6353809E-033, 5.8857166E-006, 2.0225881E-005, 4.0592809E-007, 1.4556649E-002, 9.0317473E-003, 2.0124804E-004, 4.7714531E-005, 1.8164194E-002, 1.0889018E-002, 9.0978842E-003, 2.3495827E-003, 1.5987991E-002, 1.6969395E-002, 1.5095978E-002, 4.6116238E-004, 6.5826480E-003, 6.6361598E-003, 3.6260423E-003, 2.6204583E-016, 1.3177311E-016, 1.7537812E-018, 1.0963332E-048, 1.0770652E-049, 6.1500624E-013, 1.1619920E-012, 2.0264831E-017, 7.4730567E-004, 2.5698922E-004, 3.5966459E-003, 4.1635963E-003, 3.0015683E-003, 4.7665004E-004, 1.7485596E-003, 1.8138431E-003, 2.7803582E-003, 1.3691859E-003, 3.1858440E-014, 1.8520741E-014, 2.7991856E-016
 7.1073618E+001, 1.9513217E-028, 4.7386676E-029, 2.2324698E-027, 1.2844619E-031, 1.1875767E-006, 3.2591796E-007, 2.2536333E-007, 1.0767527E-009, 2.3207700E-003, 5.7078256E-002, 7.6773753E-002, 7.4529490E-002, 5.7501071E-002, 1.4677358E-002, 2.7421321E-003, 1.8380910E-006, 7.7077762E-010, 1.4790057E-009, 7.5168420E-022, 2.4000331E-029, 1.2112909E-033, 7.8899484E-006, 8.4134726E-006, 2.5558608E-008, 1.3651085E-002, 1.7761663E-003, 2.5062541E-004, 8.0663160E-005, 1.5847356E-002, 1.1306063E-002, 4.9739204E-003, 1.5672243E-003, 2.0003718E-002, 1.7591994E-002, 4.9829841E-003, 1.4572919E-003, 8.9841290E-003, 1.7058994E-002, 3.6324513E-003, 2.3566160E-016, 1.3616920E-016, 7.2749752E-018, 2.0495857E-048, 1.0693874E-049, 7.3190573E-013, 2.3566192E-012, 6.2157494E-017, 1.2199009E-004, 3.3647221E-004, 3.8695923E-003, 4.0476090E-003, 1.6983265E-003, 5.4148465E-004, 1.0117471E-003, 1.6128520E-003, 2.9168792E-003, 2.6408037E-003, 4.6337700E-014, 1.8603344E-015, 6.2281512E-017
 7.2034915E+001, 5.2131879E-027, 3.6019097E-027, 3.0969721E-026, 4.8888990E-030, 1.2375367E-006, 7.9598846E-008, 8.9345101E-008, 7.8822122E-010, 2.3514294E-003, 7.4929177E-002, 6.7413041E-002, 4.8798995E-002, 6.4436712E-002, 8.2533714E-003, 1.7227964E-004, 9.7351201E-006, 1.1441352E-006, 1.6676770E-010, 1.1717097E-020, 7.9377511E-030, 4.6749750E-034, 5.2080309E-005, 7.8319928E-007, 1.2582779E-010, 1.5144834E-002, 8.5177494E-004, 2.7011056E-003, 4.2318706E-003, 1.7040883E-002, 1.5119447E-002, 7.3907430E-003, 8.6707564E-003, 2.1812865E-002, 1.4964345E-002, 6.4106865E-003, 5.4049731E-003, 1.1689416E-002, 1.1773112E-002, 3.2102562E-003, 1.8585486E-016, 1.8073351E-015, 1.9581207E-016, 1.1617020E-048, 2.2686887E-050, 2.5218962E-011, 6.6965928E-014, 1.9167808E-016, 1.3295062E-003, 2.6408867E-003, 4.8895472E-003, 2.8767086E-003, 2.3402114E-003, 5.3791945E-004, 3.3020025E-003, 2.7365297E-003, 2.5325346E-003, 1.3322701E-003, 3.0144926E-012, 7.5114528E-016, 3.9250922E-016
 7.3029036E+001, 8.1767781E-026, 7.4962984E-027, 1.3543284E-025, 7.5192911E-029, 1.0498804E-006, 5.5144984E-008, 2.7292141E-009, 5.1183553E-011, 7.0745165E-003, 9.7047254E-002, 7.0550350E-002, 6.5283084E-002, 4.8862836E-002, 2.0994870E-003, 8.0574848E-004, 4.7135520E-005, 3.5594673E-006, 1.1264779E-011, 1.2409401E-018, 3.3238881E-030, 1.0628695E-034, 7.1826307E-005, 6.7592013E-008, 4.7456539E-013, 1.4430720E-002, 3.1094574E-003, 8.9165776E-003, 6.4724264E-003, 1.9718816E-002, 1.6884028E-002, 1.9243949E-002, 1.0450918E-002, 2.3537177E-002, 1.8070463E-002, 9.1544806E-003, 1.2723168E-002, 1.7118127E-002, 6.7452859E-003, 3.9538840E-003, 1.5084398E-012, 1.5913853E-011, 2.7181461E-015, 1.6980472E-048, 2.8556540E-050, 2.4110861E-010, 5.8107880E-015, 5.0380388E-016, 1.4445685E-003, 1.0242109E-003, 4.9002889E-003, 5.9432131E-003, 2.1307395E-003, 1.3647833E-003, 6.1627103E-003, 2.7101453E-003, 3.4912878E-003, 2.8515601E-003, 1.2676312E-011, 1.0920239E-014, 3.2585692E-011
 7.4024439E+001, 5.1446158E-025, 1.8689758E-026, 2.6467187E-025, 6.2356641E-028, 2.2162094E-007, 3.0106720E-008, 6.1260053E-011, 1.1661602E-013, 1.2572914E-002, 5.8487368E-002, 7.0063001E-002, 1.0319588E-001, 5.6660201E-002, 1.6795491E-002, 4.6738843E-004, 7.2337654E-005, 1.7744830E-003, 2.8470544E-005, 3.3137914E-017, 9.1925171E-031, 2.7545151E-035, 5.9526236E-005, 2.8526147E-007, 4.9296393E-013, 1.0911383E-002, 2.4516160E-003, 3.3519843E-003, 2.1077603E-003, 1.9916557E-002, 1.4132917E-002, 1.9628443E-002, 8.0257025E-003, 2.3505451E-002, 1.9621299E-002, 7.4569908E-003, 3.2686935E-003, 1.7971720E-002, 1.2870643E-003, 7.9774906E-004, 8.8705268E-010, 1.6114338E-004, 5.6367549E-011, 5.7420664E-048, 7.1126742E-050, 4.7232483E-010, 1.3000579E-015, 3.2637105E-016, 1.3840100E-003, 4.9991425E-004, 4.6173220E-003, 5.6592842E-003, 3.9217973E-003, 3.0992980E-003, 4.0202603E-003, 2.2697573E-003, 4.8341107E-003, 3.6756113E-003, 2.2720263E-012, 5.0126714E-008, 6.0361856E-010
