s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
 1.7039185E+001, 1.5970955E-062, 2.2193548E-061, 1.3400494E-062, 9.9776934E-032, 5.3125421E-031, 2.8860727E-034, 5.9752953E-019, 2.6818164E-018, 7.8523698E-018, 2.1984592E-019, 9.1420615E-019, 8.4358239E-019, 8.5681193E-058, 9.2162820E-059, 6.3566139E-061, 5.3592194E-093, 5.9922790E-091, 6.8080168E-092, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4577570E-238, 5.2129013E-230, 4.9332212E-228, 2.9770051E-155, 1.7138205E-150, 8.1621872E-148, 4.8471782E-193, 2.2361231E-189, 7.9494436E-187, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.8050023E+001, 7.8717998E-061, 9.5405114E-059, 4.9364086E-060, 2.1027631E-030, 8.1719507E-030, 1.6091920E-032, 3.2667637E-018, 2.5699372E-017, 6.0334548E-017, 2.6580188E-018, 1.0760084E-017, 8.1960231E-018, 8.5328961E-057, 1.1864778E-057, 2.2497523E-060, 9.2920225E-090, 2.3663773E-090, 1.8596354E-089, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.1181644E-212, 1.8974553E-205, 7.8908461E-203, 9.7010902E-142, 7.2167885E-137, 4.8979116E-134, 2.0102125E-174, 3.3013736E-170, 2.4938399E-167, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9060860E+001, 2.4452623E-058, 4.4889833E-058, 8.8084775E-057, 8.6508143E-030, 1.1725651E-029, 4.0980087E-031, 2.0256724E-017, 1.5324844E-016, 3.3485477E-016, 1.6890812E-017, 6.0815609E-017, 6.5676642E-017, 2.3172294E-054, 6.7028300E-056, 4.0605587E-058, 4.9873581E-089, 6.6513986E-088, 4.2393738E-086, 8.0844100E-284, 5.1147687E-284, 1.4297632E-286, 7.6934292E-193, 2.1918584E-187, 6.0976009E-185, 1.4262056E-129, 2.2462522E-125, 1.3704787E-122, 1.0593323E-159, 2.6804540E-155, 2.8678669E-152, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0071697E+001, 5.9086359E-057, 4.8882439E-056, 1.0122158E-054, 4.6283402E-029, 7.6285537E-028, 1.8251468E-029, 1.3904996E-016, 5.8448583E-016, 1.3967827E-014, 1.3777265E-016, 3.9488626E-016, 3.5777671E-016, 1.9893493E-053, 2.4057927E-055, 1.3005491E-056, 5.1952967E-087, 1.5600781E-084, 4.9425456E-083, 1.9516960E-262, 1.3994742E-261, 4.8455978E-263, 1.6437135E-177, 2.0218552E-172, 2.4247254E-170, 4.4111469E-119, 1.6250792E-115, 9.4170931E-113, 2.0400180E-146, 1.1594500E-142, 8.5561641E-140, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.1004778E+001, 6.0064555E-056, 1.3843118E-053, 1.1952289E-053, 3.5430110E-028, 1.6715504E-026, 1.1379540E-027, 4.4872965E-016, 8.7696056E-014, 3.3750361E-013, 9.9648943E-011, 1.2726202E-010, 1.1041627E-015, 1.4211118E-052, 1.2931084E-052, 3.0361117E-055, 6.6308322E-085, 5.6064337E-082, 3.8721147E-079, 3.5791127E-247, 3.1193478E-245, 8.5823431E-246, 2.3225309E-165, 1.4846827E-160, 7.5077513E-159, 1.5504736E-110, 3.1633895E-107, 1.2013460E-104, 7.5358525E-136, 1.5593978E-132, 1.3850901E-129, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.2063112E+001, 3.0458486E-054, 9.4666350E-051, 7.1302190E-052, 1.0037157E-026, 7.2438772E-026, 2.0849932E-026, 1.1070049E-010, 2.7828940E-010, 1.1186558E-012, 1.3843905E-008, 1.0924610E-009, 6.6189640E-011, 2.2503830E-050, 1.4011659E-050, 1.0797815E-054, 6.5701987E-083, 1.4580665E-080, 1.2776274E-077, 7.0690956E-232, 1.2919991E-228, 2.0756261E-228, 2.4888074E-153, 1.5913861E-149, 1.8420863E-147, 1.5439826E-102, 5.5426668E-099, 1.7292340E-096, 2.6192305E-125, 2.7818851E-122, 1.5069839E-119, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.3025686E+001, 3.0626843E-052, 1.3711831E-049, 2.8036619E-050, 3.2708606E-025, 1.5944520E-024, 1.7274625E-025, 1.8957759E-008, 3.3469750E-006, 5.5373322E-006, 2.7779598E-007, 1.5739902E-007, 1.3709525E-008, 1.6213077E-049, 2.8042036E-049, 3.8407399E-053, 1.0001016E-080, 6.7813092E-079, 7.3845015E-078, 6.0315884E-219, 1.1564074E-216, 6.1882324E-215, 1.0269561E-143, 9.6571681E-141, 4.1941437E-138, 5.0087704E-096, 3.4105534E-092, 1.0619526E-089, 4.1059169E-117, 4.9447881E-114, 1.7636027E-111, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.4008887E+001, 9.7795473E-050, 2.4123427E-050, 5.1855253E-049, 1.7261642E-024, 1.2181166E-023, 2.7246107E-024, 1.1967137E-005, 8.6038371E-006, 5.3111784E-005, 7.0597509E-007, 5.4649826E-005, 4.2126531E-009, 6.5312313E-050, 3.0912771E-049, 6.2421584E-051, 1.7117537E-078, 8.2041282E-078, 3.1542159E-078, 6.3991113E-208, 1.3412095E-206, 2.8807763E-203, 3.4962215E-135, 3.4096905E-133, 5.8818067E-130, 1.9030519E-089, 6.8907797E-086, 1.4597501E-083, 9.7551035E-110, 1.1080078E-106, 2.7421955E-104, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.5067719E+001, 2.4576968E-049, 7.5128234E-049, 2.2569533E-048, 2.8285123E-023, 2.9186472E-023, 3.1459290E-023, 2.2356737E-005, 4.1159197E-004, 6.3941062E-005, 3.2898800E-004, 6.2704897E-004, 1.3691173E-004, 6.9707839E-048, 2.2990000E-049, 9.2735885E-050, 2.3688390E-077, 2.2436585E-076, 5.6440585E-078, 1.2944723E-197, 8.2002457E-197, 2.2807607E-193, 1.8457468E-127, 5.0260402E-126, 1.3698586E-122, 5.0742289E-083, 5.1363608E-080, 1.2605876E-077, 3.9277056E-102, 1.8181265E-099, 1.4885353E-097, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.6050920E+001, 2.6017036E-049, 7.1329651E-048, 1.7472766E-048, 8.3229122E-022, 3.8969376E-022, 1.6017349E-022, 4.6682249E-004, 6.8694701E-004, 2.8924757E-004, 9.1382176E-004, 1.3973171E-003, 2.1444693E-004, 4.5999410E-046, 2.2636886E-048, 9.3012305E-051, 2.5583607E-075, 4.0670282E-074, 1.0635469E-077, 6.0039995E-189, 4.0750060E-188, 3.2197347E-184, 4.3260952E-121, 2.8205847E-119, 2.2627159E-116, 4.6879019E-078, 5.8375747E-075, 1.8231996E-072, 1.0301783E-095, 2.1602936E-093, 1.0702874E-091, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.7034120E+001, 1.9370860E-048, 1.3910406E-047, 9.5831208E-048, 5.7737600E-021, 1.9357378E-021, 1.1145083E-022, 1.0889544E-003, 6.7674561E-004, 5.3833886E-003, 1.5704310E-003, 5.5431429E-003, 3.7800221E-005, 1.6408603E-046, 2.6971912E-048, 4.4189224E-050, 4.3054386E-073, 3.1654113E-071, 5.9005816E-075, 4.9823197E-182, 3.2133804E-180, 2.1140405E-175, 8.5494155E-115, 3.5935928E-113, 1.5462764E-110, 5.3946560E-073, 1.5292035E-070, 6.2717491E-068, 2.7206442E-090, 8.5997402E-088, 5.2866516E-086, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.8017321E+001, 4.0950717E-048, 1.4389631E-047, 3.8381614E-045, 3.9246506E-020, 1.4701797E-020, 8.8769713E-023, 1.4179108E-003, 7.5300290E-003, 8.9455504E-003, 3.1348502E-003, 1.2241474E-003, 4.3704240E-005, 9.5232221E-047, 6.3795696E-047, 1.5564747E-048, 5.7601068E-073, 1.6701269E-069, 6.5841374E-074, 7.4348256E-175, 2.1247977E-172, 1.1672085E-167, 2.8191781E-109, 1.3272959E-107, 2.3762748E-105, 2.6701513E-068, 5.4555746E-066, 1.2773187E-063, 1.3539352E-084, 2.1439527E-082, 1.0051330E-080, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.9000522E+001, 1.0397566E-047, 7.2945436E-047, 1.0881127E-043, 1.0404763E-019, 5.2527978E-020, 2.9795237E-022, 1.8883251E-003, 1.9406277E-002, 2.5982472E-002, 4.6364010E-004, 1.0838788E-004, 8.2627057E-006, 9.0650754E-047, 2.5427470E-047, 3.6113584E-049, 2.0284233E-071, 4.3326248E-070, 7.8276940E-074, 4.6844868E-168, 2.2933163E-165, 3.8917043E-161, 1.3856940E-104, 1.0668975E-102, 3.8209615E-100, 2.7560059E-064, 7.3078271E-062, 1.8195490E-059, 1.2845934E-079, 1.5965177E-077, 6.9509102E-076, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.0059354E+001, 5.5768338E-046, 1.7900642E-044, 1.0250630E-043, 2.6084087E-020, 2.0715966E-020, 2.6054506E-022, 6.1384091E-003, 3.3462530E-002, 2.0006180E-002, 6.6792452E-004, 2.6170464E-003, 3.1370689E-007, 1.6276485E-046, 4.1919961E-047, 3.9997146E-050, 1.9303039E-070, 1.2039031E-070, 2.7304890E-074, 1.1432718E-161, 1.1537572E-158, 2.6752687E-155, 1.6472264E-099, 1.8057858E-097, 7.8283392E-095, 1.9153564E-060, 5.1359052E-058, 2.0310600E-055, 6.4244687E-075, 9.4774243E-073, 4.9483934E-071, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.1042555E+001, 3.9577927E-044, 3.2081815E-043, 2.9421816E-044, 9.7919872E-021, 8.7927275E-021, 1.5540448E-022, 5.7609180E-003, 1.6621369E-002, 4.3091537E-002, 9.4999883E-003, 7.5958395E-003, 9.8909103E-007, 1.8867605E-045, 1.0835188E-045, 3.1667185E-049, 1.1641444E-069, 9.6807955E-071, 7.2498485E-075, 4.4392409E-156, 1.9790888E-153, 1.6083529E-150, 5.9501960E-095, 6.8612002E-093, 4.5630912E-090, 5.3383250E-057, 5.8145094E-055, 3.4267208E-052, 7.8350000E-071, 1.2628302E-068, 8.0569333E-067, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.2025756E+001, 4.0966187E-042, 1.3794797E-040, 3.5869601E-043, 5.0539993E-020, 2.9900072E-021, 1.5723723E-023, 8.2636285E-003, 7.7462276E-002, 1.2000814E-002, 2.4631307E-002, 5.7933035E-003, 1.0087810E-006, 1.1792857E-044, 1.9013246E-044, 3.3924868E-049, 9.6241664E-069, 6.1699141E-071, 1.7835435E-075, 2.0751168E-150, 6.0488448E-149, 7.9488576E-145, 5.0016119E-091, 1.3418820E-088, 3.4787099E-086, 3.7677015E-054, 5.7570185E-052, 3.3784052E-049, 1.2003399E-066, 6.7941936E-065, 5.0357535E-063, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.3006417E+001, 1.9633692E-040, 2.9537932E-039, 6.9111612E-042, 1.6856404E-019, 1.8144190E-020, 8.7063307E-023, 5.8046943E-002, 4.0671785E-002, 7.3235462E-003, 5.3020924E-002, 3.8754156E-003, 1.4557234E-006, 3.4384104E-045, 2.6601800E-044, 3.0888139E-049, 8.7671471E-069, 2.2424337E-070, 8.9427800E-075, 8.9970026E-146, 1.5756814E-143, 2.7258279E-138, 1.0392097E-086, 1.4017564E-084, 1.6985067E-082, 3.7676689E-051, 7.1615993E-049, 2.1365788E-046, 1.1986703E-062, 2.5922932E-061, 1.6870196E-059, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.5356403E-302, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.4010596E+001, 5.4245788E-040, 4.3756129E-039, 3.3878143E-042, 8.2577206E-020, 4.0097306E-020, 3.1499046E-022, 1.1088912E-001, 4.7716179E-002, 1.0320141E-004, 4.8278070E-002, 1.8383707E-003, 1.2127956E-007, 4.0400959E-046, 8.8405201E-046, 7.7881477E-050, 4.6604298E-069, 4.5446863E-070, 1.7088105E-074, 3.4792383E-141, 8.4656601E-138, 7.9577031E-133, 1.4213038E-082, 6.4684919E-081, 5.7695333E-079, 4.3376927E-048, 4.0345534E-046, 9.4501394E-044, 4.9221730E-059, 6.3853902E-058, 2.8522573E-056, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2594535E-296, 4.9263839E-291, 1.4418801E-283, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.5014776E+001, 8.6003565E-040, 1.0145051E-039, 1.2700077E-042, 8.6967463E-019, 7.2780949E-020, 1.2039672E-022, 1.4771632E-001, 1.8427340E-002, 6.2237600E-005, 5.8354741E-002, 1.2738543E-003, 3.1108266E-008, 3.8567576E-047, 2.7864571E-047, 1.0833738E-048, 1.4446379E-068, 4.9428054E-070, 1.1394604E-073, 6.3086115E-136, 5.9409307E-133, 3.0151589E-128, 7.2841996E-079, 1.0762625E-077, 6.8215533E-076, 1.2256141E-045, 1.3641974E-043, 2.2423537E-041, 9.7120714E-056, 1.6500607E-054, 2.8076461E-053, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.4629476E-280, 1.1352333E-274, 1.7634105E-267, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.6059122E+001, 7.7573165E-040, 1.0474988E-040, 3.2342524E-043, 4.7538065E-017, 2.0706851E-018, 3.0748529E-021, 1.6801895E-001, 7.1887700E-003, 1.4146121E-004, 8.4586624E-002, 7.3831530E-004, 1.5564085E-008, 2.7188883E-047, 7.9259761E-049, 5.1338135E-048, 9.0836530E-069, 1.0212435E-070, 2.1191405E-074, 1.8881440E-131, 7.0245962E-129, 4.9988000E-125, 1.2985946E-075, 3.3663279E-075, 1.1225790E-072, 6.3186011E-043, 2.5027198E-041, 4.7792585E-039, 1.1767620E-052, 1.2739302E-051, 2.1497114E-050, 0.0000000E+000, 0.0000000E+000, 2.1185884E-305, 2.3926336E-264, 1.5027653E-259, 1.1694224E-252, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.7016439E+001, 1.4293501E-040, 4.5655493E-041, 1.4098971E-043, 8.2090542E-016, 3.9926881E-017, 3.3058270E-020, 2.3897655E-001, 9.1303036E-003, 4.0986737E-004, 1.2622291E-001, 8.1622754E-004, 5.4926514E-008, 2.5831691E-046, 4.1691822E-048, 8.0841876E-046, 4.1487280E-069, 8.1223863E-072, 5.1270207E-075, 5.2546897E-127, 1.3203146E-124, 2.4458892E-122, 5.1778205E-073, 2.1684186E-072, 1.2244288E-069, 1.4313461E-040, 1.5014305E-039, 7.0778837E-037, 4.4118493E-050, 4.7546316E-049, 6.5133079E-048, 7.1806695E-300, 1.5543767E-297, 3.0659881E-291, 6.1085367E-252, 2.3880563E-247, 1.3146830E-240, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.8047397E+001, 4.0624761E-041, 1.9583676E-041, 1.2398169E-043, 1.6965840E-015, 4.9887503E-015, 8.6433642E-019, 1.4817327E-001, 1.1631068E-002, 1.7757056E-005, 1.0576417E-001, 4.5887349E-004, 1.4978421E-007, 8.1369804E-046, 9.4123197E-047, 1.1234415E-044, 7.8113320E-070, 4.0316619E-072, 9.5997191E-075, 6.4763668E-122, 1.8205525E-120, 6.2597667E-119, 1.3627763E-070, 6.3539898E-069, 1.5347332E-066, 1.1886730E-038, 2.3008016E-037, 1.0763634E-034, 3.6750514E-047, 1.8286240E-046, 1.7366609E-045, 3.0777596E-285, 1.7615262E-283, 3.5423807E-277, 9.9366471E-241, 6.2432187E-236, 4.8269996E-229, 0.0000000E+000, 3.1390457E-304, 2.8404917E-299
 3.9004714E+001, 4.5227794E-040, 1.2203027E-039, 2.5926407E-041, 1.6767793E-009, 7.5878403E-014, 3.6789181E-017, 1.5622130E-001, 2.4629347E-002, 1.3328072E-005, 1.2286713E-001, 8.5716334E-004, 1.0652885E-004, 3.6940481E-045, 2.4397640E-046, 5.6993996E-045, 2.1049673E-069, 5.2222997E-072, 3.2356020E-075, 4.5343212E-118, 1.6491480E-118, 2.3035856E-115, 4.3510724E-068, 1.0367740E-065, 9.9950917E-064, 2.8906774E-036, 4.7907250E-035, 4.0035978E-033, 9.3260288E-045, 4.2918456E-044, 2.8728325E-043, 1.7488285E-273, 3.7052198E-272, 1.6117421E-264, 3.6197841E-230, 9.7043310E-226, 7.9173460E-219, 1.4670522E-294, 1.1065213E-290, 4.3400533E-286
 4.0035672E+001, 4.4901807E-037, 1.8792008E-037, 2.0848323E-040, 9.5713733E-008, 2.5770339E-011, 1.0734459E-015, 1.0289909E-001, 7.0425458E-004, 7.2910911E-007, 9.7712446E-002, 4.2771533E-003, 2.4240750E-005, 4.2802319E-045, 3.7281056E-045, 1.2443625E-045, 9.2770683E-070, 2.6626837E-072, 1.3771572E-073, 3.7578040E-115, 3.8343360E-115, 4.1734158E-112, 5.3766889E-066, 6.6133541E-063, 9.7911845E-061, 8.7825163E-034, 9.1146613E-033, 1.0195587E-031, 2.1811344E-042, 7.3775088E-042, 6.6625141E-041, 2.9281854E-262, 9.4224855E-260, 4.0288532E-252, 3.2591956E-220, 3.7406736E-216, 2.3514346E-208, 1.0977620E-280, 3.2690440E-277, 1.6325402E-273
 4.1066629E+001, 1.1277103E-034, 1.3092070E-035, 5.6625409E-039, 1.7947873E-005, 1.3257959E-006, 5.2983032E-015, 1.1511661E-001, 3.2091231E-003, 1.3552334E-006, 1.3217071E-001, 8.7332849E-003, 1.6034836E-007, 3.5761173E-044, 6.2172813E-046, 2.2327206E-044, 3.4414176E-070, 2.5260908E-071, 8.9362088E-074, 2.1492149E-113, 1.4500499E-111, 2.9290697E-110, 3.7976069E-063, 1.8432069E-060, 5.1668045E-058, 1.5637853E-032, 1.7356136E-031, 3.9077933E-030, 2.0543183E-040, 8.5831542E-040, 6.8001740E-039, 3.9593930E-251, 2.3539705E-248, 4.5639952E-241, 2.0010749E-210, 7.0409734E-207, 5.5773408E-199, 3.5780096E-268, 1.4167914E-265, 5.6209256E-262
 4.2023946E+001, 1.0656408E-033, 1.3732269E-034, 2.6594158E-038, 3.1349411E-002, 1.2724614E-004, 1.2107108E-015, 1.4577709E-001, 1.7842080E-002, 2.0377549E-007, 1.3202971E-001, 7.2553076E-004, 1.1514493E-006, 2.0104933E-043, 2.4120492E-046, 2.6952136E-045, 2.3518935E-070, 4.1127310E-072, 4.6636200E-072, 4.9370003E-110, 5.5869868E-109, 2.0543058E-106, 1.7623228E-060, 6.7395920E-058, 9.4863603E-056, 1.7430331E-031, 3.7453388E-030, 1.6649996E-028, 1.5513190E-038, 7.8008463E-038, 2.8743147E-037, 3.3359449E-243, 3.6400528E-239, 6.3377726E-231, 1.9249107E-202, 1.4728027E-198, 4.3214468E-191, 1.4471989E-258, 4.2948225E-256, 2.9579806E-252
 4.3018084E+001, 6.7234753E-034, 4.4770586E-034, 2.2516442E-037, 8.2309047E-002, 2.6336765E-004, 3.9223703E-014, 1.7085125E-001, 1.6707911E-002, 2.9760992E-007, 1.0616845E-001, 7.6672515E-004, 6.3481715E-009, 3.6700425E-043, 1.2838141E-044, 3.9013700E-045, 4.5259453E-071, 9.2145552E-072, 1.5155962E-070, 2.4375673E-107, 1.2221844E-107, 5.4362006E-103, 4.3749269E-058, 4.1603871E-055, 1.2610525E-053, 2.7131507E-030, 4.0383348E-029, 4.4857143E-027, 1.3280844E-036, 9.1776875E-036, 7.3584036E-036, 1.0483796E-233, 1.8901203E-228, 7.5165776E-221, 4.0417474E-194, 2.0305559E-190, 3.2717820E-183, 3.0251562E-249, 7.9518253E-248, 4.5745111E-243
 4.4071133E+001, 4.0758755E-032, 8.0281729E-033, 5.1331284E-035, 1.3644318E-001, 6.9532566E-004, 8.0309088E-013, 1.5881181E-001, 1.8400942E-002, 6.9177524E-008, 1.1517230E-001, 4.1534172E-004, 3.9546984E-009, 1.4480114E-041, 5.1847284E-044, 3.4587163E-043, 1.8488974E-071, 5.9470990E-071, 8.3046761E-070, 1.0482999E-104, 1.3652885E-104, 2.3400101E-100, 4.0576775E-055, 4.3202519E-053, 5.4712928E-052, 1.9428924E-028, 1.7468357E-027, 1.6416483E-025, 5.4382970E-035, 1.1286022E-033, 3.1983425E-034, 2.0919211E-224, 2.9787758E-220, 3.3307828E-211, 3.2523325E-186, 2.0903768E-182, 1.5280882E-175, 3.6606997E-240, 4.2926578E-239, 4.7861575E-233
 4.5043178E+001, 1.7110179E-030, 1.9041406E-031, 2.5827481E-034, 1.2648848E-001, 2.0824558E-003, 5.7777074E-012, 1.0975891E-001, 1.2305779E-003, 9.6799785E-008, 1.1566288E-001, 2.3396253E-003, 5.9684532E-008, 3.7466526E-040, 1.3271458E-040, 8.9061540E-042, 8.8992570E-070, 1.3342783E-070, 1.5941957E-068, 2.7228109E-102, 3.0497340E-101, 2.4554443E-098, 4.2067521E-053, 1.2845275E-051, 1.4360218E-050, 7.5435483E-027, 6.7876390E-026, 2.2400217E-024, 4.7131624E-033, 8.3946487E-032, 4.4851912E-033, 6.1715127E-216, 3.7109377E-212, 3.4299638E-203, 1.3877708E-179, 1.1038704E-175, 8.1743408E-169, 1.1569762E-232, 1.1933026E-230, 1.3227320E-224
 4.6070200E+001, 1.1769894E-029, 3.2489026E-030, 3.9658020E-034, 8.5210314E-002, 4.9815848E-004, 1.5603911E-011, 1.6094356E-001, 1.7187687E-003, 6.8133776E-008, 1.5898122E-001, 4.2583073E-003, 3.3279103E-006, 9.5432003E-038, 5.2437448E-037, 2.8036266E-040, 4.1200963E-069, 9.4799939E-070, 1.8182955E-067, 1.3111900E-100, 2.0800929E-098, 5.2484503E-096, 2.9720454E-051, 3.9761286E-050, 7.8911209E-049, 3.6836796E-026, 9.7476361E-025, 2.3331254E-023, 1.1274185E-031, 1.0874148E-030, 3.7661058E-032, 7.8422569E-208, 2.0583633E-203, 2.0293212E-194, 3.5121222E-172, 2.9655450E-168, 5.3941193E-162, 6.2400284E-224, 9.1783113E-222, 2.5289653E-216
 4.7010465E+001, 2.8106317E-028, 1.0500151E-028, 1.0957710E-033, 7.5984367E-002, 2.3147920E-003, 8.7918284E-012, 1.5298220E-001, 6.5392762E-003, 2.1152807E-007, 1.5093608E-001, 2.3922933E-003, 2.7588815E-006, 5.8347255E-036, 1.8932220E-035, 2.6650374E-040, 7.9410894E-070, 4.0131835E-068, 4.3666373E-067, 1.6357511E-098, 2.1020054E-097, 2.0899236E-094, 1.5306748E-049, 3.4489700E-049, 5.5035943E-047, 8.0189093E-025, 1.1375455E-023, 2.7920976E-022, 2.7931366E-030, 1.1175212E-029, 3.9219821E-031, 4.7411362E-200, 9.9665705E-197, 9.5311539E-187, 2.2754942E-166, 9.7861616E-162, 3.1559117E-156, 3.6767358E-217, 8.9454322E-215, 5.8034531E-209
 4.8023057E+001, 1.7565768E-026, 9.9117756E-029, 9.1489406E-034, 9.9789636E-002, 2.1630335E-003, 2.7534537E-011, 1.7232986E-001, 1.1678654E-003, 2.4916696E-006, 9.3877451E-002, 1.1715819E-003, 4.6010177E-007, 1.4036236E-035, 9.4136456E-036, 3.6081216E-038, 1.8487848E-067, 8.1547444E-067, 3.2318206E-067, 6.9221912E-096, 2.9532631E-096, 5.0574897E-092, 3.2008303E-048, 4.6090986E-047, 3.7271753E-045, 1.4694596E-023, 1.7355584E-022, 2.6580888E-021, 2.0225675E-029, 8.8642610E-029, 2.0991459E-030, 2.9750850E-192, 5.7198875E-189, 9.8507356E-180, 1.1035130E-159, 1.6618956E-155, 7.6165544E-150, 8.7013764E-211, 4.4556733E-207, 1.4170029E-201
 4.9035649E+001, 4.2591170E-026, 2.5369600E-029, 2.9769379E-034, 8.4098569E-002, 3.1826840E-003, 9.2730972E-011, 1.1702779E-001, 3.3705876E-003, 1.1993036E-004, 1.5530946E-001, 2.8488862E-003, 6.9853573E-006, 2.0208774E-035, 1.0972666E-032, 5.1046846E-037, 2.4629861E-064, 8.3483655E-064, 3.3553710E-068, 7.0507223E-094, 1.7128834E-094, 1.0047914E-090, 4.1063584E-046, 1.5129684E-044, 1.0373147E-043, 7.1503327E-023, 8.0200856E-022, 1.4764304E-020, 1.0153368E-027, 1.8650548E-027, 9.2448320E-030, 2.0933343E-185, 3.7009896E-181, 8.1910364E-174, 6.0721659E-153, 2.2298626E-149, 4.5845998E-144, 3.3936582E-204, 4.3704994E-200, 2.0621095E-194
 5.0048241E+001, 6.2700989E-026, 1.0768034E-029, 1.2906936E-034, 9.4154534E-002, 1.2858855E-003, 6.0267033E-011, 1.9579389E-001, 2.7611584E-002, 5.1841027E-004, 1.2191197E-001, 2.0777202E-003, 9.4631841E-006, 2.9558976E-034, 1.1159429E-032, 4.0925586E-035, 7.8446531E-062, 7.0061494E-063, 5.0806514E-066, 9.1837365E-093, 5.1169668E-091, 1.0722719E-088, 1.4148228E-044, 4.5854358E-043, 6.2297465E-042, 3.9381816E-022, 3.5399061E-021, 5.0938098E-020, 1.6363070E-026, 3.0764949E-026, 2.4486944E-029, 6.5742772E-178, 1.1161000E-173, 4.2244419E-167, 8.2029599E-147, 1.2831541E-143, 1.5517137E-138, 1.4560529E-196, 6.5366334E-193, 2.0205300E-187
