s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
-4.9916401E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
-4.6998708E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
-4.3986896E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
-4.0975084E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
-3.7963272E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
-3.4951460E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
-3.1939648E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
-2.8927836E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
-2.5916024E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
-2.2998331E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
-1.9986519E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
-1.6974707E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
-1.3962895E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
-1.0951083E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
-7.9392714E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
-4.9274594E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
-1.9156474E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0020455E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.0698084E+000, 1.6886412E-035, 4.4388546E-035, 9.7960893E-036, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 7.0332594E+000, 7.6918045E-025, 9.9991353E-025, 4.0238462E-025, 6.0262890E-043, 9.2454122E-043, 1.1367898E-042, 0.0000000E+000, 2.5078539E-089, 2.3778053E-089, 2.7861254E-090, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0081380E+001, 6.1605298E-020, 6.3474821E-020, 6.6898150E-020, 1.0983402E-030, 4.2160323E-030, 1.3112470E-029, 2.2606642E-112, 2.8959384E-059, 1.6493906E-058, 5.4317789E-059, 4.7636949E-119, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.3044831E+001, 2.6589348E-017, 3.0897450E-017, 6.8900084E-017, 1.8582063E-024, 7.0979714E-024, 2.8446859E-023, 7.6188816E-093, 4.1323243E-045, 9.1045125E-045, 3.7981694E-045, 3.4644559E-086, 2.5615558E-179, 1.7509236E-178, 3.2682804E-177, 1.9609745E-178, 2.4190546E-177, 1.1621913E-178, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.6008282E+001, 6.9200372E-011, 2.8214095E-011, 3.7979605E-010, 2.1436290E-020, 8.9688600E-020, 2.8838965E-019, 5.9875304E-079, 6.1440430E-037, 1.1933593E-036, 2.2412646E-037, 1.9876608E-066, 2.0282975E-132, 4.5249138E-132, 1.7412535E-132, 7.9529559E-133, 3.0393574E-132, 2.8143135E-132, 3.3906351E-177, 8.5262017E-176, 1.0090546E-173, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.9056403E+001, 1.5742558E-005, 1.7516116E-005, 4.6119192E-006, 2.8501032E-017, 6.6107135E-017, 1.4514017E-016, 1.5971521E-069, 3.0011192E-031, 2.3618555E-031, 1.2548945E-030, 1.5289165E-053, 6.6016084E-108, 7.0677095E-109, 1.4422193E-109, 4.8199400E-108, 2.2829356E-107, 7.0880422E-107, 1.0596017E-137, 4.4733209E-137, 2.5506681E-136, 6.5625298E-259, 2.3577679E-257, 9.0940943E-257, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.2019854E+001, 1.6073443E-004, 9.1626771E-005, 8.8600113E-005, 1.0389972E-015, 7.0675836E-014, 5.7179638E-013, 1.1747362E-061, 4.5771020E-027, 3.1222966E-026, 1.4022737E-025, 4.3250423E-044, 2.2555794E-093, 7.2974505E-093, 2.0807027E-092, 2.8519996E-091, 7.3162260E-091, 3.3147936E-090, 3.8882552E-114, 1.8280651E-113, 3.4114567E-113, 3.0197912E-201, 8.9589331E-202, 4.3101773E-202, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.5067975E+001, 4.0343692E-003, 5.6181227E-003, 5.6443712E-003, 1.9467277E-009, 4.7798963E-008, 1.9205249E-007, 3.8048105E-057, 8.5204758E-023, 2.6132339E-022, 5.8848497E-022, 6.4484787E-037, 6.6414993E-079, 2.6878592E-078, 1.9574926E-077, 1.7466870E-078, 3.7205061E-078, 7.6189839E-077, 4.8139030E-097, 2.0097346E-096, 1.0935071E-095, 2.2187462E-169, 1.3456914E-168, 4.6821982E-167, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.8031426E+001, 6.1358609E-002, 3.2311031E-002, 3.7329112E-003, 2.8758330E-007, 2.4447239E-006, 2.6122711E-005, 1.0069264E-055, 4.6275491E-020, 3.1211197E-019, 2.4649746E-018, 1.2758634E-031, 1.0255226E-067, 2.4161666E-067, 5.8704606E-066, 4.2699751E-068, 1.8046247E-067, 1.2958090E-066, 4.4538363E-083, 1.5867885E-082, 5.3801589E-082, 9.0069759E-144, 2.9266383E-143, 3.7022198E-142, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.1079547E+001, 5.2992278E-002, 1.6202180E-002, 8.5076378E-004, 2.5117631E-005, 1.2896706E-004, 7.8287680E-005, 6.0699404E-055, 4.1799001E-018, 1.1212690E-017, 3.6127255E-017, 5.1187967E-029, 5.3390623E-059, 1.4880564E-058, 9.4719107E-058, 3.2114595E-058, 9.7829107E-058, 1.6067249E-057, 2.7539059E-073, 6.4777539E-073, 1.7443983E-071, 3.4380573E-124, 1.9641312E-123, 4.2688230E-122, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.4042998E+001, 6.2794381E-002, 2.0439196E-002, 1.2322404E-003, 4.0335429E-002, 2.6161638E-002, 3.0636443E-003, 2.2248197E-054, 3.8885074E-017, 6.9025137E-017, 1.5622696E-016, 4.8794264E-026, 9.6583469E-051, 2.1829556E-050, 1.3697214E-049, 1.2819678E-051, 6.0438267E-051, 4.9965183E-050, 1.2505965E-063, 4.9624230E-063, 9.3133185E-062, 2.2347334E-107, 8.6929099E-107, 3.2533855E-106, 3.0040147E-278, 8.3338094E-277, 1.7677671E-274
 3.7006449E+001, 6.8258806E-002, 1.8637090E-002, 1.4134208E-003, 5.3804563E-002, 1.5664341E-002, 1.5734448E-003, 1.2574951E-051, 7.4337450E-016, 8.4630908E-013, 4.5061471E-012, 2.1033899E-023, 3.3729448E-044, 6.4930161E-044, 3.1583002E-043, 3.7523531E-046, 1.1735522E-045, 2.1135002E-044, 1.7368584E-055, 6.5551899E-055, 3.5211850E-054, 1.9200966E-094, 4.2037207E-094, 1.7323296E-093, 1.3098628E-246, 2.0248675E-245, 3.8081663E-243
 4.0054570E+001, 8.9372740E-002, 2.9525394E-002, 2.7803369E-003, 7.2980609E-002, 2.3286010E-002, 3.7591585E-003, 1.0734798E-050, 2.8058853E-011, 4.0450498E-011, 5.4021956E-011, 4.5074040E-023, 3.4284069E-038, 2.8575516E-038, 2.8214450E-038, 8.7541128E-043, 9.9402060E-043, 1.0803784E-042, 1.4391737E-048, 4.7999038E-048, 1.9923287E-047, 5.6655618E-084, 2.2620235E-083, 1.4686384E-082, 1.7511777E-219, 1.6188237E-218, 7.4014494E-217
 4.3018021E+001, 7.0449952E-002, 2.1256154E-002, 8.0785251E-004, 6.0021925E-002, 8.9253411E-003, 2.8393690E-004, 4.8362079E-050, 7.5838903E-011, 2.1277554E-011, 3.5835886E-012, 1.1085097E-020, 8.5531343E-035, 8.3918849E-035, 3.3235749E-035, 1.8208262E-038, 4.3871810E-038, 8.9574067E-038, 9.9477611E-043, 2.5539079E-042, 9.1402138E-042, 9.6583536E-075, 3.6527404E-074, 3.4331913E-073, 1.3041421E-197, 6.4422965E-197, 9.4042037E-196
 4.6066142E+001, 9.5278206E-002, 3.3657094E-002, 2.0076017E-003, 3.6646162E-002, 1.4569504E-002, 7.7697540E-003, 1.9017028E-045, 7.2203581E-004, 1.8055896E-003, 9.6961457E-004, 4.2126525E-020, 5.8219279E-034, 1.4743455E-033, 2.0614472E-033, 1.9711482E-034, 3.2443422E-034, 3.6435699E-034, 1.6427951E-037, 2.8967076E-037, 6.6235695E-037, 4.2690547E-066, 7.1998687E-066, 1.1545418E-065, 2.4532915E-178, 1.2399837E-177, 1.8406039E-176
 4.9029593E+001, 8.5243416E-002, 2.4386901E-002, 1.4355941E-003, 4.9773424E-002, 4.4629701E-003, 7.2367403E-004, 6.0944662E-040, 1.0760769E-002, 1.0019814E-002, 4.2494114E-003, 1.5966640E-018, 2.4321118E-032, 5.4159850E-032, 2.1841142E-032, 1.6486410E-031, 1.1738638E-031, 6.2109405E-032, 1.0223581E-033, 2.0400282E-033, 4.0514332E-033, 1.5024833E-058, 2.9422258E-058, 1.0652632E-057, 2.9019084E-162, 1.3692964E-161, 3.0294754E-160
 5.2077714E+001, 6.5654414E-002, 1.2415541E-002, 1.4551189E-003, 5.2546381E-002, 1.2443791E-002, 4.3220604E-003, 1.4977114E-035, 2.3444371E-002, 1.0445188E-002, 7.5998954E-003, 3.4235404E-017, 1.8827882E-029, 2.5698956E-029, 7.9060896E-030, 8.5831946E-029, 1.1727879E-028, 1.6871642E-028, 9.8238424E-030, 3.0882178E-029, 5.6069704E-029, 1.2782412E-051, 2.6133726E-051, 4.8858164E-051, 2.0706061E-146, 7.9363402E-146, 5.9104981E-145
 5.5041165E+001, 5.4583086E-002, 1.6172816E-002, 3.9943239E-003, 5.1427822E-002, 8.2300051E-003, 2.2291462E-003, 1.4610438E-034, 2.8630618E-002, 8.2802049E-003, 3.9343346E-003, 1.5972524E-011, 1.1667811E-027, 8.5792877E-028, 3.5398139E-028, 3.7535093E-026, 7.8661778E-026, 1.2641958E-025, 6.4613927E-027, 1.0732572E-026, 2.4155985E-026, 2.0347129E-046, 3.6150271E-046, 1.3638583E-045, 4.9337809E-134, 1.6073611E-133, 9.1912977E-133
 5.8004616E+001, 1.1168912E-001, 5.1501743E-002, 1.0190150E-002, 7.3733631E-002, 1.5020217E-002, 4.5666712E-003, 5.0597786E-035, 3.7714858E-002, 5.6604051E-003, 1.4177031E-003, 5.4092070E-013, 5.7964001E-028, 9.3910388E-028, 2.4240333E-027, 1.3742067E-024, 8.2249502E-025, 8.0748935E-025, 1.5899372E-024, 3.5116797E-024, 1.3341944E-023, 2.2717606E-042, 6.1791623E-042, 2.8153182E-041, 4.0523540E-123, 1.3319746E-122, 8.8735258E-122
 6.1052737E+001, 1.3725167E-001, 6.0874312E-002, 5.4360174E-003, 3.9241375E-002, 4.7131968E-003, 5.5384547E-004, 3.0310299E-037, 5.6511060E-002, 1.8868145E-002, 4.9009919E-003, 2.3798666E-010, 2.8020398E-025, 9.0910079E-025, 4.9230459E-024, 5.0324786E-023, 8.1394393E-023, 1.6900478E-022, 3.4313206E-022, 7.0669353E-022, 1.8197964E-021, 1.0901578E-038, 3.5127184E-038, 8.4850615E-038, 4.4883781E-113, 1.4416914E-112, 6.7988006E-112
 6.4016188E+001, 8.6118755E-002, 3.7719649E-002, 7.9762128E-003, 7.2683818E-002, 8.6958897E-003, 1.0330530E-003, 2.0376740E-038, 4.9056971E-002, 1.7227273E-002, 7.8940992E-003, 5.0073888E-009, 2.4096596E-023, 1.3966372E-022, 1.7868281E-022, 8.2040825E-021, 1.2165849E-020, 1.5228111E-020, 2.0736286E-020, 3.5061126E-020, 1.0405702E-019, 5.7151307E-035, 6.3849567E-035, 2.6770564E-034, 2.8913272E-104, 9.2736657E-104, 5.8608517E-103
 6.7064309E+001, 5.6679540E-002, 1.6157994E-002, 1.1159400E-003, 7.2508893E-002, 3.9176681E-003, 1.3321566E-004, 1.7584654E-036, 6.8773446E-002, 3.0297738E-002, 5.9115426E-003, 1.2621431E-003, 3.4579547E-022, 8.9322130E-022, 3.1566102E-021, 3.9321386E-019, 4.5712132E-019, 7.1601585E-019, 5.4909077E-019, 1.1355913E-018, 3.2162413E-018, 2.9153897E-031, 3.9352840E-031, 8.7412327E-031, 1.5511784E-096, 4.3725922E-096, 3.7295925E-095
 7.0027760E+001, 9.1766679E-002, 2.8157687E-002, 8.1081487E-003, 7.0097720E-002, 1.4757332E-002, 5.6618615E-003, 9.6250344E-037, 5.8783754E-002, 1.5754710E-002, 1.1054014E-003, 6.5287244E-003, 1.3115061E-019, 2.3317115E-019, 2.5647467E-019, 3.4827720E-018, 3.1174451E-018, 3.2919112E-018, 3.7649484E-017, 6.6488817E-017, 1.9167353E-016, 3.8113474E-028, 7.3468482E-028, 1.5118901E-027, 1.2280744E-088, 3.8693623E-088, 2.3669552E-087
 7.3075881E+001, 5.2142069E-002, 1.2732489E-002, 2.4248577E-003, 8.5312032E-002, 7.5030070E-003, 1.5189777E-003, 1.2242878E-038, 3.8993011E-002, 4.9806183E-003, 8.5837893E-004, 4.3763170E-003, 1.5376569E-019, 9.0108469E-020, 8.3481766E-020, 8.2511075E-018, 5.3316439E-018, 2.6430571E-018, 3.9093127E-014, 5.1675450E-014, 2.1104757E-014, 7.9993122E-026, 1.5616763E-025, 2.7518134E-025, 3.8664674E-082, 1.5994095E-081, 2.9543143E-080
 7.6039332E+001, 9.9665477E-002, 5.1114769E-002, 8.0397439E-003, 8.4204473E-002, 1.5713523E-002, 4.3709024E-003, 1.1845223E-039, 5.9866097E-002, 1.5255719E-002, 2.6101660E-004, 7.7041316E-003, 5.6540630E-018, 6.6902144E-018, 5.4695857E-018, 1.1254362E-017, 8.6164818E-018, 6.8663178E-018, 2.4486827E-010, 6.5720082E-010, 9.9439854E-010, 1.7377175E-024, 2.9833300E-024, 1.2903048E-023, 2.6851615E-075, 1.0300018E-074, 9.0056771E-074
 7.9002783E+001, 1.2189945E-001, 4.7297136E-002, 4.8215402E-003, 6.9470163E-002, 3.7281124E-003, 2.7933037E-004, 1.0933852E-042, 3.6172536E-002, 2.4398147E-002, 7.4697904E-003, 6.7675921E-003, 2.0062045E-016, 2.8859699E-016, 2.0254006E-015, 1.0866391E-016, 1.1210866E-016, 1.0743563E-016, 1.1351063E-008, 3.5318667E-008, 2.9556231E-006, 2.5881089E-022, 3.6121621E-022, 8.5588411E-022, 6.3571029E-070, 2.2518215E-069, 1.8471672E-068
 8.2050904E+001, 9.4868106E-002, 3.8058862E-002, 1.6590174E-003, 5.1653466E-002, 2.9429709E-003, 6.9528606E-005, 4.9191318E-045, 3.1054649E-002, 1.0417826E-002, 1.6350418E-003, 1.0693708E-002, 2.8820686E-013, 2.9133653E-013, 3.5997678E-015, 4.7349449E-011, 1.0227032E-009, 2.2095900E-008, 9.8279391E-006, 1.0281705E-005, 1.3573080E-005, 1.1743054E-020, 1.6393197E-020, 1.6126297E-020, 1.5354581E-065, 5.4897366E-065, 6.5989599E-064
 8.5014355E+001, 9.1400342E-002, 2.5189727E-002, 5.2617874E-004, 7.8424915E-002, 1.9098253E-002, 2.5266830E-003, 1.7049290E-045, 4.2249971E-002, 5.6354300E-003, 3.1038919E-004, 1.5288389E-002, 2.5412804E-010, 1.6497762E-008, 3.5548466E-005, 5.5257510E-012, 5.9231624E-011, 3.5985721E-010, 1.3249829E-005, 2.3895864E-005, 3.9586315E-005, 1.1606787E-019, 1.3530255E-019, 8.6005801E-020, 6.0210200E-061, 1.5318049E-060, 1.3628517E-059
 8.8062476E+001, 9.9868953E-002, 3.1667473E-002, 6.1252724E-003, 4.5275978E-002, 1.5552683E-003, 6.0452294E-004, 1.0839344E-041, 3.9266367E-002, 1.3576081E-002, 1.3260861E-003, 3.5426399E-003, 2.9830552E-003, 2.1334354E-003, 1.7693560E-003, 2.1732986E-011, 1.1486814E-011, 3.3393863E-011, 6.8520321E-006, 8.0672836E-006, 9.0268511E-006, 3.9166586E-019, 2.7299580E-019, 8.1451832E-020, 3.4960872E-057, 1.0213270E-056, 1.3268370E-055
 9.1025927E+001, 9.9168622E-002, 3.8032452E-002, 5.4221109E-003, 7.7051362E-002, 1.6867185E-002, 2.9947374E-003, 7.8830452E-038, 4.7857914E-002, 1.2755793E-002, 1.6851641E-003, 9.7490050E-003, 6.2154064E-004, 1.8676815E-004, 2.9943265E-005, 5.5989324E-008, 3.2485865E-008, 1.6521970E-008, 3.8263900E-004, 4.3333839E-004, 9.1455944E-004, 8.1217885E-019, 1.1005829E-018, 1.8773803E-018, 2.5085627E-053, 4.3702432E-053, 3.7398073E-052
 9.4074048E+001, 1.3761948E-001, 7.7294345E-002, 1.9689601E-002, 6.7268056E-002, 4.2406560E-003, 8.9009218E-004, 2.3095822E-033, 5.6114729E-002, 2.0696115E-002, 3.7164711E-003, 2.3443914E-002, 5.3941478E-003, 4.4525099E-003, 4.5228232E-003, 3.1445633E-005, 4.5530048E-004, 2.1548673E-003, 6.9856964E-004, 5.4936320E-004, 4.0048436E-004, 3.5207666E-018, 3.7042641E-018, 6.6127264E-018, 5.4971459E-050, 1.0252458E-049, 3.8168783E-049
 9.7037499E+001, 1.1758558E-001, 4.8824330E-002, 7.0761230E-003, 8.0888604E-002, 2.1077253E-002, 7.8176242E-003, 7.8737961E-032, 7.2109716E-002, 5.0214917E-002, 3.4434678E-002, 1.4129265E-002, 6.4139198E-003, 3.4764372E-003, 4.5126492E-004, 1.0107616E-002, 1.2445601E-002, 8.7752114E-003, 1.8967999E-003, 1.8034925E-003, 1.5863082E-003, 1.7356927E-017, 2.2891354E-017, 4.7064190E-017, 7.7101808E-047, 1.6922052E-046, 7.5135377E-046
 1.0000095E+002, 1.4471680E-001, 7.4518086E-002, 1.9258243E-002, 5.2295920E-002, 1.6684122E-002, 3.2206840E-003, 1.2326440E-033, 5.9989041E-002, 3.7824687E-002, 1.5976929E-002, 1.2669361E-002, 2.7467529E-003, 1.5305979E-003, 1.1330761E-004, 1.7248281E-002, 1.4664129E-002, 1.3085930E-002, 6.6193400E-003, 6.3271161E-003, 5.5818221E-003, 2.5686862E-016, 3.9890597E-016, 8.9288508E-016, 5.8121338E-044, 1.0539771E-043, 5.0008350E-043
