s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
 3.0055279E+001, 3.8212349E-020, 2.6659498E-021, 5.4044892E-024, 1.4262352E-006, 1.3125271E-009, 2.7895200E-016, 6.7214037E-002, 5.0036977E-003, 3.3371462E-010, 1.1358904E-001, 5.2587787E-004, 5.5980318E-008, 1.7559210E-001, 4.9524731E-006, 2.7232461E-015, 7.9440090E-020, 7.3387716E-022, 1.3003010E-025, 1.1119323E-051, 1.1996038E-051, 9.7183793E-055, 3.5781053E-036, 4.5513296E-034, 1.0289991E-028, 2.8594960E-002, 2.8533435E-002, 1.8141361E-002, 3.2991012E-053, 5.8642426E-051, 2.7464521E-046, 3.6947567E-132, 1.0265037E-133, 4.4402755E-137, 1.2249402E-100, 3.5158514E-100, 1.4200483E-097, 7.2232717E-136, 5.8437212E-133, 5.7996016E-132, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.1026953E+001, 1.5886279E-020, 6.0868130E-021, 3.6015927E-024, 4.0548684E-006, 1.7471627E-008, 7.2342762E-017, 1.3121282E-001, 6.9429156E-004, 8.2604231E-011, 1.3430854E-001, 6.0999329E-004, 3.5954890E-011, 7.2040410E-002, 5.7058378E-006, 1.2411774E-010, 1.5634408E-021, 5.3842847E-023, 2.8009017E-025, 5.1929030E-051, 1.2914394E-051, 2.3029264E-054, 1.1516862E-033, 2.5848377E-031, 3.6153719E-028, 4.4411741E-002, 4.1728430E-002, 1.0047120E-002, 1.7836415E-051, 9.6766559E-050, 4.1791175E-046, 3.6913875E-129, 2.3212724E-129, 3.7910849E-131, 6.8186546E-096, 3.3281210E-096, 1.4753597E-092, 5.5012998E-130, 4.4500254E-127, 4.0178938E-126, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.2073370E+001, 7.7816200E-021, 1.5476275E-020, 2.5969106E-023, 1.3669108E-003, 3.6387016E-007, 6.6300474E-017, 1.2551251E-001, 8.4813660E-005, 1.7164007E-012, 3.5723110E-002, 2.0313893E-004, 1.0418200E-008, 6.4364867E-003, 4.2927830E-006, 1.0328964E-010, 6.5934423E-023, 2.6222546E-023, 9.7833440E-024, 3.4023571E-051, 3.9482467E-052, 7.6472895E-053, 8.7107338E-032, 3.4431224E-030, 2.5803170E-027, 8.6946049E-002, 3.8854889E-002, 9.7156503E-004, 1.0283184E-050, 3.1328104E-049, 4.5022322E-047, 6.6113834E-124, 1.8284973E-124, 4.9975015E-125, 3.4924478E-093, 6.8333396E-091, 2.2821473E-087, 1.9615125E-124, 2.7411333E-121, 1.8609226E-120, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.3045044E+001, 4.9019246E-021, 1.5545758E-021, 6.6981441E-024, 1.0229538E-002, 3.6767710E-008, 2.1737307E-018, 3.9930908E-002, 8.0425199E-006, 5.0009689E-013, 1.3173377E-001, 9.2735387E-003, 1.4848685E-008, 5.7358025E-002, 1.3646445E-007, 1.2195336E-013, 9.1110297E-024, 7.1107960E-023, 4.0758274E-023, 1.1142589E-051, 1.1780609E-053, 1.5274412E-050, 5.6832336E-031, 4.9337179E-030, 1.9702378E-026, 7.0671529E-002, 2.7759362E-002, 4.1597362E-005, 3.8588507E-051, 4.0135135E-049, 2.8944211E-048, 2.3219085E-120, 1.7488169E-119, 3.0304505E-120, 6.3455153E-089, 3.8924364E-086, 7.9026482E-083, 1.1358847E-118, 3.9408380E-116, 1.9274646E-115, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.4016718E+001, 1.0781357E-021, 8.1017363E-023, 6.2585778E-025, 3.0291507E-004, 1.6842851E-008, 4.8983819E-019, 5.0434016E-002, 1.2822914E-004, 1.2236108E-010, 6.8472914E-002, 3.7506132E-004, 3.0867694E-010, 1.3747696E-001, 1.0711908E-007, 1.5569338E-015, 2.0299489E-024, 4.3919646E-024, 5.0120229E-024, 5.1792887E-052, 4.1869590E-053, 5.4446321E-049, 1.5200465E-030, 3.0388390E-029, 5.7351075E-027, 3.0765574E-002, 6.8934246E-004, 2.5986632E-004, 8.0841005E-051, 9.9449826E-049, 9.1580683E-049, 4.2969716E-115, 3.8736225E-114, 1.9304374E-116, 4.6590431E-085, 9.7364877E-082, 9.9976312E-079, 8.7995585E-114, 1.8805810E-111, 9.3779805E-111, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.5063135E+001, 8.9096810E-023, 6.0883124E-022, 2.5322691E-024, 6.7478946E-007, 2.9808652E-010, 6.5720326E-019, 7.4917550E-002, 2.8679657E-003, 1.2324376E-009, 3.1810947E-002, 1.3677345E-003, 4.3858301E-010, 1.8590329E-001, 4.2964014E-006, 2.6785705E-016, 1.9058856E-025, 4.1801648E-025, 7.4085595E-026, 2.6347892E-052, 1.1496272E-051, 5.4455455E-048, 4.5234307E-030, 4.6710789E-029, 2.1420658E-027, 4.2251035E-002, 7.3735134E-004, 3.4485971E-006, 3.6067699E-050, 2.5837486E-048, 5.2071406E-046, 2.9819754E-110, 1.2181168E-109, 1.1898570E-113, 3.5324483E-080, 2.4395466E-077, 1.5111226E-074, 1.5653454E-109, 1.5385669E-106, 3.9589260E-106, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.6034809E+001, 3.4017120E-023, 7.6294057E-022, 1.3109504E-023, 5.6301738E-010, 2.8415139E-013, 9.1453441E-020, 1.1319611E-001, 7.3610086E-004, 4.4044717E-010, 1.6323868E-001, 2.1506539E-003, 2.8992053E-011, 1.2102235E-001, 3.4109734E-006, 9.9856933E-016, 1.5834072E-025, 2.2353353E-024, 9.1935899E-025, 3.4175041E-052, 2.8100993E-050, 8.9297357E-047, 1.6328921E-029, 1.3131900E-028, 3.0005953E-027, 6.9982869E-002, 4.4547075E-003, 2.7166793E-004, 4.8427476E-049, 9.6376633E-048, 2.1152412E-044, 1.1362391E-107, 5.8166186E-108, 1.1165527E-109, 9.8738791E-076, 9.5465712E-074, 8.4371778E-071, 1.9500253E-104, 3.4201116E-102, 4.8108553E-102, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.7006482E+001, 7.8851556E-023, 4.4906063E-022, 3.4532523E-023, 5.3686438E-011, 6.7022715E-016, 7.2736218E-020, 1.3419303E-001, 5.8061622E-004, 3.3503176E-010, 1.2613856E-001, 4.4881904E-003, 4.5141165E-009, 1.9332858E-001, 5.3571486E-004, 7.1548376E-015, 2.4700840E-024, 2.5000980E-022, 3.1718331E-024, 3.8577930E-052, 4.0668223E-050, 4.5838707E-046, 3.6029388E-029, 1.1631048E-028, 1.9544305E-026, 1.2579901E-001, 1.9599986E-002, 1.2298956E-003, 5.0613609E-048, 2.2239095E-046, 4.1807240E-044, 5.2349746E-107, 5.8908001E-106, 3.3785004E-107, 9.0586519E-072, 4.2678367E-070, 2.8148595E-067, 9.3758576E-100, 4.1013506E-098, 1.1971034E-097, 6.3133687E-308, 1.5095239E-303, 1.3287110E-301, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.8052900E+001, 1.0092048E-023, 3.8760563E-023, 3.8809400E-024, 1.2093958E-010, 3.5087976E-016, 2.6252120E-018, 1.5222715E-001, 2.3266641E-003, 6.9697639E-010, 1.5173781E-001, 1.1699575E-003, 7.4029968E-009, 2.4571725E-001, 7.4680544E-005, 9.6753190E-015, 1.8881730E-022, 6.5925607E-021, 3.6217465E-023, 1.3007290E-051, 1.9418312E-049, 2.8956930E-046, 2.3388902E-029, 2.8567570E-028, 6.8358365E-026, 7.1524746E-002, 4.9852968E-003, 9.6612697E-005, 3.3895668E-047, 7.5616261E-045, 1.1324558E-044, 9.5609752E-103, 1.9903475E-102, 4.5529561E-104, 1.1935736E-067, 5.6531492E-066, 5.9530926E-064, 3.1420856E-095, 3.0285649E-094, 3.7804851E-093, 9.0455388E-295, 1.8591616E-290, 5.0670455E-288, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.9024574E+001, 1.1340809E-024, 2.3279350E-024, 1.6616697E-024, 1.3896933E-010, 1.1988198E-014, 4.5128514E-015, 1.5529280E-001, 1.1452883E-003, 7.2611381E-011, 1.4711651E-001, 9.3364697E-003, 1.0594303E-009, 1.8984131E-001, 3.7856409E-005, 2.3306458E-015, 2.8426397E-022, 2.6980236E-021, 1.3718306E-023, 1.9717873E-051, 9.6383292E-050, 8.2029520E-046, 7.7988990E-029, 1.2605997E-027, 1.6963543E-025, 6.2108035E-002, 9.3046416E-004, 1.7953820E-007, 6.1791458E-047, 5.4355644E-045, 2.8422537E-043, 1.2023787E-098, 2.3965863E-099, 7.7746103E-102, 3.9596736E-064, 2.4439451E-062, 3.2941901E-061, 2.1768723E-092, 3.5008932E-091, 1.7151332E-089, 2.0252978E-282, 2.4424338E-279, 4.5754438E-276, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.0070991E+001, 5.9657414E-023, 4.7771633E-023, 3.2747336E-024, 6.3641294E-011, 3.5169630E-014, 1.9023762E-014, 8.3329487E-002, 4.7997384E-005, 1.1622447E-011, 9.3187782E-002, 1.8589847E-003, 1.2347441E-011, 1.1341758E-001, 3.9651431E-005, 2.9734856E-016, 9.7860984E-022, 2.0396110E-021, 1.0766768E-024, 6.9900133E-052, 3.3012098E-050, 2.1108005E-046, 1.3324619E-028, 2.1327837E-026, 6.7551130E-025, 1.3755413E-001, 7.3666413E-003, 1.6221252E-006, 5.7508537E-046, 4.2217720E-043, 1.2725792E-042, 2.3736681E-095, 5.1363578E-095, 5.6197752E-098, 2.4034105E-061, 3.3635619E-060, 1.0899230E-058, 3.4523138E-089, 6.5622843E-088, 7.8712743E-087, 5.7861218E-270, 6.0479658E-268, 3.8669178E-264, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.1042665E+001, 1.9888049E-022, 3.5855074E-023, 7.2552445E-025, 4.8603419E-009, 3.2764667E-013, 4.5241838E-017, 1.0925109E-001, 4.6527316E-005, 3.4442597E-012, 4.4164747E-002, 2.1704864E-005, 1.0992295E-013, 9.3604224E-002, 5.1319430E-005, 1.9339959E-015, 7.7859492E-022, 9.5454865E-021, 5.1648264E-023, 8.1067383E-052, 3.9277405E-049, 4.8479311E-048, 5.8411865E-028, 9.3380076E-026, 6.3576549E-025, 1.5008234E-001, 2.5433249E-002, 4.2486545E-003, 2.4414042E-045, 7.8261560E-043, 1.1002683E-043, 4.1639220E-092, 1.7955317E-091, 2.9707837E-095, 2.0494991E-058, 3.1257630E-057, 2.9034625E-056, 2.3803668E-086, 4.6776659E-085, 1.4999831E-083, 9.9932456E-259, 8.8467135E-258, 7.5918964E-254, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.2014338E+001, 1.2658892E-023, 1.9473717E-023, 1.7995740E-025, 3.6994405E-006, 3.4262446E-007, 9.9330548E-019, 1.0134761E-001, 6.1820939E-005, 1.0688532E-012, 3.1518501E-002, 2.8266709E-006, 2.9534255E-014, 1.0096567E-001, 3.2174927E-005, 1.7620898E-014, 3.1145886E-022, 1.1828308E-021, 2.9456356E-021, 3.3397828E-050, 7.8347311E-048, 5.6317898E-049, 3.9815066E-028, 2.7163750E-026, 9.5762840E-026, 1.0084118E-001, 4.6926305E-003, 1.4028857E-003, 4.0969632E-045, 9.9040702E-044, 1.3476126E-044, 8.9764526E-090, 2.3445665E-089, 1.4854172E-092, 2.0783779E-055, 4.7809838E-055, 5.4115400E-054, 4.7835268E-083, 3.2046723E-082, 1.4173511E-080, 2.3653105E-248, 1.8489928E-247, 3.1420622E-244, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.3060756E+001, 1.7152362E-024, 2.7972171E-024, 6.8344806E-027, 2.4674989E-006, 3.6801959E-008, 2.1622824E-019, 4.6582633E-002, 7.2109503E-006, 2.9153519E-012, 7.1183976E-002, 4.5442458E-004, 2.4656080E-009, 7.1556681E-002, 2.8451741E-006, 1.2579232E-015, 3.6163569E-022, 6.7543211E-022, 2.1418829E-021, 5.0349524E-050, 6.6236102E-048, 3.8842167E-047, 5.1844478E-026, 1.4481117E-026, 7.2811536E-025, 9.8348136E-002, 1.6558192E-003, 5.1368201E-006, 1.8636191E-045, 2.4745274E-044, 8.1203926E-044, 1.4910646E-087, 1.2917874E-088, 2.9077849E-090, 8.0763540E-053, 2.3325199E-052, 1.9383125E-051, 2.2395510E-080, 8.3963939E-079, 4.3361644E-077, 8.4655309E-238, 1.3845822E-236, 2.2920129E-234, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.4071310E+001, 2.3826393E-023, 2.9409380E-024, 9.7927054E-027, 7.1331312E-009, 6.0288199E-012, 5.4737230E-020, 6.9013289E-002, 1.2910737E-004, 3.7190910E-012, 1.5648967E-001, 7.7438016E-003, 7.1380735E-009, 2.6995347E-002, 2.8174035E-007, 4.2017029E-016, 2.3850236E-022, 4.8576513E-022, 1.4929840E-021, 3.2888280E-050, 4.0456196E-049, 1.2298694E-047, 4.0286742E-025, 6.7137688E-027, 4.0294954E-024, 9.0709959E-002, 1.1999974E-003, 5.2244959E-008, 1.1187105E-043, 2.6874521E-043, 3.4536478E-044, 5.8604324E-086, 4.7996227E-087, 4.7741654E-089, 6.4269055E-050, 2.8688212E-050, 2.6912221E-049, 7.4358726E-078, 2.0094672E-075, 3.3674413E-074, 3.7593710E-229, 1.8636371E-227, 1.2550932E-225, 0.0000000E+000, 2.6417327E-307, 3.7137143E-307
 4.5053690E+001, 3.8325879E-023, 2.0400184E-024, 3.9498161E-026, 2.1774881E-011, 1.6046492E-015, 8.6464873E-020, 6.1028047E-002, 4.5460521E-005, 1.9901184E-012, 9.5515730E-002, 8.3002477E-004, 7.1462605E-010, 5.5411157E-003, 8.6520066E-009, 2.5092249E-016, 2.7545405E-023, 1.9320397E-022, 2.5288823E-022, 2.4392571E-051, 2.7168819E-050, 4.9993070E-049, 4.2528609E-023, 1.3370375E-027, 2.2929238E-024, 8.7223882E-002, 2.5948633E-003, 1.3924822E-008, 1.1672355E-042, 6.9155245E-043, 5.6692397E-045, 8.2996709E-084, 2.2856928E-085, 1.5153978E-086, 7.6422107E-048, 6.8550131E-049, 3.8310229E-047, 6.2492872E-075, 7.6007372E-073, 1.2574629E-071, 2.8647698E-221, 1.0657283E-219, 1.5737498E-217, 3.3766643E-300, 7.7861772E-297, 3.7723008E-297
 4.6036070E+001, 1.9969542E-023, 1.9051255E-025, 2.3818679E-026, 4.2972022E-014, 4.4606629E-017, 6.7075541E-020, 7.2108048E-002, 1.3176918E-004, 6.3317302E-012, 1.8077678E-001, 3.5576763E-003, 2.3353249E-009, 1.7729312E-004, 1.2125699E-009, 6.9001463E-016, 4.8361714E-023, 4.5765364E-022, 7.3029967E-022, 1.9031484E-052, 6.4062286E-051, 2.6375641E-050, 1.0485369E-021, 3.2556319E-025, 3.9043478E-025, 4.9830539E-002, 2.9199723E-004, 1.0957042E-009, 5.0279430E-041, 1.0220830E-040, 7.2135350E-043, 4.3094753E-082, 1.4718562E-083, 1.6821359E-084, 5.5946094E-047, 8.0953282E-047, 5.7731548E-045, 4.4602421E-072, 1.2520455E-070, 5.8347400E-069, 9.7638850E-214, 2.8773787E-212, 2.6837737E-210, 8.8832416E-291, 3.0376076E-287, 6.3663907E-288
 4.7024063E+001, 4.0227296E-024, 1.1590988E-025, 1.2689480E-027, 2.3576926E-015, 1.2285940E-017, 1.0310092E-020, 1.3104207E-001, 2.9201198E-004, 3.2911652E-010, 1.5835636E-001, 2.5804544E-003, 1.4890372E-007, 3.1977258E-003, 3.5841279E-009, 1.6981635E-016, 1.9092335E-022, 5.7854189E-022, 1.7032092E-021, 3.9625976E-053, 2.3178421E-052, 5.4487609E-052, 3.7319025E-019, 9.8177510E-023, 3.6952682E-025, 3.6862261E-002, 1.6592117E-003, 4.8671025E-010, 1.2624330E-038, 3.0732874E-038, 6.8127430E-041, 3.5995749E-080, 3.2381538E-082, 5.7613818E-083, 1.9218231E-045, 3.5040802E-044, 6.6978282E-043, 2.8703177E-069, 4.2483010E-068, 5.3715900E-067, 1.7327151E-206, 2.6887221E-205, 3.1100439E-203, 4.2605525E-281, 2.3841248E-278, 4.6259753E-279
 4.8040988E+001, 1.4228145E-024, 2.4224995E-026, 3.8967637E-029, 6.3369275E-015, 3.7526903E-017, 6.7692962E-020, 1.5382306E-001, 8.9708630E-004, 8.0111807E-012, 1.8201015E-001, 6.9085938E-003, 1.8010109E-008, 1.4138896E-002, 1.8837575E-007, 1.1340625E-016, 4.3660907E-021, 3.1874672E-021, 2.5556952E-022, 6.0613740E-054, 2.1352379E-053, 2.7489892E-053, 1.7386988E-018, 1.5324937E-021, 5.5017013E-024, 4.1099205E-002, 5.6575721E-003, 3.5682178E-006, 1.0212427E-037, 5.3435997E-037, 7.4460579E-038, 3.8869096E-080, 5.2246478E-082, 6.1859111E-081, 4.9162330E-043, 1.0199166E-041, 5.7929835E-041, 7.6088151E-067, 6.3523693E-066, 1.4024339E-064, 1.0762891E-200, 4.2686746E-198, 1.0293668E-196, 4.1000036E-272, 1.2514782E-269, 2.7715081E-270
 4.9057913E+001, 2.6688821E-025, 2.0494986E-027, 1.6208243E-030, 5.9105954E-014, 4.7602908E-017, 1.3731820E-019, 1.4997592E-001, 1.0406617E-004, 1.8859900E-011, 1.0207371E-001, 2.7805799E-003, 3.9554758E-007, 1.3001166E-004, 7.5317759E-009, 2.7811143E-017, 1.4462138E-021, 8.8313384E-022, 9.4153952E-024, 5.2936712E-054, 1.8652223E-053, 2.1815833E-054, 3.6470818E-018, 7.8222401E-019, 2.9553591E-022, 1.3075430E-001, 1.9419946E-002, 6.0641693E-006, 2.4663497E-037, 1.7199469E-034, 4.7898166E-036, 6.9787350E-080, 5.0590615E-080, 1.3133719E-078, 1.4828966E-040, 4.7014065E-040, 2.5084788E-039, 8.2398439E-065, 5.5078427E-064, 2.8052361E-062, 8.2278681E-194, 6.6529234E-191, 6.7782032E-190, 3.3495954E-264, 2.0300397E-261, 1.8186446E-261
 5.0007044E+001, 3.3920132E-025, 2.1962998E-027, 1.2646729E-030, 3.3654099E-015, 1.9440523E-018, 7.0366907E-021, 1.1042263E-001, 1.4648024E-004, 4.8043321E-012, 1.5210852E-001, 1.7506845E-003, 9.6002605E-007, 5.3089386E-007, 3.6763982E-012, 2.7058719E-018, 1.3861012E-022, 5.5598201E-023, 2.6594772E-025, 1.4784535E-052, 7.0501722E-053, 4.9173668E-053, 2.7300941E-017, 6.3124257E-018, 1.8691813E-021, 9.3597263E-002, 3.6394451E-003, 4.6297599E-008, 6.8884137E-036, 3.8828712E-034, 5.6806038E-036, 2.4574233E-078, 7.4991054E-077, 3.3361791E-076, 1.9671216E-038, 1.3458886E-037, 2.2482898E-037, 4.9282049E-063, 1.7283367E-061, 9.4844600E-061, 1.7787442E-187, 8.0354193E-185, 1.2208765E-183, 7.5313938E-257, 4.2605689E-254, 2.5117291E-253
 5.1023969E+001, 5.9776167E-025, 9.6906468E-027, 5.6274239E-030, 6.9407500E-016, 1.3204129E-018, 7.9360465E-021, 8.6108615E-002, 1.1782762E-003, 3.1782869E-012, 8.5950164E-002, 9.1972960E-005, 3.9290978E-008, 3.7847821E-006, 3.3467471E-012, 6.7346220E-019, 4.9945858E-023, 2.8273040E-024, 2.2608912E-025, 2.2685315E-052, 1.4336327E-053, 1.0125909E-052, 9.2462229E-018, 8.5141013E-019, 4.8919298E-022, 8.0913940E-002, 1.4116376E-003, 1.4036432E-007, 1.5217368E-035, 1.1120266E-034, 3.7862231E-036, 1.8316059E-076, 6.9430057E-075, 2.6170909E-073, 3.4273864E-036, 7.1837225E-036, 4.8667515E-036, 1.1580167E-060, 1.9395707E-059, 1.0303828E-058, 7.0129294E-181, 1.3053857E-178, 2.8255520E-177, 2.1630398E-249, 7.8852981E-247, 5.0791806E-245
 5.2040894E+001, 3.0118265E-024, 2.1009220E-026, 2.6645174E-030, 3.8020314E-015, 3.7659727E-018, 2.1463456E-021, 4.6364353E-002, 5.9426536E-005, 6.6100926E-012, 5.5470355E-002, 6.3050998E-005, 1.7565683E-010, 4.8523248E-005, 3.8075436E-012, 2.6395073E-017, 1.3266523E-023, 9.7118831E-024, 1.0074913E-024, 1.4294551E-052, 6.4850442E-054, 5.3714197E-052, 3.4341674E-018, 3.1391729E-020, 1.8431583E-023, 5.9587513E-002, 2.1631322E-003, 8.9501099E-006, 2.0604780E-035, 8.0794237E-034, 3.0321509E-036, 9.6803367E-075, 5.5471253E-072, 1.8318756E-070, 1.2422527E-034, 2.2613130E-034, 3.9674811E-035, 1.0595345E-058, 1.1195037E-057, 9.0240915E-058, 1.1181506E-174, 4.7809357E-173, 5.3674430E-172, 3.8537602E-242, 1.4389838E-239, 2.8328415E-237
 5.3057819E+001, 7.8490919E-024, 6.5467859E-026, 9.1045047E-031, 1.4017851E-015, 2.5668914E-018, 6.3928440E-022, 1.0099615E-001, 2.7825872E-004, 3.2309578E-011, 9.7482293E-002, 5.3487378E-005, 5.8438228E-010, 1.5432965E-005, 4.6986696E-012, 5.1934536E-016, 3.5998827E-023, 1.8920257E-024, 1.6661666E-025, 1.3025894E-052, 2.5683170E-052, 2.4213597E-051, 2.9340133E-018, 1.3331276E-021, 2.1350309E-020, 7.0471993E-002, 4.6992845E-004, 1.1438147E-005, 1.9029518E-034, 5.2902229E-033, 4.1152194E-036, 1.1512469E-072, 6.0285772E-070, 6.6667423E-068, 6.5549876E-033, 6.6969232E-033, 4.3500687E-034, 2.7980157E-057, 7.3634730E-057, 3.5284480E-056, 5.8865090E-169, 9.4463038E-168, 1.4467056E-165, 4.7369815E-235, 1.8370989E-232, 1.0920190E-229
 5.4006949E+001, 2.7124190E-023, 7.5867174E-026, 1.5892359E-030, 9.8548189E-015, 2.8092998E-018, 1.4820220E-022, 2.5383696E-002, 1.2902696E-004, 5.9488764E-013, 3.8067095E-002, 1.3417704E-005, 1.0999741E-011, 5.5766630E-007, 2.5063044E-012, 1.1179164E-016, 3.3739497E-023, 2.2614322E-024, 2.3206732E-027, 5.2726484E-052, 7.5049310E-052, 6.0768516E-052, 2.3544416E-018, 6.4159370E-021, 2.8009885E-020, 5.7734654E-002, 2.5336822E-004, 1.2812955E-007, 2.8636771E-035, 2.6129178E-034, 2.9556923E-036, 5.4503916E-071, 2.0562905E-068, 1.0412691E-065, 1.9022781E-031, 5.7688492E-032, 1.6003169E-032, 9.9489083E-057, 1.4952753E-055, 1.3893716E-055, 1.1827091E-163, 1.5125577E-162, 5.9705292E-160, 3.4364454E-228, 1.7550569E-225, 7.1630564E-223
 5.5023874E+001, 6.7899335E-024, 1.4481546E-026, 2.6438953E-029, 4.7463257E-014, 3.1510435E-017, 1.5309409E-022, 4.8429854E-002, 4.7406980E-005, 6.4339813E-013, 4.5717380E-002, 2.4087799E-004, 1.8924831E-010, 6.6589687E-009, 7.6575739E-014, 1.9800353E-018, 1.9766922E-023, 4.7523162E-025, 4.6360899E-029, 3.4215232E-051, 4.3532104E-052, 4.2752861E-052, 1.3288518E-018, 1.2718298E-020, 2.5290194E-022, 5.0378048E-002, 4.2529547E-003, 3.5577025E-005, 1.9146759E-036, 6.2657314E-036, 1.2523544E-036, 1.6328355E-069, 4.8745916E-068, 2.1301915E-065, 3.5234816E-030, 1.0071533E-030, 7.3390014E-031, 7.6939025E-055, 4.5847113E-054, 1.3377898E-054, 7.3128056E-158, 1.2495697E-156, 1.6243196E-154, 1.1085182E-220, 3.6199968E-218, 4.9209354E-216
 5.6059574E+001, 4.1391581E-024, 7.7938982E-027, 3.1318265E-029, 2.6489865E-013, 2.1278454E-017, 1.9644340E-022, 6.1364059E-002, 2.5855127E-004, 1.9828748E-013, 1.9287510E-002, 2.8891932E-003, 4.1773287E-006, 1.6207815E-011, 5.9679936E-017, 2.3912596E-020, 1.8574453E-024, 1.2760366E-026, 5.6229033E-030, 2.3722627E-050, 1.7902982E-051, 1.0420528E-052, 3.6904933E-019, 7.3894022E-021, 2.6230392E-023, 5.7525392E-002, 6.0279445E-003, 2.5079912E-005, 2.6651676E-037, 4.9045522E-036, 1.6515965E-036, 4.0430110E-067, 1.7323150E-067, 2.2110110E-065, 7.0381710E-029, 2.1914227E-029, 4.0414723E-029, 9.5241116E-053, 3.3478848E-052, 3.9153804E-052, 1.7965940E-152, 8.2841090E-151, 3.6575866E-150, 2.7939231E-213, 3.2270155E-211, 2.9191384E-209
 5.7037716E+001, 1.1898392E-024, 7.5213925E-028, 1.7365887E-029, 6.8610272E-012, 2.9447677E-017, 1.5792346E-021, 8.6995245E-002, 1.9820680E-004, 2.1339936E-012, 3.4362892E-002, 1.9005205E-003, 2.1666711E-005, 8.5183710E-014, 3.4696969E-017, 6.1695736E-022, 5.6386261E-025, 7.6723211E-028, 1.1181231E-029, 1.5537564E-050, 6.5095047E-052, 8.6205188E-054, 9.8216031E-021, 1.1254789E-022, 8.0437906E-024, 5.1764394E-002, 5.6682791E-003, 9.1277400E-004, 2.1505385E-037, 4.6703638E-037, 4.0807981E-038, 1.1416699E-065, 5.7860945E-066, 1.3613545E-063, 3.2961266E-028, 1.0106594E-028, 1.7014133E-027, 4.3878072E-051, 3.3992608E-050, 1.1139123E-049, 1.1560928E-147, 1.0451613E-145, 7.1496868E-145, 1.2367117E-206, 4.4540651E-205, 3.1180116E-203
 5.8021114E+001, 2.1212038E-025, 2.9736599E-027, 7.6656146E-029, 9.7757080E-011, 6.3419134E-016, 5.3567001E-021, 8.7570575E-002, 4.8237615E-005, 4.3753343E-013, 5.2583746E-002, 4.5966877E-003, 5.3710440E-007, 1.8866319E-012, 3.3071111E-017, 1.4176574E-021, 5.0693487E-026, 2.4417894E-028, 2.3618019E-028, 2.9744658E-051, 1.5025204E-052, 1.1462854E-053, 4.3595332E-022, 2.6948361E-023, 7.5039560E-025, 8.2441244E-002, 1.0904576E-002, 8.2020550E-004, 8.4027111E-038, 2.8327731E-038, 1.7283158E-039, 2.4020204E-065, 2.9781023E-063, 1.1876140E-060, 3.3636517E-028, 9.3723526E-028, 6.6304076E-026, 5.6940342E-049, 5.4371825E-048, 1.2034003E-047, 1.0871368E-142, 6.1432701E-141, 3.3692852E-140, 2.3437413E-200, 8.4840520E-199, 1.0992566E-197
