s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
 5.0031799E+001, 1.1311590E-018, 3.0029619E-019, 5.3777098E-019, 9.2563098E-019, 1.8488721E-003, 1.3518108E-003, 4.2680656E-003, 8.3067303E-003, 2.7053182E-003, 7.1614938E-003, 3.7083528E-003, 4.8224098E-003, 3.4393938E-010, 7.4904132E-007, 1.3253801E-005, 2.1616784E-007, 2.0767860E-019, 2.1620582E-019, 1.4605483E-033, 2.9104171E-032, 7.8287105E-037, 1.0801570E-044, 5.2681079E-053, 2.8758136E-025, 4.5817382E-023, 2.2403080E-021, 1.4859169E-020, 3.1388018E-018, 1.7719178E-016, 1.2759089E-020, 1.1333054E-019, 1.1781195E-014, 1.5428902E-008, 1.6981911E-018, 1.1320312E-016, 1.2389978E-011, 1.5763922E-007, 1.7890776E-025, 9.8850582E-022, 3.3552024E-019, 2.5619306E-016, 1.9618078E-040, 7.1316298E-035, 2.3991761E-035, 1.6512068E-065, 3.3503118E-074, 2.3080258E-079, 8.8668551E-045, 2.1930388E-038, 8.8635493E-034, 1.3049461E-035, 3.6323155E-030, 3.8779556E-031, 6.3389211E-028, 6.6501994E-024, 1.2104351E-038, 5.6814060E-030, 6.2817472E-047, 7.3439620E-041, 9.2373443E-081, 1.2946887E-070, 1.3524999E-123, 4.2940341E-110, 8.5057133E-102
 5.1008496E+001, 1.1619710E-018, 3.2448449E-018, 3.3530623E-018, 5.2434605E-019, 1.8867231E-003, 1.3746874E-003, 1.1434075E-002, 1.0191427E-002, 2.9028232E-003, 5.2910823E-003, 8.9166090E-003, 4.0107496E-003, 4.5108367E-010, 5.7184742E-007, 9.7296861E-006, 1.3146043E-008, 3.7404114E-019, 2.3795879E-019, 2.8154959E-033, 2.4589245E-031, 8.8598052E-036, 1.4110112E-043, 1.8505847E-051, 2.7870145E-025, 2.3089649E-023, 1.3444923E-020, 2.0681313E-020, 1.1189678E-017, 3.3786523E-016, 1.7414391E-020, 1.4637933E-019, 3.1281942E-014, 1.7550567E-007, 2.3907999E-018, 9.0470456E-017, 1.1243433E-011, 9.0080397E-007, 1.6678806E-024, 5.4170348E-021, 4.5780475E-019, 8.0320175E-016, 1.0782079E-039, 6.0910566E-035, 8.8367342E-035, 3.4373661E-064, 2.0816853E-072, 1.3291852E-077, 2.7280927E-043, 2.0570776E-036, 4.6767968E-032, 2.4975548E-033, 2.9217351E-028, 7.6584358E-030, 3.2190269E-027, 1.6166707E-023, 1.8060310E-038, 6.4856486E-029, 1.9767661E-044, 1.0138381E-038, 1.8147870E-079, 5.0162754E-069, 2.5889421E-122, 7.5009889E-109, 7.2377097E-101
 5.2093714E+001, 8.2368475E-019, 1.1599398E-017, 1.6455964E-017, 3.3230047E-019, 1.8642468E-003, 3.3947638E-003, 1.3815876E-002, 8.2630844E-003, 2.5518761E-003, 5.3004905E-003, 6.5159123E-003, 3.9689382E-004, 8.1584762E-010, 3.4087537E-007, 4.2706784E-006, 1.5390183E-009, 6.9544478E-019, 3.2255775E-019, 1.6393273E-033, 1.8879245E-030, 8.7658339E-035, 9.9958815E-043, 1.5480439E-050, 1.6974124E-025, 4.2276573E-023, 1.7874358E-019, 9.4235977E-020, 2.8167074E-017, 6.2572856E-016, 3.9802205E-020, 4.5715384E-019, 3.9960743E-014, 1.0248303E-007, 2.4879295E-018, 1.3598864E-016, 1.2933986E-008, 1.7123593E-004, 1.1264331E-023, 2.2026943E-020, 4.1272199E-019, 9.9906195E-016, 1.2629270E-038, 6.9173033E-035, 1.0212931E-034, 8.5675951E-063, 1.4085998E-070, 9.0689766E-076, 1.1425686E-041, 2.4919780E-034, 2.7522473E-030, 7.8156566E-031, 1.1082922E-026, 8.0598453E-029, 1.1868401E-026, 1.1516851E-022, 1.6669626E-036, 2.0939342E-027, 4.6311935E-042, 1.3683768E-036, 6.1976726E-078, 5.4517599E-068, 6.6768114E-122, 1.4059335E-107, 1.1522834E-098
 5.3070410E+001, 3.8799932E-019, 2.3296355E-017, 3.2309727E-017, 7.7328483E-020, 1.8905622E-003, 7.6788933E-003, 1.5594941E-002, 5.6172373E-003, 1.8163449E-003, 6.2969739E-003, 4.1985230E-003, 6.3217899E-004, 2.3732919E-009, 2.1675922E-007, 8.2856261E-006, 8.7430880E-010, 1.0912002E-018, 3.3821071E-019, 1.0369619E-032, 1.1103542E-029, 5.8102211E-034, 1.5978407E-042, 1.2805414E-050, 6.8920489E-026, 8.8577515E-022, 1.7790830E-018, 4.5516562E-019, 9.6929405E-017, 3.7905482E-014, 1.7764046E-019, 3.6533334E-018, 9.2284407E-015, 4.1507419E-007, 3.8337139E-018, 3.4743781E-016, 1.9716748E-007, 4.6809667E-004, 5.9042423E-023, 5.5119488E-020, 3.7410425E-018, 1.1238487E-014, 2.1465674E-037, 1.5978658E-034, 1.2125168E-034, 1.6701589E-061, 5.2125584E-069, 3.1351111E-074, 3.7570478E-040, 6.8268188E-033, 5.8522694E-029, 2.2008093E-029, 9.0642964E-026, 1.3751181E-028, 6.5559072E-026, 1.0197569E-021, 7.1967961E-035, 2.2197679E-026, 3.3675866E-040, 8.5411461E-035, 5.1267961E-076, 2.4827152E-066, 1.3083827E-121, 1.7186316E-106, 9.8321365E-098
 5.4047107E+001, 1.9891602E-019, 4.6807603E-017, 4.6749731E-017, 2.9906014E-020, 2.2255367E-003, 1.4500855E-002, 1.3660904E-002, 6.1963851E-003, 3.8360441E-003, 4.8677219E-003, 6.6587418E-003, 3.2378049E-004, 5.2031213E-009, 1.9331260E-007, 1.2924062E-005, 1.4440508E-008, 1.5017185E-018, 2.3188215E-019, 2.2376479E-033, 5.1324153E-029, 2.6292998E-033, 2.5911312E-042, 1.3921383E-051, 3.0946869E-026, 1.3652907E-020, 1.0792192E-017, 1.0111989E-018, 8.2410025E-016, 1.2263128E-012, 1.0984363E-018, 2.5249347E-017, 1.2553712E-015, 4.6734142E-006, 1.2125257E-017, 1.7295547E-012, 4.7295125E-007, 4.1037824E-004, 2.8609383E-022, 8.9268725E-020, 1.7538645E-017, 1.0613509E-014, 2.1018104E-036, 3.2818677E-034, 7.4514325E-035, 2.5756509E-060, 1.2470346E-067, 5.2888177E-073, 4.0093861E-039, 7.9620099E-032, 4.3563276E-028, 4.4863976E-029, 1.9550261E-025, 2.8176127E-028, 7.7622950E-025, 3.8471449E-021, 4.8608176E-034, 1.1950888E-025, 9.6748729E-039, 1.4949467E-033, 4.6441414E-074, 8.9846245E-065, 7.7317397E-121, 4.4690447E-106, 5.7470936E-098
 5.5023803E+001, 2.0566450E-019, 4.9280419E-017, 4.0638747E-017, 6.3571502E-020, 2.8314275E-003, 1.6088527E-002, 1.1531232E-002, 6.8707279E-003, 8.1715357E-003, 4.8554930E-003, 5.7447629E-003, 4.3102810E-004, 7.9432543E-009, 2.1107048E-007, 4.7100806E-006, 4.4825224E-008, 2.0837650E-018, 8.1405294E-020, 5.7819167E-034, 1.9887241E-028, 9.2565263E-033, 1.2701654E-041, 1.2199725E-052, 6.6101207E-026, 9.1204567E-020, 4.8616427E-017, 1.9158140E-018, 9.8544955E-014, 2.1897744E-008, 5.1717046E-018, 1.3076467E-016, 4.8561529E-011, 2.4900848E-006, 7.6742912E-017, 7.2138487E-010, 8.8482428E-007, 3.3242650E-004, 1.1740406E-021, 1.2589062E-019, 2.7922634E-017, 1.2686859E-015, 1.1615324E-035, 6.5193878E-034, 2.0655284E-035, 3.5677299E-059, 2.2277657E-066, 4.9445701E-072, 5.7892313E-038, 2.4194964E-031, 1.1697088E-027, 3.0166807E-029, 2.2890029E-025, 2.8115407E-028, 3.5189104E-024, 8.7814511E-021, 2.1977923E-033, 3.2236033E-025, 7.3532087E-038, 3.8650075E-033, 2.8304615E-072, 2.2340423E-063, 4.7368086E-120, 3.5958339E-106, 1.0639201E-096
 5.6000500E+001, 2.9310186E-019, 3.1203568E-017, 1.6150255E-017, 1.1268993E-019, 3.1014193E-003, 1.4273233E-002, 1.4829554E-002, 2.1569717E-003, 6.6315956E-003, 4.2273533E-003, 4.0150271E-003, 6.8387751E-004, 1.0057097E-008, 2.8465800E-007, 1.6247321E-006, 3.3550529E-008, 2.9400259E-018, 4.2294515E-020, 1.3448504E-033, 6.3363149E-028, 2.6559823E-032, 5.5144810E-041, 8.4880737E-052, 4.2216708E-025, 4.6741052E-019, 1.1772733E-016, 7.4905529E-018, 2.3623679E-013, 1.3743937E-007, 1.8017755E-017, 3.6786925E-016, 3.0178688E-009, 1.0813374E-004, 3.6807240E-016, 1.1870849E-009, 1.2742294E-004, 3.8720290E-004, 4.0210370E-021, 2.9684951E-019, 1.6028033E-017, 1.9065596E-016, 4.1136781E-035, 1.3719589E-033, 1.7653265E-035, 4.5226530E-058, 2.9985308E-065, 2.4313301E-071, 3.7030875E-037, 2.1592571E-031, 1.7238720E-027, 4.4818992E-029, 3.5484425E-025, 9.7606228E-029, 7.1878702E-024, 2.1624548E-020, 6.9757679E-032, 3.1435582E-024, 1.1691378E-037, 1.4601488E-032, 3.1049662E-070, 3.0671038E-061, 5.6884762E-119, 5.3811232E-104, 1.2583952E-094
 5.7085718E+001, 3.9587148E-019, 1.5899866E-017, 5.1947887E-018, 1.7422004E-019, 3.8530262E-003, 9.9563145E-003, 1.7469428E-002, 1.5893337E-004, 5.3307299E-003, 3.6195535E-003, 1.9279192E-003, 9.6215512E-005, 1.1547879E-008, 1.1332164E-006, 2.2726118E-005, 5.9039307E-007, 3.7860873E-018, 6.1830122E-020, 1.3398058E-033, 1.7538820E-027, 5.8548022E-032, 2.9134638E-040, 4.4103397E-050, 2.7946667E-024, 1.0990385E-018, 1.5798552E-016, 4.8942543E-017, 7.5186841E-014, 9.4116268E-008, 4.0324935E-017, 1.0817225E-015, 3.5932103E-008, 2.6529547E-003, 2.1726800E-015, 1.2402185E-007, 4.0739815E-004, 1.0206587E-003, 1.1049822E-020, 8.8086404E-019, 1.0787573E-017, 1.0916131E-016, 1.0845611E-034, 2.9619722E-033, 3.0414293E-035, 5.8013613E-057, 3.7781999E-064, 8.2539094E-071, 3.1389618E-036, 1.2670231E-030, 7.2912499E-027, 1.0036854E-028, 1.4044540E-024, 5.1620755E-029, 1.1910463E-023, 9.4414242E-020, 2.1628333E-030, 7.4627237E-023, 9.1839686E-038, 1.8838113E-031, 2.7739159E-067, 1.2814089E-058, 5.0670940E-116, 2.7170762E-101, 7.7347865E-093
 5.8062414E+001, 5.4358638E-019, 1.1732478E-017, 1.4910274E-018, 9.7100781E-020, 4.1887692E-003, 6.9464746E-003, 8.1076811E-003, 1.3490091E-004, 5.5120564E-003, 2.7627617E-003, 2.0845730E-003, 7.8673889E-005, 1.2408318E-008, 4.1454494E-006, 2.0221864E-004, 3.6479861E-006, 4.2236880E-018, 1.3376200E-019, 1.6895915E-034, 3.9841226E-027, 8.5137870E-032, 1.1868483E-039, 1.0281484E-049, 2.4121004E-023, 1.5119780E-018, 3.0432641E-015, 1.8576502E-016, 2.2547564E-010, 1.6634494E-006, 6.5414358E-017, 1.2001962E-012, 8.6878132E-007, 2.0630199E-003, 4.1260672E-014, 1.4727214E-006, 2.6849701E-004, 5.0276755E-004, 3.3763567E-020, 2.2543517E-018, 1.3891613E-017, 5.4584918E-017, 2.1627801E-034, 5.2044887E-033, 1.4922735E-035, 5.3882340E-056, 3.7331432E-063, 5.4526890E-070, 2.6118329E-035, 3.2942181E-030, 1.8582070E-026, 1.1858994E-028, 3.7042234E-024, 2.9183485E-028, 5.1984437E-023, 5.5746551E-019, 6.1061524E-029, 4.0744616E-022, 1.5913019E-037, 1.4032340E-030, 4.5101743E-065, 1.4547688E-056, 1.1823836E-113, 2.4119031E-099, 4.2747325E-091
 5.9039111E+001, 6.8526338E-019, 9.2043276E-018, 1.0734710E-018, 8.6910887E-020, 3.1981480E-003, 5.4714115E-003, 4.1895030E-003, 1.9717988E-004, 5.4411162E-003, 3.3808190E-003, 3.7604828E-003, 1.5676940E-004, 1.2515282E-008, 5.6085897E-006, 3.6370494E-004, 1.5794530E-006, 4.5673942E-018, 2.6716236E-019, 2.5251232E-034, 7.7000404E-027, 1.0050551E-031, 3.6616595E-039, 1.8944542E-048, 2.2474983E-022, 5.9987067E-018, 5.2003646E-013, 5.4654575E-016, 7.0313803E-010, 1.6087506E-004, 1.1126409E-016, 4.6830916E-010, 1.5928213E-005, 2.1113805E-003, 1.4223858E-013, 1.8322963E-006, 1.3016194E-004, 6.0733001E-004, 3.7215429E-019, 7.2477138E-018, 1.6375856E-017, 7.2573991E-017, 3.9604595E-034, 6.9697884E-033, 9.9537221E-036, 3.7267776E-055, 2.8291634E-062, 4.4378740E-069, 9.6516492E-035, 1.0029516E-029, 4.0878754E-026, 2.4877759E-028, 4.5791865E-024, 1.7754302E-027, 5.6949470E-022, 4.3295524E-018, 3.6182402E-027, 2.0150355E-021, 5.0755225E-037, 3.6510447E-030, 9.4961160E-064, 2.5579152E-055, 7.1292643E-112, 5.0161291E-098, 2.1146253E-089
 6.0015807E+001, 5.5977341E-019, 6.8657816E-018, 7.7620299E-019, 1.1531476E-019, 3.0932506E-003, 5.2137492E-003, 5.3059976E-003, 3.8531983E-004, 5.7982242E-003, 2.9908555E-003, 5.6129091E-003, 2.0360647E-004, 1.2376088E-008, 5.0903261E-006, 2.7705157E-004, 1.2427308E-007, 5.7593612E-018, 3.9469815E-019, 5.7624332E-034, 1.3742915E-026, 1.3002902E-031, 8.5602940E-039, 6.9620081E-047, 1.8337381E-021, 2.9947952E-017, 8.7248840E-013, 4.4215993E-015, 2.3976510E-009, 6.1107985E-004, 2.4497757E-016, 2.6478697E-008, 4.1340862E-005, 1.3937401E-003, 2.5711166E-013, 4.3034011E-007, 7.8506221E-005, 1.1397191E-003, 5.5481406E-018, 2.3951485E-017, 9.5495645E-018, 9.3408087E-017, 8.3466251E-034, 1.2064892E-032, 1.3137769E-035, 2.0000641E-054, 1.9345269E-061, 2.4732625E-068, 5.3351577E-034, 6.0268083E-029, 1.5100256E-025, 2.5380986E-027, 1.0455139E-023, 2.0723358E-026, 3.7801774E-021, 2.0326148E-017, 5.7326010E-026, 7.0089329E-021, 2.0719850E-036, 3.2530025E-030, 3.1602055E-063, 5.1827560E-055, 1.2564011E-110, 4.7136850E-097, 3.2125752E-088
 6.1101026E+001, 6.1730516E-019, 5.3523083E-018, 1.1402477E-018, 2.2479719E-019, 3.1626636E-003, 9.1084466E-003, 5.5021844E-003, 4.2473569E-004, 7.0624858E-003, 3.9034058E-003, 8.6251543E-003, 4.3638045E-004, 5.3986021E-008, 2.3552344E-005, 5.2544692E-005, 2.6236736E-009, 9.1461934E-018, 4.4129407E-019, 2.7289262E-033, 2.3872046E-026, 1.6011723E-031, 1.0447810E-038, 1.3510700E-046, 8.8745836E-021, 1.0976711E-016, 5.6101389E-013, 2.6633870E-014, 6.8412869E-008, 1.0952253E-003, 5.7727036E-016, 3.3135223E-008, 1.5965608E-005, 1.6065418E-004, 9.2047222E-010, 2.4047377E-006, 5.4080885E-005, 1.8619361E-003, 1.8664296E-016, 8.3662467E-017, 4.4270132E-018, 1.1913235E-016, 2.0818167E-033, 7.1215244E-032, 1.9131518E-035, 9.2412074E-054, 1.7239692E-060, 8.0082752E-068, 6.5658742E-033, 5.4814136E-028, 7.0157995E-025, 5.1159886E-026, 1.2160867E-022, 6.5866438E-025, 3.3086379E-020, 5.8453206E-017, 3.6627391E-025, 1.1952141E-020, 1.5026607E-035, 1.6023967E-030, 2.5289893E-063, 2.9471810E-055, 6.6512579E-110, 5.3363557E-096, 5.1832065E-087
 6.2077722E+001, 9.1401916E-019, 5.7977541E-018, 1.5835988E-018, 3.8603673E-019, 3.3146763E-003, 1.3901578E-002, 6.4193849E-003, 1.9009650E-003, 7.7074061E-003, 6.5498976E-003, 7.4489004E-003, 2.1515428E-004, 6.2794869E-007, 4.9707966E-005, 1.3082630E-005, 3.7779583E-009, 1.6864769E-017, 4.8730653E-019, 1.3172825E-032, 3.8240917E-026, 1.3745608E-031, 9.2112486E-039, 3.6631715E-047, 2.0017851E-020, 1.6736572E-016, 2.0987959E-012, 5.8566208E-008, 6.8439642E-005, 2.1171690E-003, 1.0012598E-015, 4.5704730E-009, 6.3798063E-006, 5.0576303E-005, 9.6649086E-009, 1.3475869E-005, 1.0003593E-005, 1.7757596E-003, 1.2629855E-014, 2.0156693E-016, 2.5755253E-017, 1.4813751E-016, 6.1669897E-033, 7.0091543E-031, 6.7598560E-035, 3.8757760E-053, 1.3690308E-059, 1.5469971E-067, 6.2793310E-032, 3.9426437E-027, 2.6364978E-024, 6.1719895E-025, 1.9162029E-021, 1.2976570E-023, 1.1791438E-019, 1.2786279E-016, 1.2635369E-024, 7.1841835E-020, 1.9388864E-034, 1.4647537E-030, 1.2906477E-063, 1.1793560E-055, 1.3319537E-109, 2.9264254E-095, 3.0983193E-086
 6.3054418E+001, 1.1197042E-018, 9.7695332E-018, 3.0912838E-018, 5.2312138E-019, 3.6571113E-003, 1.3762509E-002, 7.3886628E-003, 4.0380699E-003, 5.3044532E-003, 6.5057252E-003, 3.9475830E-003, 2.3728575E-004, 1.9546763E-006, 4.2990346E-005, 6.9406059E-006, 1.9054531E-007, 3.0558866E-017, 6.1810691E-019, 5.2212426E-032, 5.3615632E-026, 8.2230782E-032, 4.0691989E-039, 1.4882207E-047, 3.7442130E-020, 6.5218763E-016, 9.3581064E-013, 3.9344336E-005, 1.4420434E-003, 2.3693332E-003, 2.1142462E-015, 6.9105107E-010, 9.1484860E-007, 2.1296284E-004, 1.1027280E-008, 6.6379218E-006, 8.9389315E-005, 1.1437872E-003, 9.8323817E-014, 2.4561693E-016, 1.6332220E-016, 2.1192345E-016, 3.1501602E-032, 6.4024759E-030, 5.1693984E-034, 1.2907645E-052, 8.1097146E-059, 2.4753762E-067, 3.0507779E-031, 1.7812554E-026, 9.3769489E-024, 3.2507868E-024, 1.0004799E-020, 1.1522454E-022, 2.8426635E-019, 3.2692664E-016, 5.4331211E-024, 3.4760416E-019, 2.9925791E-033, 4.0191565E-030, 5.3808105E-063, 2.5651482E-055, 2.0452974E-109, 1.2775714E-094, 1.1725765E-085
 6.4031115E+001, 1.3390580E-018, 1.1118747E-017, 5.3541455E-018, 3.1354983E-018, 3.9119823E-003, 1.2326910E-002, 7.2520049E-003, 7.4917379E-003, 2.8087770E-003, 1.5796382E-003, 3.0175272E-003, 1.6686151E-004, 3.0397283E-006, 1.9456868E-005, 3.8138511E-006, 1.3207179E-007, 5.0899126E-017, 6.8812655E-019, 1.4691867E-031, 6.7951677E-026, 4.4550440E-032, 7.5454632E-040, 1.1084506E-048, 1.4316520E-019, 8.7647188E-015, 3.4138884E-012, 6.0394885E-005, 1.8820195E-003, 7.3696377E-004, 4.4599960E-015, 1.9434663E-010, 5.3767645E-008, 1.3831941E-004, 9.0318952E-009, 1.8911522E-005, 4.5894886E-004, 1.3420316E-003, 2.6430598E-013, 2.4747233E-016, 4.5769217E-016, 2.4234212E-015, 2.4571933E-031, 5.6346854E-029, 3.3678317E-033, 2.5117722E-052, 3.5241889E-058, 4.1556732E-067, 7.8090699E-031, 1.0728763E-025, 8.8823207E-023, 8.0994869E-024, 3.0740657E-020, 4.7058386E-022, 6.2281369E-019, 5.2468282E-016, 2.4750757E-023, 1.0797098E-018, 3.5565128E-032, 2.2868779E-029, 1.2051361E-061, 9.2619388E-054, 3.0854749E-109, 5.7622217E-094, 9.0829802E-085
 6.5007811E+001, 7.7070447E-018, 9.5421911E-018, 1.6196134E-017, 4.4214431E-018, 3.9655177E-003, 1.6005638E-002, 8.0833500E-003, 1.3471874E-002, 3.2379600E-003, 1.1943212E-003, 1.3215313E-003, 1.4097505E-005, 4.7076300E-006, 6.7946500E-006, 3.1370802E-005, 2.0945857E-008, 8.0373892E-017, 5.1378818E-019, 4.6591859E-031, 8.3457538E-026, 3.2142791E-032, 3.1449719E-040, 2.3528285E-049, 6.9306191E-019, 1.1317568E-014, 3.9837544E-013, 8.0363258E-005, 1.1545504E-003, 1.6096848E-004, 5.6082186E-015, 5.2319835E-011, 7.2852684E-009, 1.8990505E-004, 1.0197905E-008, 1.8165302E-004, 4.8189038E-004, 1.1616843E-003, 3.9495937E-013, 4.2762267E-016, 2.0910885E-015, 5.7375451E-015, 1.7460050E-030, 3.0226722E-028, 2.4136479E-032, 5.0543850E-052, 1.2416525E-057, 3.0089454E-066, 5.8419256E-030, 1.0411574E-024, 1.2507151E-021, 1.4161529E-023, 1.1324516E-019, 7.9638069E-022, 4.6835530E-019, 3.6868012E-016, 1.8994895E-022, 2.5251975E-018, 1.2762496E-031, 2.2381505E-028, 3.1115220E-060, 2.4820406E-052, 7.7433703E-109, 9.0311031E-094, 2.1498605E-084
 6.6093030E+001, 4.6242507E-017, 1.0761255E-017, 3.0948211E-017, 3.4136159E-018, 4.0697470E-003, 2.2654436E-002, 1.2098072E-002, 1.4688178E-002, 2.5771198E-003, 4.1578101E-003, 2.0020407E-003, 1.9761102E-005, 9.1876683E-006, 5.5140917E-006, 7.3140328E-004, 6.4963222E-009, 1.2850325E-016, 2.8232064E-019, 8.9060385E-031, 1.1152626E-025, 3.7762117E-032, 2.0479485E-040, 7.6250325E-049, 2.8172382E-018, 4.7394562E-014, 2.0466281E-010, 1.3091675E-004, 1.1945826E-004, 1.1958561E-003, 6.0041441E-015, 2.2700275E-011, 4.8210705E-006, 2.8940886E-003, 7.4037824E-008, 1.3308480E-004, 3.2829101E-004, 8.7141840E-004, 3.8938406E-013, 9.5887253E-016, 5.1024843E-014, 5.4857531E-015, 7.6846530E-030, 1.2760141E-027, 2.2356138E-031, 1.1361564E-051, 4.5289378E-057, 5.8022573E-065, 1.9730784E-028, 1.2889078E-023, 1.0377591E-020, 2.2542410E-023, 3.4709404E-019, 1.0385977E-021, 1.1314490E-018, 9.7449975E-016, 4.7523103E-022, 6.3564986E-018, 1.3435103E-031, 2.3482280E-027, 9.2430482E-059, 2.3087457E-051, 4.1529650E-108, 5.3207534E-094, 2.1586789E-084
 6.7069726E+001, 1.1572724E-016, 3.8485869E-017, 1.6783680E-017, 2.1466469E-017, 4.0935058E-003, 2.4459475E-002, 1.3634830E-002, 1.3424191E-002, 4.5976275E-003, 6.9770274E-003, 2.5699499E-003, 1.4258368E-005, 1.1470218E-005, 5.4302264E-006, 5.4312268E-004, 3.7757807E-010, 1.8325489E-016, 1.4011241E-019, 1.0005522E-030, 1.7011686E-025, 5.4385850E-032, 4.1067382E-040, 1.1695901E-049, 1.3053603E-017, 2.0768339E-012, 9.2133109E-010, 4.4535842E-005, 1.6828794E-005, 1.7217948E-003, 1.0627622E-014, 3.1518560E-010, 1.1044334E-004, 4.4662928E-003, 9.9675393E-008, 1.7011117E-005, 7.8806809E-004, 6.3534997E-004, 2.0729369E-013, 9.9293355E-016, 4.4070844E-013, 6.7114763E-015, 2.6117849E-029, 4.8578090E-027, 2.6405892E-030, 1.6424581E-051, 1.7047112E-056, 8.8789122E-064, 3.3112843E-027, 1.1139713E-022, 4.3250067E-020, 3.5969110E-023, 6.4036357E-019, 4.4338858E-021, 6.2040654E-018, 2.7527348E-014, 4.6657066E-022, 1.5360855E-017, 1.8056391E-031, 1.2765533E-026, 2.3007986E-057, 1.7753021E-050, 1.3775399E-107, 2.4181510E-093, 1.3357698E-084
 6.8046422E+001, 2.4109079E-016, 2.9749169E-016, 9.2623388E-018, 1.0414316E-016, 4.1420924E-003, 1.1919692E-002, 1.0335482E-002, 1.2970346E-002, 6.3078978E-003, 8.2712472E-003, 2.6607924E-003, 1.3775152E-005, 1.4631337E-005, 2.6509540E-006, 5.1391966E-005, 4.1770024E-011, 2.2553594E-016, 5.3716631E-020, 4.2043544E-030, 2.6211214E-025, 7.7276534E-032, 7.8780494E-040, 1.0866052E-048, 8.3881499E-017, 3.6936363E-009, 4.8671960E-010, 2.7038427E-005, 2.0114691E-005, 2.0465221E-003, 8.5181158E-015, 8.0077450E-007, 1.4913626E-004, 3.6621713E-003, 9.5814233E-008, 3.9583921E-006, 4.1798031E-004, 6.5763640E-004, 7.8388706E-014, 7.0229060E-014, 1.0559473E-011, 6.6025100E-015, 1.0222433E-028, 1.5099330E-026, 2.3762316E-029, 1.7385910E-051, 7.3284688E-056, 1.1762739E-062, 2.0990064E-026, 6.4282159E-022, 4.5215865E-019, 5.1728752E-023, 3.3687679E-019, 2.8504826E-020, 3.5983172E-017, 5.3841074E-014, 3.4180932E-022, 3.2691202E-017, 4.3492804E-031, 4.1257408E-026, 5.1196590E-056, 6.5713082E-050, 2.7241141E-107, 1.6492524E-092, 7.5598474E-085
 6.9023119E+001, 4.9665233E-016, 7.4615654E-014, 6.4214045E-018, 6.7881576E-016, 4.9895270E-003, 2.7472275E-003, 6.9572273E-003, 6.6268840E-003, 5.1525903E-003, 7.1145646E-003, 4.1356917E-003, 3.8254221E-006, 2.2576531E-005, 3.6495049E-006, 1.2539178E-006, 2.6398993E-010, 2.5860067E-016, 2.0784508E-020, 1.9533581E-029, 3.5358326E-025, 1.1694219E-031, 2.4211730E-039, 2.5130493E-047, 1.0214019E-015, 7.5387862E-008, 5.4740841E-011, 1.2379486E-005, 1.7092481E-005, 3.6618008E-003, 1.1759866E-014, 9.4524216E-006, 9.8223566E-005, 4.9139749E-003, 9.2970126E-008, 2.3409639E-006, 4.6458572E-005, 1.2565134E-003, 4.5020793E-014, 3.6256669E-010, 1.4140442E-011, 3.5301970E-015, 4.1217858E-028, 4.4384145E-026, 1.5371997E-028, 2.6482429E-051, 3.1517694E-055, 1.0931505E-061, 5.4275983E-026, 5.2056086E-021, 3.6470648E-018, 2.6294503E-022, 8.3691841E-019, 1.5397233E-019, 1.6885354E-016, 6.4389936E-013, 2.2037935E-022, 1.0100452E-016, 1.5556860E-030, 1.1596029E-025, 1.0647755E-054, 6.3005793E-050, 4.4265644E-107, 4.7021660E-092, 6.0414364E-085
