s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
 2.9004040E+001, 2.2964840E-038, 5.5176850E-040, 2.7719863E-043, 2.8024906E-026, 7.8830591E-029, 5.0881178E-032, 4.0743245E-002, 5.3572562E-006, 3.6973119E-014, 1.3016550E-001, 5.3944300E-003, 1.0374289E-009, 1.0545756E-001, 2.0439362E-004, 2.4680632E-011, 4.6948256E-013, 1.0309949E-016, 4.1118914E-020, 1.3726972E-090, 1.2279307E-091, 4.8474454E-092, 2.3265268E-065, 1.2429230E-067, 3.3105021E-067, 3.1368405E-039, 1.5240016E-040, 3.3377201E-042, 2.8246034E-015, 1.0413872E-016, 2.2354461E-019, 6.0535484E-002, 3.5249640E-003, 1.0662399E-005, 5.1030488E-002, 5.8905724E-003, 7.0315965E-006, 1.9290317E-023, 4.4837182E-025, 6.4532112E-028, 1.1418669E-094, 5.5332591E-092, 1.7063230E-088, 2.7284770E-032, 2.1165242E-030, 2.2048937E-028, 9.2856160E-050, 6.6282382E-048, 1.0854630E-047, 3.9918349E-235, 8.8046438E-232, 2.9825309E-226
 3.0045993E+001, 1.3514451E-040, 3.4649599E-040, 5.0869758E-042, 9.2132562E-027, 3.9470006E-029, 7.3806177E-032, 8.1484617E-002, 6.3693491E-006, 1.8083562E-013, 2.2751789E-001, 8.2610027E-004, 8.0555523E-010, 8.7526733E-002, 7.4778889E-005, 9.9994134E-012, 3.4743421E-012, 1.2634120E-016, 1.0558449E-020, 8.9921744E-090, 3.2803141E-092, 1.9430923E-092, 1.9770600E-064, 1.2682948E-063, 4.4708307E-065, 7.4199095E-040, 3.0823150E-040, 5.4073680E-042, 4.7832717E-014, 5.3127034E-017, 1.3144492E-018, 1.0733410E-001, 5.1660906E-003, 6.6645346E-006, 3.1030740E-002, 3.4135869E-003, 6.3186767E-007, 5.6851915E-023, 1.1762357E-024, 2.6896234E-028, 6.8825481E-089, 9.6979534E-087, 5.1877120E-083, 1.7025184E-029, 4.1156267E-028, 2.0001301E-026, 1.3470598E-046, 3.1983159E-045, 7.1778308E-046, 1.1125644E-220, 5.1130618E-217, 9.1097574E-212
 3.1032419E+001, 4.1553862E-041, 8.0909355E-040, 2.7595198E-043, 2.8708203E-026, 4.3200763E-028, 1.7423355E-031, 5.1837245E-002, 2.8987924E-006, 2.3499776E-013, 1.7376322E-001, 7.0829713E-004, 3.6296614E-010, 5.3369709E-002, 2.7639129E-005, 6.5918529E-012, 9.5199707E-013, 1.0851395E-016, 1.6858154E-020, 8.8957594E-090, 3.0218413E-092, 7.5861226E-091, 1.7652679E-062, 9.9003204E-062, 6.6420795E-064, 1.0552504E-039, 7.0120863E-040, 5.3698873E-042, 3.3596905E-014, 9.2623255E-017, 3.4818207E-019, 7.8100338E-002, 6.2963529E-004, 4.4118538E-006, 6.2778883E-002, 9.0758363E-003, 3.0687276E-007, 7.8298690E-023, 1.6182147E-024, 1.3525326E-026, 5.6944438E-086, 6.7903413E-084, 5.8686167E-079, 1.3669940E-027, 5.7127689E-026, 2.1846382E-024, 5.7536719E-046, 7.2690519E-045, 2.6379390E-043, 3.0341182E-209, 7.4987968E-205, 9.5540959E-200
 3.2044925E+001, 7.9081806E-042, 1.4357857E-040, 1.4054631E-043, 3.2711258E-026, 1.5252496E-027, 4.4137596E-033, 5.2843848E-002, 2.3363958E-005, 2.1326639E-011, 2.3519537E-001, 1.7163204E-003, 1.2194282E-010, 1.1676960E-001, 7.8673135E-003, 2.4068134E-010, 2.2964013E-013, 1.4659185E-016, 2.2260006E-019, 7.7329554E-091, 3.5917479E-092, 6.4558521E-091, 2.0999442E-062, 1.7331863E-060, 4.5467468E-064, 1.6416193E-040, 1.7199658E-041, 2.2288627E-041, 1.1982756E-014, 5.1779174E-017, 1.4642996E-019, 1.0161194E-001, 4.3896380E-003, 9.5231757E-005, 6.0110894E-002, 3.2636884E-003, 1.9679860E-007, 5.5694730E-023, 9.2246315E-023, 1.5257803E-025, 5.0030187E-082, 9.8263942E-081, 8.6842221E-076, 5.2198534E-026, 2.5257672E-024, 1.1724456E-022, 2.3251085E-043, 5.2623619E-042, 9.8528154E-041, 1.5315031E-198, 4.5409703E-194, 9.3212640E-189
 3.3039103E+001, 3.2105085E-041, 8.0433576E-041, 1.8952468E-043, 1.8842325E-026, 1.5871469E-028, 2.5882970E-032, 5.7096743E-003, 8.0167271E-006, 2.6457775E-013, 2.0812097E-001, 1.6605678E-003, 2.1344803E-010, 1.1605093E-001, 3.1367595E-004, 2.3853755E-010, 6.8091125E-013, 5.7385923E-016, 1.0667791E-017, 6.6166514E-092, 1.7931392E-090, 1.2951205E-091, 2.2597223E-063, 1.2562795E-060, 2.3638677E-062, 4.6500755E-042, 5.0758894E-041, 5.4191208E-039, 1.6878659E-014, 6.6316442E-017, 1.5091673E-019, 9.4751605E-002, 5.1125423E-003, 1.7321345E-005, 9.5975274E-002, 4.9751142E-003, 2.5155324E-006, 7.2365515E-022, 2.2327166E-023, 4.2503342E-026, 4.9647338E-080, 2.9573555E-079, 3.4991042E-074, 4.7520014E-024, 1.6670819E-022, 3.3647015E-021, 1.0147573E-040, 9.0332762E-040, 5.0225749E-038, 3.7704481E-188, 2.6726320E-183, 1.0757323E-178
 3.4034164E+001, 2.5462920E-041, 1.6353987E-040, 1.0825814E-043, 2.5941733E-027, 3.2813022E-029, 3.9715894E-032, 3.1131322E-002, 1.0424599E-005, 7.8377459E-014, 2.4937203E-001, 2.3448326E-003, 1.4228067E-010, 9.3977164E-002, 1.2483528E-003, 8.3467720E-012, 4.0111165E-013, 4.7981025E-016, 1.1901432E-017, 9.1715215E-093, 2.1347244E-091, 9.8947065E-093, 3.6365888E-061, 4.6505849E-060, 7.9736311E-062, 1.7985176E-038, 1.1774553E-037, 3.0191881E-039, 9.7054976E-015, 4.2585595E-017, 3.9620223E-020, 8.1684747E-002, 8.3741050E-003, 2.9181119E-004, 8.4391859E-002, 3.8143378E-003, 3.7141964E-008, 3.1636004E-020, 2.9476345E-022, 8.3298344E-026, 2.1846356E-078, 1.7997486E-076, 2.0581038E-073, 3.5623999E-022, 9.5807366E-021, 6.3650538E-020, 6.0780553E-038, 9.9174114E-038, 1.5816797E-035, 1.6385531E-178, 4.1703589E-174, 8.9185014E-170
 3.5042211E+001, 3.4332464E-041, 9.3714330E-041, 4.2034557E-044, 6.1901516E-028, 6.7586203E-031, 1.3314880E-033, 5.2428793E-002, 1.5619364E-005, 2.0614013E-013, 1.4607669E-001, 2.4309045E-003, 1.1602007E-007, 1.3267837E-001, 2.0766579E-003, 5.2590461E-011, 3.0006940E-011, 4.7185935E-015, 5.0874739E-019, 1.4453527E-092, 3.9593877E-090, 5.6030301E-093, 5.5188283E-059, 3.6664000E-059, 3.0694921E-063, 9.4466044E-037, 2.9188960E-036, 6.7424696E-038, 3.8756142E-016, 2.0857463E-017, 7.7721666E-020, 8.8704532E-002, 4.5835495E-003, 2.7628758E-004, 8.6420845E-002, 5.7117917E-004, 1.0569741E-006, 6.3919293E-020, 6.2725611E-022, 6.0317317E-026, 2.8098928E-076, 1.9415893E-073, 7.7774135E-071, 8.2681521E-021, 1.0241460E-019, 6.8128858E-019, 1.8594050E-036, 1.4529180E-035, 1.4572757E-033, 4.5740909E-169, 2.8580413E-165, 3.2054638E-161
 3.6031926E+001, 1.3221804E-040, 2.0692276E-041, 5.4767479E-046, 3.3094550E-029, 8.2929202E-032, 1.9156962E-035, 4.6194697E-002, 5.9486952E-006, 4.0129451E-013, 2.3131947E-001, 2.5937614E-002, 4.5309582E-009, 6.1522439E-002, 6.2468149E-004, 4.6559872E-011, 6.1032450E-011, 2.1401172E-016, 3.7770677E-020, 1.5387523E-092, 1.3453736E-091, 2.1878795E-093, 3.6952103E-059, 3.4638717E-060, 2.6280590E-064, 3.0229561E-035, 2.8398043E-035, 7.8344662E-038, 2.4679501E-016, 1.2815606E-017, 5.7474005E-020, 1.1857802E-001, 2.5639367E-003, 1.8311935E-007, 5.1086340E-002, 5.1702094E-004, 1.2010032E-007, 2.8033046E-020, 2.3582932E-022, 6.8517737E-027, 2.5749917E-073, 1.8764299E-070, 2.4380613E-067, 2.5833663E-019, 2.0546240E-018, 7.1223955E-018, 2.9898405E-035, 2.3486195E-033, 6.1101341E-032, 3.1845373E-160, 3.2202989E-157, 9.8450798E-153
 3.7009538E+001, 1.0773646E-040, 1.8869693E-041, 3.1193477E-047, 1.4958771E-030, 1.1837263E-033, 4.6144832E-034, 1.7933959E-002, 2.0634964E-005, 5.5395103E-014, 1.4542791E-001, 3.2537094E-004, 3.7452782E-011, 9.0377988E-002, 1.0803349E-004, 2.6738793E-011, 2.5288248E-012, 4.8993555E-013, 1.6377057E-018, 2.3211176E-092, 7.5365300E-094, 3.4887273E-094, 2.9451289E-059, 5.9606148E-061, 1.7352485E-064, 2.8609645E-035, 2.4033478E-035, 2.3702221E-038, 1.7307516E-016, 2.5458509E-017, 1.0865667E-019, 9.2715648E-002, 7.0009712E-003, 5.3916578E-007, 7.3016228E-002, 8.1160116E-004, 6.2775254E-009, 1.8755320E-019, 1.0200514E-021, 4.1093131E-028, 2.2048839E-070, 2.1898585E-067, 3.3024310E-065, 2.0228949E-018, 1.3833670E-017, 3.5860406E-017, 2.1784110E-034, 1.5718718E-032, 3.4072004E-031, 5.8132329E-153, 1.1675244E-149, 2.9550774E-145
 3.8022664E+001, 7.2337332E-041, 6.2206858E-042, 1.4098188E-046, 3.5936074E-030, 9.7075219E-032, 3.2838373E-034, 3.8995931E-002, 2.2694615E-005, 2.5683500E-013, 2.9611099E-001, 3.9920978E-003, 3.3392015E-008, 7.6618337E-002, 2.2918073E-004, 2.3716055E-012, 1.1088339E-011, 1.5052734E-012, 2.6715040E-018, 4.9640114E-092, 2.9685413E-094, 8.6682070E-094, 6.9735750E-060, 4.8795957E-062, 5.8195845E-064, 5.3522215E-036, 1.0996963E-035, 2.8676104E-039, 1.0321750E-016, 1.5459788E-017, 2.5718792E-019, 1.2496546E-001, 1.1764763E-003, 1.1104018E-008, 8.0109648E-002, 7.1940527E-004, 6.6637278E-009, 4.2591051E-020, 2.9047151E-022, 1.0242528E-027, 1.3392725E-067, 9.2221929E-065, 7.2292885E-063, 9.9594593E-018, 3.5263448E-017, 1.2329688E-016, 3.3177281E-033, 3.7048515E-032, 2.2848803E-030, 3.6814798E-145, 6.7376316E-142, 4.5784808E-139
 3.9035790E+001, 3.2647996E-039, 3.5478295E-042, 5.2677080E-046, 3.0968273E-029, 6.1271320E-032, 1.0893504E-035, 1.9081496E-002, 1.4692717E-006, 1.0356753E-013, 2.6779685E-001, 9.4985736E-003, 7.5655971E-008, 1.0619805E-001, 1.3959333E-003, 1.2968261E-011, 8.3279276E-012, 1.2780039E-012, 1.9787901E-018, 4.4775203E-093, 2.5355227E-094, 5.3623457E-094, 1.3645893E-060, 1.6472699E-062, 1.4940136E-065, 2.2053808E-036, 1.6526131E-037, 7.1376748E-041, 7.5018693E-017, 1.9080205E-018, 2.8679665E-020, 1.2965482E-001, 7.5272633E-004, 1.8050004E-006, 6.7088559E-002, 6.7203537E-004, 1.1057759E-008, 6.2866760E-021, 2.0159398E-022, 1.2253591E-026, 6.8170552E-066, 3.8316248E-063, 2.4952656E-062, 3.1632703E-017, 6.4696482E-017, 4.0345608E-016, 7.9073318E-032, 5.0115525E-031, 9.5872551E-030, 1.1809957E-138, 1.9768335E-135, 2.2170785E-132
 4.0048916E+001, 6.6188299E-040, 1.5016745E-042, 2.1348214E-047, 4.1073970E-030, 1.4622027E-032, 2.7686038E-037, 8.6946120E-003, 2.1780062E-007, 4.4272312E-014, 2.0814405E-001, 6.5582035E-004, 4.0520213E-009, 1.0925428E-001, 1.6104218E-003, 1.4563444E-011, 5.1436681E-010, 2.8654455E-014, 4.2774677E-019, 3.5507872E-094, 3.0159779E-095, 1.8072159E-093, 3.8554563E-061, 2.4712340E-064, 8.1808274E-065, 6.2609708E-037, 1.4015600E-038, 3.8774159E-040, 1.6704920E-016, 2.7820201E-018, 3.7808783E-021, 9.4784493E-002, 1.2076330E-003, 1.1658363E-006, 8.1356839E-002, 2.7751279E-003, 2.2376258E-008, 6.2031251E-021, 1.0017420E-022, 4.2315715E-027, 2.7666807E-064, 6.3821929E-063, 1.3335306E-061, 7.7412747E-017, 2.1006032E-016, 1.1641638E-015, 8.2060023E-031, 3.8112327E-030, 4.6876802E-030, 3.9666974E-132, 5.2944462E-129, 8.6684084E-127
 4.1011385E+001, 2.0693848E-041, 1.4198109E-043, 2.5915073E-049, 8.4227517E-032, 5.1610054E-033, 1.0052706E-037, 2.0816963E-002, 2.3821940E-007, 2.3589312E-013, 2.7033904E-001, 3.3013262E-003, 1.9388078E-007, 9.4822166E-002, 1.6357620E-004, 4.2107747E-011, 3.1579509E-010, 1.4160674E-015, 2.0730945E-019, 7.4721282E-092, 5.8244828E-091, 8.3051987E-093, 3.9030691E-062, 1.6401334E-065, 7.6982816E-064, 3.3750356E-037, 8.4641500E-039, 2.0147039E-039, 3.2672386E-016, 5.6036246E-018, 1.5540809E-020, 1.1994619E-001, 1.6365450E-003, 1.4273287E-005, 5.3616941E-002, 2.1712067E-003, 2.0644426E-008, 5.3055755E-021, 2.8023014E-022, 1.0344248E-026, 4.5258068E-063, 2.5814215E-061, 7.0173162E-061, 3.2443259E-016, 8.5461321E-016, 2.9949143E-015, 4.0155617E-030, 8.0402786E-029, 1.8229977E-028, 1.4189158E-126, 6.8882092E-124, 9.8325275E-122
 4.2024511E+001, 5.8545411E-043, 2.4657638E-045, 1.6590405E-050, 1.5090597E-032, 3.1465603E-034, 2.7244220E-036, 3.8512875E-002, 5.1545413E-006, 3.9229789E-012, 2.0274691E-001, 2.2905327E-003, 4.0229374E-009, 1.4833236E-001, 2.2800339E-003, 2.5788478E-010, 3.9948873E-011, 5.6939596E-016, 4.7343517E-020, 2.2127016E-088, 2.6622185E-090, 2.2033687E-090, 6.8450656E-062, 1.2549275E-063, 9.3118832E-064, 1.5163669E-037, 6.3790183E-038, 2.5744620E-039, 3.1760149E-016, 2.9726322E-018, 2.6561374E-021, 1.1709245E-001, 6.5425474E-003, 1.4931050E-005, 3.3479107E-002, 5.1363264E-005, 2.4946722E-006, 6.7762350E-022, 3.1050234E-023, 2.6587518E-026, 1.1691566E-060, 2.6458018E-060, 3.9824490E-060, 1.7667741E-015, 1.1196125E-012, 1.9974975E-011, 7.9587985E-029, 8.7102468E-028, 4.2119820E-027, 8.2638908E-121, 4.7019940E-119, 3.9128309E-116
 4.3037637E+001, 3.9308670E-043, 1.0881355E-046, 2.3487367E-050, 1.2847258E-032, 8.9145731E-035, 2.1474253E-036, 5.5917347E-002, 1.0184569E-004, 1.5934974E-011, 1.3561020E-001, 6.2823799E-004, 2.1582987E-010, 1.3195265E-001, 2.7926335E-004, 4.0997786E-011, 2.1153127E-011, 7.6187104E-016, 2.4666960E-019, 6.7370015E-086, 7.5549398E-089, 1.1564819E-089, 2.8124955E-061, 1.0782022E-062, 9.2772448E-065, 2.5959705E-038, 7.8633197E-038, 5.5299912E-040, 9.4197343E-017, 2.2330688E-018, 2.0723878E-021, 8.6132685E-002, 2.5393991E-003, 1.7549169E-004, 8.6210334E-002, 1.9089483E-002, 2.6261762E-006, 8.2702755E-024, 1.0558703E-025, 1.6649168E-024, 4.9633619E-059, 9.2108663E-059, 1.0357530E-057, 1.2423758E-011, 3.5947447E-011, 2.9969748E-009, 5.3148209E-028, 1.2404859E-026, 7.8577267E-026, 1.2334135E-115, 1.6605191E-114, 3.9167775E-111
 4.4003567E+001, 4.2045916E-043, 3.1086452E-047, 8.5486419E-048, 1.3832320E-032, 5.1021145E-034, 9.1538537E-037, 1.2194354E-001, 1.4256152E-004, 7.5111678E-011, 1.6874092E-001, 9.9461575E-004, 4.8167789E-010, 1.0020413E-001, 2.8478578E-004, 3.0829541E-011, 2.9398957E-011, 2.5941254E-011, 1.7841958E-019, 5.2783340E-084, 5.7687069E-087, 9.5931691E-091, 3.1342206E-061, 7.7616062E-063, 4.6159206E-066, 1.5923161E-038, 3.3375708E-039, 2.1421769E-040, 3.6968150E-017, 5.0446581E-019, 3.3833876E-021, 9.5960919E-002, 6.5313636E-004, 2.8844619E-005, 1.0723367E-001, 1.2183692E-002, 1.4813435E-006, 1.6706794E-024, 1.2388556E-026, 6.0559486E-024, 2.8487191E-057, 3.7973736E-057, 1.9980115E-055, 6.3390251E-010, 2.0255367E-007, 1.8736147E-007, 2.6327191E-027, 7.0497964E-026, 7.9221431E-026, 9.4333097E-111, 3.8627642E-110, 3.3289656E-106
 4.5039332E+001, 1.2223279E-044, 1.9894262E-045, 1.7129944E-045, 6.7354685E-033, 1.7606073E-034, 3.1854005E-034, 6.6993975E-002, 3.4248158E-004, 6.1742223E-009, 1.7381523E-001, 4.0641997E-004, 8.1591040E-012, 8.1874148E-002, 2.0102945E-004, 3.4029909E-011, 9.2957226E-012, 4.8795112E-013, 5.1468322E-019, 3.5364053E-084, 5.1049158E-087, 9.3080514E-092, 7.2570039E-062, 3.5549148E-064, 1.2888675E-065, 9.3147334E-039, 1.0709562E-039, 2.2117288E-039, 4.2376930E-018, 8.9148119E-020, 1.7478875E-022, 5.3449777E-002, 1.4290529E-003, 1.3171376E-006, 8.1109084E-002, 6.6904379E-003, 2.1318560E-007, 3.0011440E-025, 9.4052035E-026, 9.2238138E-025, 4.8073713E-055, 1.9387040E-055, 1.5599203E-055, 5.3565315E-008, 1.4448882E-006, 9.3349237E-005, 2.2692486E-026, 6.5602238E-026, 3.8673257E-025, 5.5501559E-106, 1.4088971E-104, 4.2826923E-101
 4.6025775E+001, 2.0203581E-044, 1.2378524E-044, 1.3222671E-043, 2.9805216E-033, 9.6223510E-033, 5.4330090E-032, 1.0714250E-001, 1.2605522E-003, 3.8837237E-009, 1.9980073E-001, 4.0026469E-004, 3.7326979E-011, 1.8259830E-001, 2.8983035E-004, 7.6210414E-010, 9.5083051E-011, 6.2509336E-016, 2.7098929E-019, 1.5160689E-085, 2.3225516E-087, 8.3116898E-091, 2.8960673E-062, 2.4103700E-064, 4.7418252E-065, 1.8473615E-038, 1.3434138E-039, 4.0601928E-040, 3.4908777E-018, 1.2711876E-019, 3.2688683E-023, 7.3405692E-002, 3.8775857E-003, 7.0258813E-004, 5.2898541E-002, 3.5157746E-003, 1.5735854E-007, 1.3160992E-025, 6.5193374E-027, 1.7679914E-026, 2.6679267E-054, 8.2689031E-055, 4.7386294E-056, 2.3157370E-007, 1.2240652E-005, 6.6890193E-004, 4.3740299E-026, 2.9291834E-025, 2.6528263E-024, 2.7733824E-101, 2.7562401E-099, 5.1837253E-098
 4.7012217E+001, 1.6892367E-044, 3.8312359E-042, 1.3657293E-041, 1.5209102E-031, 5.0731067E-028, 7.1197133E-031, 8.0604135E-002, 1.0298426E-004, 1.4902066E-011, 2.2124688E-001, 2.6032696E-003, 1.4927814E-009, 9.8774833E-002, 1.2376147E-003, 3.9465740E-011, 1.1102928E-011, 5.6048280E-016, 2.7112991E-020, 3.9676681E-087, 2.1754628E-088, 1.3525948E-091, 2.6716332E-063, 1.1592612E-064, 5.8773597E-067, 1.1737878E-039, 2.1957667E-039, 6.9856144E-041, 1.5910453E-017, 3.3726654E-020, 7.0700102E-022, 1.0967962E-001, 6.7054854E-003, 2.2931665E-004, 7.8883649E-002, 8.8622616E-003, 6.4605403E-004, 3.3459309E-024, 2.8555907E-027, 5.7523910E-027, 9.1850090E-055, 8.7156562E-056, 6.4649334E-054, 2.5543612E-005, 2.8285679E-004, 8.6624653E-004, 2.1741779E-025, 1.8094394E-024, 2.8151019E-023, 4.1539443E-099, 1.4010690E-095, 4.1944719E-094
 4.8047982E+001, 1.9801305E-043, 1.8638545E-042, 6.0980255E-042, 1.1474876E-028, 3.3560035E-027, 3.9310885E-031, 8.2784948E-002, 2.7069841E-003, 5.4177972E-009, 2.4852253E-001, 1.4213572E-003, 2.0850036E-010, 4.5278385E-002, 3.5657639E-004, 2.1809401E-010, 1.7883296E-012, 1.1905321E-016, 1.5872526E-020, 2.3597258E-089, 2.5535082E-090, 9.8332223E-094, 1.1447916E-064, 3.8274959E-066, 6.0240032E-068, 8.4174880E-039, 5.8366900E-040, 5.8643922E-041, 9.5158421E-018, 6.0991354E-020, 4.1031193E-021, 1.0136094E-001, 1.9962474E-003, 1.7502908E-006, 8.9864301E-002, 8.2918479E-003, 1.0756124E-003, 2.7072755E-024, 4.8105094E-027, 5.3592016E-027, 1.1248721E-055, 2.4672058E-056, 1.1549645E-053, 5.7438793E-004, 2.3205556E-003, 2.2446698E-003, 1.7726742E-024, 5.0193640E-023, 1.1156212E-022, 4.3132812E-096, 3.5701470E-093, 1.3654696E-088
 4.9009764E+001, 1.9462810E-042, 1.2524762E-042, 2.7187093E-044, 2.6688444E-027, 2.2670390E-027, 1.1202340E-031, 3.5013003E-002, 4.6773149E-003, 1.1655836E-009, 2.0494170E-001, 5.1343466E-004, 8.5704672E-010, 8.4103707E-002, 1.3523858E-003, 4.3472925E-010, 1.8128119E-013, 3.6130996E-016, 3.0478505E-020, 1.5601489E-091, 1.4761885E-092, 2.8035990E-094, 6.1151458E-066, 1.0789953E-066, 2.8325872E-067, 5.4513284E-039, 5.1854044E-041, 3.4014061E-042, 1.3913994E-017, 8.1994737E-019, 2.3742930E-021, 1.1717336E-001, 6.2885088E-004, 7.0060052E-006, 8.2876424E-002, 1.2508786E-003, 1.1180787E-004, 4.0331344E-024, 2.0536266E-027, 1.8610232E-026, 1.1553771E-055, 2.0732090E-054, 1.3942104E-052, 7.9640299E-004, 1.1649143E-003, 2.4048691E-003, 1.8835068E-023, 3.8748261E-022, 4.3688290E-022, 2.1765029E-092, 1.8816821E-089, 5.2189395E-085
 5.0037637E+001, 2.4997615E-042, 6.1516011E-044, 1.8431303E-044, 2.2263061E-027, 1.9841684E-028, 1.5709708E-032, 1.0129597E-002, 4.1353961E-004, 8.9019124E-011, 1.7641266E-001, 3.1834396E-003, 8.7159003E-010, 7.6036288E-002, 2.4211091E-003, 2.3443172E-010, 1.3398222E-013, 3.7579079E-016, 2.0114120E-020, 1.2157409E-092, 1.5075891E-094, 9.6029291E-095, 5.0332955E-067, 1.6819081E-066, 1.1083402E-068, 1.0638480E-039, 3.1968280E-042, 1.9285312E-042, 3.8733262E-018, 3.1818696E-019, 1.6765827E-022, 1.6869030E-001, 7.7823658E-003, 1.3101351E-004, 1.0506721E-001, 2.1810610E-002, 3.0722213E-004, 7.3718686E-025, 3.7995067E-027, 7.9496049E-026, 4.6688955E-054, 8.1847198E-053, 9.3390829E-051, 1.8812906E-003, 3.7410621E-003, 6.2914619E-003, 3.4254313E-023, 7.7366461E-022, 3.4628157E-022, 1.5022299E-088, 1.7824224E-085, 1.3450949E-081
 5.1016297E+001, 2.3961934E-042, 3.3431612E-041, 2.5675768E-044, 4.8303279E-029, 1.8180182E-028, 2.1213727E-033, 4.9771878E-002, 3.0250055E-004, 1.0335293E-009, 2.2159205E-001, 7.6449030E-003, 2.0079913E-009, 8.9015135E-002, 2.1073006E-004, 2.4961117E-011, 5.7591869E-013, 1.6173753E-016, 1.0853642E-019, 1.5554158E-093, 2.1591488E-094, 4.0455590E-095, 4.2502408E-067, 7.1717415E-067, 7.6824205E-068, 4.6753556E-041, 3.3099521E-043, 3.8622775E-042, 5.3907061E-018, 6.0339766E-020, 2.2690820E-024, 1.6207807E-001, 1.9331014E-002, 9.8378010E-005, 1.3332480E-001, 1.5663828E-002, 7.1957923E-004, 2.1538920E-026, 9.4156717E-026, 1.2271317E-026, 1.4990648E-052, 2.0061206E-051, 1.6468459E-049, 1.2916321E-003, 1.9001455E-003, 7.3007336E-003, 4.8147484E-023, 2.2982046E-022, 6.7615374E-023, 1.0315346E-084, 4.4892777E-081, 3.7328451E-077
 5.2049685E+001, 1.8088316E-039, 2.7441705E-039, 3.6098567E-043, 1.4476503E-029, 1.0581158E-028, 1.5404530E-031, 6.5848643E-002, 3.3748103E-005, 6.5672465E-012, 2.2305245E-001, 5.6187707E-003, 4.0953573E-009, 8.8842997E-002, 4.7341920E-003, 5.8586433E-011, 2.5078306E-013, 2.6975981E-016, 2.9630469E-020, 1.1747078E-093, 5.8154505E-093, 1.0347404E-094, 8.2686167E-067, 2.4631298E-066, 4.8481118E-067, 3.1318626E-042, 1.5322666E-042, 1.1598176E-043, 1.4627229E-017, 1.4587994E-020, 1.0129407E-023, 1.1138198E-001, 5.4413027E-003, 1.3632426E-005, 1.3429051E-001, 4.6537803E-003, 2.6160540E-005, 9.2804994E-026, 9.9995152E-026, 8.7180904E-027, 1.6929399E-051, 1.9595741E-050, 1.2387737E-048, 1.4158398E-003, 3.0844831E-003, 8.5698984E-003, 9.4761031E-023, 2.4924749E-022, 1.3766813E-023, 3.3809064E-080, 5.6384075E-077, 1.5879004E-073
 5.3015951E+001, 1.6278405E-038, 8.7559260E-040, 4.3374143E-043, 2.0012411E-027, 1.7384977E-028, 1.5161338E-031, 5.6256888E-002, 2.6178282E-003, 1.4489321E-011, 1.2301802E-001, 2.9568875E-003, 3.4353317E-010, 7.7895715E-002, 1.2787856E-003, 6.2345822E-012, 3.0551305E-012, 3.3604470E-016, 5.0389791E-021, 4.8435001E-092, 3.7909756E-092, 4.7961797E-095, 1.1350466E-066, 1.3671823E-067, 5.4887675E-068, 3.2694485E-043, 5.2423375E-043, 2.0404956E-043, 1.5284425E-018, 6.8648567E-021, 6.4271819E-022, 6.0337238E-002, 3.1076542E-003, 1.1920286E-005, 1.5482609E-001, 8.7470654E-003, 5.0911367E-006, 5.9976277E-026, 5.5106641E-025, 4.6026232E-025, 3.5769962E-051, 1.3497755E-050, 2.3479034E-049, 3.1120143E-003, 1.0284151E-002, 6.4604916E-003, 1.2608144E-022, 2.4843771E-022, 2.6461327E-023, 3.9336311E-076, 1.6457604E-073, 1.8843585E-070
 5.4039022E+001, 9.3702034E-040, 4.6702963E-041, 7.2955227E-044, 9.0450166E-028, 3.7345663E-028, 7.9300040E-033, 3.8575271E-002, 2.6942720E-004, 6.7682166E-013, 2.8187814E-001, 3.2128568E-003, 1.9984400E-010, 7.1570383E-002, 1.2318358E-004, 5.0597348E-011, 4.6169275E-012, 3.9496518E-016, 5.1364376E-021, 2.0206038E-091, 3.3240361E-093, 8.3270652E-096, 5.2564035E-067, 2.0709878E-069, 9.8743876E-069, 6.0496933E-043, 2.1073965E-042, 2.2437405E-043, 2.3151009E-018, 4.3678605E-020, 1.7218915E-021, 9.2851754E-002, 2.8997693E-002, 1.0034031E-005, 9.1027509E-002, 3.3764312E-003, 6.9686728E-007, 2.2847750E-025, 9.3322900E-024, 1.7409156E-024, 4.0494171E-052, 1.8155286E-051, 1.5544909E-050, 3.9758403E-003, 1.2809791E-002, 1.2393131E-002, 6.6740464E-023, 5.6652693E-023, 2.9222153E-023, 3.1090543E-072, 2.2966932E-070, 2.1620030E-067
