s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,
 9.000E+001, 9.689E+001, 8.047E+001, 6.179E+001, 4.996E+001, 4.446E+001, 4.137E+001, 4.015E+001, 3.821E+001, 3.645E+001, 1.920E+001, 1.862E+002, 1.850E+002, 1.718E+002, 1.685E+002, 1.770E+002, 1.936E+002, 2.189E+002, 2.357E+002, 2.722E+002, 3.203E+002, 1.854E+001, 7.817E+001, 1.014E+002, 9.500E+001, 8.156E+001, 6.323E+001, 4.884E+001, 4.244E+001, 3.705E+001, 3.049E+001, 2.991E+001, 1.813E+001, 4.434E+001, 8.031E+001, 7.438E+001, 6.381E+001, 5.908E+001, 4.538E+001, 2.679E+001, 2.396E+001, 2.235E+001, 2.189E+001, 1.482E+002, 1.433E+002, 1.330E+002, 1.318E+002, 1.252E+002, 1.216E+002, 1.175E+002, 9.817E+001, 1.058E+002, 1.136E+002, 1.179E+002, 9.623E+001, 1.107E+002, 1.007E+002, 9.746E+001, 9.761E+001, 1.089E+002, 1.138E+002, 1.055E+002, 9.196E+001, 9.925E+001, 1.114E+002, 1.060E+002, 9.934E+001, 1.014E+002, 9.449E+001, 1.025E+002, 1.128E+002, 1.483E+002, 8.280E+001, 8.840E+001, 9.375E+001, 8.248E+001, 8.650E+001, 9.079E+001, 7.748E+001, 8.203E+001, 8.999E+001, 7.319E+001, 7.699E+001, 8.018E+001, 6.932E+001, 6.980E+001, 7.704E+001, 8.302E+001, 8.704E+001, 9.921E+001, 9.237E+001, 6.633E+001, 6.616E+001, 7.389E+001, 7.680E+001, 8.115E+001, 8.909E+001, 8.628E+001, 6.011E+001, 6.339E+001, 6.798E+001, 6.973E+001, 7.603E+001, 7.983E+001, 8.226E+001, 2.057E-001, 4.438E-004, 1.899E-007, 1.816E-001, 1.024E-002, 3.092E-005, 4.000E+000
 1.000E+002, 1.003E+002, 8.405E+001, 6.149E+001, 5.259E+001, 4.805E+001, 4.534E+001, 4.463E+001, 4.380E+001, 4.356E+001, 2.012E+001, 1.746E+002, 1.788E+002, 1.623E+002, 1.513E+002, 1.549E+002, 1.670E+002, 1.827E+002, 1.891E+002, 2.090E+002, 2.359E+002, 1.891E+001, 7.701E+001, 9.970E+001, 9.207E+001, 8.028E+001, 6.949E+001, 5.733E+001, 4.884E+001, 4.284E+001, 3.222E+001, 2.949E+001, 1.823E+001, 4.691E+001, 8.506E+001, 8.104E+001, 7.286E+001, 6.567E+001, 4.957E+001, 2.856E+001, 2.548E+001, 2.290E+001, 2.213E+001, 1.570E+002, 1.511E+002, 1.406E+002, 1.383E+002, 1.318E+002, 1.288E+002, 1.230E+002, 9.785E+001, 1.047E+002, 1.112E+002, 1.086E+002, 9.860E+001, 1.133E+002, 9.596E+001, 9.783E+001, 1.006E+002, 1.107E+002, 1.107E+002, 9.972E+001, 9.119E+001, 9.681E+001, 1.154E+002, 1.114E+002, 1.027E+002, 1.010E+002, 9.428E+001, 1.047E+002, 1.159E+002, 1.471E+002, 8.538E+001, 8.930E+001, 9.360E+001, 8.260E+001, 8.682E+001, 9.218E+001, 8.336E+001, 8.723E+001, 9.310E+001, 7.982E+001, 8.325E+001, 8.673E+001, 7.510E+001, 7.979E+001, 8.226E+001, 8.630E+001, 9.056E+001, 9.870E+001, 9.487E+001, 7.259E+001, 7.432E+001, 7.843E+001, 8.105E+001, 8.462E+001, 9.064E+001, 8.586E+001, 6.690E+001, 7.234E+001, 7.453E+001, 7.746E+001, 8.047E+001, 8.457E+001, 8.128E+001, 2.069E-001, 3.887E-004, 1.129E-008, 1.790E-001, 1.138E-002, 3.450E-005, 4.000E+000
 1.100E+002, 8.936E+001, 7.501E+001, 6.161E+001, 5.553E+001, 5.123E+001, 4.731E+001, 4.622E+001, 4.495E+001, 4.411E+001, 2.133E+001, 1.785E+002, 1.882E+002, 1.837E+002, 1.871E+002, 2.007E+002, 2.218E+002, 2.510E+002, 2.696E+002, 3.099E+002, 3.586E+002, 1.939E+001, 7.693E+001, 9.834E+001, 8.977E+001, 7.421E+001, 6.501E+001, 5.691E+001, 4.272E+001, 3.867E+001, 3.313E+001, 2.980E+001, 1.837E+001, 4.887E+001, 8.635E+001, 8.413E+001, 7.763E+001, 6.978E+001, 5.411E+001, 2.806E+001, 2.371E+001, 2.233E+001, 2.177E+001, 1.388E+002, 1.338E+002, 1.246E+002, 1.210E+002, 1.161E+002, 1.149E+002, 1.122E+002, 9.397E+001, 1.012E+002, 1.131E+002, 1.116E+002, 9.633E+001, 1.059E+002, 1.009E+002, 1.006E+002, 9.858E+001, 1.059E+002, 9.526E+001, 9.718E+001, 9.094E+001, 9.621E+001, 1.059E+002, 1.026E+002, 9.921E+001, 1.014E+002, 9.511E+001, 1.003E+002, 1.080E+002, 1.680E+002, 8.445E+001, 8.679E+001, 8.923E+001, 8.354E+001, 8.981E+001, 9.446E+001, 8.353E+001, 8.836E+001, 9.260E+001, 8.035E+001, 8.544E+001, 8.957E+001, 7.680E+001, 8.159E+001, 8.387E+001, 8.488E+001, 9.032E+001, 9.686E+001, 9.269E+001, 7.560E+001, 7.749E+001, 7.885E+001, 8.207E+001, 8.577E+001, 9.010E+001, 8.857E+001, 7.043E+001, 7.373E+001, 7.671E+001, 8.038E+001, 8.166E+001, 8.488E+001, 8.450E+001, 2.066E-001, 3.896E-004, 1.591E-008, 1.852E-001, 8.911E-003, 2.675E-005, 4.000E+000
 1.200E+002, 9.242E+001, 7.721E+001, 6.045E+001, 5.345E+001, 4.979E+001, 4.816E+001, 4.766E+001, 4.614E+001, 4.286E+001, 2.277E+001, 1.859E+002, 1.969E+002, 1.936E+002, 1.982E+002, 2.116E+002, 2.292E+002, 2.536E+002, 2.679E+002, 3.033E+002, 3.450E+002, 1.994E+001, 7.847E+001, 1.022E+002, 9.253E+001, 7.494E+001, 6.651E+001, 5.591E+001, 4.665E+001, 4.373E+001, 3.699E+001, 2.874E+001, 1.854E+001, 5.030E+001, 8.590E+001, 8.432E+001, 7.825E+001, 7.089E+001, 5.981E+001, 3.123E+001, 2.398E+001, 2.197E+001, 2.159E+001, 1.353E+002, 1.317E+002, 1.224E+002, 1.209E+002, 1.154E+002, 1.128E+002, 1.101E+002, 9.172E+001, 1.024E+002, 1.121E+002, 1.040E+002, 9.490E+001, 1.071E+002, 1.089E+002, 9.403E+001, 9.450E+001, 1.027E+002, 1.003E+002, 1.022E+002, 9.129E+001, 9.498E+001, 1.065E+002, 1.028E+002, 9.931E+001, 9.899E+001, 9.438E+001, 9.841E+001, 1.082E+002, 1.584E+002, 8.257E+001, 8.521E+001, 8.789E+001, 8.224E+001, 8.460E+001, 8.969E+001, 8.269E+001, 8.508E+001, 8.882E+001, 8.174E+001, 8.348E+001, 8.654E+001, 7.736E+001, 8.055E+001, 8.346E+001, 8.588E+001, 8.777E+001, 9.356E+001, 9.289E+001, 7.538E+001, 7.755E+001, 7.898E+001, 7.986E+001, 8.359E+001, 8.841E+001, 8.865E+001, 7.235E+001, 7.366E+001, 7.623E+001, 7.833E+001, 8.122E+001, 8.271E+001, 8.445E+001, 2.067E-001, 3.890E-004, 1.305E-008, 1.850E-001, 9.428E-003, 2.837E-005, 4.000E+000
 1.300E+002, 8.903E+001, 7.568E+001, 6.030E+001, 5.433E+001, 4.997E+001, 4.920E+001, 4.863E+001, 4.650E+001, 3.841E+001, 2.435E+001, 1.792E+002, 1.865E+002, 1.760E+002, 1.673E+002, 1.671E+002, 1.773E+002, 1.945E+002, 2.045E+002, 2.258E+002, 2.454E+002, 2.054E+001, 7.887E+001, 1.039E+002, 9.541E+001, 7.922E+001, 7.012E+001, 5.918E+001, 5.142E+001, 4.847E+001, 4.057E+001, 3.349E+001, 1.875E+001, 5.090E+001, 8.383E+001, 8.216E+001, 7.712E+001, 7.002E+001, 6.124E+001, 3.211E+001, 2.424E+001, 2.170E+001, 2.143E+001, 1.322E+002, 1.273E+002, 1.178E+002, 1.160E+002, 1.125E+002, 1.108E+002, 1.074E+002, 9.402E+001, 1.036E+002, 9.656E+001, 1.092E+002, 9.788E+001, 1.046E+002, 1.022E+002, 1.005E+002, 9.070E+001, 9.814E+001, 1.057E+002, 1.155E+002, 8.849E+001, 1.003E+002, 1.142E+002, 1.155E+002, 1.001E+002, 9.277E+001, 9.220E+001, 1.043E+002, 1.151E+002, 1.490E+002, 8.274E+001, 8.600E+001, 8.945E+001, 8.107E+001, 8.559E+001, 9.275E+001, 8.072E+001, 8.440E+001, 8.778E+001, 7.718E+001, 8.085E+001, 8.404E+001, 7.611E+001, 7.901E+001, 8.226E+001, 8.593E+001, 9.146E+001, 9.962E+001, 9.959E+001, 7.445E+001, 7.766E+001, 7.782E+001, 8.274E+001, 8.752E+001, 9.270E+001, 9.314E+001, 7.149E+001, 7.504E+001, 7.572E+001, 7.922E+001, 8.206E+001, 8.505E+001, 8.696E+001, 2.064E-001, 3.883E-004, 1.274E-008, 1.861E-001, 9.009E-003, 2.705E-005, 5.000E+000
 1.400E+002, 9.054E+001, 7.870E+001, 6.351E+001, 5.272E+001, 5.018E+001, 5.002E+001, 4.957E+001, 4.870E+001, 4.451E+001, 2.602E+001, 1.725E+002, 1.725E+002, 1.597E+002, 1.523E+002, 1.585E+002, 1.691E+002, 1.786E+002, 1.862E+002, 1.986E+002, 2.162E+002, 2.117E+001, 7.598E+001, 9.575E+001, 8.737E+001, 6.915E+001, 6.223E+001, 5.663E+001, 5.132E+001, 4.879E+001, 4.406E+001, 4.148E+001, 1.899E+001, 5.299E+001, 8.676E+001, 8.485E+001, 7.870E+001, 7.152E+001, 6.232E+001, 3.035E+001, 2.376E+001, 2.173E+001, 2.157E+001, 1.313E+002, 1.252E+002, 1.173E+002, 1.159E+002, 1.124E+002, 1.107E+002, 1.090E+002, 9.356E+001, 9.767E+001, 7.647E+001, 1.045E+002, 9.865E+001, 1.050E+002, 9.394E+001, 1.023E+002, 9.352E+001, 1.050E+002, 1.115E+002, 1.135E+002, 9.402E+001, 1.068E+002, 1.119E+002, 1.096E+002, 1.028E+002, 9.660E+001, 9.978E+001, 1.136E+002, 1.197E+002, 1.381E+002, 8.222E+001, 8.546E+001, 8.917E+001, 8.080E+001, 8.449E+001, 9.198E+001, 7.943E+001, 8.281E+001, 8.846E+001, 7.541E+001, 8.073E+001, 8.796E+001, 7.505E+001, 7.979E+001, 8.513E+001, 9.229E+001, 9.496E+001, 1.007E+002, 9.769E+001, 7.401E+001, 7.818E+001, 8.144E+001, 8.655E+001, 8.971E+001, 9.516E+001, 9.333E+001, 7.102E+001, 7.345E+001, 7.810E+001, 8.121E+001, 8.390E+001, 8.889E+001, 8.936E+001, 2.064E-001, 3.853E-004, 3.410E-009, 1.846E-001, 9.573E-003, 2.882E-005, 7.000E+000
 1.500E+002, 8.995E+001, 7.834E+001, 6.192E+001, 5.326E+001, 4.900E+001, 4.519E+001, 4.385E+001, 4.506E+001, 4.541E+001, 2.772E+001, 1.714E+002, 1.760E+002, 1.685E+002, 1.628E+002, 1.667E+002, 1.769E+002, 1.896E+002, 1.986E+002, 2.183E+002, 2.435E+002, 2.182E+001, 7.764E+001, 9.444E+001, 8.334E+001, 6.672E+001, 5.726E+001, 5.336E+001, 5.023E+001, 4.827E+001, 4.507E+001, 4.216E+001, 1.926E+001, 5.274E+001, 8.478E+001, 8.286E+001, 7.714E+001, 7.102E+001, 5.825E+001, 2.876E+001, 2.317E+001, 2.187E+001, 2.160E+001, 1.250E+002, 1.211E+002, 1.138E+002, 1.128E+002, 1.104E+002, 1.088E+002, 1.069E+002, 9.329E+001, 9.681E+001, 8.081E+001, 1.024E+002, 9.684E+001, 1.047E+002, 1.020E+002, 9.283E+001, 9.157E+001, 1.004E+002, 8.823E+001, 1.000E+002, 9.067E+001, 9.683E+001, 7.518E+001, 7.889E+001, 1.020E+002, 9.568E+001, 9.362E+001, 1.020E+002, 1.096E+002, 1.651E+002, 8.036E+001, 8.505E+001, 8.929E+001, 7.886E+001, 8.367E+001, 9.012E+001, 7.854E+001, 8.343E+001, 8.706E+001, 7.762E+001, 8.194E+001, 8.546E+001, 7.798E+001, 8.261E+001, 8.573E+001, 9.026E+001, 9.685E+001, 9.659E+001, 9.662E+001, 7.622E+001, 8.086E+001, 8.539E+001, 9.004E+001, 9.284E+001, 9.491E+001, 9.221E+001, 7.237E+001, 7.740E+001, 8.289E+001, 8.625E+001, 8.832E+001, 8.897E+001, 8.698E+001, 2.057E-001, 4.612E-004, 2.441E-007, 1.817E-001, 1.017E-002, 3.069E-005, 7.000E+000
 1.600E+002, 8.816E+001, 7.718E+001, 6.010E+001, 5.021E+001, 4.617E+001, 4.338E+001, 4.192E+001, 3.925E+001, 3.557E+001, 2.941E+001, 1.816E+002, 1.915E+002, 1.839E+002, 1.845E+002, 1.955E+002, 2.168E+002, 2.434E+002, 2.580E+002, 2.888E+002, 3.238E+002, 2.247E+001, 7.830E+001, 9.127E+001, 7.837E+001, 6.250E+001, 5.622E+001, 5.197E+001, 4.852E+001, 4.670E+001, 4.359E+001, 3.892E+001, 1.957E+001, 5.224E+001, 8.086E+001, 7.947E+001, 7.653E+001, 7.272E+001, 6.215E+001, 2.736E+001, 2.255E+001, 2.157E+001, 2.128E+001, 1.346E+002, 1.297E+002, 1.198E+002, 1.183E+002, 1.137E+002, 1.110E+002, 1.090E+002, 8.927E+001, 9.311E+001, 9.434E+001, 1.035E+002, 9.497E+001, 9.665E+001, 1.064E+002, 1.070E+002, 9.778E+001, 1.062E+002, 9.502E+001, 9.427E+001, 8.952E+001, 9.556E+001, 7.082E+001, 7.125E+001, 9.482E+001, 1.012E+002, 9.123E+001, 9.577E+001, 9.552E+001, 2.002E+002, 8.185E+001, 8.718E+001, 8.778E+001, 7.899E+001, 8.598E+001, 9.112E+001, 7.719E+001, 7.994E+001, 8.818E+001, 7.449E+001, 7.747E+001, 8.269E+001, 7.562E+001, 7.750E+001, 7.897E+001, 8.496E+001, 8.991E+001, 8.727E+001, 8.318E+001, 7.430E+001, 7.764E+001, 8.124E+001, 8.375E+001, 8.681E+001, 8.720E+001, 8.304E+001, 7.402E+001, 7.820E+001, 8.102E+001, 8.248E+001, 8.294E+001, 8.160E+001, 8.155E+001, 2.055E-001, 4.065E-004, 7.479E-008, 1.837E-001, 9.155E-003, 2.752E-005, 8.000E+000
 1.700E+002, 9.457E+001, 8.155E+001, 6.092E+001, 4.748E+001, 4.338E+001, 4.190E+001, 4.126E+001, 3.993E+001, 3.905E+001, 3.106E+001, 1.858E+002, 2.054E+002, 2.013E+002, 2.051E+002, 2.165E+002, 2.312E+002, 2.532E+002, 2.662E+002, 3.009E+002, 3.444E+002, 2.312E+001, 7.700E+001, 9.386E+001, 8.191E+001, 6.185E+001, 5.428E+001, 4.809E+001, 4.345E+001, 4.231E+001, 4.051E+001, 3.764E+001, 1.989E+001, 5.330E+001, 8.293E+001, 7.911E+001, 7.573E+001, 7.237E+001, 5.642E+001, 2.550E+001, 2.220E+001, 2.139E+001, 2.111E+001, 1.364E+002, 1.328E+002, 1.233E+002, 1.223E+002, 1.182E+002, 1.156E+002, 1.129E+002, 8.774E+001, 9.109E+001, 7.962E+001, 8.259E+001, 9.831E+001, 1.062E+002, 9.680E+001, 9.523E+001, 9.679E+001, 1.079E+002, 1.055E+002, 1.065E+002, 9.184E+001, 9.870E+001, 7.108E+001, 7.515E+001, 9.842E+001, 1.005E+002, 9.536E+001, 9.596E+001, 1.051E+002, 1.672E+002, 7.875E+001, 8.304E+001, 8.622E+001, 7.788E+001, 8.554E+001, 9.177E+001, 7.803E+001, 8.327E+001, 9.031E+001, 7.395E+001, 7.995E+001, 8.580E+001, 7.241E+001, 7.490E+001, 8.206E+001, 8.729E+001, 8.871E+001, 8.517E+001, 8.491E+001, 7.120E+001, 7.639E+001, 8.039E+001, 8.201E+001, 8.541E+001, 8.239E+001, 8.040E+001, 7.189E+001, 7.599E+001, 7.748E+001, 7.832E+001, 8.111E+001, 7.981E+001, 7.654E+001, 2.056E-001, 4.044E-004, 6.717E-008, 1.804E-001, 9.949E-003, 3.002E-005, 8.000E+000
 1.800E+002, 9.414E+001, 7.892E+001, 5.929E+001, 5.226E+001, 4.696E+001, 4.251E+001, 4.127E+001, 4.091E+001, 4.129E+001, 3.266E+001, 1.896E+002, 1.962E+002, 1.881E+002, 1.867E+002, 1.983E+002, 2.170E+002, 2.410E+002, 2.545E+002, 2.852E+002, 3.222E+002, 2.375E+001, 7.903E+001, 9.629E+001, 8.069E+001, 6.033E+001, 5.021E+001, 4.463E+001, 4.232E+001, 4.114E+001, 3.831E+001, 3.555E+001, 2.023E+001, 5.378E+001, 8.425E+001, 8.166E+001, 7.563E+001, 7.099E+001, 5.384E+001, 3.039E+001, 2.376E+001, 2.155E+001, 2.131E+001, 1.411E+002, 1.356E+002, 1.261E+002, 1.241E+002, 1.202E+002, 1.183E+002, 1.142E+002, 9.082E+001, 9.803E+001, 7.756E+001, 7.230E+001, 9.898E+001, 1.066E+002, 9.799E+001, 8.383E+001, 9.364E+001, 1.065E+002, 1.132E+002, 1.187E+002, 9.026E+001, 9.862E+001, 7.364E+001, 8.302E+001, 1.028E+002, 9.847E+001, 9.372E+001, 9.928E+001, 1.086E+002, 1.475E+002, 7.788E+001, 8.528E+001, 8.918E+001, 7.638E+001, 8.559E+001, 9.109E+001, 7.597E+001, 8.148E+001, 8.741E+001, 7.467E+001, 7.747E+001, 8.398E+001, 7.095E+001, 7.689E+001, 8.164E+001, 8.513E+001, 8.883E+001, 8.711E+001, 8.417E+001, 7.234E+001, 7.748E+001, 8.042E+001, 8.225E+001, 8.333E+001, 8.193E+001, 8.167E+001, 7.081E+001, 7.474E+001, 7.709E+001, 7.858E+001, 7.914E+001, 7.817E+001, 7.807E+001, 2.057E-001, 3.915E-004, 2.655E-008, 1.785E-001, 1.100E-002, 3.332E-005, 8.000E+000
 1.900E+002, 9.435E+001, 8.080E+001, 5.763E+001, 4.949E+001, 4.622E+001, 4.389E+001, 4.313E+001, 4.299E+001, 4.365E+001, 3.420E+001, 1.843E+002, 1.886E+002, 1.830E+002, 1.830E+002, 1.964E+002, 2.193E+002, 2.465E+002, 2.618E+002, 2.987E+002, 3.461E+002, 2.436E+001, 7.711E+001, 9.363E+001, 8.310E+001, 6.011E+001, 4.969E+001, 4.375E+001, 4.121E+001, 4.007E+001, 3.785E+001, 3.551E+001, 2.058E+001, 5.470E+001, 8.421E+001, 8.001E+001, 7.360E+001, 6.859E+001, 5.309E+001, 3.400E+001, 2.492E+001, 2.145E+001, 2.137E+001, 1.374E+002, 1.319E+002, 1.222E+002, 1.207E+002, 1.175E+002, 1.156E+002, 1.130E+002, 9.363E+001, 9.762E+001, 6.597E+001, 7.226E+001, 1.001E+002, 1.051E+002, 9.423E+001, 9.322E+001, 9.626E+001, 1.065E+002, 1.014E+002, 1.086E+002, 9.138E+001, 9.241E+001, 7.451E+001, 8.316E+001, 1.039E+002, 1.005E+002, 9.281E+001, 9.621E+001, 1.137E+002, 1.343E+002, 7.876E+001, 8.541E+001, 9.013E+001, 7.744E+001, 8.453E+001, 9.218E+001, 7.492E+001, 8.110E+001, 8.931E+001, 7.344E+001, 7.920E+001, 8.750E+001, 7.265E+001, 7.747E+001, 8.115E+001, 8.393E+001, 8.523E+001, 8.908E+001, 9.032E+001, 7.204E+001, 7.480E+001, 7.863E+001, 7.985E+001, 8.377E+001, 8.283E+001, 8.441E+001, 7.082E+001, 7.441E+001, 7.605E+001, 7.805E+001, 7.840E+001, 7.840E+001, 8.014E+001, 2.057E-001, 3.871E-004, 1.312E-008, 1.784E-001, 1.103E-002, 3.340E-005, 8.000E+000
 2.000E+002, 8.412E+001, 7.104E+001, 5.144E+001, 4.590E+001, 4.277E+001, 4.179E+001, 4.162E+001, 4.214E+001, 4.332E+001, 3.568E+001, 1.997E+002, 2.119E+002, 2.058E+002, 2.070E+002, 2.229E+002, 2.467E+002, 2.842E+002, 3.057E+002, 3.554E+002, 4.131E+002, 2.495E+001, 7.660E+001, 9.112E+001, 8.188E+001, 5.889E+001, 4.934E+001, 4.443E+001, 4.139E+001, 4.042E+001, 3.862E+001, 3.719E+001, 2.093E+001, 5.444E+001, 8.140E+001, 7.671E+001, 7.109E+001, 6.898E+001, 5.620E+001, 2.959E+001, 2.375E+001, 2.181E+001, 2.139E+001, 1.313E+002, 1.275E+002, 1.197E+002, 1.178E+002, 1.131E+002, 1.115E+002, 1.090E+002, 9.643E+001, 9.633E+001, 8.067E+001, 7.648E+001, 9.540E+001, 1.018E+002, 1.024E+002, 1.093E+002, 9.504E+001, 1.049E+002, 1.007E+002, 1.165E+002, 9.096E+001, 1.002E+002, 7.357E+001, 7.635E+001, 9.806E+001, 1.001E+002, 9.525E+001, 1.011E+002, 1.035E+002, 1.718E+002, 7.986E+001, 8.710E+001, 9.277E+001, 7.806E+001, 8.556E+001, 9.151E+001, 7.617E+001, 8.519E+001, 8.989E+001, 7.647E+001, 8.083E+001, 8.364E+001, 7.394E+001, 7.653E+001, 8.136E+001, 8.523E+001, 8.804E+001, 8.498E+001, 8.723E+001, 7.099E+001, 7.501E+001, 7.784E+001, 8.112E+001, 8.418E+001, 8.173E+001, 8.268E+001, 6.964E+001, 7.261E+001, 7.555E+001, 7.973E+001, 8.091E+001, 7.866E+001, 8.086E+001, 2.055E-001, 3.949E-004, 3.851E-008, 1.800E-001, 9.863E-003, 2.975E-005, 8.000E+000
 2.100E+002, 8.667E+001, 7.537E+001, 5.444E+001, 4.629E+001, 4.262E+001, 4.130E+001, 4.090E+001, 4.099E+001, 4.172E+001, 3.710E+001, 1.968E+002, 1.982E+002, 1.950E+002, 2.015E+002, 2.215E+002, 2.480E+002, 2.815E+002, 2.996E+002, 3.412E+002, 3.908E+002, 2.552E+001, 7.415E+001, 8.825E+001, 8.054E+001, 6.082E+001, 5.127E+001, 4.590E+001, 4.178E+001, 4.093E+001, 3.935E+001, 3.648E+001, 2.129E+001, 5.423E+001, 7.965E+001, 7.585E+001, 7.092E+001, 6.987E+001, 5.707E+001, 2.685E+001, 2.215E+001, 2.148E+001, 2.103E+001, 1.234E+002, 1.201E+002, 1.132E+002, 1.122E+002, 1.088E+002, 1.075E+002, 1.056E+002, 8.657E+001, 8.852E+001, 7.401E+001, 7.366E+001, 9.275E+001, 9.628E+001, 9.361E+001, 1.043E+002, 8.883E+001, 1.008E+002, 9.907E+001, 1.190E+002, 8.897E+001, 9.384E+001, 6.880E+001, 7.771E+001, 9.356E+001, 9.258E+001, 9.182E+001, 9.275E+001, 1.055E+002, 1.601E+002, 8.178E+001, 8.655E+001, 8.687E+001, 7.977E+001, 8.371E+001, 8.871E+001, 7.884E+001, 8.143E+001, 8.554E+001, 7.672E+001, 7.687E+001, 8.039E+001, 7.282E+001, 7.181E+001, 7.952E+001, 8.390E+001, 8.604E+001, 8.677E+001, 8.777E+001, 6.990E+001, 7.529E+001, 7.841E+001, 8.178E+001, 8.253E+001, 8.116E+001, 8.328E+001, 6.856E+001, 7.343E+001, 7.643E+001, 7.858E+001, 7.820E+001, 7.692E+001, 8.152E+001, 2.053E-001, 4.855E-004, 3.225E-007, 1.799E-001, 1.029E-002, 3.110E-005, 8.000E+000
 2.200E+002, 9.374E+001, 7.841E+001, 5.803E+001, 4.953E+001, 4.589E+001, 4.287E+001, 4.263E+001, 4.285E+001, 4.280E+001, 3.847E+001, 2.142E+002, 2.247E+002, 2.242E+002, 2.315E+002, 2.543E+002, 2.817E+002, 3.157E+002, 3.349E+002, 3.785E+002, 4.314E+002, 2.607E+001, 7.691E+001, 9.290E+001, 8.297E+001, 5.963E+001, 4.684E+001, 4.387E+001, 4.057E+001, 3.989E+001, 3.731E+001, 3.498E+001, 2.164E+001, 5.463E+001, 8.050E+001, 7.773E+001, 7.197E+001, 6.860E+001, 5.651E+001, 2.660E+001, 2.196E+001, 2.149E+001, 2.123E+001, 1.433E+002, 1.378E+002, 1.294E+002, 1.280E+002, 1.232E+002, 1.208E+002, 1.170E+002, 9.180E+001, 9.505E+001, 7.496E+001, 7.287E+001, 9.876E+001, 1.101E+002, 1.006E+002, 9.423E+001, 9.426E+001, 1.125E+002, 1.099E+002, 1.143E+002, 9.003E+001, 1.001E+002, 6.978E+001, 7.493E+001, 1.026E+002, 1.012E+002, 9.654E+001, 9.484E+001, 9.939E+001, 1.534E+002, 7.742E+001, 8.400E+001, 8.874E+001, 7.550E+001, 8.219E+001, 9.050E+001, 7.595E+001, 7.850E+001, 8.362E+001, 7.486E+001, 7.449E+001, 8.187E+001, 7.036E+001, 7.021E+001, 7.927E+001, 8.491E+001, 8.801E+001, 8.375E+001, 8.591E+001, 6.980E+001, 7.407E+001, 7.722E+001, 8.216E+001, 8.179E+001, 8.073E+001, 8.227E+001, 6.908E+001, 7.338E+001, 7.697E+001, 7.942E+001, 7.695E+001, 7.803E+001, 8.011E+001, 2.055E-001, 4.093E-004, 8.355E-008, 1.760E-001, 1.171E-002, 3.556E-005, 9.000E+000
 2.300E+002, 8.305E+001, 7.026E+001, 5.951E+001, 5.323E+001, 4.939E+001, 4.696E+001, 4.589E+001, 4.384E+001, 4.259E+001, 3.980E+001, 1.907E+002, 1.754E+002, 1.602E+002, 1.484E+002, 1.511E+002, 1.636E+002, 1.812E+002, 1.927E+002, 2.190E+002, 2.486E+002, 2.659E+001, 7.589E+001, 9.410E+001, 8.242E+001, 6.340E+001, 5.108E+001, 4.561E+001, 4.249E+001, 4.177E+001, 4.027E+001, 3.780E+001, 2.200E+001, 5.582E+001, 8.418E+001, 7.859E+001, 7.237E+001, 6.775E+001, 5.452E+001, 2.579E+001, 2.224E+001, 2.152E+001, 2.120E+001, 1.316E+002, 1.275E+002, 1.178E+002, 1.151E+002, 1.112E+002, 1.087E+002, 1.064E+002, 9.078E+001, 9.438E+001, 6.751E+001, 6.711E+001, 9.574E+001, 7.461E+001, 9.283E+001, 9.062E+001, 9.525E+001, 8.663E+001, 1.031E+002, 1.091E+002, 9.063E+001, 9.696E+001, 7.114E+001, 7.901E+001, 9.771E+001, 9.817E+001, 9.460E+001, 9.795E+001, 1.028E+002, 1.342E+002, 8.082E+001, 8.720E+001, 8.995E+001, 7.851E+001, 8.386E+001, 9.238E+001, 7.550E+001, 8.095E+001, 8.563E+001, 7.242E+001, 7.765E+001, 8.522E+001, 7.006E+001, 7.541E+001, 8.334E+001, 8.819E+001, 8.986E+001, 8.554E+001, 8.740E+001, 6.879E+001, 7.405E+001, 7.997E+001, 8.584E+001, 8.329E+001, 7.940E+001, 8.192E+001, 6.886E+001, 7.313E+001, 7.864E+001, 8.020E+001, 7.719E+001, 7.597E+001, 7.893E+001, 2.053E-001, 4.204E-004, 1.191E-007, 1.793E-001, 1.024E-002, 3.094E-005, 1.000E+001
