s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
 5.4032475E+001, 2.1244065E-041, 3.7874961E-047, 5.7405427E-055, 3.2011156E-028, 9.9253966E-032, 3.6027218E-039, 9.2830865E-002, 9.4768301E-005, 3.8012159E-015, 2.6512410E-001, 2.4929106E-003, 1.7466269E-011, 1.5936731E-001, 1.5943154E-004, 3.5704207E-013, 1.9497595E-009, 5.1928850E-015, 1.2953692E-020, 2.2089162E-090, 1.9176874E-086, 5.4281302E-079, 1.4147384E-074, 5.3122660E-072, 7.3810823E-067, 5.2454409E-043, 8.6400471E-048, 4.7859176E-049, 1.2585594E-009, 5.4262943E-015, 4.0943342E-020, 1.7587603E-001, 3.3452149E-003, 2.2683160E-009, 1.0052690E-001, 8.7573530E-005, 1.9917645E-012, 2.4188043E-024, 2.3040552E-025, 1.1154688E-030, 1.5535039E-041, 2.7931101E-043, 4.5994728E-047, 7.8933773E-002, 3.5786553E-002, 3.5225009E-006, 4.5308693E-021, 2.5312429E-020, 9.8503338E-022, 3.7737673E-070, 7.4520539E-068, 2.8224676E-065
 5.5015477E+001, 7.9233838E-042, 1.9131179E-047, 8.1427674E-054, 2.6092012E-028, 1.0409846E-032, 7.9028511E-036, 8.6305375E-002, 3.2114911E-005, 1.8571569E-015, 2.4642496E-001, 1.4164870E-003, 8.9707306E-012, 2.1225971E-001, 2.0806525E-003, 3.4818462E-012, 3.4851179E-009, 9.8755633E-015, 9.4272834E-019, 3.8920170E-087, 8.1479332E-084, 5.9385764E-078, 3.8760523E-074, 1.2372963E-071, 2.1154552E-066, 6.6919422E-043, 2.2521288E-047, 1.7736337E-051, 7.5180659E-010, 1.3226992E-015, 1.1066928E-019, 1.7325846E-001, 6.0853763E-003, 1.9247743E-007, 9.7947675E-002, 8.9693698E-005, 1.2508742E-012, 1.4093863E-024, 6.3265209E-027, 3.9270564E-030, 5.7774703E-042, 5.9511721E-044, 5.9265813E-048, 8.1957896E-002, 1.9920693E-002, 1.9066332E-003, 6.7269578E-021, 1.5517400E-020, 4.9274302E-022, 5.2324027E-069, 1.4648027E-066, 1.1640725E-063
 5.6022888E+001, 4.3732190E-042, 1.3141234E-047, 8.0333186E-051, 5.8628443E-029, 3.0775257E-031, 3.4860190E-035, 7.4017638E-002, 8.7924138E-006, 1.0327786E-015, 2.8762273E-001, 3.8133528E-003, 1.2721809E-011, 2.3121865E-001, 1.1753397E-003, 3.0615237E-012, 1.2808098E-008, 4.2783895E-014, 1.2194453E-018, 6.0571332E-086, 2.3505711E-083, 6.5631566E-077, 7.0494454E-073, 5.9710492E-070, 1.6827321E-065, 5.0087766E-043, 2.9727599E-047, 6.6650602E-052, 4.6442218E-010, 2.3264164E-015, 7.0887286E-021, 2.0195423E-001, 9.0406849E-003, 1.2251696E-007, 8.6429852E-002, 3.5431718E-005, 3.9834624E-012, 1.3710306E-024, 5.5683515E-027, 2.3325806E-030, 5.3679623E-043, 5.2448423E-045, 4.1128894E-048, 8.5783327E-002, 4.3136336E-002, 2.7619200E-003, 5.1121652E-021, 4.4085504E-021, 6.7990622E-023, 1.1771010E-067, 2.5305448E-065, 1.3974151E-062
 5.7024751E+001, 2.2205557E-042, 5.9134042E-047, 4.6439162E-051, 4.2995367E-029, 9.2292920E-031, 1.5519989E-036, 7.0676787E-002, 5.6803524E-006, 6.7815662E-016, 2.5040536E-001, 8.8290609E-004, 8.8404926E-014, 1.8838802E-001, 5.4374238E-005, 3.2664548E-014, 4.6866095E-008, 1.7071214E-014, 6.6302290E-021, 1.4291430E-086, 1.7126895E-083, 2.3244352E-078, 9.1108644E-072, 8.4633446E-069, 1.1090608E-065, 3.3879985E-043, 1.3588120E-047, 7.2608816E-052, 1.6607376E-010, 8.9514333E-016, 2.5568422E-022, 1.8246940E-001, 6.8030619E-003, 3.2952230E-008, 8.9623741E-002, 2.6125982E-004, 4.7829437E-011, 2.0629725E-024, 3.3808279E-027, 7.8788041E-031, 4.4377950E-044, 4.5433455E-046, 4.8951377E-049, 8.9654775E-002, 5.2032468E-002, 2.3006897E-003, 2.7320457E-021, 7.5529702E-022, 2.4744898E-024, 6.8045487E-065, 7.4972850E-063, 2.7508005E-059
 5.8011617E+001, 1.3302759E-042, 1.8760975E-047, 2.3913880E-052, 1.0821065E-028, 2.9869960E-032, 6.5824544E-038, 9.0728682E-002, 2.9895930E-005, 4.9994436E-016, 1.6023439E-001, 5.3511783E-004, 1.3198373E-011, 1.5899410E-001, 1.0295704E-004, 8.8062969E-014, 9.9547003E-008, 9.2622713E-015, 8.6066597E-023, 9.1720292E-087, 6.3273908E-084, 1.1623111E-079, 5.0970620E-072, 1.6287795E-069, 2.5058084E-067, 2.5820467E-043, 7.0722706E-048, 3.6015048E-053, 1.6889522E-010, 1.0212709E-015, 9.8101377E-021, 1.6328018E-001, 3.4876675E-003, 8.3578206E-009, 1.0121814E-001, 4.6290574E-004, 4.9968806E-011, 4.3708825E-024, 2.4186571E-027, 3.5211826E-029, 6.0769219E-045, 6.2329340E-047, 1.8739664E-049, 9.1718950E-002, 3.5823767E-002, 6.0109836E-003, 4.9133898E-021, 1.0787819E-021, 5.1392593E-025, 1.2118804E-062, 1.8621314E-060, 1.2557246E-055
 5.9030317E+001, 2.5141297E-042, 4.9264557E-047, 2.1088789E-054, 1.4484622E-028, 3.4692321E-032, 8.3936264E-039, 1.1787887E-001, 5.6882060E-005, 1.2280044E-015, 2.4472253E-001, 2.4666860E-003, 2.0579288E-011, 1.7934010E-001, 2.9440415E-004, 1.8497461E-012, 1.1408401E-007, 7.3659913E-014, 1.8296277E-020, 4.9413473E-088, 1.1185523E-085, 1.2706074E-081, 1.5770666E-072, 3.8535619E-071, 2.3617724E-069, 2.7689091E-043, 6.0707751E-048, 1.4589707E-048, 1.9941022E-010, 1.5462540E-015, 8.4376826E-020, 1.7988864E-001, 1.2056935E-002, 5.6465354E-008, 1.1331818E-001, 8.3865953E-004, 5.8256091E-011, 2.7402050E-023, 2.0291617E-025, 2.3165938E-027, 8.8373279E-046, 1.4526931E-047, 4.4486265E-049, 6.7788719E-002, 5.4977244E-003, 7.7384145E-004, 9.6302102E-021, 1.2310248E-021, 5.9872020E-024, 2.3119705E-060, 7.8673757E-058, 1.3173367E-052
 6.0017184E+001, 3.9652430E-042, 1.0796122E-046, 3.8089103E-054, 2.0389977E-028, 7.0185035E-032, 8.0186048E-039, 1.0948626E-001, 7.4153781E-005, 4.0274774E-014, 2.3595046E-001, 1.2125864E-003, 1.2200065E-011, 1.9225494E-001, 1.7325349E-004, 1.1290617E-013, 5.5264503E-007, 1.2381588E-012, 6.1414623E-020, 4.4295753E-090, 3.7161378E-088, 8.2035762E-084, 3.0555324E-072, 3.3454565E-073, 3.2604864E-071, 3.8549155E-043, 6.0518398E-045, 8.5034132E-046, 3.3860480E-010, 1.4502563E-015, 2.7139402E-020, 1.3601394E-001, 5.6493311E-004, 8.9514504E-010, 1.2190775E-001, 9.8655782E-004, 2.2366582E-010, 1.4020769E-022, 3.7694042E-024, 3.5604384E-027, 5.8580488E-047, 2.2201957E-048, 8.4674634E-049, 4.4190733E-002, 1.0576971E-002, 3.1487294E-005, 1.9368027E-020, 1.2048807E-021, 2.0081945E-021, 1.1591391E-057, 6.0129059E-055, 6.2975310E-050
 6.1004050E+001, 5.0925400E-042, 8.7930462E-047, 1.0944620E-054, 2.1827012E-028, 1.2579229E-032, 1.5282795E-038, 1.1517876E-001, 8.9163484E-005, 5.5308090E-014, 2.5260617E-001, 1.2552785E-003, 9.6614940E-012, 1.6399736E-001, 1.1452135E-004, 7.3393582E-014, 3.6239757E-006, 3.4389104E-012, 2.7698476E-021, 2.9639184E-092, 1.5654063E-088, 1.5153624E-082, 9.4118340E-072, 5.8834167E-074, 8.9046313E-070, 2.9367409E-041, 4.5505007E-043, 4.6640661E-046, 3.1778022E-010, 3.4212246E-015, 5.6554462E-020, 1.1219853E-001, 1.5548322E-004, 1.4082105E-010, 1.0122065E-001, 4.3519340E-004, 3.5465241E-011, 1.0238032E-022, 1.4827023E-024, 1.0116395E-027, 5.4072190E-047, 5.3368601E-047, 2.7468509E-048, 6.5509995E-002, 3.7592121E-002, 6.5055188E-003, 1.4865636E-020, 3.3311548E-019, 3.8675982E-019, 3.2708896E-054, 2.3707904E-051, 3.4282645E-047
 6.2022750E+001, 4.8935539E-042, 1.7321209E-047, 1.6169700E-056, 1.7182313E-028, 8.7420164E-033, 8.8487189E-041, 1.0572212E-001, 5.3373023E-005, 1.9957750E-014, 2.1348256E-001, 1.1444412E-004, 1.1883979E-012, 2.0951136E-001, 9.3860190E-004, 1.9069893E-012, 5.8448133E-006, 1.3771949E-012, 3.9839284E-021, 4.5863006E-088, 2.4226736E-085, 9.7711642E-081, 3.6835250E-072, 1.2777962E-073, 3.5722282E-071, 7.9709739E-040, 4.9407953E-043, 9.0462793E-048, 2.9095860E-010, 6.1100691E-016, 4.9151640E-021, 1.0693520E-001, 5.1484398E-005, 6.8944304E-011, 1.0711439E-001, 2.3251748E-003, 1.3078835E-009, 1.1960119E-022, 9.7153128E-025, 2.1633519E-028, 3.4083932E-046, 1.0489890E-047, 1.0719941E-046, 1.0278245E-001, 4.2088836E-002, 2.0485061E-003, 1.4175177E-018, 3.8679814E-017, 7.8728859E-017, 4.2533243E-051, 4.1520463E-048, 2.4860209E-044
 6.3009616E+001, 2.6847823E-042, 2.8759587E-047, 3.7747887E-057, 5.8461372E-029, 3.4950364E-034, 4.4524809E-043, 1.1606467E-001, 3.3924477E-005, 2.5065024E-015, 2.0799488E-001, 1.6273145E-004, 7.0731635E-013, 1.8006671E-001, 7.7307359E-004, 7.8363546E-013, 5.2651791E-006, 1.1717632E-012, 1.4950750E-020, 5.6037102E-088, 2.2253843E-085, 5.5358554E-081, 1.4269885E-072, 1.5592074E-074, 2.1438885E-070, 2.0006457E-039, 2.7602646E-043, 1.1436134E-049, 2.0102653E-010, 1.5162905E-016, 8.7888678E-023, 9.9913418E-002, 4.8331518E-005, 1.3960512E-010, 1.0616766E-001, 6.8383372E-004, 1.5859088E-010, 1.2702825E-022, 6.0347974E-025, 5.0157211E-028, 1.5031464E-046, 3.0002939E-048, 3.7661227E-045, 3.1925520E-002, 1.1117185E-002, 3.9459891E-003, 1.5629239E-017, 4.5605804E-016, 1.4232932E-015, 1.7420079E-048, 5.5483296E-045, 1.9279512E-041
 6.4028317E+001, 6.8773307E-043, 1.9510618E-047, 3.8319152E-055, 1.9597870E-029, 8.9867995E-035, 2.9132166E-043, 1.1130254E-001, 2.7312888E-005, 2.4615860E-015, 2.2065614E-001, 2.4772729E-004, 3.9015696E-012, 1.8775960E-001, 1.8528608E-004, 2.7722723E-013, 1.8553859E-006, 1.3871489E-012, 1.2938003E-020, 4.1792517E-090, 7.3232567E-088, 2.5505359E-083, 8.2092111E-073, 4.9833924E-074, 9.5939503E-068, 1.2989457E-038, 1.8353609E-042, 3.1877575E-048, 6.4413964E-011, 8.7518032E-017, 3.2418932E-022, 1.4375734E-001, 1.6082379E-003, 5.4802728E-008, 1.2458409E-001, 9.3043658E-004, 2.5839272E-009, 1.1680437E-022, 4.8155874E-026, 2.1441955E-028, 4.4690833E-047, 2.4162690E-047, 2.4069881E-044, 9.4535714E-002, 1.7377018E-002, 2.9204576E-003, 9.8562797E-017, 7.4740205E-016, 1.9368107E-016, 7.5889369E-046, 1.3535958E-042, 4.8632408E-039
 6.5015183E+001, 1.1865257E-043, 2.5388600E-048, 8.7480876E-056, 1.0014733E-029, 1.4181703E-034, 1.9705399E-042, 1.0632847E-001, 4.1204033E-005, 4.9681275E-014, 2.4413965E-001, 8.6264192E-004, 2.7676145E-012, 1.8575047E-001, 1.6583019E-004, 3.0506596E-013, 1.7996402E-006, 1.3183843E-012, 3.1169794E-021, 1.4299536E-092, 1.4462475E-090, 2.8212168E-083, 5.6029605E-073, 1.7072318E-069, 1.1238207E-064, 2.4770439E-038, 5.2053712E-042, 9.1433983E-048, 1.8208251E-011, 7.4566653E-017, 9.0222151E-021, 2.0065270E-001, 2.9191225E-002, 1.7182198E-006, 1.7833053E-001, 6.9304926E-003, 1.7268283E-008, 8.1787654E-023, 9.1240306E-027, 2.2999600E-026, 1.0059987E-046, 5.2149502E-046, 5.0883186E-044, 1.1889275E-001, 3.0578550E-002, 5.3241993E-004, 1.6542967E-016, 4.8536626E-016, 2.0916860E-017, 3.1294823E-044, 6.1716710E-041, 8.5559033E-038
 6.6013511E+001, 2.8490845E-044, 1.4486194E-049, 1.2140298E-053, 4.9418945E-030, 2.4207254E-034, 5.2583767E-038, 8.9875168E-002, 7.2587913E-005, 2.7507796E-014, 2.6768256E-001, 1.5597184E-003, 2.2588384E-012, 1.6049554E-001, 1.7525471E-004, 3.3551460E-013, 4.1827614E-006, 1.2067762E-012, 2.1947596E-021, 7.7345367E-095, 1.1850173E-092, 1.2287495E-084, 8.8128009E-073, 3.1293227E-069, 4.2181156E-065, 1.1170635E-038, 1.5064852E-041, 1.0890251E-048, 1.0417135E-011, 2.5092131E-017, 3.8056415E-020, 2.0748142E-001, 1.6609809E-002, 3.5852945E-005, 1.7390833E-001, 3.1738543E-003, 2.2692723E-010, 6.4695197E-023, 6.7478729E-025, 3.9618281E-025, 2.0666189E-045, 6.0312599E-044, 1.2480388E-043, 5.3390160E-002, 1.9670471E-003, 1.5143149E-003, 2.7599539E-016, 4.2290406E-016, 2.3953443E-017, 3.3966624E-042, 4.7091786E-040, 4.8327379E-037
 6.7016016E+001, 2.3644778E-044, 9.8886245E-049, 3.8023379E-052, 2.8233791E-030, 2.7913022E-033, 7.3440596E-037, 9.9514321E-002, 1.4786288E-004, 8.2544783E-015, 2.8620175E-001, 3.7101019E-003, 6.0368030E-012, 1.5300980E-001, 7.0817310E-005, 5.0326195E-014, 3.7398446E-006, 7.3053382E-013, 2.1082391E-021, 9.9986927E-097, 1.2754653E-092, 3.7291320E-087, 2.1258415E-072, 6.7529182E-071, 6.2767186E-067, 2.5040775E-039, 4.1826259E-042, 1.4893070E-048, 2.4322477E-012, 2.8420417E-017, 1.0123540E-020, 1.1908052E-001, 1.0492712E-004, 5.6678383E-006, 1.2050931E-001, 2.8771010E-004, 4.4820035E-012, 1.0731005E-022, 4.3646201E-023, 3.7587245E-026, 7.6019734E-044, 8.9503785E-043, 1.3083668E-042, 4.9473033E-002, 3.5380723E-002, 8.4146289E-003, 2.3618002E-016, 9.2814049E-017, 3.7436839E-017, 8.1805656E-040, 3.7049922E-037, 9.9384132E-035
 6.8018521E+001, 8.9861437E-045, 1.9852114E-046, 4.4218582E-048, 5.2097865E-028, 1.1010273E-029, 1.2331717E-034, 1.1972491E-001, 1.2447696E-004, 3.1115455E-015, 2.6813937E-001, 7.6118336E-004, 2.6195928E-012, 1.5555963E-001, 2.4704031E-004, 1.1201855E-012, 1.0271558E-006, 1.0363812E-013, 1.1994945E-020, 6.7338178E-097, 5.6883381E-093, 1.2215631E-085, 7.0039260E-072, 6.8881204E-072, 5.8907278E-069, 6.0950321E-040, 7.3687761E-043, 2.2675362E-049, 6.0066663E-013, 1.8032129E-017, 2.6052492E-022, 1.1015745E-001, 1.5167406E-004, 3.2551510E-009, 1.2825877E-001, 3.1676918E-004, 2.4190656E-010, 7.2169551E-022, 1.6636247E-022, 2.6354709E-027, 4.4689031E-043, 1.6800641E-042, 3.3233275E-042, 9.8185256E-002, 5.9059977E-002, 7.0013002E-003, 6.6440324E-016, 1.2008479E-016, 1.2356424E-018, 2.5738803E-037, 1.0806361E-034, 2.2260914E-032
 6.9007206E+001, 1.5843104E-043, 1.0981390E-044, 1.1388388E-047, 4.5630598E-027, 1.4270117E-028, 1.0756135E-033, 1.0950509E-001, 4.8070145E-005, 1.2317970E-015, 2.4770295E-001, 4.9720767E-004, 3.1822050E-012, 2.0038813E-001, 8.4637667E-004, 1.3404374E-012, 9.6132494E-008, 2.4074640E-014, 9.0424935E-020, 2.6191074E-096, 2.8704911E-092, 3.0657897E-085, 3.9566846E-070, 9.6298586E-067, 2.0275946E-065, 2.1384136E-040, 1.3387912E-043, 1.3956870E-048, 2.7872851E-013, 5.3152871E-018, 2.2586060E-023, 1.2152563E-001, 1.5048503E-003, 7.9491054E-010, 1.2093730E-001, 2.2207536E-004, 1.0382806E-010, 1.8185913E-020, 2.9925732E-022, 4.1418252E-027, 6.4443013E-043, 9.9674734E-043, 7.9604471E-043, 1.1577638E-001, 4.9169857E-002, 8.7811460E-004, 1.3137918E-014, 3.4091850E-016, 2.6751217E-019, 7.4393589E-035, 4.8708239E-033, 9.3732049E-031
 7.0003111E+001, 1.5023466E-042, 1.9662760E-044, 1.6983720E-048, 1.6577448E-027, 6.6112744E-029, 2.6291058E-034, 1.0340506E-001, 1.0109328E-005, 2.7553595E-015, 2.4009471E-001, 1.6707362E-003, 6.2826704E-012, 2.0517563E-001, 1.2739415E-003, 1.2663095E-012, 5.1859783E-008, 2.4740789E-014, 1.5428461E-020, 1.8980055E-094, 6.9316853E-089, 3.6083759E-082, 3.7486385E-066, 6.2175984E-064, 9.9707798E-065, 1.4995198E-040, 5.5144423E-044, 5.0205079E-048, 1.8055652E-013, 4.9847812E-018, 1.0739526E-021, 1.6603485E-001, 6.2309989E-003, 7.1490798E-009, 1.1948649E-001, 4.3552864E-004, 2.5785697E-010, 2.1941670E-019, 2.2043627E-022, 1.2318583E-027, 4.6508538E-043, 3.3096386E-043, 1.0935448E-043, 1.1942991E-001, 5.0748958E-002, 4.3005343E-003, 3.8021895E-015, 1.0124484E-017, 4.7374199E-020, 7.5937130E-033, 1.4697847E-031, 9.3177448E-030
 7.1011237E+001, 4.2165748E-042, 2.2194139E-044, 1.1864236E-048, 4.6977803E-028, 3.4330957E-030, 7.4451556E-036, 1.2190332E-001, 1.2510448E-004, 3.3965011E-014, 2.5984809E-001, 2.4248004E-003, 7.0217221E-012, 1.9131324E-001, 1.0931325E-003, 2.1331294E-013, 3.7426911E-008, 9.0058757E-015, 3.9939139E-022, 9.3958113E-090, 1.5113400E-084, 6.2118852E-078, 9.6205668E-066, 2.7772190E-064, 7.9307458E-064, 9.2403395E-041, 3.2185920E-044, 2.7519428E-049, 9.0723986E-013, 1.2113852E-017, 1.5022315E-021, 1.7390631E-001, 1.6530343E-002, 1.0311319E-007, 1.1182768E-001, 3.2735168E-003, 1.1061045E-010, 1.0096590E-018, 1.0328410E-021, 2.6477870E-027, 2.6605402E-043, 8.4468317E-044, 1.3680911E-044, 1.2627154E-001, 4.9885726E-002, 2.9281773E-003, 1.1600991E-016, 3.9139127E-019, 2.7009030E-020, 5.4779913E-032, 1.0999137E-030, 1.0682904E-028
 7.2007697E+001, 6.5008185E-042, 8.5601543E-045, 8.2445465E-050, 9.5540129E-028, 1.1391530E-031, 1.4333803E-036, 7.0190642E-002, 1.0647447E-005, 2.9537670E-015, 2.5826035E-001, 1.4855212E-003, 4.2692669E-012, 1.7657029E-001, 1.1041513E-003, 1.1299832E-012, 2.2255098E-008, 9.4437886E-015, 1.1203689E-021, 1.2158975E-087, 1.1823795E-083, 4.8377563E-077, 1.7313374E-067, 3.4456665E-066, 6.3107921E-064, 5.2417521E-041, 9.5749711E-045, 2.4498534E-049, 1.2783877E-011, 3.5458274E-017, 1.1009544E-023, 1.8581074E-001, 1.3419774E-002, 1.1187629E-008, 1.1168417E-001, 4.7249696E-004, 2.2305242E-010, 1.3408836E-018, 1.0969669E-021, 1.3297504E-027, 7.6208902E-044, 9.5915384E-045, 9.5492160E-046, 5.8473400E-002, 8.7758246E-003, 6.7399447E-003, 6.6883306E-018, 2.0366177E-019, 3.2239792E-020, 7.2701663E-031, 3.8111292E-029, 2.3753924E-027
 7.3008601E+001, 2.0404476E-041, 4.9117311E-044, 6.5687782E-050, 1.0199440E-027, 3.4702474E-032, 2.8137959E-036, 6.8083467E-002, 2.3140434E-005, 1.6305604E-014, 2.2038189E-001, 2.7470218E-004, 7.2692478E-012, 1.5293422E-001, 1.0179880E-004, 7.2332659E-013, 1.4777152E-008, 1.4202420E-014, 1.2617555E-020, 9.8878655E-088, 4.9710057E-084, 1.4098168E-077, 2.3168802E-069, 5.6478515E-068, 1.9315913E-062, 4.6523128E-041, 1.0102954E-043, 1.4049829E-049, 1.2015755E-010, 1.0076225E-016, 6.7452926E-024, 1.8283042E-001, 1.7341725E-003, 1.3056168E-009, 1.1653243E-001, 1.1408590E-003, 5.0333447E-010, 1.2370970E-018, 3.9265302E-022, 3.9000140E-026, 2.4292684E-044, 4.9630431E-046, 8.2227851E-047, 6.7092071E-002, 3.4499940E-002, 2.7335645E-004, 1.0611391E-018, 5.4657119E-019, 4.4645280E-021, 2.2455920E-029, 7.2863395E-028, 1.0431383E-026
 7.4027167E+001, 4.5216144E-041, 5.6508714E-044, 3.8156725E-051, 4.8105595E-028, 8.1461103E-032, 7.4356615E-037, 9.0613037E-002, 4.3505488E-005, 2.8677653E-014, 2.6181360E-001, 1.8235054E-003, 2.7724731E-011, 1.2793016E-001, 2.1774103E-004, 1.5271343E-013, 2.1821369E-008, 8.2299375E-014, 7.5900357E-020, 1.2326869E-088, 6.5338185E-085, 3.2125507E-080, 3.7041343E-069, 5.2965288E-068, 9.3841569E-062, 1.2662786E-040, 1.5576390E-043, 1.2121702E-049, 3.0595112E-010, 2.4991943E-016, 8.1514554E-023, 1.7604230E-001, 1.9030378E-003, 1.3986473E-010, 1.3714363E-001, 2.1038000E-003, 1.2724597E-009, 7.2102780E-019, 3.3545053E-021, 1.4139767E-026, 3.9059646E-045, 4.1781599E-047, 1.2932280E-047, 8.0312424E-002, 1.2460221E-002, 1.1929060E-003, 1.0637050E-018, 1.1314443E-019, 4.5633951E-022, 3.3417007E-028, 4.7186728E-027, 2.4857592E-025
 7.5013401E+001, 4.3781822E-041, 3.0714581E-045, 3.0249020E-049, 2.8292889E-028, 3.5584353E-032, 8.2657440E-034, 8.1220145E-002, 2.2002876E-005, 1.6452246E-015, 2.6179326E-001, 5.8815599E-004, 3.0342537E-012, 1.9963072E-001, 8.4694593E-004, 4.4488159E-013, 3.6390293E-008, 7.9198652E-014, 1.5075438E-020, 1.9728535E-089, 2.9023905E-086, 2.0781801E-079, 6.1803800E-069, 1.2117542E-068, 2.3558631E-063, 5.2244741E-041, 4.9508306E-044, 1.5481492E-048, 1.2559950E-009, 1.0576047E-015, 1.6399638E-022, 1.2474993E-001, 6.6784957E-005, 2.6429046E-011, 9.8634335E-002, 8.3068304E-005, 4.6838707E-012, 7.9949782E-019, 1.5025040E-021, 1.5179971E-028, 1.6777470E-045, 1.0772270E-047, 1.3933632E-047, 4.2340178E-002, 1.8110464E-002, 6.4957609E-003, 1.9980692E-018, 1.8988745E-019, 4.3856706E-023, 1.2179270E-027, 9.1208762E-026, 2.7035275E-024
 7.6031450E+001, 2.0767771E-041, 1.6416692E-044, 6.8883366E-049, 1.2324370E-028, 1.3946193E-029, 1.8572625E-032, 8.1208076E-002, 2.3877952E-005, 8.7858945E-016, 2.4315560E-001, 1.2679074E-003, 1.2126094E-011, 1.9644452E-001, 3.0201349E-004, 7.8679006E-013, 4.1019610E-008, 7.7105643E-014, 4.4862105E-021, 1.9896633E-088, 8.8035836E-082, 1.6867651E-074, 1.8918370E-069, 9.5934675E-070, 4.0179229E-065, 2.9089945E-041, 2.5123150E-044, 4.1937125E-048, 1.6166022E-009, 1.0522412E-015, 2.3712557E-021, 1.5014572E-001, 4.6621096E-003, 3.4430209E-009, 8.8687875E-002, 1.9662577E-004, 2.1307429E-011, 7.7269095E-019, 1.2942957E-022, 1.9388904E-028, 3.3855245E-046, 4.6676335E-048, 2.5230200E-048, 9.8490214E-002, 6.8763289E-002, 1.6509276E-003, 3.6771249E-018, 1.9201653E-019, 9.5669732E-023, 9.9729410E-026, 2.1935014E-024, 1.3043491E-023
 7.7017685E+001, 6.9694643E-042, 9.9508592E-043, 2.7233619E-047, 1.0508192E-027, 5.1630409E-028, 3.5419641E-032, 9.0970977E-002, 2.0713719E-005, 1.3503888E-015, 2.9116229E-001, 5.3593169E-003, 1.2790582E-011, 2.0576606E-001, 1.2910303E-003, 3.0906031E-012, 2.8656147E-008, 3.9995216E-014, 3.4269682E-020, 9.7985735E-086, 5.4961364E-080, 1.4070965E-073, 1.0801206E-069, 3.0528210E-071, 7.2960584E-067, 1.0563388E-040, 1.4603500E-043, 1.0455779E-048, 5.6073764E-010, 1.6560925E-015, 1.3850044E-019, 1.8631672E-001, 4.7519708E-003, 6.4078371E-010, 1.1653136E-001, 2.8923656E-003, 1.1660448E-010, 1.8635562E-019, 9.3959892E-024, 4.5869158E-025, 1.1491983E-046, 9.4800492E-048, 1.1899804E-049, 1.1404579E-001, 2.5864558E-002, 2.5519102E-004, 9.3790333E-019, 8.4187257E-019, 9.5563507E-021, 2.4918835E-025, 2.4252749E-024, 1.9159599E-023
 7.8003920E+001, 8.6567231E-042, 1.9902215E-042, 6.2361359E-048, 2.1467346E-027, 1.4104514E-027, 1.1143846E-032, 8.2888800E-002, 4.2343507E-005, 3.6154796E-015, 2.9524198E-001, 2.1554319E-003, 1.8397758E-011, 1.8300091E-001, 5.4005001E-004, 7.0643767E-013, 2.4213294E-008, 1.1455908E-014, 9.1578962E-020, 2.6372957E-085, 2.4153081E-080, 1.0966081E-074, 4.1103320E-070, 2.0156504E-071, 1.6039730E-066, 6.7970491E-041, 9.6414960E-045, 1.6476136E-047, 5.2689923E-010, 2.2450636E-015, 2.4255368E-019, 1.8903346E-001, 6.1322655E-003, 2.4627826E-008, 1.0042199E-001, 3.5642087E-004, 8.5343257E-011, 3.7573142E-020, 2.9711360E-022, 2.1767914E-023, 5.3310454E-047, 1.3510915E-048, 7.3200801E-051, 1.0071141E-001, 1.4177273E-002, 3.3723734E-004, 2.8672377E-018, 1.7376034E-018, 2.3483068E-020, 3.4773113E-026, 5.1322750E-025, 9.5245981E-024
 7.9021968E+001, 1.2974999E-041, 2.2015627E-044, 1.3428076E-050, 8.8549282E-028, 4.7112702E-028, 9.5802365E-032, 6.7873939E-002, 4.2614455E-005, 5.6961715E-015, 2.7129581E-001, 1.3255551E-003, 5.0360172E-012, 1.6590734E-001, 1.7440150E-004, 1.2438095E-013, 2.0354259E-008, 1.7817161E-014, 6.1121001E-020, 3.4993830E-086, 3.4642641E-082, 3.4664405E-077, 1.2476429E-070, 1.1648391E-068, 1.1585302E-063, 7.0658735E-042, 4.3119650E-044, 9.5333633E-045, 3.4600300E-010, 7.1899918E-016, 1.2387745E-020, 2.1766510E-001, 9.8940301E-003, 1.3134476E-008, 1.1106783E-001, 3.9161645E-004, 2.2984989E-011, 4.5969102E-020, 1.0305300E-021, 1.3843765E-023, 8.5206627E-048, 1.4405996E-050, 1.1620114E-048, 1.0648594E-001, 5.3739566E-002, 1.1755945E-003, 2.8624416E-018, 1.1907383E-018, 1.5304818E-020, 4.4646702E-027, 8.8328428E-026, 6.9335764E-023
