s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
 6.7029333E+001, 3.2158971E-004, 7.1587422E-009, 1.1066992E-017, 5.6736440E-002, 1.9178262E-004, 2.8583949E-011, 1.4295605E-001, 1.5399048E-003, 5.4683315E-012, 3.0898986E-001, 4.6035149E-003, 4.7437011E-009, 1.6357176E-001, 3.7437811E-005, 2.5113149E-008, 9.2504756E-002, 5.8763677E-004, 3.4459224E-007, 4.8044643E-026, 9.2012258E-026, 8.5869186E-029, 9.3216485E-021, 8.4579964E-020, 1.6408862E-020, 1.6184035E-001, 3.7296279E-003, 4.6392496E-006, 2.5811144E-030, 7.7122135E-032, 7.2047463E-032, 4.0352258E-062, 6.5694852E-060, 4.0209551E-057, 4.4943234E-030, 3.5459155E-029, 1.5636482E-027, 9.9639713E-053, 2.0222069E-051, 7.0180137E-048, 1.0956324E-096, 7.4872630E-095, 4.2349318E-094, 3.1042488E-136, 3.0556359E-134, 7.3102585E-131
 6.8009898E+001, 2.9840131E-004, 8.9883247E-009, 4.5945091E-018, 9.2218724E-002, 9.9288151E-004, 1.2128896E-010, 1.4917326E-001, 2.7789197E-004, 4.2086913E-010, 2.9275502E-001, 6.2151200E-003, 1.6602275E-008, 1.4332547E-001, 2.2315947E-004, 9.5376947E-009, 8.5256334E-002, 2.4672841E-003, 8.1917760E-010, 2.5767801E-025, 4.2508210E-025, 2.0520653E-027, 5.7517230E-020, 5.8206663E-019, 5.7131208E-020, 1.2322494E-001, 4.2589915E-004, 3.4689918E-008, 5.0798322E-030, 1.2207027E-031, 2.3871577E-032, 2.4533351E-060, 3.3754077E-058, 5.5524925E-056, 3.4497407E-029, 3.5170485E-028, 8.3654313E-027, 1.2374097E-051, 1.6847987E-049, 2.1082315E-046, 9.0979635E-094, 2.0810444E-092, 1.4525472E-091, 8.5882580E-133, 1.1581792E-130, 4.5454304E-127
 6.9045739E+001, 4.2565317E-004, 5.8065425E-008, 3.2000026E-018, 8.7186572E-002, 6.9415164E-004, 9.1132377E-012, 1.8866350E-001, 2.5574774E-003, 1.4337304E-006, 2.8468612E-001, 9.5080852E-003, 1.8942224E-009, 1.6166076E-001, 3.7805669E-004, 2.0853700E-009, 6.6542308E-002, 3.0485401E-004, 3.1651355E-012, 7.3490457E-025, 1.3858792E-024, 2.3782725E-026, 1.2575067E-019, 2.1532692E-018, 9.5120985E-019, 1.4672405E-001, 1.9801507E-003, 5.7255253E-005, 4.7818582E-030, 5.2941594E-032, 1.2445389E-031, 2.4061265E-059, 1.2834916E-057, 1.3273553E-055, 1.9942648E-028, 2.1558339E-027, 2.3635464E-026, 1.5227294E-050, 2.2347404E-048, 1.4658617E-045, 2.9499335E-091, 6.8434416E-090, 4.9887956E-089, 3.0138382E-129, 1.7571720E-126, 1.0502280E-123
 7.0001537E+001, 6.2183508E-004, 1.4129049E-007, 2.4368638E-018, 7.5906333E-002, 4.5206852E-004, 2.2634953E-011, 1.7352327E-001, 7.5163657E-004, 5.0942788E-005, 2.6650255E-001, 2.5934512E-003, 4.8336806E-010, 1.0961587E-001, 2.1493275E-005, 2.1360494E-010, 4.4106301E-002, 1.3763884E-004, 9.9625622E-013, 9.8230965E-025, 1.6091829E-024, 2.2205192E-026, 2.7076584E-019, 3.7285038E-018, 1.4288660E-017, 1.4444802E-001, 4.8271365E-003, 3.9402940E-005, 1.0334856E-029, 8.1569507E-032, 7.0973522E-030, 2.8242633E-059, 5.7338068E-058, 3.4039160E-056, 5.1887316E-028, 6.9619684E-027, 3.7156552E-026, 3.2611490E-049, 4.7606258E-047, 3.3942504E-044, 6.1531696E-089, 1.9500455E-087, 1.0818065E-086, 2.3490808E-126, 4.6396658E-123, 1.4287096E-121
 7.1037377E+001, 7.1118298E-004, 7.4978959E-009, 1.6283880E-018, 7.5313369E-002, 3.0679981E-004, 7.5089148E-012, 1.7818994E-001, 1.8611959E-003, 1.6366087E-005, 2.7662234E-001, 2.0080935E-003, 1.9447929E-010, 1.2706442E-001, 1.8743786E-003, 7.3968475E-010, 2.5182306E-002, 7.5766705E-005, 4.1734257E-013, 2.1309100E-024, 2.0364045E-024, 7.4630947E-027, 2.8717373E-018, 1.0788151E-017, 2.4562825E-016, 1.2098704E-001, 6.7512144E-003, 5.7541776E-006, 9.2148992E-030, 1.9524964E-030, 1.9991337E-029, 1.8478653E-059, 2.5555563E-058, 6.8634671E-057, 7.9424524E-028, 8.0246171E-027, 3.7509720E-026, 1.9598566E-048, 3.8622664E-046, 6.9005715E-043, 2.6437044E-086, 5.8964066E-085, 4.5922956E-084, 7.5947949E-123, 3.9476741E-120, 2.7139643E-118
 7.2021426E+001, 1.1945301E-003, 5.1794998E-009, 1.4956267E-018, 8.9745558E-002, 1.0114740E-004, 1.2501197E-011, 2.1633498E-001, 1.1954518E-002, 7.5778715E-008, 2.8251628E-001, 3.2522126E-003, 4.4709109E-010, 2.1790039E-001, 1.0099238E-002, 4.4557457E-010, 2.2836542E-002, 6.1185399E-006, 1.0271553E-015, 8.1247042E-024, 7.1739070E-024, 1.8598870E-026, 3.7465587E-017, 1.4483852E-016, 5.6211448E-014, 6.8172735E-002, 2.0452178E-004, 8.6339931E-008, 5.7800000E-029, 5.7810429E-029, 7.7763739E-030, 2.5585212E-060, 6.5329839E-059, 1.9343772E-056, 9.2140816E-028, 3.6027865E-027, 2.3534731E-026, 4.3254287E-048, 6.0418728E-046, 2.0234164E-042, 9.1571594E-084, 1.2853121E-082, 1.6651901E-081, 4.4828606E-119, 6.9501737E-117, 3.7039014E-115
 7.3005474E+001, 1.1705985E-003, 1.6164171E-009, 2.1412970E-018, 9.2385007E-002, 5.3424494E-005, 1.8781511E-011, 2.1022287E-001, 2.1848015E-003, 2.6533398E-009, 2.9658462E-001, 7.6436377E-003, 2.8629497E-008, 2.1044055E-001, 1.2519748E-002, 3.0087050E-010, 1.6062224E-002, 1.0095809E-006, 5.5760674E-016, 4.4517333E-023, 3.4277115E-023, 4.1869155E-026, 5.9736842E-016, 4.3522384E-012, 5.3815017E-013, 4.1180357E-002, 7.7885628E-005, 1.4538740E-006, 2.2748337E-028, 3.2170628E-028, 1.1407758E-028, 6.8639756E-060, 1.9337273E-058, 1.0483881E-055, 2.9316610E-027, 1.5150804E-026, 1.9112871E-026, 2.5381317E-047, 1.7257987E-045, 5.2007411E-042, 2.3094480E-081, 1.6905496E-080, 5.3993489E-079, 1.2577319E-115, 5.8084480E-114, 5.5959560E-112
 7.4051673E+001, 7.3381090E-004, 1.2733335E-009, 1.4986032E-017, 1.1045349E-001, 4.0381967E-003, 1.6212290E-008, 1.2503619E-001, 1.8812755E-005, 8.7913121E-012, 3.1910617E-001, 1.9802048E-002, 5.8671278E-004, 2.0518279E-001, 1.5697511E-002, 3.5521120E-010, 3.7727180E-002, 1.0283685E-006, 5.5671133E-016, 2.1654574E-022, 1.6349650E-022, 1.3899900E-025, 7.1153787E-015, 1.1036862E-011, 1.4346502E-007, 8.1747679E-002, 1.8376751E-003, 6.1614264E-006, 3.9093101E-028, 3.3457999E-028, 4.3281316E-028, 5.7455154E-059, 1.1645047E-057, 8.0102440E-056, 1.2051433E-026, 1.2713607E-025, 2.9032298E-026, 5.6275931E-046, 2.0274249E-044, 1.3390144E-041, 3.0281907E-079, 4.0048693E-078, 1.2328469E-076, 2.1749727E-112, 4.6438984E-110, 3.0528000E-108
 7.5020184E+001, 5.2416506E-004, 2.1647073E-009, 8.2207051E-017, 1.1145777E-001, 6.9292836E-003, 3.1222297E-007, 6.7615578E-002, 2.0106744E-006, 2.5218640E-010, 3.4110600E-001, 6.1984101E-003, 5.9624108E-004, 2.0636605E-001, 1.1936129E-002, 1.0070580E-009, 1.5340211E-002, 5.6076397E-006, 5.2720973E-015, 5.6626998E-022, 4.6304397E-022, 5.5315928E-025, 2.1155663E-012, 2.1374681E-008, 5.6562949E-008, 1.2872674E-001, 2.8225451E-003, 6.1186433E-006, 4.0857632E-028, 2.6736190E-028, 2.6123136E-027, 1.0611454E-058, 1.0054415E-057, 1.7287395E-056, 2.5593583E-026, 3.5518815E-025, 4.9052047E-026, 9.4093878E-046, 1.9057510E-044, 5.2708744E-042, 1.6372142E-077, 5.9273621E-076, 1.8308703E-074, 8.9063905E-109, 8.0122439E-107, 8.2748611E-106
 7.6045666E+001, 9.2494710E-004, 2.7683541E-009, 2.9005907E-015, 1.1717857E-001, 6.8815351E-003, 3.7117210E-008, 1.5134943E-001, 1.6987466E-004, 2.2626379E-010, 3.3931312E-001, 4.0974418E-002, 5.3068179E-005, 1.6956090E-001, 2.9166875E-003, 2.6011405E-011, 2.4595177E-002, 3.9607457E-005, 2.4838248E-014, 1.0803871E-021, 1.1897275E-021, 2.4390332E-024, 2.5269338E-008, 2.9491612E-007, 3.0857585E-005, 1.4934690E-001, 8.5222101E-003, 5.2208829E-006, 5.2218536E-028, 5.7595273E-028, 1.0047891E-026, 3.5054183E-059, 1.5204819E-058, 2.0365411E-057, 5.5812300E-026, 4.8637385E-025, 1.9698031E-025, 1.7958611E-046, 4.0635431E-045, 5.7997132E-043, 1.1350902E-075, 1.0964540E-073, 2.1074312E-072, 3.7619032E-105, 4.5276553E-104, 7.9154002E-103
 7.7021425E+001, 8.6330599E-004, 3.1607478E-009, 7.9567061E-014, 1.2035095E-001, 3.2370222E-003, 1.0897731E-010, 1.7843762E-001, 5.2838748E-004, 1.9300885E-011, 3.1360700E-001, 4.0641208E-002, 1.0357914E-003, 1.6129041E-001, 7.0220392E-005, 7.6348976E-012, 4.9317042E-002, 9.3168098E-006, 2.5013192E-015, 2.9837449E-021, 3.3546483E-021, 8.3920300E-025, 2.2889325E-005, 1.5612816E-004, 1.2181106E-005, 1.5959179E-001, 1.6570543E-002, 4.3025881E-005, 1.4210875E-027, 7.1627902E-027, 2.7181775E-026, 6.3714969E-060, 1.1148683E-058, 1.5173354E-056, 3.1100869E-025, 1.9827811E-024, 1.2285143E-024, 1.5962763E-047, 4.8823242E-046, 2.1262240E-044, 1.1952695E-073, 1.1574569E-071, 1.9687063E-070, 7.9764343E-102, 3.7253956E-101, 6.7473689E-100
 7.8036543E+001, 1.4073412E-003, 8.8164919E-009, 5.1935502E-013, 1.2428571E-001, 1.0805303E-003, 2.5700102E-011, 1.8555224E-001, 3.5243564E-004, 9.5846009E-010, 2.2364732E-001, 2.3816688E-003, 2.8030207E-004, 1.7981734E-001, 2.8456929E-005, 4.6889946E-011, 3.5918370E-002, 2.5304762E-006, 5.3247060E-016, 6.1297299E-021, 6.3148494E-021, 7.4142785E-024, 1.0051896E-005, 1.2789921E-004, 7.0006532E-004, 1.7729396E-001, 3.1620549E-002, 3.6950550E-004, 7.1529220E-027, 6.9567233E-026, 1.9697420E-026, 6.6939522E-059, 6.2725889E-057, 2.1622962E-055, 4.7715827E-025, 1.4978542E-024, 1.7720488E-023, 3.1993299E-048, 5.6991195E-047, 4.2458336E-045, 5.0911885E-072, 4.2459033E-070, 1.9370435E-068, 3.2252040E-099, 3.6375755E-098, 9.3305390E-098
 7.9015925E+001, 4.4220387E-003, 5.4953245E-008, 1.3058326E-011, 1.2728750E-001, 6.1653358E-004, 1.3665732E-010, 2.4195376E-001, 1.0262620E-003, 1.2958250E-009, 2.7988731E-001, 6.3494667E-003, 1.9721862E-004, 1.8156414E-001, 1.1262023E-003, 2.5081693E-009, 3.4386838E-002, 9.1824624E-006, 3.2333223E-016, 1.0035300E-020, 1.0324952E-020, 3.5593693E-023, 8.0889722E-004, 1.0556248E-003, 1.1275121E-003, 1.8251364E-001, 2.3478533E-002, 1.4195009E-004, 5.0582501E-026, 1.6300094E-025, 1.1742221E-026, 2.3898580E-057, 1.8447982E-055, 3.2629001E-055, 8.8963843E-025, 5.7276362E-025, 2.1951930E-023, 9.8257319E-048, 1.3534411E-047, 4.6747362E-042, 2.5692976E-070, 2.4197555E-068, 1.6932978E-066, 5.9448786E-097, 9.9518746E-096, 2.8631584E-095
 8.0004630E+001, 6.8081304E-003, 5.1000971E-008, 9.4591934E-012, 1.1180840E-001, 1.5192616E-005, 2.0118683E-011, 2.3646141E-001, 1.2587635E-003, 8.8153197E-009, 3.8011495E-001, 4.9197148E-002, 4.2574270E-004, 8.0420532E-002, 1.1435535E-003, 2.7947410E-009, 3.6197675E-002, 1.1768289E-005, 8.5682956E-016, 1.4620047E-020, 1.0686414E-020, 5.3403869E-023, 7.2400295E-004, 1.3321473E-003, 5.5965698E-005, 1.8078811E-001, 2.2566320E-002, 4.4529310E-005, 2.4784826E-025, 2.0203056E-025, 9.3730583E-027, 1.1109673E-056, 4.8560644E-055, 1.8155422E-056, 4.8172320E-024, 1.1087255E-024, 2.5817592E-023, 6.2739577E-047, 2.3426369E-045, 1.8643807E-039, 7.8780741E-069, 1.2470503E-066, 1.6676253E-064, 4.3719782E-094, 7.7686916E-093, 1.0487873E-091
 8.1037827E+001, 1.0010509E-002, 6.4918258E-008, 4.2139102E-011, 1.1252921E-001, 3.2595077E-005, 1.2237389E-012, 2.4761705E-001, 1.9280449E-003, 4.0864701E-009, 3.3638335E-001, 3.2050598E-002, 1.6164594E-003, 2.9867456E-003, 1.9864400E-005, 1.1729711E-011, 3.2740700E-002, 7.5127131E-006, 9.8650994E-014, 1.6514636E-020, 7.4200007E-021, 3.7467722E-023, 3.9308646E-004, 1.0557756E-003, 1.4295312E-005, 1.8431250E-001, 2.1412092E-002, 2.0405515E-005, 2.1654162E-025, 5.5873132E-026, 2.3484634E-027, 7.3059539E-057, 3.6764550E-055, 7.5498502E-057, 3.6163827E-024, 4.7270026E-024, 1.4007768E-022, 7.1695248E-046, 1.1089550E-042, 1.1675561E-037, 3.5849770E-066, 3.7092689E-064, 2.2327949E-062, 4.6415113E-091, 5.8358735E-090, 1.0713904E-088
 8.2016645E+001, 2.2765702E-002, 8.7781915E-005, 2.2548628E-010, 1.1077395E-001, 3.8166538E-005, 6.2521917E-012, 2.6483919E-001, 5.3678539E-003, 1.3333623E-009, 3.2309456E-001, 6.5725309E-004, 2.1099826E-004, 1.6755484E-003, 1.1753732E-004, 4.9203622E-009, 4.4430143E-002, 1.9383107E-005, 6.6714512E-013, 1.4464283E-020, 5.4946534E-021, 1.1752932E-023, 8.6031745E-004, 1.5052472E-004, 1.3862180E-007, 1.6455351E-001, 4.5811518E-003, 1.0011319E-006, 1.7122779E-025, 5.9411806E-026, 4.1928301E-028, 4.3331361E-056, 1.5699864E-055, 2.1345593E-055, 1.8892957E-024, 5.6339529E-024, 2.6922360E-022, 3.0943211E-044, 3.1140165E-041, 2.1799223E-037, 1.2006177E-063, 7.0528858E-062, 1.9121746E-060, 5.6542652E-089, 7.0101096E-088, 1.2823589E-086
 8.3035621E+001, 3.5888433E-002, 8.0455898E-004, 1.4801535E-010, 9.8000305E-002, 2.2059953E-005, 2.9947664E-012, 2.6458057E-001, 7.0980571E-003, 3.2858697E-008, 2.0897662E-001, 3.6231294E-004, 9.7206797E-007, 3.9408437E-002, 5.5312969E-003, 5.5650751E-006, 4.4839883E-002, 1.2573599E-005, 1.1991942E-012, 1.5883647E-020, 3.8952558E-021, 3.2589342E-024, 1.1384124E-003, 1.6237575E-004, 1.0916514E-008, 9.8389733E-002, 3.4683980E-004, 3.2311861E-008, 2.4481634E-025, 3.5907209E-025, 1.8803428E-028, 4.5369217E-056, 4.0073096E-056, 2.7142784E-053, 2.1959497E-024, 2.6151727E-024, 2.0061299E-022, 2.3256022E-043, 5.2499325E-041, 7.3935772E-038, 3.1021774E-061, 1.5434618E-059, 1.3951048E-058, 2.5900323E-087, 1.5415078E-086, 8.9710175E-085
 8.4038646E+001, 3.1584047E-002, 1.0802548E-003, 1.4227740E-010, 8.8545067E-002, 1.5460764E-005, 6.4965727E-014, 2.6340057E-001, 2.6943087E-002, 1.0947981E-005, 6.2010618E-002, 6.1167178E-004, 1.6773213E-005, 5.5828496E-002, 2.1867883E-003, 1.4233948E-006, 2.0714206E-002, 1.5769009E-006, 1.9030874E-012, 1.8720864E-020, 1.6881793E-021, 6.0393102E-024, 9.4226402E-004, 4.6829239E-004, 3.3291080E-008, 5.7113042E-002, 9.8671857E-006, 2.4802593E-007, 4.6167333E-025, 1.2214401E-024, 2.2677620E-028, 5.9619693E-056, 2.8329378E-054, 1.6525213E-051, 3.5791875E-024, 5.4971993E-024, 2.6388034E-022, 9.0573098E-044, 4.8054367E-042, 1.6209037E-038, 3.8407115E-059, 1.3095492E-057, 6.4589424E-057, 1.0636039E-085, 9.0217327E-085, 5.1906832E-083
 8.5041671E+001, 2.6641529E-002, 3.4985715E-003, 2.0803506E-005, 6.2925777E-002, 2.3322213E-006, 1.7235748E-015, 2.4373034E-001, 5.8513894E-002, 2.5981213E-005, 1.6592579E-001, 3.6437178E-004, 5.3697450E-005, 2.6220518E-002, 3.9139858E-005, 4.1546142E-009, 1.2324028E-002, 5.1701342E-007, 5.0458194E-014, 2.4398557E-020, 3.2432122E-021, 7.2880452E-023, 1.2840949E-003, 7.8398204E-004, 5.9743982E-009, 1.3162417E-001, 1.4356845E-003, 1.0878473E-007, 6.6956035E-025, 9.5865353E-025, 6.1989862E-028, 2.9858236E-054, 1.9616034E-052, 4.7409759E-050, 7.2259644E-024, 4.9558301E-023, 5.8223984E-022, 1.9670995E-044, 5.5510002E-042, 7.3016466E-039, 1.0167084E-057, 4.8427590E-056, 3.5443940E-055, 1.2363060E-084, 2.7560302E-084, 3.9044864E-083
 8.6044696E+001, 3.0853333E-002, 8.4075674E-003, 2.3299373E-004, 6.0919265E-002, 2.3390861E-006, 2.4874393E-015, 2.1274206E-001, 2.6675993E-002, 6.0389136E-007, 9.7606668E-002, 1.2565573E-004, 5.0272705E-006, 4.7079403E-002, 3.5518180E-005, 1.4225906E-011, 1.2967272E-002, 5.0366576E-007, 3.4492279E-016, 4.1822032E-020, 1.4417052E-020, 2.2554024E-021, 7.2686981E-004, 2.4872189E-005, 1.2726676E-009, 1.3924679E-001, 2.7852367E-003, 1.2973590E-004, 2.9489085E-025, 3.1235429E-025, 1.5802865E-027, 1.3863708E-052, 7.0461287E-051, 8.2398621E-049, 7.0764808E-023, 4.2954208E-022, 2.2498617E-021, 3.2067889E-044, 8.5884444E-042, 2.0028544E-039, 3.1256172E-056, 2.2854860E-054, 1.8094242E-053, 1.3109022E-084, 9.0404439E-085, 4.1302871E-083
 8.7047721E+001, 3.0242387E-002, 6.8873883E-003, 5.8089481E-005, 8.3718057E-002, 1.1476418E-005, 4.7194487E-015, 1.8816804E-001, 7.3759729E-004, 5.2755595E-010, 2.9876719E-001, 1.1260099E-003, 5.7707424E-007, 7.0073008E-002, 2.6456300E-005, 1.0509701E-012, 1.2061739E-002, 6.9085947E-007, 8.2486359E-017, 8.4563717E-020, 4.5877706E-020, 8.4140586E-021, 3.3794386E-004, 1.1877956E-006, 1.3066236E-011, 1.3309227E-001, 7.0836411E-004, 1.7188353E-003, 1.2411691E-025, 3.6718292E-026, 1.4993163E-027, 4.6259681E-051, 6.6153246E-050, 8.4836701E-048, 5.0463533E-022, 1.9165908E-021, 6.1603408E-021, 3.0832055E-044, 2.4764305E-042, 3.9610672E-040, 1.2659614E-054, 5.3252833E-053, 1.0060642E-051, 5.9120534E-084, 1.0527141E-081, 1.5598946E-080
 8.8050746E+001, 3.0976209E-002, 1.4013697E-003, 3.6436801E-007, 7.7561521E-002, 4.3676675E-006, 3.1685408E-012, 2.1648073E-001, 4.1223059E-003, 1.0475889E-008, 3.1074532E-001, 1.2701299E-003, 5.0345987E-006, 8.2987027E-002, 1.8805945E-003, 4.6814626E-011, 1.1349852E-002, 3.6797402E-007, 7.1249752E-017, 1.7708861E-019, 1.1894313E-019, 8.3526892E-021, 1.8230488E-004, 3.2874538E-006, 6.8209762E-014, 1.3632008E-001, 1.0111885E-002, 5.7953599E-004, 1.5852672E-025, 9.0765177E-027, 8.2931233E-028, 3.8558494E-050, 2.7353737E-049, 6.8757020E-046, 1.7666487E-021, 5.5524559E-021, 1.1046177E-020, 1.4107582E-043, 3.2222208E-042, 1.4164655E-039, 7.9009035E-053, 1.3001578E-051, 5.4910771E-050, 6.7293786E-081, 5.7508440E-079, 6.5682591E-078
 8.9000980E+001, 3.5671393E-002, 1.8106836E-004, 1.2473396E-006, 9.5179240E-002, 1.7440711E-005, 8.3984639E-012, 2.5131747E-001, 2.4065296E-002, 2.6274998E-004, 2.9787202E-001, 3.5046174E-004, 7.6016127E-005, 7.0073673E-002, 3.8360539E-003, 4.9249455E-010, 1.2241245E-002, 1.5970063E-006, 5.1013711E-016, 3.7587009E-019, 2.3257304E-019, 1.3789571E-020, 1.3651906E-004, 5.0152302E-007, 1.4633516E-012, 1.2989782E-001, 2.1870201E-003, 7.0432241E-004, 2.8243821E-025, 1.1912111E-026, 4.7372392E-028, 1.3552297E-049, 9.0536134E-048, 3.9140724E-045, 3.4178729E-021, 1.1807334E-020, 8.3587774E-021, 1.9710896E-042, 5.9588828E-041, 1.2795853E-038, 3.4869911E-051, 8.6456333E-050, 1.5675643E-048, 1.7305515E-078, 7.0683574E-077, 7.3308913E-076
 9.0004005E+001, 3.9338295E-002, 1.5265517E-004, 7.7195024E-006, 1.0422256E-001, 1.1878949E-005, 5.4038809E-013, 2.4485404E-001, 1.0253840E-002, 9.0017363E-004, 1.5999464E-001, 3.2250937E-005, 2.4138161E-004, 7.1982566E-002, 8.6823351E-004, 1.1582815E-009, 2.0362139E-002, 9.7336607E-006, 1.7358791E-014, 5.6763047E-019, 1.7329659E-019, 6.5918738E-021, 9.1912098E-005, 6.9337434E-007, 5.6320703E-013, 1.4162324E-001, 1.1322991E-004, 4.8703154E-004, 3.4501730E-025, 2.1126247E-026, 5.9267338E-028, 5.0572564E-049, 1.5964912E-047, 1.8489898E-045, 4.3241811E-021, 1.6668862E-020, 2.4763609E-021, 2.8572766E-041, 6.2816172E-040, 4.9936069E-038, 1.4357057E-049, 4.2536617E-048, 2.7368392E-047, 2.1677675E-076, 3.5234257E-075, 5.3395812E-074
 9.1007030E+001, 3.7661401E-002, 8.4521477E-005, 1.4263173E-004, 1.1847472E-001, 2.5904407E-005, 2.1720498E-012, 2.3797473E-001, 3.2871719E-003, 1.4796213E-004, 1.1257148E-002, 8.6282001E-006, 9.1365939E-006, 8.4747371E-002, 4.3553881E-004, 2.8971606E-009, 1.0199818E-002, 3.9816267E-006, 5.6941689E-015, 7.6921589E-019, 8.9347991E-020, 4.0972863E-021, 1.2261517E-005, 5.5371437E-008, 2.8497875E-011, 1.8557937E-001, 6.4899064E-003, 3.2232725E-004, 7.2046478E-025, 3.4749021E-026, 2.6176274E-028, 9.1888810E-049, 5.5551681E-048, 2.9400298E-046, 9.4089571E-021, 2.5070163E-020, 7.2398187E-022, 6.4723038E-041, 7.0090808E-040, 3.6810420E-038, 1.6364710E-047, 2.5082521E-046, 4.1605196E-046, 8.6993045E-076, 2.7610626E-074, 1.8042872E-072
 9.2010055E+001, 3.4585211E-002, 5.5820318E-005, 2.1325523E-004, 1.2694252E-001, 1.0132912E-004, 1.2925591E-012, 2.2150651E-001, 4.8064199E-004, 1.6829840E-006, 3.6279078E-002, 5.3814856E-007, 1.3032495E-008, 8.2248177E-002, 4.0787485E-004, 3.1077931E-006, 7.3337317E-003, 5.4631777E-007, 8.9094320E-017, 1.4804855E-018, 1.6171085E-019, 6.0656642E-021, 1.6028572E-005, 3.3469883E-006, 4.8987791E-010, 1.9344635E-001, 3.3303545E-002, 1.7228040E-003, 1.2965000E-024, 2.7025813E-026, 1.0844137E-028, 2.5700519E-048, 1.3018058E-047, 2.4889373E-047, 1.1772764E-020, 3.0799810E-020, 7.0374180E-022, 1.9641425E-041, 1.6017430E-040, 3.1397782E-038, 1.6583116E-045, 8.7932387E-045, 3.7085585E-045, 8.5882061E-075, 2.9968266E-073, 2.7384945E-071
 9.3007089E+001, 3.5739496E-002, 1.2938262E-003, 1.3186077E-004, 1.2062302E-001, 7.3673273E-005, 7.7971993E-014, 2.2098939E-001, 5.2527696E-004, 1.6856469E-008, 7.2137486E-002, 3.1230059E-006, 2.0626084E-007, 7.5134752E-002, 1.5406019E-003, 3.6278651E-005, 8.8102495E-003, 9.1751955E-007, 1.9754064E-016, 2.5030018E-018, 3.0845520E-019, 1.1310768E-020, 1.0354708E-004, 5.6727991E-006, 1.0010368E-010, 1.8987527E-001, 2.5314421E-002, 2.2030457E-004, 1.7228719E-024, 1.4189963E-026, 5.0146458E-027, 4.4034444E-048, 4.7067831E-047, 5.5019101E-048, 2.5790695E-020, 3.1801905E-020, 1.4747800E-021, 2.0340990E-041, 2.8561470E-040, 7.6408024E-038, 5.9251536E-044, 1.6081633E-043, 4.9854363E-044, 1.3719209E-073, 3.5850318E-072, 4.1945551E-070
 9.4022455E+001, 4.0626383E-002, 4.8310958E-003, 3.4903777E-004, 1.0918211E-001, 1.6519533E-005, 1.2029567E-013, 2.3851050E-001, 1.1741787E-003, 6.2449262E-008, 9.1856702E-002, 6.9878474E-004, 1.7874898E-006, 6.3626744E-002, 2.0937310E-003, 1.0765592E-004, 6.5361799E-003, 7.4425380E-007, 1.3362285E-015, 2.7801738E-018, 3.0105239E-019, 8.0968599E-021, 7.4218095E-005, 4.9561828E-008, 2.0169773E-011, 1.7752409E-001, 2.9726746E-003, 2.9816284E-006, 1.6394772E-024, 6.8517189E-027, 5.3427055E-026, 3.1137913E-048, 5.3117063E-047, 3.4027307E-048, 8.5017233E-020, 3.4042645E-020, 2.0262332E-021, 1.0586746E-040, 1.9494242E-039, 4.6378627E-037, 8.4127806E-043, 3.3724170E-042, 1.4911945E-042, 1.0754712E-071, 2.3844808E-070, 1.1284992E-068
 9.5014097E+001, 4.1476624E-002, 5.7412145E-003, 6.3268317E-004, 1.1647782E-001, 3.5486391E-005, 1.7752798E-013, 2.5914698E-001, 9.8145463E-004, 6.8931063E-008, 2.1265812E-001, 4.5658619E-003, 1.2920642E-006, 1.2226311E-001, 9.5069433E-003, 8.3657857E-006, 6.1118611E-003, 1.7208055E-006, 9.6227381E-016, 1.7788707E-018, 8.6596834E-020, 1.0495966E-021, 5.5788035E-005, 1.5501128E-008, 4.1624302E-011, 1.3139162E-001, 2.0450185E-004, 1.3691912E-008, 1.1633994E-024, 2.7374030E-026, 2.5087625E-025, 4.5529420E-048, 2.7169844E-047, 3.7222751E-048, 6.7937776E-020, 2.3946192E-020, 1.9569173E-021, 1.0208314E-039, 9.3418703E-039, 7.4350977E-037, 1.9194252E-041, 5.6498487E-041, 4.1007650E-041, 4.6379481E-070, 6.7045428E-069, 1.1431884E-067
