s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
 1.6208800E+002, 1.8876543E-006, 1.6731547E-003, 1.0084233E-006, 5.3101808E-008, 2.3658805E-002, 2.4641514E-002, 2.3922143E-003, 1.3665794E-003, 1.6393400E-002, 1.5627734E-002, 1.6191949E-002, 1.8069667E-002, 1.4353135E-004, 3.4326732E-004, 3.0076965E-003, 1.1763553E-005, 1.3271668E-016, 1.2347158E-012, 2.5511391E-018, 5.2483158E-024, 5.6680335E-024, 1.0451503E-023, 1.9897858E-027, 4.5443007E-007, 1.6606204E-004, 2.2690431E-004, 4.5667413E-003, 4.2597499E-003, 7.2492470E-003, 5.5377749E-003, 6.1121306E-003, 5.2593628E-003, 1.4621492E-003, 3.0137517E-003, 6.7831778E-003, 5.1316992E-003, 1.1963203E-003, 4.1302281E-009, 3.2896438E-008, 3.1484593E-007, 3.5355239E-005, 1.3347024E-026, 3.1280663E-022, 2.5023400E-019, 1.0814286E-051, 2.4775391E-042, 8.1283133E-039, 1.9749384E-006, 4.3096309E-004, 1.8470619E-003, 3.0506599E-003, 3.5296060E-003, 2.0291569E-003, 1.6319999E-003, 2.2282460E-003, 1.5927317E-005, 1.4765791E-003, 2.1480132E-008, 5.8093713E-007, 1.9318072E-032, 1.2910743E-031, 3.8588579E-045, 4.0777829E-061, 2.6849193E-060
 1.6305463E+002, 6.2090964E-006, 5.5651307E-004, 1.5931136E-006, 2.8370716E-007, 2.7545980E-002, 1.5450182E-002, 7.2751215E-003, 3.1225726E-003, 1.7143713E-002, 1.6339093E-002, 1.6668801E-002, 1.4403612E-002, 1.3293217E-004, 2.8987164E-004, 1.6334419E-002, 1.4312288E-005, 2.6392512E-016, 2.2302872E-012, 5.9921326E-018, 6.9149702E-024, 6.5560604E-024, 2.4617341E-023, 1.0666122E-027, 8.3033441E-006, 8.2160510E-005, 4.9829172E-004, 4.9656027E-003, 4.0021927E-003, 3.0073633E-003, 6.0802228E-003, 5.6609090E-003, 5.2370660E-003, 8.9958604E-004, 3.0768680E-003, 6.7445507E-003, 3.6767295E-003, 3.8344424E-003, 1.8609820E-009, 2.6547003E-008, 1.9370644E-006, 4.6966293E-005, 6.9033762E-027, 3.6559431E-021, 1.0248133E-018, 2.7853274E-051, 3.8968947E-042, 1.1323728E-038, 1.9358832E-006, 2.2629211E-004, 1.6973774E-003, 3.0650207E-003, 3.8194472E-003, 1.8123375E-003, 1.9478592E-003, 2.3361553E-003, 2.2848997E-005, 1.6333848E-003, 2.0886833E-008, 5.0319852E-008, 1.1315446E-032, 9.3479976E-032, 8.4841379E-045, 2.8668368E-061, 1.2370080E-059
 1.6402127E+002, 1.2335050E-004, 3.8372868E-004, 3.5831713E-006, 2.1540172E-007, 2.6489242E-002, 2.3656898E-002, 1.7370792E-002, 6.9377539E-003, 1.5770932E-002, 1.7528307E-002, 1.8915057E-002, 4.4066150E-003, 1.0241559E-004, 1.8234361E-004, 2.7160205E-002, 2.3473987E-004, 7.0810489E-016, 3.4978307E-012, 9.8206059E-018, 1.0703577E-023, 8.1338132E-024, 4.9840352E-023, 1.2966692E-027, 4.0204923E-005, 8.2548633E-005, 1.5287726E-004, 4.7943476E-003, 5.3827609E-003, 7.5998960E-003, 6.2038449E-003, 5.9533509E-003, 4.7253224E-003, 7.7718272E-004, 3.4047135E-003, 5.4706400E-003, 2.4152074E-003, 2.9811982E-003, 8.2896428E-010, 1.3388540E-008, 3.7500797E-006, 2.7127515E-005, 4.5209008E-027, 2.3982889E-020, 3.0799059E-018, 7.4220639E-051, 6.8936176E-042, 2.0983219E-038, 1.7867736E-006, 2.4586922E-004, 1.6930882E-003, 3.0636274E-003, 3.7488854E-003, 1.7408092E-003, 2.0562701E-003, 2.3188995E-003, 3.8071897E-005, 1.5840813E-003, 1.3962066E-008, 3.0532818E-008, 8.0909650E-033, 7.6908044E-032, 1.7917312E-044, 4.1460067E-061, 4.1488758E-059
 1.6508457E+002, 3.0592388E-004, 9.9494623E-004, 5.3026511E-005, 4.5317210E-007, 2.5107135E-002, 2.0738032E-002, 2.2716907E-002, 6.9234230E-003, 1.2762736E-002, 1.6102397E-002, 1.3117204E-002, 7.1699336E-005, 6.0703432E-005, 1.5502472E-002, 3.0402541E-002, 3.4636292E-004, 1.5656831E-015, 4.1970646E-012, 1.0082277E-017, 1.6447005E-023, 1.2406316E-023, 8.0487297E-023, 2.5391289E-027, 5.6669191E-005, 3.0262017E-004, 9.0539260E-004, 4.5274465E-003, 7.3284566E-003, 6.9583446E-003, 6.0662001E-003, 5.4940768E-003, 3.9606587E-003, 3.0205856E-003, 3.8377584E-003, 4.8060855E-003, 3.0579374E-003, 7.9186842E-004, 3.6181836E-010, 5.3614739E-009, 2.3251076E-005, 2.8588624E-006, 4.7530251E-027, 8.4795872E-020, 1.0173928E-017, 2.3382043E-050, 1.5377384E-041, 5.2937470E-038, 1.7222748E-006, 3.5857258E-004, 1.5354124E-003, 3.4285659E-003, 3.4661753E-003, 1.7293045E-003, 2.3618987E-003, 3.4326770E-003, 1.1480707E-004, 1.1396065E-003, 6.0816933E-009, 6.2721899E-008, 8.5489762E-033, 3.7231156E-032, 3.8728923E-044, 1.0241030E-060, 1.7504763E-058
 1.6605121E+002, 3.4710325E-004, 1.7254075E-003, 4.2070477E-004, 8.3177572E-006, 2.4291696E-002, 1.7729978E-002, 1.3769256E-002, 3.5406814E-003, 5.1066552E-003, 8.8471622E-003, 4.0493879E-003, 1.1493654E-005, 1.2601154E-004, 3.4495967E-002, 1.5332922E-002, 1.8114821E-005, 2.5135684E-015, 3.2042806E-012, 7.6394954E-018, 2.8347180E-023, 2.1403249E-023, 8.6639915E-023, 5.0273932E-027, 5.3969265E-005, 5.3017081E-004, 3.7760233E-003, 4.3100603E-003, 6.1776920E-003, 2.9329316E-003, 6.9591468E-003, 6.4797219E-003, 7.9100336E-003, 3.9974318E-003, 3.9006973E-003, 4.3947080E-003, 3.1563502E-003, 1.9812684E-004, 1.5846631E-010, 1.8226953E-009, 6.7037793E-005, 2.9998173E-008, 8.9081184E-027, 2.4751176E-019, 2.7162263E-017, 9.2299895E-050, 4.2098973E-041, 1.6332556E-037, 2.0179621E-006, 8.9530508E-004, 6.4501774E-004, 3.5650146E-003, 3.1216062E-003, 1.9888472E-003, 2.6567184E-003, 2.3581176E-003, 2.8519882E-004, 8.1494103E-004, 2.6221162E-009, 1.0663801E-007, 1.1299222E-032, 1.2152179E-032, 8.1945397E-044, 2.6876646E-060, 5.7540636E-058
 1.6701785E+002, 2.1043644E-004, 1.8259919E-003, 4.2052281E-004, 5.4293330E-005, 2.2963543E-002, 2.8424367E-002, 1.1812574E-002, 8.6805112E-003, 3.9273434E-003, 7.2338677E-003, 4.8096550E-003, 3.7557718E-005, 3.6861266E-003, 3.0495146E-002, 1.8761412E-003, 2.1076509E-006, 3.8639494E-015, 2.0066272E-012, 8.0525333E-018, 5.3770268E-023, 3.0471136E-023, 7.0704445E-023, 9.0526232E-027, 9.2071990E-005, 2.6349263E-003, 3.5621881E-003, 4.3811980E-003, 5.3459449E-003, 1.7601216E-003, 7.0348639E-003, 8.3975117E-003, 7.5646214E-003, 5.0883823E-004, 3.4517648E-003, 3.8761977E-003, 3.6200698E-003, 5.9403503E-004, 7.0777476E-011, 2.0905404E-008, 7.6693178E-005, 1.2838072E-009, 7.8008870E-026, 1.1635359E-018, 2.7412539E-017, 4.5026072E-049, 1.1534843E-040, 4.7533123E-037, 2.4576166E-006, 1.1625533E-003, 7.1692173E-004, 3.3292161E-003, 3.0052136E-003, 2.2567710E-003, 2.7744400E-003, 2.5000658E-003, 6.4735452E-004, 7.3809550E-004, 2.0819390E-009, 2.0254613E-007, 1.0333215E-032, 4.2529011E-033, 1.6979920E-043, 4.2226009E-059, 1.0975537E-057
 1.6808115E+002, 6.1225807E-005, 1.4936947E-003, 2.0849502E-004, 3.5077063E-005, 2.4024303E-002, 2.8418737E-002, 1.8991028E-002, 1.5167950E-002, 5.2782676E-003, 9.6848993E-003, 1.1888733E-002, 6.0523268E-005, 8.9149334E-003, 2.2553784E-002, 2.0346126E-003, 3.0104341E-006, 6.4920235E-015, 6.6097185E-012, 6.1052594E-018, 1.0691350E-022, 3.6212547E-023, 6.3828340E-023, 1.3674926E-026, 1.0910659E-004, 2.4677693E-003, 4.1950241E-003, 4.5934047E-003, 4.3635389E-003, 4.4678386E-003, 7.7024856E-003, 6.5760474E-003, 6.1119614E-003, 3.5350315E-004, 2.2292132E-003, 4.0183640E-003, 3.6233180E-003, 6.6532185E-004, 3.8346321E-011, 2.9173612E-005, 2.7668435E-005, 1.2641068E-009, 1.4374187E-024, 3.6969322E-018, 1.1930839E-017, 2.5896387E-048, 3.5625838E-040, 1.3622098E-036, 2.8525275E-006, 1.1668635E-003, 9.8642418E-004, 3.5756833E-003, 3.2982998E-003, 1.9093814E-003, 2.5457047E-003, 2.1953599E-003, 1.2057126E-003, 9.3801251E-004, 1.1407576E-008, 3.7222498E-007, 6.2706597E-033, 1.7549625E-033, 3.6502096E-043, 4.5733900E-058, 2.5197530E-057
 1.6904778E+002, 1.5758013E-005, 9.1876842E-004, 7.1189626E-005, 2.9522257E-005, 2.2611062E-002, 2.5579118E-002, 2.9038538E-002, 5.2996420E-003, 6.7073857E-003, 1.1952037E-002, 9.9086753E-003, 1.2488981E-004, 4.5585563E-003, 1.8217198E-002, 1.2146574E-003, 2.8396345E-006, 9.7771408E-015, 1.1146612E-011, 7.1045707E-018, 1.9318220E-022, 4.3688899E-023, 7.7379250E-023, 9.0927830E-027, 8.5250147E-005, 3.8685342E-004, 2.9044494E-003, 4.0136863E-003, 4.0903880E-003, 2.7857626E-003, 8.3874107E-003, 7.1751193E-003, 5.7517722E-003, 5.0397379E-004, 1.4524632E-003, 4.2872063E-003, 3.9267561E-003, 9.7313501E-004, 2.8178999E-011, 1.3893175E-004, 3.8874553E-007, 4.2349767E-009, 2.1476176E-023, 5.7709372E-018, 5.1844611E-018, 1.0725909E-047, 1.1590209E-039, 2.8433905E-036, 2.8716888E-006, 8.3151714E-004, 1.1245677E-003, 3.5445313E-003, 2.4362164E-003, 2.1253777E-003, 2.8541496E-003, 3.0109833E-003, 1.2685139E-003, 8.9865561E-004, 5.9205489E-008, 3.9634773E-007, 4.0485505E-033, 1.5307530E-033, 7.6005705E-043, 7.8168416E-058, 4.9854135E-057
 1.7001442E+002, 4.8676688E-006, 1.4067566E-003, 2.7862139E-005, 3.9123766E-004, 2.4670497E-002, 2.7211461E-002, 3.6029788E-002, 8.9547671E-004, 7.1579398E-003, 1.2522832E-002, 4.0361781E-003, 3.4020813E-005, 6.6883808E-004, 1.2260729E-002, 6.4709115E-004, 1.5971521E-006, 1.2368663E-014, 6.1168886E-012, 1.7169576E-017, 3.0573346E-022, 5.9136497E-023, 9.9665804E-023, 6.9703855E-027, 7.6431375E-005, 1.0110320E-004, 2.3010782E-003, 3.0606561E-003, 5.8492494E-003, 7.0318607E-004, 8.8442838E-003, 7.1306231E-003, 3.9927590E-003, 9.6865243E-004, 1.3545713E-003, 4.2050300E-003, 4.2514459E-003, 2.4505813E-003, 3.0644386E-010, 1.8316318E-004, 2.2388663E-006, 3.7383844E-008, 2.4935881E-022, 7.4140159E-018, 1.3569408E-018, 3.0562249E-047, 3.6131976E-039, 5.6793632E-036, 2.0431240E-006, 5.3969841E-004, 1.0641416E-003, 3.0300695E-003, 2.2947630E-003, 2.6937996E-003, 3.1512944E-003, 2.0342757E-003, 8.3910285E-004, 8.5580827E-004, 7.0503960E-008, 8.6153508E-007, 2.9097966E-033, 1.2465284E-033, 1.4900445E-042, 9.4664138E-058, 8.8696888E-057
 1.7107772E+002, 2.0396804E-006, 5.3291941E-003, 2.6418256E-004, 9.2026861E-004, 3.6199628E-002, 3.3640563E-002, 3.0737837E-002, 6.3659585E-004, 7.2428950E-003, 1.6150963E-002, 3.0057792E-003, 4.1635654E-005, 1.5579862E-004, 9.0564973E-003, 2.5600061E-003, 4.4218683E-007, 3.3402555E-014, 3.1691481E-012, 5.1684883E-017, 4.5401962E-022, 1.0735827E-022, 1.3696957E-022, 4.0290753E-027, 6.5822551E-005, 1.5586486E-004, 3.2029060E-003, 3.4052006E-003, 6.4472804E-003, 2.4856591E-003, 8.9005759E-003, 7.1235562E-003, 4.0416908E-003, 4.0124141E-003, 1.5753054E-003, 3.9846967E-003, 5.3597154E-003, 5.8884342E-003, 3.4885725E-009, 1.0421198E-004, 7.7704675E-006, 2.4468773E-008, 1.7970082E-021, 6.9208372E-018, 3.0456491E-019, 6.7902812E-047, 9.5186513E-039, 1.5106124E-035, 1.7109110E-006, 4.0074312E-004, 8.5111460E-004, 2.7201333E-003, 3.0126651E-003, 2.7546521E-003, 3.0433603E-003, 2.0404726E-003, 5.5841680E-004, 4.2754621E-004, 7.3356271E-008, 8.1053621E-007, 1.7798764E-033, 1.6520384E-033, 2.9192068E-042, 5.9119131E-057, 1.3999171E-056
 1.7204436E+002, 1.7831960E-006, 8.6556516E-003, 1.4891537E-003, 7.5635703E-004, 4.5691324E-002, 4.1445040E-002, 2.1255804E-002, 1.0284575E-004, 7.7951328E-003, 1.2462664E-002, 5.8307175E-003, 5.1900477E-005, 1.0272086E-004, 8.0942092E-003, 2.0979754E-003, 2.2311949E-007, 5.6614209E-013, 2.4485362E-012, 8.7914506E-017, 5.1787156E-022, 2.2308059E-022, 1.6148816E-022, 4.9398316E-027, 5.5629951E-005, 2.5663365E-004, 2.2868694E-003, 3.2537161E-003, 8.4943487E-003, 3.7841700E-003, 8.5284334E-003, 6.6531560E-003, 6.3981433E-003, 5.4402082E-003, 1.7073473E-003, 3.4217944E-003, 6.7509719E-003, 2.0737756E-003, 8.9172994E-009, 3.4665270E-005, 2.2480586E-005, 2.0122884E-007, 5.4271969E-021, 4.6888642E-018, 1.1572185E-019, 1.0868517E-046, 1.5560234E-038, 3.3737015E-035, 1.7517623E-006, 6.2947625E-004, 5.7859017E-004, 3.0844006E-003, 3.7472656E-003, 2.6477287E-003, 3.0536787E-003, 2.1995997E-003, 5.8596636E-004, 3.1159244E-004, 1.6423040E-007, 6.4915816E-007, 1.2432413E-033, 3.8770531E-033, 5.3776242E-042, 3.3738160E-056, 3.0446644E-056
 1.7301100E+002, 9.3448682E-006, 9.3807265E-003, 1.9721323E-003, 7.0216071E-005, 4.6006605E-002, 3.7226221E-002, 2.0427796E-002, 8.0266932E-005, 9.0496691E-003, 1.2621225E-002, 3.2644764E-003, 8.3861261E-004, 1.0866529E-004, 7.0910049E-003, 1.1550547E-003, 3.4889396E-008, 1.4851158E-012, 1.5018442E-012, 1.0477844E-016, 5.0687167E-022, 4.4714848E-022, 1.9400771E-022, 1.1066011E-026, 4.8187313E-005, 3.1610789E-004, 2.9182720E-003, 2.7600842E-003, 6.9297879E-003, 8.6442009E-003, 8.2497521E-003, 6.7833364E-003, 7.4110003E-003, 3.3930144E-003, 1.6801681E-003, 2.6563289E-003, 5.9078560E-003, 4.2757893E-004, 9.4518170E-009, 2.9476685E-005, 3.3346203E-005, 2.9044445E-006, 9.6019800E-021, 6.0657755E-018, 6.5078318E-020, 1.2656269E-046, 1.9332340E-038, 6.6698749E-035, 2.0593126E-006, 7.7631502E-004, 9.3937531E-004, 3.7804120E-003, 4.0042169E-003, 2.4909664E-003, 3.0932320E-003, 2.3457121E-003, 7.0913905E-004, 3.1830352E-004, 8.0550135E-008, 2.9534978E-007, 3.0208612E-033, 1.1144117E-032, 9.1007283E-042, 8.7410495E-056, 1.1823498E-055
 1.7407430E+002, 2.9240450E-005, 5.7458033E-003, 3.8411164E-003, 2.8267006E-005, 4.3013955E-002, 3.4972650E-002, 1.2750521E-002, 3.5677977E-004, 1.1149612E-002, 1.3357096E-002, 1.8106442E-003, 2.1744762E-003, 1.8463887E-004, 9.9587066E-003, 3.8041105E-004, 1.4029615E-007, 1.6602597E-012, 1.3806469E-012, 8.8796750E-017, 5.4945659E-022, 8.0960031E-022, 2.6618140E-022, 3.1831081E-026, 3.7005576E-005, 3.0629787E-004, 3.1586794E-003, 2.1334969E-003, 5.4101695E-003, 8.9791177E-003, 8.0220448E-003, 7.6919194E-003, 8.0677013E-003, 7.2940967E-003, 1.4722457E-003, 2.0931511E-003, 5.2604186E-003, 2.1606283E-003, 6.9196642E-009, 3.0272106E-005, 3.5542947E-005, 2.2530140E-006, 1.3792791E-020, 1.1114585E-017, 7.8895682E-020, 1.4459955E-046, 2.7490324E-038, 1.6374694E-034, 2.4891672E-005, 7.8280073E-004, 1.1019733E-003, 3.7461830E-003, 3.7760199E-003, 2.4331879E-003, 3.1369992E-003, 2.2102367E-003, 7.6389988E-004, 1.9340827E-004, 4.3923175E-009, 9.1932599E-008, 1.2850794E-032, 3.8192827E-032, 1.5212158E-041, 3.8421255E-055, 2.4331507E-055
 1.7504093E+002, 3.6568520E-005, 3.2226232E-003, 2.7713655E-003, 2.6257844E-005, 4.0712592E-002, 3.7145436E-002, 1.2446652E-002, 1.1490746E-004, 1.2233806E-002, 7.5190500E-003, 7.4844918E-003, 2.6776564E-003, 2.8171418E-003, 1.2575911E-002, 2.9725641E-005, 1.3926557E-007, 1.3544216E-012, 1.5154244E-012, 4.5108245E-017, 6.9214326E-022, 1.2955032E-021, 2.9571693E-022, 4.6708003E-026, 2.9137841E-005, 2.1009778E-004, 2.5496231E-003, 1.6686428E-003, 4.7665578E-003, 9.9107333E-003, 8.9590670E-003, 8.8698210E-003, 8.4675594E-003, 4.0301753E-003, 1.1587594E-003, 2.6337460E-003, 6.2383259E-003, 1.7026628E-003, 1.1314699E-008, 1.0830156E-005, 3.1341993E-005, 1.4724107E-006, 1.8298349E-020, 1.4336805E-017, 1.2346325E-019, 2.0129038E-046, 5.0774402E-038, 3.9974903E-034, 1.7130848E-004, 6.6997881E-004, 1.2612350E-003, 3.6742104E-003, 3.2338513E-003, 2.5800587E-003, 3.6124988E-003, 2.4049687E-003, 6.9007121E-004, 2.4342098E-004, 5.0502447E-010, 6.6172234E-008, 2.2174801E-032, 1.4994476E-031, 2.4745314E-041, 1.9850671E-054, 3.8899638E-055
 1.7600757E+002, 3.7298935E-005, 5.3784286E-003, 1.5154023E-003, 4.8044457E-005, 3.9253375E-002, 3.7878183E-002, 1.0574758E-002, 2.3444314E-005, 1.4419731E-002, 1.4853704E-002, 1.2122801E-002, 1.3225584E-002, 1.0982256E-002, 1.0081476E-002, 2.6666031E-005, 9.8871217E-007, 8.7787305E-013, 1.0906005E-012, 2.1428173E-017, 9.2920021E-022, 1.9417023E-021, 2.9020736E-022, 6.1132422E-026, 2.6720889E-005, 2.6381034E-004, 2.2493279E-003, 1.5101666E-003, 8.3964799E-003, 8.9725160E-003, 9.2092045E-003, 1.0586843E-002, 8.3318585E-003, 2.8067845E-003, 1.0326509E-003, 3.6852143E-003, 6.4860741E-003, 1.3520352E-003, 3.5148230E-008, 7.4631760E-006, 3.1446909E-005, 2.6823878E-006, 2.4177087E-020, 1.1780076E-017, 1.1618221E-019, 3.2493394E-046, 1.1229211E-037, 7.5769830E-034, 2.2109452E-004, 5.8862140E-004, 1.2523957E-003, 3.7191871E-003, 3.3449244E-003, 2.6831259E-003, 3.2370826E-003, 2.9516884E-003, 7.9760920E-004, 2.3047170E-004, 2.6549570E-010, 1.9290167E-008, 2.6301581E-032, 6.1540782E-031, 3.7924269E-041, 4.9174304E-054, 9.4701595E-055
 1.7707087E+002, 3.7419662E-005, 6.6350849E-003, 2.2736031E-003, 1.3127724E-004, 3.9206509E-002, 3.2083439E-002, 9.4812319E-003, 7.0675943E-006, 1.8889310E-002, 2.0127983E-002, 1.5022028E-002, 2.6487530E-002, 1.9075519E-002, 4.6266471E-003, 1.8192077E-005, 1.7914948E-005, 5.3342029E-013, 7.8047512E-013, 2.6877431E-017, 1.2259498E-021, 2.8623900E-021, 3.0541180E-022, 5.5584676E-026, 2.5792206E-005, 2.8576486E-004, 2.0301706E-003, 1.3378957E-003, 9.6407212E-003, 7.7308565E-003, 1.0579864E-002, 1.0730102E-002, 8.4967765E-003, 5.2334488E-003, 1.1168098E-003, 3.2987378E-003, 5.8941555E-003, 7.6086517E-004, 6.8393037E-008, 3.1057659E-005, 1.0331029E-005, 1.5644320E-006, 3.7959298E-020, 8.0053841E-018, 5.6098378E-020, 5.9888165E-046, 2.7881389E-037, 1.1714220E-033, 1.6830963E-004, 9.4047946E-004, 9.6712375E-004, 3.5047660E-003, 3.6505532E-003, 3.1669711E-003, 2.9343150E-003, 2.4505669E-003, 1.1395077E-003, 2.7175466E-004, 5.6577458E-010, 9.8055248E-010, 3.8432602E-032, 1.6606711E-030, 5.6734270E-041, 5.2869359E-054, 2.5312691E-054
 1.7803751E+002, 4.9015473E-005, 4.9647954E-003, 1.8703151E-003, 1.2956788E-004, 4.1575532E-002, 3.9609893E-002, 1.5907072E-002, 6.6162287E-006, 1.9738223E-002, 2.0273628E-002, 2.2356741E-002, 9.8445628E-003, 2.1245822E-002, 3.3198392E-003, 5.4549583E-006, 1.1279541E-005, 3.1592572E-013, 7.0997249E-013, 5.3084480E-017, 1.5161118E-021, 4.0787175E-021, 4.2607358E-022, 1.2921930E-026, 2.6742402E-005, 5.2912598E-004, 3.2766077E-003, 3.6161706E-003, 9.3201543E-003, 6.9166686E-003, 1.1515171E-002, 1.0791653E-002, 9.8913562E-003, 8.2559354E-003, 1.2770119E-003, 2.8434241E-003, 5.7585819E-003, 7.2639820E-004, 8.3820660E-008, 5.0580610E-005, 4.2000488E-006, 1.6130537E-007, 7.5814344E-020, 5.4895570E-018, 4.0668361E-020, 1.2329335E-045, 7.0494869E-037, 1.8486471E-033, 9.7108190E-005, 1.0192501E-003, 8.2768235E-004, 3.0198728E-003, 3.7154308E-003, 3.5228359E-003, 3.6425906E-003, 2.4177265E-003, 1.2727008E-003, 2.9161239E-004, 1.0298674E-009, 2.9080411E-010, 5.4559778E-032, 4.5354210E-030, 8.4210787E-041, 1.6549574E-054, 5.9218348E-054
 1.7900415E+002, 8.3043131E-005, 3.4125479E-003, 7.9775376E-004, 2.5481713E-004, 4.1325469E-002, 4.4724395E-002, 1.5432726E-002, 2.5999321E-004, 1.6899398E-002, 1.9653006E-002, 2.3416296E-002, 1.1292817E-002, 2.0658288E-002, 4.0989477E-003, 2.7914879E-005, 5.4909834E-007, 1.7883542E-013, 8.2898217E-013, 1.4561925E-016, 1.7440500E-021, 5.9821751E-021, 8.3848330E-022, 4.0896999E-027, 3.1601411E-005, 1.0163108E-003, 5.3965955E-003, 1.0805379E-002, 1.0478149E-002, 6.8523189E-003, 1.1048505E-002, 9.9044267E-003, 1.2474467E-002, 1.1908768E-002, 1.3536334E-003, 3.0336569E-003, 6.6112471E-003, 5.8582897E-004, 8.1104321E-008, 3.1863751E-005, 8.4057607E-005, 5.0589276E-007, 1.4417855E-019, 3.6866047E-018, 8.9164760E-020, 2.8548185E-045, 1.6886390E-036, 3.3753492E-033, 7.0499389E-005, 1.0403284E-003, 1.1927452E-003, 2.9693041E-003, 4.2603627E-003, 3.4114761E-003, 3.3931075E-003, 2.2988889E-003, 1.2752152E-003, 3.8662417E-004, 1.0252393E-009, 1.6007157E-010, 6.2443398E-032, 6.1787975E-030, 1.2274472E-040, 3.2986318E-055, 1.3648849E-053
 1.8006745E+002, 1.2266654E-004, 2.7464325E-003, 1.4469226E-003, 3.3030549E-004, 4.8191766E-002, 4.8957061E-002, 8.8014928E-003, 2.8539147E-003, 1.4804180E-002, 2.0504799E-002, 2.3561882E-002, 4.9239750E-003, 1.7604449E-002, 2.0275228E-003, 1.5350293E-004, 3.7536289E-009, 1.0489389E-013, 1.5753000E-012, 7.8796424E-016, 1.9404032E-021, 9.7987276E-021, 8.5011450E-022, 2.6832354E-027, 4.3584412E-005, 7.8706151E-004, 3.0358806E-003, 1.1596767E-002, 1.0217527E-002, 9.3543681E-003, 1.0910933E-002, 1.2007956E-002, 1.2877779E-002, 9.6713491E-003, 1.2794921E-003, 2.7180595E-003, 7.1783760E-003, 1.4609349E-003, 9.1650546E-008, 5.2119603E-006, 1.7125351E-004, 4.2559134E-007, 2.1739526E-019, 2.3943786E-018, 2.4721783E-019, 8.3415553E-045, 4.3885080E-036, 6.1912098E-033, 5.9940327E-005, 1.0599926E-003, 1.0348636E-003, 3.0616534E-003, 3.8210640E-003, 3.3621619E-003, 3.3209852E-003, 2.8572397E-003, 1.2074356E-003, 3.9309217E-004, 4.7116015E-010, 2.0306638E-011, 5.7445251E-032, 7.4906822E-030, 1.8494990E-040, 1.4918785E-055, 3.7334178E-053
 1.8103408E+002, 1.5024778E-004, 3.2984135E-003, 2.2787062E-003, 8.2929769E-004, 4.7079933E-002, 6.3042301E-002, 8.8161681E-003, 3.4545888E-003, 1.4965199E-002, 2.2493312E-002, 2.4174864E-002, 5.5121978E-004, 1.1062709E-002, 4.2469733E-004, 3.2413848E-005, 1.1470219E-007, 8.4201801E-014, 1.8532263E-012, 4.6738780E-015, 2.0835388E-021, 1.6915498E-020, 5.9378116E-022, 6.4276250E-027, 4.6844573E-005, 7.4357228E-004, 2.5995445E-003, 9.5413458E-003, 8.5971463E-003, 8.3809529E-003, 1.1074609E-002, 1.2845637E-002, 9.6985943E-003, 1.6476879E-003, 1.1246395E-003, 3.3973027E-003, 7.2906334E-003, 3.9143591E-003, 1.9011780E-007, 1.9910161E-006, 2.1125566E-004, 5.7200441E-008, 2.5380203E-019, 1.6817072E-018, 5.0789955E-019, 2.8555756E-044, 1.3111714E-035, 1.0047803E-032, 5.1915654E-005, 9.3288024E-004, 7.2560939E-004, 3.2328795E-003, 3.3256769E-003, 3.5636305E-003, 3.3254180E-003, 3.2965989E-003, 1.0215894E-003, 5.2068720E-004, 6.7663600E-011, 3.6062756E-012, 5.1933009E-032, 1.2168119E-029, 2.8390978E-040, 1.3416824E-055, 6.7732297E-053
