s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
 9.8049259E+001, 2.7732719E-024, 4.0427176E-026, 1.8223616E-028, 3.8828881E-028, 1.7611508E-007, 1.0938664E-007, 2.8540940E-011, 3.2674362E-015, 2.1470333E-003, 2.2002161E-003, 9.9630863E-003, 6.0838741E-003, 7.4246536E-003, 5.5150261E-003, 6.9533134E-003, 5.1358773E-004, 6.7709080E-005, 2.4343834E-006, 1.1624596E-018, 1.5874908E-031, 1.2246724E-030, 4.1318655E-014, 6.9499062E-015, 2.3768511E-014, 1.8494068E-003, 4.5617498E-003, 2.9954844E-003, 2.6720440E-006, 5.6585662E-003, 5.8074686E-003, 4.6929116E-003, 3.6793998E-003, 4.7877288E-003, 4.2351689E-003, 1.1198873E-003, 4.4597383E-003, 2.5443727E-003, 4.5717113E-006, 5.8274976E-007, 1.0177025E-004, 4.8251084E-005, 4.4543133E-008, 2.3398239E-032, 1.8300461E-033, 9.7904551E-019, 9.2107815E-019, 4.0615307E-020, 7.6848753E-005, 4.6760800E-006, 1.8830382E-004, 6.1807787E-004, 1.3900213E-003, 2.5678979E-005, 8.2091700E-004, 4.6354985E-004, 1.7330042E-004, 1.2364688E-004, 1.5575274E-017, 1.1073395E-010, 2.3502394E-006
 9.9057414E+001, 6.0616867E-024, 3.1706323E-026, 8.0289623E-027, 3.8180729E-027, 1.0209192E-007, 1.1264295E-008, 9.3088408E-010, 6.5096255E-015, 2.1114248E-003, 5.8320102E-003, 1.1184373E-002, 5.1028988E-003, 6.5895711E-003, 7.3765920E-003, 8.0017414E-003, 5.0648771E-004, 2.4406923E-004, 7.5927310E-004, 4.8872224E-019, 2.1711025E-030, 8.1555451E-030, 1.4059574E-014, 6.9169137E-015, 1.2343263E-014, 2.9425991E-003, 2.4564938E-003, 2.1864391E-003, 1.4600959E-006, 5.7249582E-003, 6.1995860E-003, 5.4805907E-003, 5.0904273E-003, 4.7674965E-003, 5.7839534E-003, 4.0188252E-003, 3.4815038E-003, 2.7670149E-003, 1.0233783E-005, 9.3440932E-005, 9.5336879E-005, 8.9116238E-006, 1.1687363E-010, 3.2976319E-032, 3.8592203E-034, 3.7400950E-018, 5.6700965E-018, 9.7448301E-020, 7.8690809E-005, 1.6408140E-006, 2.0268799E-004, 9.8577490E-004, 1.3668299E-003, 4.5835444E-005, 1.1006271E-003, 4.4480661E-004, 8.8258886E-004, 5.2102275E-004, 3.7405434E-016, 8.6402812E-012, 8.6859216E-007
 1.0001483E+002, 6.4473080E-024, 2.4487387E-026, 1.6949572E-025, 1.4847607E-026, 9.4113541E-008, 2.9174201E-008, 6.0144361E-009, 2.1989357E-015, 1.9544160E-003, 3.0311273E-004, 3.7389376E-003, 3.8075343E-003, 6.4381836E-003, 7.1336140E-003, 6.1311594E-003, 4.1115854E-004, 2.7853003E-004, 2.9671916E-003, 1.3903148E-018, 2.0845884E-029, 2.1843905E-029, 2.3465170E-014, 2.2539121E-012, 4.7422262E-012, 4.1039586E-003, 3.3394011E-003, 6.5540878E-005, 1.0369204E-006, 5.7476532E-003, 6.2569301E-003, 5.2261396E-003, 4.9023462E-003, 4.9488039E-003, 5.8760214E-003, 5.1975604E-003, 2.8128241E-003, 2.3436903E-003, 1.6208548E-005, 1.2222778E-004, 9.9274797E-005, 1.7469270E-008, 1.3716091E-013, 6.8165486E-032, 4.9412856E-034, 1.7681722E-017, 1.9734127E-017, 9.6141679E-019, 5.8503171E-005, 2.3286269E-006, 7.9546348E-004, 1.2562915E-003, 1.5326476E-003, 3.5061135E-004, 9.2231556E-004, 3.8125626E-004, 1.3378034E-003, 1.3016846E-003, 1.5056767E-014, 4.5280641E-007, 6.2750023E-005
 1.0104583E+002, 4.4329815E-024, 7.5435923E-027, 1.2405449E-024, 2.1739882E-026, 1.2514348E-007, 1.3934331E-006, 1.5464757E-008, 6.0727030E-016, 1.3984065E-003, 2.2531384E-003, 9.8910703E-003, 3.9837644E-003, 6.6486241E-003, 2.3799020E-003, 3.8081499E-003, 2.6613428E-004, 1.7195637E-003, 2.8848609E-003, 1.0516974E-017, 1.1728305E-027, 1.5142374E-027, 1.6920976E-012, 2.5597441E-011, 1.0709775E-009, 2.3508038E-003, 5.1999410E-003, 1.0736472E-003, 2.5454303E-006, 6.0055232E-003, 5.6714056E-003, 5.6440740E-003, 4.3479516E-003, 5.1358812E-003, 3.1590476E-003, 3.5898775E-003, 1.4132388E-003, 1.2621953E-003, 1.1088058E-004, 7.9204659E-005, 5.6532207E-005, 1.6924014E-010, 1.2090065E-015, 2.7017233E-032, 8.5126975E-034, 1.2126752E-016, 2.4536309E-017, 1.0474984E-018, 3.3356575E-005, 5.9706080E-006, 8.1520747E-004, 1.0245767E-003, 1.7171466E-003, 4.2942154E-004, 5.9197353E-004, 5.7935052E-004, 1.2467459E-003, 7.9684743E-004, 2.2723342E-012, 4.0233209E-005, 1.2283058E-004
 1.0207684E+002, 2.2340927E-024, 4.6560953E-026, 1.1791755E-023, 3.3389572E-026, 1.1257444E-007, 6.4562215E-005, 1.9782142E-009, 2.2819855E-013, 1.7224129E-003, 5.3037048E-003, 1.1538383E-002, 3.5330063E-003, 4.9048630E-003, 4.8316188E-003, 9.2356873E-003, 2.4523593E-004, 2.9830417E-003, 1.2992412E-003, 6.5317873E-017, 4.8271438E-026, 2.1251051E-025, 3.1874740E-011, 6.0860583E-010, 4.8379658E-010, 2.1264928E-003, 6.0671280E-003, 3.5706252E-003, 2.3726529E-006, 6.1573971E-003, 5.1474236E-003, 4.9625104E-003, 5.0985245E-003, 5.0110891E-003, 1.5057349E-003, 2.4756312E-003, 1.4253016E-003, 1.5835572E-003, 6.1372963E-005, 8.8168733E-006, 1.0589429E-005, 1.7667664E-011, 7.9973261E-011, 1.5881405E-032, 9.3225890E-034, 3.9385273E-016, 2.8728163E-016, 3.2669458E-019, 2.8173155E-005, 3.0008625E-005, 4.1024541E-004, 8.5912361E-004, 1.7312036E-003, 3.2609108E-004, 8.4227705E-004, 5.4456194E-004, 1.0894266E-003, 8.4722405E-004, 2.8424990E-006, 2.9676431E-005, 1.3622703E-004
 1.0303489E+002, 1.3222593E-024, 3.7987777E-025, 2.9241962E-023, 2.4317286E-026, 8.9937607E-008, 1.4644705E-004, 3.6128756E-007, 5.7733666E-012, 2.0487148E-003, 4.3529628E-003, 1.2218551E-002, 4.4974950E-003, 5.1764250E-003, 9.3289721E-003, 1.4297279E-002, 5.2218380E-004, 2.3932739E-003, 4.5834515E-004, 3.2494940E-016, 7.5708285E-025, 2.5843507E-024, 5.8033108E-011, 5.3408628E-010, 1.0936727E-012, 2.7540890E-003, 5.2805352E-003, 1.7735310E-003, 7.9262178E-006, 6.8739933E-003, 5.5660381E-003, 4.2875435E-003, 4.2892719E-003, 4.6682376E-003, 1.1105721E-003, 7.3800540E-004, 1.3974974E-003, 9.7060087E-004, 2.1108973E-004, 1.8952151E-006, 2.1301677E-005, 1.4721153E-010, 3.8733829E-010, 4.8249773E-032, 5.7434212E-034, 4.7206495E-016, 1.6224125E-014, 1.9787376E-018, 2.5296747E-005, 4.7297971E-005, 3.4308959E-004, 6.6008833E-004, 2.0925848E-003, 3.4380246E-004, 1.0546278E-003, 3.5654825E-004, 8.5155249E-004, 2.1966382E-004, 1.4862930E-005, 6.5043389E-005, 2.0382598E-005
 1.0404787E+002, 5.1004395E-025, 6.2033906E-025, 2.0436559E-023, 2.5828516E-026, 5.6972220E-006, 2.2535545E-004, 7.1931961E-005, 3.6828033E-007, 1.3634562E-003, 1.0677658E-002, 1.0217447E-002, 5.0254143E-003, 3.9153903E-003, 1.3829852E-002, 1.5671100E-002, 6.8233270E-004, 1.1285926E-003, 1.7242810E-004, 9.4439864E-012, 3.5543595E-024, 4.4411798E-024, 7.4390446E-012, 1.9224517E-010, 1.8064691E-011, 3.9160536E-003, 1.0923566E-003, 5.4809997E-004, 2.0978733E-005, 6.6865798E-003, 6.6267963E-003, 4.7953749E-003, 1.0649437E-003, 4.8274199E-003, 3.1958592E-003, 7.6818865E-004, 2.3501814E-003, 9.5537300E-005, 7.8766433E-004, 4.9369894E-005, 1.3176124E-005, 1.5091856E-010, 6.4741929E-011, 6.2199324E-032, 1.2961207E-033, 1.7124567E-016, 1.8365566E-014, 2.5304823E-018, 2.6785450E-005, 1.0171553E-004, 3.1655781E-004, 7.9092707E-004, 2.1610141E-003, 6.3368932E-004, 1.1952801E-003, 5.7004070E-004, 9.6090191E-004, 3.7648012E-004, 9.7065534E-006, 1.2830128E-004, 7.1766506E-005
 1.0502966E+002, 3.3804126E-025, 3.1529545E-024, 5.9848309E-023, 1.0026176E-026, 1.4574310E-004, 8.2713954E-005, 2.1963719E-004, 5.5874442E-006, 7.6361317E-003, 1.3957026E-002, 1.3795750E-002, 4.4704039E-003, 2.5674792E-003, 1.6132308E-002, 5.9156957E-003, 6.1420497E-004, 3.3500955E-004, 3.7755051E-005, 6.2194237E-011, 2.5016418E-023, 8.7156522E-024, 9.8597899E-013, 1.7672059E-010, 3.0718229E-011, 4.3778768E-003, 1.3483152E-003, 5.2908466E-004, 8.8693936E-006, 7.1576170E-003, 8.1507276E-003, 6.5394380E-003, 9.1367204E-004, 5.9470195E-003, 5.1661157E-003, 6.1437209E-004, 1.3821433E-003, 7.7369107E-005, 3.5202271E-004, 1.8395278E-004, 1.2303446E-006, 3.7798921E-010, 2.3702333E-012, 2.8525674E-032, 9.4469666E-033, 1.1295512E-016, 1.3849292E-015, 9.0747742E-019, 2.2828921E-005, 6.2462745E-005, 2.4201119E-004, 1.5227611E-003, 1.7948470E-003, 5.8142930E-004, 1.2305519E-003, 8.0672169E-004, 1.1989750E-003, 7.8205643E-004, 4.8276452E-006, 9.3488811E-006, 1.7921117E-004
 1.0601145E+002, 1.5563473E-024, 4.9313103E-023, 9.3739729E-023, 4.6461899E-027, 2.1642730E-004, 3.3096288E-006, 6.8477994E-005, 7.7260668E-006, 1.0789235E-002, 1.1473568E-002, 1.0497235E-002, 4.2119540E-003, 3.1329611E-003, 1.8660730E-002, 3.4843119E-003, 5.3246821E-004, 9.6267094E-005, 1.8528095E-006, 2.8379876E-011, 5.9270194E-023, 1.6441006E-023, 5.0015137E-013, 1.8493742E-011, 1.6381099E-010, 4.0977815E-003, 4.3076916E-004, 5.2958406E-004, 1.2850899E-007, 7.3079678E-003, 7.7648903E-003, 7.7986136E-003, 1.7372668E-003, 6.9135752E-003, 6.0387984E-003, 2.6051520E-003, 2.7417164E-003, 9.5351808E-005, 2.7294549E-004, 8.0195379E-004, 2.5427251E-006, 1.7407938E-010, 1.6094980E-012, 3.4392044E-032, 3.6066887E-032, 1.2698070E-016, 8.3701930E-017, 4.0986946E-019, 4.3473242E-005, 5.9168974E-005, 8.2504481E-004, 2.4400700E-003, 1.2076184E-003, 4.2853409E-004, 9.8428927E-004, 7.2564267E-004, 1.0766152E-003, 7.5135542E-004, 7.3671516E-007, 1.1419331E-005, 1.8861120E-004
 1.0709142E+002, 1.7034485E-023, 1.7682578E-021, 7.8652426E-022, 2.9986062E-027, 6.9070844E-005, 1.0984571E-004, 2.4875525E-004, 9.5712735E-007, 4.8988830E-003, 5.0528440E-003, 7.2224296E-003, 4.1579437E-003, 5.3661321E-003, 1.7861086E-002, 4.0137516E-003, 6.3559793E-004, 4.7807829E-005, 1.6930596E-006, 2.6130781E-008, 4.7373762E-023, 1.1489021E-023, 7.1717732E-011, 8.8685490E-011, 1.3588708E-010, 3.3503072E-003, 2.9405194E-004, 8.5042226E-005, 1.2884097E-008, 7.3129347E-003, 6.3621286E-003, 6.4230862E-003, 1.6373247E-003, 7.5372557E-003, 6.3638436E-003, 4.3980617E-003, 5.0348296E-003, 8.9014981E-005, 1.0914778E-004, 7.1669113E-004, 4.5142727E-007, 5.2603097E-011, 2.2054687E-011, 9.2600048E-032, 4.9846936E-032, 4.1998310E-017, 3.7343721E-017, 6.8901558E-019, 8.3912581E-005, 3.1867110E-004, 2.1193029E-003, 2.1604564E-003, 1.3837634E-003, 3.2367961E-004, 6.9033958E-004, 7.4672486E-004, 9.4919154E-004, 4.5944996E-004, 1.1882213E-006, 2.0142181E-005, 1.1469343E-004
 1.0807321E+002, 5.6276349E-022, 6.6565451E-020, 6.0066132E-021, 1.6265519E-027, 2.2414536E-004, 7.5594335E-004, 7.8464721E-005, 2.9395788E-009, 6.6482298E-003, 4.5047079E-003, 8.1368311E-003, 4.4773611E-003, 6.4026376E-003, 2.2373571E-002, 6.0081868E-003, 5.7008136E-004, 1.2204316E-004, 8.1979211E-004, 2.5671142E-007, 2.3845276E-023, 6.4198043E-024, 2.0013002E-010, 5.1135589E-010, 1.1104073E-011, 3.5369926E-003, 2.0638039E-004, 4.2363415E-005, 1.3198391E-009, 6.5297412E-003, 6.8316395E-003, 3.6189880E-003, 1.3399989E-003, 8.1994447E-003, 5.1634218E-003, 6.4954847E-003, 4.6489359E-003, 1.0064201E-004, 3.1626547E-005, 2.5651083E-004, 5.8310143E-007, 8.4663587E-009, 8.1655952E-013, 2.1224447E-031, 2.3368408E-032, 1.8047052E-017, 1.7751193E-017, 1.2469806E-018, 8.3196481E-005, 5.5579632E-004, 2.1199239E-003, 2.0129049E-003, 1.5323391E-003, 2.8138549E-004, 6.5411018E-004, 1.0472139E-003, 1.0719545E-003, 3.3973639E-004, 2.4265235E-006, 4.5609787E-005, 2.3573646E-004
 1.0905501E+002, 2.4241160E-020, 8.8281112E-019, 8.2402581E-021, 3.6395876E-027, 7.7073851E-004, 1.0260480E-003, 5.0232432E-005, 1.8897193E-011, 8.9821550E-003, 5.6054323E-003, 1.0710032E-002, 5.7218799E-003, 1.3226490E-002, 1.3768082E-002, 6.0534478E-003, 4.1413808E-004, 2.1162241E-003, 1.4855456E-003, 1.1833649E-007, 7.5471563E-024, 5.1947775E-025, 2.8523600E-011, 7.6844203E-010, 2.0918521E-011, 1.4322047E-003, 9.2241514E-005, 1.1581235E-005, 5.2869531E-009, 6.1840865E-003, 2.0115289E-003, 1.9288758E-003, 8.6248384E-004, 8.2137603E-003, 6.0464067E-003, 4.7417040E-003, 2.3514425E-003, 1.0260014E-004, 1.0187077E-005, 2.5929803E-004, 1.4855743E-006, 1.1205449E-008, 1.2875793E-014, 2.6843398E-031, 1.7320125E-032, 1.4771969E-017, 1.2217345E-017, 3.6357858E-018, 8.6649159E-005, 4.6553365E-004, 1.8080294E-003, 1.9228550E-003, 1.8993920E-003, 3.1048803E-004, 7.0106112E-004, 1.0696831E-003, 1.1771320E-003, 5.4362593E-004, 1.2619670E-005, 1.7330335E-004, 1.5850144E-004
 1.1003680E+002, 3.6593611E-019, 5.7489757E-018, 7.6067355E-020, 9.5928634E-026, 5.8006008E-004, 4.3458722E-004, 3.5928657E-005, 7.4360270E-010, 1.0725212E-002, 8.9445324E-003, 1.2244228E-002, 5.8568990E-003, 1.6811515E-002, 7.1499698E-003, 8.1743173E-003, 6.0715215E-004, 2.1581546E-003, 1.1012979E-003, 6.6430213E-009, 7.6205641E-024, 4.9020517E-026, 6.2135167E-012, 2.8725810E-010, 4.2977801E-011, 1.0547234E-003, 1.0149418E-004, 5.8068237E-005, 5.0712898E-009, 4.5209695E-003, 9.4739496E-004, 1.8971229E-003, 9.1990305E-004, 7.2649489E-003, 7.8735582E-003, 3.4209407E-003, 1.8462145E-003, 1.4180442E-004, 6.5922027E-004, 2.9534739E-004, 2.0995035E-006, 1.8924848E-008, 9.3416954E-016, 3.0780137E-031, 7.9238846E-033, 1.5644555E-017, 2.0290138E-017, 6.3854755E-018, 6.4491166E-005, 7.4794833E-005, 1.9731364E-003, 2.4938510E-003, 2.4038968E-003, 3.2346344E-004, 6.1551541E-004, 1.0135488E-003, 1.0396403E-003, 6.7415261E-004, 1.8878803E-005, 2.1370033E-004, 1.0493797E-005
 1.1101859E+002, 2.7389578E-018, 1.9512600E-017, 6.6237255E-020, 7.5748573E-025, 6.3217310E-004, 1.7423993E-004, 7.1794878E-007, 1.6307099E-009, 9.8728077E-003, 8.5472528E-003, 3.6307931E-003, 6.6490030E-003, 1.8743056E-002, 9.9890390E-003, 1.0518571E-002, 1.0547090E-003, 6.1954401E-003, 8.6229887E-004, 8.3998080E-009, 1.4681578E-023, 4.0889517E-027, 7.3072593E-012, 1.8544089E-010, 1.4805503E-012, 8.8949494E-004, 1.6759890E-004, 9.2590383E-005, 1.9997211E-008, 3.8174783E-003, 1.5426631E-003, 1.9160061E-003, 5.0325070E-004, 7.3059486E-003, 7.6502425E-003, 3.1781998E-003, 3.1449871E-003, 3.7440660E-004, 1.1614120E-003, 3.1010110E-004, 9.9190322E-007, 1.0559725E-009, 9.3458164E-017, 2.1106383E-031, 1.1280953E-032, 7.4859171E-017, 1.5547299E-017, 6.0207727E-019, 7.1221671E-005, 1.8052334E-004, 3.2484508E-003, 3.0999708E-003, 2.7465702E-003, 3.2061043E-004, 5.8294343E-004, 9.4095997E-004, 1.1429711E-003, 8.3118474E-004, 5.4108761E-005, 1.7179410E-004, 3.2797811E-006
 1.1200038E+002, 1.0188883E-017, 1.3641036E-016, 2.2212039E-019, 7.3945808E-024, 6.1249071E-004, 2.3291271E-004, 2.6841867E-007, 3.2132871E-010, 1.0086217E-002, 1.0382166E-002, 1.4771926E-003, 7.0175114E-003, 1.8709916E-002, 1.0183429E-002, 7.9680009E-003, 1.0375169E-003, 5.4075884E-003, 4.4852834E-004, 9.0269265E-009, 2.0602179E-023, 3.1580381E-027, 1.0766739E-010, 2.7310896E-010, 4.6882950E-015, 2.5441613E-004, 1.4483420E-004, 8.4793709E-005, 1.1234677E-008, 3.5814150E-003, 1.9941929E-003, 1.3820309E-003, 1.0210268E-003, 7.5057765E-003, 3.9364575E-003, 4.8418317E-003, 4.0703537E-003, 5.7105761E-004, 1.2615392E-003, 2.3982576E-004, 1.8380897E-007, 3.4238067E-012, 7.0779829E-017, 1.6115108E-031, 1.1696165E-032, 3.1232975E-016, 2.6393824E-018, 1.1609849E-019, 1.3583126E-004, 2.1693359E-004, 3.9654754E-003, 3.2922273E-003, 2.7196960E-003, 3.4186957E-004, 5.2780670E-004, 1.1539315E-003, 1.2668644E-003, 7.1715918E-004, 4.3776323E-005, 5.0348544E-005, 1.4041246E-006
 1.1308036E+002, 9.8395012E-017, 5.5174082E-015, 7.3860080E-019, 3.2397752E-023, 2.5445962E-004, 1.2944440E-005, 6.9343761E-008, 3.1788786E-012, 1.1158662E-002, 1.0785356E-002, 2.1913957E-003, 9.1255733E-003, 1.2288790E-002, 8.7146844E-003, 9.4333506E-003, 9.2604960E-004, 2.2549565E-003, 5.2227202E-004, 1.8697564E-007, 1.1234479E-023, 1.6764587E-026, 1.9940953E-010, 3.3046055E-010, 4.0921515E-016, 5.0625750E-005, 3.7336675E-005, 7.1677306E-005, 4.0777518E-008, 2.3283882E-003, 1.2828000E-003, 1.6727756E-003, 1.6129721E-003, 5.7232652E-003, 5.5107723E-003, 5.0758270E-003, 4.7830749E-003, 6.7609450E-004, 1.1950617E-003, 1.6001684E-004, 1.6721513E-007, 3.2906654E-011, 4.1636547E-016, 1.1103684E-031, 3.9073787E-033, 5.6222413E-016, 5.8738915E-019, 2.2615343E-019, 1.4144153E-004, 3.0704529E-004, 3.5442034E-003, 2.9143281E-003, 2.6255782E-003, 3.8153505E-004, 2.0075947E-003, 1.6726961E-003, 1.2973419E-003, 3.6909531E-004, 4.1804176E-005, 6.1107860E-006, 8.8431006E-009
 1.1406215E+002, 1.6718070E-015, 1.3764247E-014, 6.9333713E-019, 4.2620639E-022, 2.5675556E-004, 9.3363457E-006, 1.9314034E-006, 1.4489531E-008, 1.0370997E-002, 8.8888272E-003, 6.0984726E-003, 4.8856548E-003, 6.4969720E-003, 1.1200402E-002, 1.1017425E-002, 1.1433548E-003, 1.5126520E-003, 6.5072930E-004, 1.3225641E-007, 4.1642816E-024, 2.0158092E-025, 7.3627866E-011, 2.4435487E-010, 4.6199549E-016, 1.2621581E-004, 2.8038225E-005, 4.1082627E-005, 3.1513167E-005, 2.7756155E-003, 2.4938923E-003, 1.2592669E-003, 1.9587547E-003, 4.7304810E-003, 6.0901043E-003, 4.7336256E-003, 5.5068616E-003, 8.0794465E-004, 9.9197181E-004, 6.0532929E-005, 3.3527255E-007, 5.5656914E-010, 1.5112635E-015, 1.0207074E-031, 7.9062219E-034, 2.4143974E-016, 1.4659549E-019, 1.0785158E-018, 1.0435879E-004, 4.0896837E-004, 3.0337040E-003, 2.4242943E-003, 2.3176199E-003, 3.6427239E-004, 3.2755602E-003, 1.4009278E-003, 8.9107969E-004, 1.1936366E-003, 6.8127380E-005, 1.0042687E-005, 2.7596259E-006
 1.1504394E+002, 7.9347150E-014, 1.3638228E-013, 4.4078887E-017, 9.9394135E-022, 3.5746601E-004, 3.9970256E-005, 2.7451578E-006, 2.3239167E-007, 9.3171419E-003, 9.7448700E-003, 9.4063005E-003, 4.6908013E-003, 7.0066734E-003, 1.2993990E-002, 3.9143787E-003, 1.1521668E-003, 4.4475605E-003, 1.0696348E-004, 2.2758362E-007, 2.1204768E-024, 1.0013492E-024, 8.2127997E-012, 6.6596378E-012, 1.9259613E-014, 2.3367694E-004, 7.0787643E-005, 1.5580433E-005, 2.3722936E-005, 3.5809239E-003, 3.8145879E-003, 1.7779503E-003, 2.2010147E-003, 4.1482496E-003, 6.2883373E-003, 5.0111543E-003, 5.5863290E-003, 1.1240533E-003, 3.8204891E-004, 8.8534324E-005, 3.4927934E-007, 2.1092318E-009, 3.4760430E-015, 5.8929170E-032, 4.0973272E-034, 3.9504208E-017, 5.3867007E-020, 2.1858165E-018, 4.4940689E-004, 2.2016208E-004, 2.9828912E-003, 2.3656494E-003, 2.0260897E-003, 3.2598052E-004, 2.3112278E-003, 9.9014917E-004, 2.0753603E-003, 1.5508508E-003, 4.8091903E-005, 2.5164458E-005, 3.2888019E-005
 1.1602573E+002, 8.9261932E-013, 2.6988615E-014, 6.3816145E-017, 3.8738375E-022, 2.5026786E-004, 8.5984859E-005, 2.1233853E-005, 1.3908609E-006, 8.3246169E-003, 1.0227837E-002, 9.5587603E-003, 7.0481686E-003, 5.7550907E-003, 1.3297034E-002, 4.3788378E-003, 9.4578185E-004, 4.9863938E-003, 4.3980761E-006, 1.9660816E-007, 1.2233374E-024, 1.5257260E-024, 1.2519351E-012, 4.1562149E-012, 4.6968814E-014, 8.1689601E-005, 5.0891381E-005, 4.6776114E-005, 1.0666221E-004, 4.8524931E-003, 4.9783043E-003, 2.0497036E-003, 2.7329505E-003, 4.1676247E-003, 7.0658795E-003, 5.2777433E-003, 5.1505725E-003, 1.0754606E-003, 5.3094686E-004, 8.6038757E-005, 1.1143208E-007, 1.1313493E-009, 1.4992992E-014, 3.6960723E-032, 1.5145887E-034, 7.3461755E-018, 9.8499236E-020, 3.4553050E-018, 7.5999810E-004, 4.3614021E-005, 2.8759156E-003, 2.3269237E-003, 2.1018481E-003, 1.2493550E-003, 2.2155044E-003, 1.0830349E-003, 3.5826527E-003, 1.2201386E-003, 4.1417255E-005, 8.6932399E-005, 1.4437034E-005
 1.1700752E+002, 3.4572571E-012, 2.9749037E-015, 2.4270899E-017, 4.0543190E-022, 1.7800446E-004, 9.4701784E-005, 5.5604423E-004, 1.2043567E-004, 8.2801486E-003, 8.8606973E-003, 9.3161518E-003, 1.3560478E-002, 6.8814903E-003, 1.2497517E-002, 1.0045786E-002, 1.1218186E-003, 2.9736688E-003, 8.3036804E-006, 4.2487016E-009, 5.7987833E-025, 1.6448893E-024, 2.9366536E-012, 4.4761109E-013, 8.0253568E-015, 1.5530937E-004, 5.2051025E-005, 6.3415760E-004, 2.9541479E-003, 6.5379359E-003, 4.4275144E-003, 3.2083098E-003, 4.2188287E-003, 5.6068961E-003, 6.7096654E-003, 6.2431938E-003, 2.5765131E-003, 1.0815088E-003, 6.4685615E-004, 6.7475779E-005, 6.8607741E-008, 2.0960437E-009, 4.4344344E-014, 1.7133825E-032, 9.7803455E-035, 2.2321224E-018, 7.7709581E-019, 8.5775534E-018, 3.8382433E-004, 2.5603210E-006, 2.8055355E-003, 2.3667035E-003, 2.4701604E-003, 1.9517761E-003, 2.5126862E-003, 1.1496882E-003, 2.8259840E-003, 1.5221867E-004, 3.1420147E-005, 9.7111327E-005, 1.4244465E-005
 1.1808750E+002, 2.4392285E-011, 2.0653378E-015, 8.7957217E-018, 4.7373510E-022, 7.5353466E-005, 1.7338972E-004, 1.0800708E-003, 1.5062986E-004, 9.1890827E-003, 1.0042404E-002, 1.1882622E-002, 1.4146647E-002, 9.4729480E-003, 9.6935901E-003, 1.4534649E-002, 1.4155454E-003, 5.5384784E-004, 7.5824122E-007, 5.6846922E-010, 3.7291047E-025, 3.8692116E-025, 4.7678215E-012, 1.7135793E-013, 8.1938022E-014, 2.8233268E-004, 1.9391598E-004, 3.2940213E-004, 4.1629466E-003, 7.2173512E-003, 3.4528501E-003, 3.7984531E-003, 4.9134408E-003, 7.8271845E-003, 7.3393966E-003, 5.4365563E-003, 2.9884772E-003, 1.0697263E-003, 2.6132629E-004, 1.4793657E-004, 1.4262119E-007, 2.2023339E-009, 1.7738863E-013, 1.0300761E-032, 2.0881195E-034, 1.8389964E-018, 1.9035861E-018, 1.5687868E-017, 2.2438327E-004, 4.2420062E-005, 2.6760926E-003, 2.8537298E-003, 2.5375348E-003, 1.5963783E-003, 2.6691259E-003, 1.5437231E-003, 1.5221097E-003, 1.2979083E-005, 3.5528700E-005, 4.5984090E-005, 1.4693236E-005
 1.1908647E+002, 3.7229734E-011, 1.1316630E-012, 6.8348789E-018, 2.1118795E-022, 4.8631347E-005, 9.3524526E-004, 6.2289530E-004, 7.7427311E-006, 9.5357981E-003, 1.0313610E-002, 1.0637979E-002, 1.4148884E-002, 1.0398682E-002, 8.6502308E-003, 1.9942671E-002, 1.6457175E-003, 1.8017538E-004, 4.0760825E-009, 7.7590310E-012, 3.0368683E-025, 4.0663053E-026, 1.2490450E-011, 1.1668417E-012, 3.5185451E-013, 2.9009318E-004, 3.2122893E-004, 5.4300152E-004, 1.9077765E-003, 7.3127523E-003, 3.2519042E-003, 3.3592706E-003, 3.5361620E-003, 8.4316209E-003, 7.7166168E-003, 4.2496273E-003, 4.2322111E-003, 8.6446838E-004, 3.4158338E-004, 1.6203993E-004, 8.9756198E-008, 3.0005443E-008, 1.8433752E-010, 1.4339784E-032, 4.2652547E-033, 1.3630064E-018, 3.9684518E-018, 4.3732777E-017, 2.8300138E-004, 1.8932647E-004, 2.6879127E-003, 2.9506876E-003, 2.5158363E-003, 1.6943782E-003, 3.0360410E-003, 1.6247125E-003, 3.4101549E-004, 1.9527398E-004, 4.7055873E-006, 1.9765664E-005, 7.8827904E-006
