s,C,mu-m,mu-m,s,m2/s
 4.2100000E+000, 5.4900000E+000, 1.0274895E+003, 1.0274895E+003, 4.1150000E+000, 0.0000000E+000
 4.4100000E+000, 5.4900000E+000, 1.0238810E+003, 1.0238810E+003, 4.3150000E+000, 0.0000000E+000
 4.6100000E+000, 5.4900000E+000, 1.0202645E+003, 1.0202645E+003, 4.5150000E+000, 0.0000000E+000
 4.8100000E+000, 5.4900000E+000, 1.0166399E+003, 1.0166399E+003, 4.7150000E+000, 0.0000000E+000
 5.0100000E+000, 5.4900000E+000, 1.0130072E+003, 1.0130072E+003, 4.9150000E+000, 0.0000000E+000
 5.2100000E+000, 5.4900000E+000, 1.0093662E+003, 1.0130072E+003, 4.9150000E+000, 3.6793254E-008
 5.4100000E+000, 5.4900000E+000, 1.0057170E+003, 1.0130072E+003, 4.9150000E+000, 3.6768697E-008
 5.6100000E+000, 5.4900000E+000, 1.0020594E+003, 1.0130072E+003, 4.9150000E+000, 3.6744010E-008
 5.8100000E+000, 5.4900000E+000, 9.9839338E+002, 1.0130072E+003, 4.9150000E+000, 3.6719239E-008
 6.0100000E+000, 5.4900000E+000, 9.9471885E+002, 1.0130072E+003, 4.9150000E+000, 3.6694391E-008
 6.2100000E+000, 5.4900000E+000, 9.9103574E+002, 1.0130072E+003, 4.9150000E+000, 3.6669469E-008
 6.4100000E+000, 5.4900000E+000, 9.8734399E+002, 1.0130072E+003, 4.9150000E+000, 3.6644475E-008
 6.6100000E+000, 5.4900000E+000, 9.8364351E+002, 1.0130072E+003, 4.9150000E+000, 3.6619407E-008
 6.8100000E+000, 5.4900000E+000, 9.7993423E+002, 1.0130072E+003, 4.9150000E+000, 3.6594267E-008
 7.0100000E+000, 5.4900000E+000, 9.7621607E+002, 1.0130072E+003, 4.9150000E+000, 3.6569053E-008
 7.2100000E+000, 5.4900000E+000, 9.7248895E+002, 1.0130072E+003, 4.9150000E+000, 3.6543765E-008
 7.4100000E+000, 5.4900000E+000, 9.6875279E+002, 1.0130072E+003, 4.9150000E+000, 3.6518403E-008
 7.6100000E+000, 5.4900000E+000, 9.6500751E+002, 1.0130072E+003, 4.9150000E+000, 3.6492966E-008
 7.8100000E+000, 5.4900000E+000, 9.6125304E+002, 1.0130072E+003, 4.9150000E+000, 3.6467454E-008
 8.0100000E+000, 5.4900000E+000, 9.5748928E+002, 1.0130072E+003, 4.9150000E+000, 3.6441865E-008
 8.2100000E+000, 5.4900000E+000, 9.5371614E+002, 1.0130072E+003, 4.9150000E+000, 3.6416200E-008
 8.4100000E+000, 5.4900000E+000, 9.4993355E+002, 1.0130072E+003, 4.9150000E+000, 3.6390457E-008
 8.6100000E+000, 5.4900000E+000, 9.4614142E+002, 1.0130072E+003, 4.9150000E+000, 3.6364636E-008
 8.8100000E+000, 5.4900000E+000, 9.4233965E+002, 1.0130072E+003, 4.9150000E+000, 3.6338737E-008
 9.0100000E+000, 5.4900000E+000, 9.3852816E+002, 1.0130072E+003, 4.9150000E+000, 3.6312758E-008
 9.2100000E+000, 5.4900000E+000, 9.3470685E+002, 1.0130072E+003, 4.9150000E+000, 3.6286700E-008
 9.4100000E+000, 5.4900000E+000, 9.3087562E+002, 1.0130072E+003, 4.9150000E+000, 3.6260561E-008
 9.6100000E+000, 5.4900000E+000, 9.2703440E+002, 1.0130072E+003, 4.9150000E+000, 3.6234340E-008
 9.8100000E+000, 5.4900000E+000, 9.2318307E+002, 1.0130072E+003, 4.9150000E+000, 3.6208038E-008
 1.0000000E+001, 5.4900000E+000, 9.1941825E+002, 1.0130072E+003, 4.9150000E+000, 3.6182973E-008
