s,C,mu-m,mu-m,s,m2/s
 3.6100000E+000, 7.8125432E+000, 9.4752466E+002, 9.4752466E+002, 3.5150000E+000, 0.0000000E+000
 3.8100000E+000, 7.8146725E+000, 9.4715362E+002, 9.4715362E+002, 3.7150000E+000, 0.0000000E+000
 4.0100000E+000, 7.8166275E+000, 9.4678243E+002, 9.4678243E+002, 3.9150000E+000, 0.0000000E+000
 4.2100000E+000, 7.8184224E+000, 9.4641109E+002, 9.4641109E+002, 4.1150000E+000, 0.0000000E+000
 4.4100000E+000, 7.8200702E+000, 9.4603962E+002, 9.4603962E+002, 4.3150000E+000, 0.0000000E+000
 4.6100000E+000, 7.8215829E+000, 9.4566801E+002, 9.4566801E+002, 4.5150000E+000, 0.0000000E+000
 4.8100000E+000, 7.8229715E+000, 9.4529626E+002, 9.4529626E+002, 4.7150000E+000, 0.0000000E+000
 5.0100000E+000, 7.8242461E+000, 9.4492438E+002, 9.4492438E+002, 4.9150000E+000, 0.0000000E+000
 5.2100000E+000, 7.8254161E+000, 9.4455237E+002, 9.4455237E+002, 5.1150000E+000, 0.0000000E+000
 5.4100000E+000, 7.8264901E+000, 9.4418023E+002, 9.4418023E+002, 5.3150000E+000, 0.0000000E+000
 5.6100000E+000, 7.8274758E+000, 9.4380797E+002, 9.4380797E+002, 5.5150000E+000, 0.0000000E+000
 5.8100000E+000, 7.8283806E+000, 9.4343559E+002, 9.4343559E+002, 5.7150000E+000, 0.0000000E+000
 6.0100000E+000, 7.8292110E+000, 9.4306308E+002, 9.4306308E+002, 5.9150000E+000, 0.0000000E+000
 6.2100000E+000, 7.8299731E+000, 9.4269046E+002, 9.4269046E+002, 6.1150000E+000, 0.0000000E+000
 6.4100000E+000, 7.8306726E+000, 9.4231771E+002, 9.4231771E+002, 6.3150000E+000, 0.0000000E+000
 6.6100000E+000, 7.8313146E+000, 9.4194485E+002, 9.4194485E+002, 6.5150000E+000, 0.0000000E+000
 6.8100000E+000, 7.8319038E+000, 9.4157187E+002, 9.4157187E+002, 6.7150000E+000, 0.0000000E+000
 7.0100000E+000, 7.8324445E+000, 9.4119878E+002, 9.4119878E+002, 6.9150000E+000, 0.0000000E+000
 7.2100000E+000, 7.8329408E+000, 9.4082557E+002, 9.4082557E+002, 7.1150000E+000, 0.0000000E+000
 7.4100000E+000, 7.8333963E+000, 9.4045225E+002, 9.4045225E+002, 7.3150000E+000, 0.0000000E+000
 7.6100000E+000, 7.8338144E+000, 9.4007881E+002, 9.4007881E+002, 7.5150000E+000, 0.0000000E+000
 7.8100000E+000, 7.8341981E+000, 9.3970527E+002, 9.3970527E+002, 7.7150000E+000, 0.0000000E+000
 8.0100000E+000, 7.8345503E+000, 9.3933161E+002, 9.3933161E+002, 7.9150000E+000, 0.0000000E+000
 8.2100000E+000, 7.8348736E+000, 9.3895784E+002, 9.3895784E+002, 8.1150000E+000, 0.0000000E+000
 8.4100000E+000, 7.8351704E+000, 9.3858396E+002, 9.3858396E+002, 8.3150000E+000, 0.0000000E+000
 8.6100000E+000, 7.8354428E+000, 9.3820998E+002, 9.3820998E+002, 8.5150000E+000, 0.0000000E+000
 8.8100000E+000, 7.8356930E+000, 9.3783588E+002, 9.3783588E+002, 8.7150000E+000, 0.0000000E+000
 9.0100000E+000, 7.8359226E+000, 9.3746168E+002, 9.3746168E+002, 8.9150000E+000, 0.0000000E+000
 9.2100000E+000, 7.8361335E+000, 9.3708736E+002, 9.3708736E+002, 9.1150000E+000, 0.0000000E+000
 9.4100000E+000, 7.8363272E+000, 9.3671294E+002, 9.3671294E+002, 9.3150000E+000, 0.0000000E+000
 9.6100000E+000, 7.8365050E+000, 9.3633841E+002, 9.3633841E+002, 9.5150000E+000, 0.0000000E+000
 9.8100000E+000, 7.8366684E+000, 9.3596378E+002, 9.3596378E+002, 9.7150000E+000, 0.0000000E+000
 1.0010000E+001, 7.8368186E+000, 9.3558904E+002, 9.3558904E+002, 9.9150000E+000, 0.0000000E+000
 1.0210000E+001, 7.8369565E+000, 9.3521419E+002, 9.3558904E+002, 9.9150000E+000, 3.5061461E-009
 1.0410000E+001, 7.8370833E+000, 9.3483923E+002, 9.3558904E+002, 9.9150000E+000, 3.5059513E-009
 1.0610000E+001, 7.8371998E+000, 9.3446416E+002, 9.3558904E+002, 9.9150000E+000, 3.5057498E-009
 1.0810000E+001, 7.8373070E+000, 9.3408899E+002, 9.3558904E+002, 9.9150000E+000, 3.5055460E-009
 1.1010000E+001, 7.8374056E+000, 9.3371372E+002, 9.3558904E+002, 9.9150000E+000, 3.5053409E-009
 1.1210000E+001, 7.8374963E+000, 9.3333833E+002, 9.3558904E+002, 9.9150000E+000, 3.5051349E-009
 1.1410000E+001, 7.8375797E+000, 9.3296284E+002, 9.3558904E+002, 9.9150000E+000, 3.5049280E-009
 1.1610000E+001, 7.8376566E+000, 9.3258725E+002, 9.3558904E+002, 9.9150000E+000, 3.5047204E-009
 1.1810000E+001, 7.8377274E+000, 9.3221154E+002, 9.3558904E+002, 9.9150000E+000, 3.5045121E-009
 1.2010000E+001, 7.8377926E+000, 9.3183574E+002, 9.3558904E+002, 9.9150000E+000, 3.5043033E-009
 1.2210000E+001, 7.8378527E+000, 9.3145982E+002, 9.3558904E+002, 9.9150000E+000, 3.5040939E-009
 1.2410000E+001, 7.8379082E+000, 9.3108380E+002, 9.3558904E+002, 9.9150000E+000, 3.5038840E-009
 1.2610000E+001, 7.8379594E+000, 9.3070767E+002, 9.3558904E+002, 9.9150000E+000, 3.5036735E-009
 1.2810000E+001, 7.8380067E+000, 9.3033144E+002, 9.3558904E+002, 9.9150000E+000, 3.5034626E-009
 1.3010000E+001, 7.8380504E+000, 9.2995510E+002, 9.3558904E+002, 9.9150000E+000, 3.5032513E-009
 1.3210000E+001, 7.8380908E+000, 9.2957865E+002, 9.3558904E+002, 9.9150000E+000, 3.5030396E-009
 1.3410000E+001, 7.8381281E+000, 9.2920210E+002, 9.3558904E+002, 9.9150000E+000, 3.5028275E-009
 1.3610000E+001, 7.8381628E+000, 9.2882544E+002, 9.3558904E+002, 9.9150000E+000, 3.5026150E-009
 1.3810000E+001, 7.8381949E+000, 9.2844868E+002, 9.3558904E+002, 9.9150000E+000, 3.5024021E-009
 1.4010000E+001, 7.8382247E+000, 9.2807181E+002, 9.3558904E+002, 9.9150000E+000, 3.5021889E-009
 1.4210000E+001, 7.8382523E+000, 9.2769483E+002, 9.3558904E+002, 9.9150000E+000, 3.5019754E-009
 1.4410000E+001, 7.8382781E+000, 9.2731775E+002, 9.3558904E+002, 9.9150000E+000, 3.5017616E-009
 1.4610000E+001, 7.8383020E+000, 9.2694056E+002, 9.3558904E+002, 9.9150000E+000, 3.5015475E-009
 1.4810000E+001, 7.8383244E+000, 9.2656326E+002, 9.3558904E+002, 9.9150000E+000, 3.5013331E-009
 1.5000000E+001, 7.8383447E+000, 9.2619529E+002, 9.3558904E+002, 9.9150000E+000, 3.5011292E-009
