s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,
Time,"SPK_1","TC_1_1","TC_1_2","TC_1_3","TC_1_4","TC_1_5","SPK_2","TC_2_1","TC_2_2","TC_2_3","TC_2_4","TC_2_5","SPK_3","TC_3_1","TC_3_2","TC_3_3","TC_3_4","TC_3_5","SPK_4","TC_4_1","TC_4_2","TC_4_3","TC_4_4","TC_4_5","Acts"
 0.000E+00, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 0.000E+00
 4.023E+00, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 0.000E+00
 8.006E+00, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.801E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 0.000E+00
 1.201E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.802E+01, 3.003E+01, 2.986E+01, 2.948E+01, 2.839E+01, 2.801E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 0.000E+00
 1.602E+01, 2.800E+01, 2.804E+01, 2.805E+01, 2.801E+01, 2.800E+01, 2.801E+01, 2.832E+01, 3.378E+01, 3.282E+01, 3.153E+01, 2.896E+01, 2.802E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 0.000E+00
 2.001E+01, 2.813E+01, 3.300E+01, 3.244E+01, 3.216E+01, 2.902E+01, 2.801E+01, 2.866E+01, 3.632E+01, 3.504E+01, 3.237E+01, 2.851E+01, 2.803E+01, 2.800E+01, 2.801E+01, 2.801E+01, 2.801E+01, 2.801E+01, 2.801E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.801E+01, 0.000E+00
 2.400E+01, 2.845E+01, 3.371E+01, 3.294E+01, 3.101E+01, 2.847E+01, 2.801E+01, 2.921E+01, 3.861E+01, 3.826E+01, 3.445E+01, 2.901E+01, 2.804E+01, 2.800E+01, 2.801E+01, 2.801E+01, 2.801E+01, 2.801E+01, 2.801E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.801E+01, 0.000E+00
 2.802E+01, 2.880E+01, 3.701E+01, 3.640E+01, 3.323E+01, 3.003E+01, 2.802E+01, 2.999E+01, 4.179E+01, 4.082E+01, 3.757E+01, 3.007E+01, 2.805E+01, 2.800E+01, 2.801E+01, 2.801E+01, 2.801E+01, 2.801E+01, 2.802E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.801E+01, 0.000E+00
 3.201E+01, 2.943E+01, 3.999E+01, 3.987E+01, 3.613E+01, 3.173E+01, 2.803E+01, 3.077E+01, 4.037E+01, 3.949E+01, 3.511E+01, 2.821E+01, 2.805E+01, 2.800E+01, 2.802E+01, 2.801E+01, 2.801E+01, 2.801E+01, 2.802E+01, 2.805E+01, 3.153E+01, 3.188E+01, 3.157E+01, 3.015E+01, 2.802E+01, 0.000E+00
 3.601E+01, 2.998E+01, 3.883E+01, 3.823E+01, 3.587E+01, 3.480E+01, 2.804E+01, 3.146E+01, 4.155E+01, 4.083E+01, 3.800E+01, 2.910E+01, 2.806E+01, 2.800E+01, 2.803E+01, 2.802E+01, 2.802E+01, 2.802E+01, 2.803E+01, 2.823E+01, 3.320E+01, 3.280E+01, 3.230E+01, 2.956E+01, 2.802E+01, 0.000E+00
 4.001E+01, 3.048E+01, 4.073E+01, 4.048E+01, 3.888E+01, 3.675E+01, 2.806E+01, 3.213E+01, 4.161E+01, 3.987E+01, 3.591E+01, 2.960E+01, 2.808E+01, 2.800E+01, 2.832E+01, 2.815E+01, 2.836E+01, 2.807E+01, 2.803E+01, 2.850E+01, 3.512E+01, 3.424E+01, 3.353E+01, 2.874E+01, 2.802E+01, 0.000E+00
 4.401E+01, 3.107E+01, 4.127E+01, 4.106E+01, 3.983E+01, 3.962E+01, 2.808E+01, 3.298E+01, 4.377E+01, 4.308E+01, 3.982E+01, 3.187E+01, 2.810E+01, 2.808E+01, 3.164E+01, 3.135E+01, 3.134E+01, 3.091E+01, 2.803E+01, 2.887E+01, 3.719E+01, 3.671E+01, 3.568E+01, 2.927E+01, 2.803E+01, 0.000E+00
 4.801E+01, 3.168E+01, 4.387E+01, 4.316E+01, 4.003E+01, 3.891E+01, 2.810E+01, 3.387E+01, 4.465E+01, 4.382E+01, 4.161E+01, 3.624E+01, 2.813E+01, 2.828E+01, 3.315E+01, 3.124E+01, 2.994E+01, 2.878E+01, 2.803E+01, 2.921E+01, 3.698E+01, 3.495E+01, 3.201E+01, 2.824E+01, 2.804E+01, 0.000E+00
 5.201E+01, 3.246E+01, 4.255E+01, 4.266E+01, 4.145E+01, 4.083E+01, 2.812E+01, 3.472E+01, 4.934E+01, 4.944E+01, 4.771E+01, 3.824E+01, 2.818E+01, 2.854E+01, 3.371E+01, 3.124E+01, 3.047E+01, 2.820E+01, 2.804E+01, 2.947E+01, 3.593E+01, 3.749E+01, 3.646E+01, 2.918E+01, 2.804E+01, 0.000E+00
 5.602E+01, 3.323E+01, 4.653E+01, 4.556E+01, 4.424E+01, 4.191E+01, 2.814E+01, 3.588E+01, 5.157E+01, 4.934E+01, 4.594E+01, 3.996E+01, 2.821E+01, 2.872E+01, 3.263E+01, 3.061E+01, 3.022E+01, 2.870E+01, 2.806E+01, 2.978E+01, 3.689E+01, 3.600E+01, 3.465E+01, 2.848E+01, 2.805E+01, 0.000E+00
