m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-x,Q1-1,YP1-1,ZP1-1,Q1-2-x,Q1-2,YP1-2,ZP1-2,Q1-3-x,Q1-3,YP1-3,ZP1-3,Q1-4-x,Q1-4,YP1-4,ZP1-4,Q1-5-x,Q1-5,YP1-5,ZP1-5,Q2-1-x,Q2-1,YP2-1,ZP2-1,Q2-2-x,Q2-2,YP2-2,ZP2-2,Q2-3-x,Q2-3,YP2-3,ZP2-3,Q2-4-x,Q2-4,YP2-4,ZP2-4,Q2-5-x,Q2-5,YP2-5,ZP2-5
-4.0012500E-001,-1.5052356E-002, 3.9951309E+000, 1.0000000E+000,-4.0012500E-001,-1.4121337E-002, 4.7656269E+000, 1.0000000E+000,-4.0012500E-001,-1.2231871E-002, 4.5819563E+000, 1.0000000E+000,-4.0012500E-001,-1.0627492E-002, 3.9436917E+000, 1.0000000E+000,-4.0012500E-001,-9.4806368E-003, 3.5080085E+000, 1.0000000E+000,-4.0012500E-001, 9.3183898E-003, 3.4834128E+000, 1.0000000E+000,-4.0012500E-001, 1.0831302E-002, 4.2143778E+000, 1.0000000E+000,-4.0012500E-001, 1.2318121E-002, 4.7844371E+000, 1.0000000E+000,-4.0012500E-001, 1.4141551E-002, 4.5826401E+000, 1.0000000E+000,-4.0012500E-001, 1.5049371E-002, 3.9602584E+000, 1.0000000E+000
-3.7241379E-001,-1.4968142E-002, 3.9720820E+000, 1.0000000E+000,-3.7241379E-001,-1.3907225E-002, 4.7463909E+000, 1.0000000E+000,-3.7241379E-001,-1.2130331E-002, 4.5266264E+000, 1.0000000E+000,-3.7241379E-001,-1.0789857E-002, 3.9278572E+000, 1.0000000E+000,-3.7241379E-001,-9.5312085E-003, 3.3653794E+000, 1.0000000E+000,-3.7241379E-001, 9.7097775E-003, 3.7054226E+000, 1.0000000E+000,-3.7241379E-001, 1.0854899E-002, 4.2292588E+000, 1.0000000E+000,-3.7241379E-001, 1.2237126E-002, 4.7357527E+000, 1.0000000E+000,-3.7241379E-001, 1.4216072E-002, 4.7339445E+000, 1.0000000E+000,-3.7241379E-001, 1.5008648E-002, 3.8787962E+000, 1.0000000E+000
-3.4482759E-001,-1.4875090E-002, 3.9703022E+000, 1.0000000E+000,-3.4482759E-001,-1.3915888E-002, 4.7312484E+000, 1.0000000E+000,-3.4482759E-001,-1.2012773E-002, 4.4673508E+000, 1.0000000E+000,-3.4482759E-001,-1.0875235E-002, 3.9584558E+000, 1.0000000E+000,-3.4482759E-001,-9.4837436E-003, 3.2556370E+000, 1.0000000E+000,-3.4482759E-001, 9.8130126E-003, 3.6535339E+000, 1.0000000E+000,-3.4482759E-001, 1.0919116E-002, 4.2197387E+000, 1.0000000E+000,-3.4482759E-001, 1.2154911E-002, 4.6813715E+000, 1.0000000E+000,-3.4482759E-001, 1.4221163E-002, 4.6921156E+000, 1.0000000E+000,-3.4482759E-001, 1.5062044E-002, 3.9315090E+000, 1.0000000E+000
-3.1724138E-001,-1.4771158E-002, 4.1027850E+000, 1.0000000E+000,-3.1724138E-001,-1.3955892E-002, 4.6781450E+000, 1.0000000E+000,-3.1724138E-001,-1.2002284E-002, 4.4259648E+000, 1.0000000E+000,-3.1724138E-001,-1.0723482E-002, 3.9639343E+000, 1.0000000E+000,-3.1724138E-001,-9.7059569E-003, 3.3972469E+000, 1.0000000E+000,-3.1724138E-001, 9.8860973E-003, 3.5324298E+000, 1.0000000E+000,-3.1724138E-001, 1.0890543E-002, 4.1109409E+000, 1.0000000E+000,-3.1724138E-001, 1.2053031E-002, 4.6406613E+000, 1.0000000E+000,-3.1724138E-001, 1.4127261E-002, 4.6897013E+000, 1.0000000E+000,-3.1724138E-001, 1.4866235E-002, 3.9058472E+000, 1.0000000E+000
-2.8965517E-001,-1.4692431E-002, 4.2380589E+000, 1.0000000E+000,-2.8965517E-001,-1.3841093E-002, 4.5250126E+000, 1.0000000E+000,-2.8965517E-001,-1.2013424E-002, 4.4725874E+000, 1.0000000E+000,-2.8965517E-001,-1.0687628E-002, 3.9960148E+000, 1.0000000E+000,-2.8965517E-001,-9.6386838E-003, 3.3816512E+000, 1.0000000E+000,-2.8965517E-001, 1.0034535E-002, 3.5604752E+000, 1.0000000E+000,-2.8965517E-001, 1.0821696E-002, 3.9862551E+000, 1.0000000E+000,-2.8965517E-001, 1.2195237E-002, 4.6161301E+000, 1.0000000E+000,-2.8965517E-001, 1.3963707E-002, 4.6919198E+000, 1.0000000E+000,-2.8965517E-001, 1.4835812E-002, 4.0337082E+000, 1.0000000E+000
-2.6206897E-001,-1.4507333E-002, 4.3543577E+000, 1.0000000E+000,-2.6206897E-001,-1.3869664E-002, 4.2592217E+000, 1.0000000E+000,-2.6206897E-001,-1.2161371E-002, 4.5074337E+000, 1.0000000E+000,-2.6206897E-001,-1.0702001E-002, 4.1392005E+000, 1.0000000E+000,-2.6206897E-001,-9.9565982E-003, 3.7739749E+000, 1.0000000E+000,-2.6206897E-001, 9.8988437E-003, 3.7464341E+000, 1.0000000E+000,-2.6206897E-001, 1.0636658E-002, 3.8924936E+000, 1.0000000E+000,-2.6206897E-001, 1.2390369E-002, 4.4818745E+000, 1.0000000E+000,-2.6206897E-001, 1.3831044E-002, 4.6434412E+000, 1.0000000E+000,-2.6206897E-001, 1.4617746E-002, 4.1607759E+000, 1.0000000E+000
-2.3448276E-001,-1.4421955E-002, 4.4728089E+000, 1.0000000E+000,-2.3448276E-001,-1.4037425E-002, 4.1816542E+000, 1.0000000E+000,-2.3448276E-001,-1.2298359E-002, 4.5157581E+000, 1.0000000E+000,-2.3448276E-001,-1.0707628E-002, 4.1746526E+000, 1.0000000E+000,-2.3448276E-001,-1.0183931E-002, 3.9418513E+000, 1.0000000E+000,-2.3448276E-001, 1.0029923E-002, 3.9617079E+000, 1.0000000E+000,-2.3448276E-001, 1.0522353E-002, 3.8970266E+000, 1.0000000E+000,-2.3448276E-001, 1.2340140E-002, 4.4362418E+000, 1.0000000E+000,-2.3448276E-001, 1.3827348E-002, 4.6463395E+000, 1.0000000E+000,-2.3448276E-001, 1.4431010E-002, 4.3357492E+000, 1.0000000E+000
-2.0689655E-001,-1.4164732E-002, 4.6609212E+000, 1.0000000E+000,-2.0689655E-001,-1.3903531E-002, 4.0585342E+000, 1.0000000E+000,-2.0689655E-001,-1.2454549E-002, 4.5578558E+000, 1.0000000E+000,-2.0689655E-001,-1.0770634E-002, 4.1839036E+000, 1.0000000E+000,-2.0689655E-001,-1.0415730E-002, 4.0174878E+000, 1.0000000E+000,-2.0689655E-001, 1.0258931E-002, 4.1339848E+000, 1.0000000E+000,-2.0689655E-001, 1.0461650E-002, 3.7518442E+000, 1.0000000E+000,-2.0689655E-001, 1.2194869E-002, 4.4472584E+000, 1.0000000E+000,-2.0689655E-001, 1.3638950E-002, 4.6713024E+000, 1.0000000E+000,-2.0689655E-001, 1.4232049E-002, 4.5260499E+000, 1.0000000E+000
-1.7931034E-001,-1.3958622E-002, 4.8213756E+000, 1.0000000E+000,-1.7931034E-001,-1.4016071E-002, 4.0035198E+000, 1.0000000E+000,-1.7931034E-001,-1.2704809E-002, 4.5503329E+000, 1.0000000E+000,-1.7931034E-001,-1.0878065E-002, 4.2279165E+000, 1.0000000E+000,-1.7931034E-001,-1.0689319E-002, 4.1897169E+000, 1.0000000E+000,-1.7931034E-001, 1.0641243E-002, 4.3543441E+000, 1.0000000E+000,-1.7931034E-001, 1.0446688E-002, 3.7332553E+000, 1.0000000E+000,-1.7931034E-001, 1.2057310E-002, 4.5078498E+000, 1.0000000E+000,-1.7931034E-001, 1.3406866E-002, 4.7260488E+000, 1.0000000E+000,-1.7931034E-001, 1.4051533E-002, 4.7768558E+000, 1.0000000E+000
