s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"Flux-1","Flux-2","Flux-3","Flux-4","Flux-5","Flux-6","Flux-7","Flux-8","Flux-9","Flux-10","Flux-11","Flux-12","Flux-13","Flux-14","Flux-15","Flux-16","Flux-17","Flux-18","Flux-19","Flux-20","Flux-21","Flux-22","Flux-23","Flux-24","Flux-25","Flux-26","Flux-27","Flux-28","Flux-29","Flux-30","Flux-31","Flux-32","Flux-33","Flux-34","Flux-35","Flux-36","Flux-37","Flux-38","Flux-39","Flux-40","Flux-41","Flux-42","Flux-43","Flux-44","Flux-45","Flux-46","Flux-47","Flux-48","Flux-49","Flux-50","Temp-1","Temp-2","Temp-3","Temp-4","Temp-5","Temp-6","Temp-7","Temp-8","Temp-9","Temp-10","Temp-11","Temp-12","Temp-13","Temp-14","Temp-15","Temp-16","Temp-17","Temp-18","Temp-19","Temp-20","Temp-21","Temp-22","Temp-23","Temp-24","Temp-25","Temp-26","Temp-27","Temp-28","Temp-29","Temp-30","Temp-31","Temp-32","Temp-33","Temp-34","Temp-35","Temp-36","Temp-37","Temp-38","Temp-39","Temp-40","Temp-41","Temp-42","Temp-43","Temp-44","Temp-45","Temp-46","Temp-47","Temp-48","Temp-49","Temp-50"
 0.000E+00,-4.631E-03,-5.854E-03,-6.158E-03,-6.295E-03,-6.298E-03,-5.717E-03,-6.766E-03,-6.821E-03,-7.006E-03,-6.792E-03,-6.464E-03,-5.650E-03,-5.900E-03,-6.219E-03,-6.560E-03,-6.454E-03,-6.212E-03,-5.635E-03,-5.108E-03,-6.061E-03,-6.509E-03,-6.450E-03,-6.261E-03,-5.610E-03,-5.087E-03,-6.061E-03,-6.509E-03,-6.450E-03,-6.261E-03,-5.610E-03,-5.087E-03,-6.061E-03,-6.509E-03,-6.477E-03,-6.317E-03,-5.785E-03,-5.124E-03,-5.964E-03,-6.468E-03,-6.477E-03,-6.317E-03,-5.785E-03,-5.124E-03,-5.650E-03,-6.076E-03,-5.949E-03,-5.651E-03,-4.998E-03,-3.799E-03,-2.062E-03, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01
 2.004E+00, 4.612E-01, 4.313E-01, 2.340E-01, 1.689E-01, 1.423E-01, 1.023E-01, 6.328E-02, 4.928E-02, 4.060E-02, 3.258E-02, 2.468E-02, 1.781E-02, 1.120E-02, 8.459E-03, 7.042E-03, 6.513E-03, 6.497E-03, 6.646E-03, 6.902E-03, 6.016E-03, 6.140E-03, 6.165E-03, 6.100E-03, 5.926E-03, 5.661E-03, 4.380E-03, 4.071E-03, 3.707E-03, 3.318E-03, 2.903E-03, 2.485E-03, 1.721E-03, 1.432E-03, 1.206E-03, 9.526E-04, 7.236E-04, 5.195E-04, 2.903E-04, 1.975E-04, 1.147E-04, 5.442E-05, 5.099E-06,-3.826E-05,-8.459E-05,-7.879E-05,-7.549E-05,-6.585E-05,-6.146E-05,-5.055E-05,-1.164E-04, 2.115E+01, 2.104E+01, 2.055E+01, 2.040E+01, 2.033E+01, 2.024E+01, 2.014E+01, 2.011E+01, 2.009E+01, 2.007E+01, 2.006E+01, 2.004E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01
 4.003E+00, 2.724E+00, 2.195E+00, 1.372E+00, 1.047E+00, 8.425E-01, 6.280E-01, 4.526E-01, 3.600E-01, 2.990E-01, 2.439E-01, 1.938E-01, 1.465E-01, 1.019E-01, 7.629E-02, 6.636E-02, 6.229E-02, 5.938E-02, 5.765E-02, 4.935E-02, 4.377E-02, 3.921E-02, 3.675E-02, 3.439E-02, 3.173E-02, 2.884E-02, 2.562E-02, 2.260E-02, 1.962E-02, 1.677E-02, 1.411E-02, 1.170E-02, 9.512E-03, 7.668E-03, 6.394E-03, 5.038E-03, 3.922E-03, 3.022E-03, 2.285E-03, 1.733E-03, 1.307E-03, 9.837E-04, 7.391E-04, 5.560E-04, 4.104E-04, 3.108E-04, 2.366E-04, 1.816E-04, 1.402E-04, 1.076E-04, 7.932E-05, 2.776E+01, 2.680E+01, 2.430E+01, 2.331E+01, 2.273E+01, 2.202E+01, 2.142E+01, 2.111E+01, 2.091E+01, 2.073E+01, 2.057E+01, 2.042E+01, 2.029E+01, 2.022E+01, 2.019E+01, 2.018E+01, 2.017E+01, 2.017E+01, 2.015E+01, 2.014E+01, 2.013E+01, 2.013E+01, 2.012E+01, 2.011E+01, 2.011E+01, 2.009E+01, 2.008E+01, 2.007E+01, 2.006E+01, 2.005E+01, 2.004E+01, 2.003E+01, 2.003E+01, 2.002E+01, 2.002E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01
 6.001E+00, 7.920E+00, 6.835E+00, 3.828E+00, 2.739E+00, 2.103E+00, 1.583E+00, 1.242E+00, 1.016E+00, 8.689E-01, 7.435E-01, 6.349E-01, 5.590E-01, 4.867E-01, 4.114E-01, 3.590E-01, 3.365E-01, 3.161E-01, 3.037E-01, 2.848E-01, 2.628E-01, 2.460E-01, 2.225E-01, 2.132E-01, 2.055E-01, 1.877E-01, 1.758E-01, 1.589E-01, 1.392E-01, 1.172E-01, 1.068E-01, 1.004E-01, 8.788E-02, 7.481E-02, 6.693E-02, 5.954E-02, 5.172E-02, 4.779E-02, 4.402E-02, 3.634E-02, 2.572E-02, 1.687E-02, 9.102E-03, 5.159E-03, 5.436E-03, 5.065E-03, 8.562E-03, 8.071E-03, 8.656E-03, 7.800E-03, 6.235E-03, 5.235E+01, 4.686E+01, 3.559E+01, 3.132E+01, 2.881E+01, 2.662E+01, 2.505E+01, 2.410E+01, 2.353E+01, 2.303E+01, 2.257E+01, 2.220E+01, 2.185E+01, 2.152E+01, 2.131E+01, 2.121E+01, 2.112E+01, 2.106E+01, 2.097E+01, 2.088E+01, 2.082E+01, 2.073E+01, 2.069E+01, 2.067E+01, 2.061E+01, 2.058E+01, 2.052E+01, 2.045E+01, 2.037E+01, 2.033E+01, 2.030E+01, 2.025E+01, 2.020E+01, 2.017E+01, 2.014E+01, 2.012E+01, 2.010E+01, 2.009E+01, 2.007E+01, 2.005E+01, 2.003E+01, 2.002E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01
 8.001E+00, 1.099E+01, 9.490E+00, 5.588E+00, 4.110E+00, 3.078E+00, 2.279E+00, 1.759E+00, 1.464E+00, 1.291E+00, 1.128E+00, 9.253E-01, 7.486E-01, 6.257E-01, 5.708E-01, 5.230E-01, 4.752E-01, 4.360E-01, 4.140E-01, 3.846E-01, 3.428E-01, 3.118E-01, 2.871E-01, 2.665E-01, 2.594E-01, 2.529E-01, 2.521E-01, 2.514E-01, 2.375E-01, 2.301E-01, 2.236E-01, 2.130E-01, 1.996E-01, 1.884E-01, 1.825E-01, 1.756E-01, 1.727E-01, 1.698E-01, 1.630E-01, 1.567E-01, 1.514E-01, 1.460E-01, 1.402E-01, 1.324E-01, 1.250E-01, 1.176E-01, 1.127E-01, 1.091E-01, 1.046E-01, 9.938E-02, 9.409E-02, 7.722E+01, 6.945E+01, 4.908E+01, 4.132E+01, 3.627E+01, 3.231E+01, 2.959E+01, 2.796E+01, 2.690E+01, 2.591E+01, 2.487E+01, 2.402E+01, 2.336E+01, 2.296E+01, 2.267E+01, 2.246E+01, 2.228E+01, 2.218E+01, 2.202E+01, 2.185E+01, 2.169E+01, 2.156E+01, 2.147E+01, 2.142E+01, 2.135E+01, 2.130E+01, 2.126E+01, 2.117E+01, 2.109E+01, 2.103E+01, 2.098E+01, 2.091E+01, 2.084E+01, 2.080E+01, 2.076E+01, 2.072E+01, 2.069E+01, 2.066E+01, 2.061E+01, 2.056E+01, 2.052E+01, 2.048E+01, 2.045E+01, 2.042E+01, 2.039E+01, 2.039E+01, 2.039E+01, 2.038E+01, 2.036E+01, 2.033E+01
 1.000E+01, 1.537E+01, 1.263E+01, 7.483E+00, 5.502E+00, 4.240E+00, 3.198E+00, 2.457E+00, 2.025E+00, 1.709E+00, 1.438E+00, 1.222E+00, 1.016E+00, 8.100E-01, 7.167E-01, 6.195E-01, 5.671E-01, 5.193E-01, 4.926E-01, 4.409E-01, 4.170E-01, 3.935E-01, 3.732E-01, 3.679E-01, 3.359E-01, 3.076E-01, 2.846E-01, 2.622E-01, 2.432E-01, 2.259E-01, 2.240E-01, 2.152E-01, 2.067E-01, 1.967E-01, 1.945E-01, 1.923E-01, 1.828E-01, 1.789E-01, 1.719E-01, 1.634E-01, 1.569E-01, 1.503E-01, 1.406E-01, 1.360E-01, 1.279E-01, 1.241E-01, 1.231E-01, 1.182E-01, 1.160E-01, 1.127E-01, 1.145E-01, 1.085E+02, 9.432E+01, 6.472E+01, 5.316E+01, 4.537E+01, 3.897E+01, 3.456E+01, 3.202E+01, 3.031E+01, 2.880E+01, 2.738E+01, 2.616E+01, 2.507E+01, 2.448E+01, 2.396E+01, 2.362E+01, 2.332E+01, 2.317E+01, 2.292E+01, 2.268E+01, 2.249E+01, 2.233E+01, 2.224E+01, 2.209E+01, 2.194E+01, 2.184E+01, 2.175E+01, 2.163E+01, 2.152E+01, 2.148E+01, 2.142E+01, 2.134E+01, 2.126E+01, 2.123E+01, 2.119E+01, 2.114E+01, 2.112E+01, 2.108E+01, 2.102E+01, 2.097E+01, 2.093E+01, 2.087E+01, 2.083E+01, 2.079E+01, 2.077E+01, 2.076E+01, 2.074E+01, 2.073E+01, 2.070E+01, 2.069E+01
 1.200E+01, 2.011E+01, 1.721E+01, 1.133E+01, 8.084E+00, 5.818E+00, 4.208E+00, 3.125E+00, 2.492E+00, 1.995E+00, 1.621E+00, 1.356E+00, 1.115E+00, 8.879E-01, 7.458E-01, 6.641E-01, 6.020E-01, 5.745E-01, 5.607E-01, 5.265E-01, 4.831E-01, 4.369E-01, 4.008E-01, 3.704E-01, 3.789E-01, 3.597E-01, 3.242E-01, 2.898E-01, 2.577E-01, 2.217E-01, 1.987E-01, 1.754E-01, 1.597E-01, 1.476E-01, 1.291E-01, 1.146E-01, 1.046E-01, 9.608E-02, 9.036E-02, 9.485E-02, 9.010E-02, 8.602E-02, 8.066E-02, 8.068E-02, 7.869E-02, 8.169E-02, 8.244E-02, 7.915E-02, 7.874E-02, 7.922E-02, 7.608E-02, 1.450E+02, 1.254E+02, 8.620E+01, 6.839E+01, 5.636E+01, 4.696E+01, 4.064E+01, 3.688E+01, 3.408E+01, 3.176E+01, 2.988E+01, 2.818E+01, 2.662E+01, 2.573E+01, 2.504E+01, 2.458E+01, 2.428E+01, 2.410E+01, 2.376E+01, 2.348E+01, 2.322E+01, 2.298E+01, 2.282E+01, 2.276E+01, 2.259E+01, 2.238E+01, 2.219E+01, 2.199E+01, 2.180E+01, 2.172E+01, 2.161E+01, 2.150E+01, 2.140E+01, 2.132E+01, 2.125E+01, 2.118E+01, 2.113E+01, 2.108E+01, 2.106E+01, 2.100E+01, 2.095E+01, 2.088E+01, 2.084E+01, 2.080E+01, 2.078E+01, 2.078E+01, 2.075E+01, 2.073E+01, 2.071E+01, 2.070E+01
 1.400E+01, 2.279E+01, 2.158E+01, 1.557E+01, 1.077E+01, 7.589E+00, 5.600E+00, 4.266E+00, 3.322E+00, 2.630E+00, 2.109E+00, 1.704E+00, 1.408E+00, 1.159E+00, 9.557E-01, 8.334E-01, 7.478E-01, 6.898E-01, 6.549E-01, 6.127E-01, 5.605E-01, 5.094E-01, 4.769E-01, 4.505E-01, 4.417E-01, 4.354E-01, 4.006E-01, 3.579E-01, 3.310E-01, 3.108E-01, 2.952E-01, 2.792E-01, 2.614E-01, 2.538E-01, 2.424E-01, 2.294E-01, 2.249E-01, 2.081E-01, 1.865E-01, 1.772E-01, 1.610E-01, 1.528E-01, 1.441E-01, 1.372E-01, 1.409E-01, 1.382E-01, 1.389E-01, 1.390E-01, 1.329E-01, 1.297E-01, 1.302E-01, 1.770E+02, 1.607E+02, 1.161E+02, 8.859E+01, 6.986E+01, 5.697E+01, 4.813E+01, 4.244E+01, 3.827E+01, 3.511E+01, 3.265E+01, 3.055E+01, 2.860E+01, 2.729E+01, 2.643E+01, 2.584E+01, 2.543E+01, 2.520E+01, 2.482E+01, 2.439E+01, 2.399E+01, 2.370E+01, 2.349E+01, 2.340E+01, 2.326E+01, 2.302E+01, 2.274E+01, 2.251E+01, 2.231E+01, 2.222E+01, 2.210E+01, 2.196E+01, 2.186E+01, 2.175E+01, 2.165E+01, 2.158E+01, 2.148E+01, 2.136E+01, 2.130E+01, 2.120E+01, 2.113E+01, 2.105E+01, 2.100E+01, 2.098E+01, 2.096E+01, 2.097E+01, 2.094E+01, 2.091E+01, 2.090E+01, 2.090E+01
 1.600E+01, 2.854E+01, 2.649E+01, 1.891E+01, 1.349E+01, 9.684E+00, 7.145E+00, 5.522E+00, 4.508E+00, 3.759E+00, 3.218E+00, 2.746E+00, 2.326E+00, 1.979E+00, 1.655E+00, 1.332E+00, 1.111E+00, 9.459E-01, 8.623E-01, 7.602E-01, 6.630E-01, 5.693E-01, 5.196E-01, 4.985E-01, 4.755E-01, 4.509E-01, 4.291E-01, 4.048E-01, 4.246E-01, 4.193E-01, 4.113E-01, 3.956E-01, 3.698E-01, 3.463E-01, 3.336E-01, 3.149E-01, 2.980E-01, 2.842E-01, 2.641E-01, 2.385E-01, 2.226E-01, 2.064E-01, 1.939E-01, 1.823E-01, 1.692E-01, 1.459E-01, 1.437E-01, 1.505E-01, 1.480E-01, 1.473E-01, 1.457E-01, 2.179E+02, 2.006E+02, 1.486E+02, 1.134E+02, 8.803E+01, 7.043E+01, 5.890E+01, 5.148E+01, 4.596E+01, 4.171E+01, 3.818E+01, 3.518E+01, 3.265E+01, 3.065E+01, 2.899E+01, 2.791E+01, 2.709E+01, 2.666E+01, 2.606E+01, 2.547E+01, 2.494E+01, 2.457E+01, 2.436E+01, 2.422E+01, 2.403E+01, 2.377E+01, 2.348E+01, 2.338E+01, 2.320E+01, 2.305E+01, 2.288E+01, 2.270E+01, 2.255E+01, 2.243E+01, 2.231E+01, 2.219E+01, 2.207E+01, 2.191E+01, 2.178E+01, 2.165E+01, 2.155E+01, 2.144E+01, 2.136E+01, 2.131E+01, 2.122E+01, 2.121E+01, 2.122E+01, 2.118E+01, 2.116E+01, 2.114E+01
