s,mol/mol,mol/mol,mol/mol,mol/mol,C,mol/mol,mol/mol,mol/mol,mol/mol,C,C,C,kg/kg,kg/kg,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"O2Rear","CO2Rear","CORear","UHRear","TRSampPtRh","O2Front","CO2Front","COFront","UHFront","TFSampPtRh","TRSampA","TFSampA","YsootR","YsootF","HFRFL","HFFFL","HFOFL","HFRCE","HFCCE","HFFCE","TSHFRFL","TSHFFFL","TSHFOFL","TSHFRCE","TSHFCCE","TSHFFCE","TSXHFRFL","TSXHFFFL","TSXHFRCE","TSXHFCCE","TSXHFFCE","TR3","TR30","TR60","TR90","TR105","TR120","TR135","TR150","TR180","TR210","TR237","TF3","TF30","TF60","TF90","TF105","TF120","TF135","TF150","TF180","TF210","TF237"
 0.000E+00, 2.095E-01, 3.901E-04, 0.000E+00, 0.000E+00, 2.000E+01, 2.095E-01, 3.901E-04, 0.000E+00, 0.000E+00, 2.000E+01, 2.000E+01, 2.000E+01, 0.000E+00, 0.000E+00,-2.530E-06,-3.166E-06,-6.130E-06,-1.662E-06,-2.547E-06,-2.603E-06, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01
 2.000E+01, 2.091E-01, 7.181E-04, 2.625E-08, 2.967E-06, 2.239E+01, 2.084E-01, 1.207E-03, 2.558E-07, 6.919E-06, 2.887E+01, 2.653E+01, 3.713E+01, 5.510E-09, 5.367E-08, 1.648E-01, 1.814E-01, 1.741E-03, 3.837E-01, 8.501E-01, 3.891E-01, 2.369E+01, 2.401E+01, 2.004E+01, 2.878E+01, 4.129E+01, 2.903E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.026E+01, 2.034E+01, 2.036E+01, 2.030E+01, 2.031E+01, 2.047E+01, 2.064E+01, 2.095E+01, 2.113E+01, 2.229E+01, 3.945E+01, 2.029E+01, 2.037E+01, 2.038E+01, 2.032E+01, 2.031E+01, 2.060E+01, 2.087E+01, 2.126E+01, 2.167E+01, 2.262E+01, 3.995E+01
 4.002E+01, 2.027E-01, 5.036E-03, 4.752E-05, 2.203E-05, 8.100E+01, 2.006E-01, 6.462E-03, 6.209E-05, 2.708E-05, 1.072E+02, 1.064E+02, 1.321E+02, 9.957E-06, 1.301E-05, 1.427E+00, 1.631E+00, 2.755E-02, 2.365E+00, 4.543E+00, 2.539E+00, 6.223E+01, 6.736E+01, 2.085E+01, 8.350E+01, 1.331E+02, 8.703E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.558E+01, 2.613E+01, 2.911E+01, 3.776E+01, 4.547E+01, 6.530E+01, 6.930E+01, 7.533E+01, 7.531E+01, 8.234E+01, 1.441E+02, 2.625E+01, 2.658E+01, 3.283E+01, 3.813E+01, 4.198E+01, 5.596E+01, 6.497E+01, 7.867E+01, 7.781E+01, 8.870E+01, 1.516E+02
 6.001E+01, 1.869E-01, 1.581E-02, 1.894E-04, 3.776E-05, 2.232E+02, 1.809E-01, 1.995E-02, 2.157E-04, 4.140E-05, 2.627E+02, 2.563E+02, 3.049E+02, 3.956E-05, 4.497E-05, 4.435E+00, 5.008E+00, 1.272E-01, 7.555E+00, 1.805E+01, 8.991E+00, 1.429E+02, 1.572E+02, 2.456E+01, 2.059E+02, 3.508E+02, 2.280E+02, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 4.392E+01, 5.299E+01, 9.519E+01, 1.396E+02, 1.578E+02, 1.884E+02, 1.982E+02, 2.107E+02, 2.143E+02, 2.248E+02, 3.149E+02, 4.660E+01, 5.288E+01, 1.013E+02, 1.432E+02, 1.543E+02, 1.725E+02, 1.848E+02, 2.119E+02, 2.160E+02, 2.333E+02, 3.519E+02
 8.001E+01, 1.612E-01, 3.344E-02, 2.935E-04, 4.404E-05, 3.870E+02, 1.513E-01, 4.025E-02, 3.009E-04, 4.335E-05, 4.371E+02, 4.115E+02, 4.731E+02, 6.091E-05, 6.232E-05, 1.091E+01, 1.123E+01, 3.518E-01, 2.009E+01, 4.683E+01, 2.093E+01, 2.760E+02, 2.830E+02, 3.367E+01, 3.949E+02, 5.939E+02, 4.074E+02, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 1.058E+02, 1.346E+02, 2.379E+02, 3.083E+02, 3.296E+02, 3.570E+02, 3.675E+02, 3.792E+02, 3.873E+02, 3.962E+02, 5.173E+02, 1.014E+02, 1.368E+02, 2.502E+02, 3.105E+02, 3.209E+02, 3.435E+02, 3.517E+02, 3.704E+02, 3.855E+02, 4.123E+02, 5.334E+02
 1.000E+02, 1.371E-01, 5.002E-02, 2.950E-04, 3.828E-05, 4.976E+02, 1.305E-01, 5.459E-02, 2.628E-04, 3.346E-05, 5.313E+02, 5.075E+02, 5.522E+02, 6.090E-05, 5.416E-05, 1.904E+01, 1.784E+01, 5.747E-01, 3.104E+01, 5.971E+01, 3.191E+01, 3.963E+02, 3.818E+02, 4.452E+01, 5.102E+02, 6.785E+02, 5.176E+02, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.349E+02, 2.447E+02, 3.656E+02, 4.412E+02, 4.564E+02, 4.723E+02, 4.785E+02, 4.866E+02, 4.912E+02, 5.073E+02, 6.108E+02, 1.439E+02, 2.561E+02, 3.823E+02, 4.421E+02, 4.515E+02, 4.684E+02, 4.748E+02, 4.832E+02, 4.913E+02, 5.324E+02, 6.330E+02
 1.200E+02, 1.255E-01, 5.807E-02, 2.268E-04, 2.710E-05, 5.505E+02, 1.166E-01, 6.428E-02, 1.584E-04, 1.916E-05, 5.812E+02, 5.542E+02, 5.970E+02, 4.669E-05, 3.254E-05, 2.677E+01, 2.491E+01, 8.526E-01, 3.593E+01, 5.845E+01, 4.067E+01, 4.833E+02, 4.605E+02, 5.680E+01, 5.607E+02, 6.896E+02, 5.873E+02, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 3.766E+02, 3.715E+02, 4.659E+02, 5.195E+02, 5.235E+02, 5.328E+02, 5.370E+02, 5.438E+02, 5.485E+02, 5.661E+02, 6.392E+02, 2.059E+02, 3.891E+02, 4.693E+02, 5.081E+02, 5.171E+02, 5.320E+02, 5.377E+02, 5.475E+02, 5.573E+02, 6.057E+02, 6.857E+02
 1.400E+02, 1.110E-01, 6.820E-02, 1.227E-04, 1.434E-05, 5.843E+02, 1.019E-01, 7.447E-02, 7.988E-05, 8.614E-06, 6.107E+02, 5.891E+02, 6.250E+02, 2.518E-05, 1.637E-05, 3.340E+01, 2.882E+01, 1.093E+00, 4.265E+01, 5.413E+01, 4.421E+01, 5.465E+02, 5.005E+02, 6.864E+01, 6.043E+02, 6.720E+02, 6.155E+02, 2.000E+01, 2.000E+01, 2.001E+01, 2.001E+01, 2.001E+01, 4.877E+02, 4.887E+02, 5.430E+02, 5.751E+02, 5.805E+02, 5.853E+02, 5.867E+02, 5.906E+02, 5.938E+02, 6.138E+02, 6.734E+02, 2.477E+02, 4.970E+02, 5.381E+02, 5.621E+02, 5.691E+02, 5.783E+02, 5.824E+02, 5.903E+02, 6.028E+02, 6.403E+02, 6.960E+02
 1.600E+02, 1.091E-01, 6.956E-02, 2.970E-05, 4.159E-06, 6.494E+02, 8.947E-02, 8.309E-02, 3.383E-05, 3.539E-06, 6.460E+02, 6.524E+02, 6.555E+02, 6.086E-06, 6.919E-06, 5.620E+01, 3.375E+01, 1.218E+00, 5.890E+01, 6.621E+01, 5.141E+01, 6.599E+02, 5.401E+02, 7.698E+01, 6.842E+02, 7.233E+02, 6.556E+02, 2.001E+01, 2.001E+01, 2.002E+01, 2.003E+01, 2.002E+01, 5.919E+02, 6.076E+02, 6.121E+02, 6.314E+02, 6.367E+02, 6.430E+02, 6.457E+02, 6.529E+02, 6.614E+02, 6.857E+02, 7.494E+02, 2.823E+02, 5.612E+02, 5.862E+02, 6.040E+02, 6.095E+02, 6.188E+02, 6.230E+02, 6.331E+02, 6.466E+02, 6.706E+02, 7.219E+02
