s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,
Time,"SPRINKLER 1","SPRINKLER 2","SPRINKLER 3","SPRINKLER 4","TC_1_01","TC_1_02","TC_1_03","TC_1_04","TC_1_05","TC_1_06","TC_1_07","TC_1_08","TC_1_09","TC_1_10","TC_1_11","TC_1_12","TC_2_01","TC_2_02","TC_2_03","TC_2_04","TC_2_05","TC_2_06","TC_2_07","TC_2_08","TC_2_09","TC_2_10","TC_2_11","TC_2_12","TC_3_01","TC_3_02","TC_3_03","TC_3_04","TC_3_05","TC_3_06","TC_3_07","TC_3_08","TC_3_09","TC_3_10","TC_3_11","TC_3_12","TC_4_01","TC_4_02","TC_4_03","TC_4_04","TC_4_05","TC_4_06","TC_4_07","TC_4_08","TC_4_09","TC_4_10","TC_4_11","TC_4_12","BDP_1_01","BDP_1_02","BDP_1_03","BDP_1_04","BDP_2_01","BDP_2_02","BDP_2_03","BDP_2_04","Acts"
 0.000E+00, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.029E+00, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 3.017E-03, 9.038E-03, 5.325E-03, 5.782E-03, 4.671E-03, 4.743E-03, 8.597E-03, 2.328E-03, 0.000E+00
 8.025E+00, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.002E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.002E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.001E+01, 2.002E+01, 2.283E-02, 2.074E-02, 1.728E-02, 1.952E-02, 2.036E-02, 2.232E-02, 2.332E-02, 1.745E-02, 0.000E+00
 1.200E+01, 2.022E+01, 2.016E+01, 2.000E+01, 2.000E+01, 2.247E+01, 2.247E+01, 2.171E+01, 2.171E+01, 2.171E+01, 2.080E+01, 2.080E+01, 2.026E+01, 2.007E+01, 2.006E+01, 2.006E+01, 2.005E+01, 2.193E+01, 2.193E+01, 2.118E+01, 2.118E+01, 2.118E+01, 2.040E+01, 2.040E+01, 2.009E+01, 2.006E+01, 2.006E+01, 2.006E+01, 2.005E+01, 2.004E+01, 2.004E+01, 2.003E+01, 2.003E+01, 2.003E+01, 2.004E+01, 2.004E+01, 2.004E+01, 2.004E+01, 2.004E+01, 2.004E+01, 2.005E+01, 2.003E+01, 2.003E+01, 2.004E+01, 2.004E+01, 2.004E+01, 2.004E+01, 2.004E+01, 2.003E+01, 2.004E+01, 2.004E+01, 2.004E+01, 2.005E+01, 6.902E-01, 3.055E-01, 1.136E-01, 1.078E-01, 6.450E-01, 2.221E-01, 1.051E-01, 9.458E-02, 0.000E+00
 1.602E+01, 2.080E+01, 2.077E+01, 2.000E+01, 2.000E+01, 2.692E+01, 2.692E+01, 2.417E+01, 2.417E+01, 2.417E+01, 2.156E+01, 2.156E+01, 2.043E+01, 2.014E+01, 2.013E+01, 2.012E+01, 2.011E+01, 2.715E+01, 2.715E+01, 2.353E+01, 2.353E+01, 2.353E+01, 2.101E+01, 2.101E+01, 2.020E+01, 2.013E+01, 2.012E+01, 2.012E+01, 2.011E+01, 2.007E+01, 2.007E+01, 2.008E+01, 2.008E+01, 2.008E+01, 2.008E+01, 2.008E+01, 2.008E+01, 2.008E+01, 2.008E+01, 2.008E+01, 2.010E+01, 2.007E+01, 2.007E+01, 2.008E+01, 2.008E+01, 2.008E+01, 2.008E+01, 2.008E+01, 2.007E+01, 2.008E+01, 2.008E+01, 2.008E+01, 2.010E+01, 8.248E-01, 2.398E-01, 6.926E-02, 6.346E-02, 7.498E-01, 1.409E-01, 5.582E-02, 4.406E-02, 0.000E+00
 2.000E+01, 2.154E+01, 2.150E+01, 2.000E+01, 2.000E+01, 3.040E+01, 3.040E+01, 2.539E+01, 2.539E+01, 2.539E+01, 2.186E+01, 2.186E+01, 2.051E+01, 2.022E+01, 2.020E+01, 2.020E+01, 2.018E+01, 3.027E+01, 3.027E+01, 2.486E+01, 2.486E+01, 2.486E+01, 2.152E+01, 2.152E+01, 2.034E+01, 2.021E+01, 2.020E+01, 2.020E+01, 2.018E+01, 2.013E+01, 2.013E+01, 2.013E+01, 2.013E+01, 2.013E+01, 2.013E+01, 2.013E+01, 2.013E+01, 2.013E+01, 2.014E+01, 2.014E+01, 2.017E+01, 2.013E+01, 2.013E+01, 2.013E+01, 2.013E+01, 2.013E+01, 2.013E+01, 2.013E+01, 2.013E+01, 2.013E+01, 2.014E+01, 2.014E+01, 2.017E+01, 8.250E-01, 1.066E-01, 8.019E-02, 4.511E-02, 8.449E-01, 1.342E-01, 9.205E-02, 6.894E-02, 0.000E+00
 2.401E+01, 2.246E+01, 2.230E+01, 2.001E+01, 2.001E+01, 3.365E+01, 3.365E+01, 2.655E+01, 2.655E+01, 2.655E+01, 2.268E+01, 2.268E+01, 2.087E+01, 2.038E+01, 2.030E+01, 2.030E+01, 2.027E+01, 3.261E+01, 3.261E+01, 2.684E+01, 2.684E+01, 2.684E+01, 2.292E+01, 2.292E+01, 2.110E+01, 2.047E+01, 2.030E+01, 2.030E+01, 2.027E+01, 2.019E+01, 2.019E+01, 2.021E+01, 2.021E+01, 2.021E+01, 2.021E+01, 2.021E+01, 2.021E+01, 2.021E+01, 2.021E+01, 2.022E+01, 2.025E+01, 2.020E+01, 2.020E+01, 2.021E+01, 2.021E+01, 2.021E+01, 2.021E+01, 2.021E+01, 2.020E+01, 2.021E+01, 2.021E+01, 2.021E+01, 2.025E+01, 9.004E-01, 1.384E-01, 1.802E-01, 1.049E-01, 7.977E-01, 1.772E-01, 2.225E-01, 1.530E-01, 0.000E+00
 2.800E+01, 2.354E+01, 2.332E+01, 2.001E+01, 2.001E+01, 3.666E+01, 3.666E+01, 2.891E+01, 2.891E+01, 2.891E+01, 2.450E+01, 2.450E+01, 2.219E+01, 2.120E+01, 2.043E+01, 2.042E+01, 2.039E+01, 3.576E+01, 3.576E+01, 2.925E+01, 2.925E+01, 2.925E+01, 2.432E+01, 2.432E+01, 2.203E+01, 2.098E+01, 2.042E+01, 2.041E+01, 2.038E+01, 2.028E+01, 2.028E+01, 2.030E+01, 2.030E+01, 2.030E+01, 2.030E+01, 2.030E+01, 2.030E+01, 2.030E+01, 2.031E+01, 2.031E+01, 2.036E+01, 2.030E+01, 2.030E+01, 2.031E+01, 2.031E+01, 2.031E+01, 2.030E+01, 2.030E+01, 2.030E+01, 2.030E+01, 2.031E+01, 2.031E+01, 2.036E+01, 9.658E-01, 1.687E-01, 2.322E-01, 2.039E-01, 9.957E-01, 2.810E-01, 1.960E-01, 1.565E-01, 0.000E+00
 3.201E+01, 2.481E+01, 2.458E+01, 2.007E+01, 2.012E+01, 4.011E+01, 4.011E+01, 3.130E+01, 3.130E+01, 3.130E+01, 2.595E+01, 2.595E+01, 2.288E+01, 2.183E+01, 2.084E+01, 2.071E+01, 2.052E+01, 3.899E+01, 3.899E+01, 3.148E+01, 3.148E+01, 3.148E+01, 2.523E+01, 2.523E+01, 2.244E+01, 2.135E+01, 2.079E+01, 2.072E+01, 2.052E+01, 2.116E+01, 2.116E+01, 2.103E+01, 2.103E+01, 2.103E+01, 2.085E+01, 2.085E+01, 2.065E+01, 2.052E+01, 2.043E+01, 2.044E+01, 2.048E+01, 2.167E+01, 2.167E+01, 2.141E+01, 2.141E+01, 2.141E+01, 2.109E+01, 2.109E+01, 2.085E+01, 2.063E+01, 2.044E+01, 2.044E+01, 2.049E+01, 1.026E+00, 2.026E-01, 1.762E-01, 1.939E-01, 1.051E+00, 2.194E-01, 1.400E-01, 1.601E-01, 0.000E+00
