s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0139482E+000, 1.5846649E-001, 1.5846649E-001, 1.0000000E+000
 2.0052634E+000, 7.4280806E-002, 7.4280806E-002, 1.0000000E+000
 3.0022011E+000, 4.3105734E-002, 4.3105734E-002, 1.0000000E+000
 4.0082326E+000, 3.1590036E-002, 3.1590036E-002, 1.0000000E+000
 5.0001023E+000, 2.7433236E-002, 2.7433236E-002, 1.0000000E+000
 6.0016996E+000, 2.5890011E-002, 2.5890011E-002, 1.0000000E+000
 7.0066083E+000, 2.5324443E-002, 2.5324443E-002, 1.0000000E+000
 8.0031005E+000, 2.5119318E-002, 2.5119318E-002, 1.0000000E+000
 9.0056890E+000, 2.5043639E-002, 2.5043639E-002, 1.0000000E+000
 1.0001895E+001, 2.5016064E-002, 2.5016064E-002, 1.0000000E+000
 1.1004175E+001, 2.5005879E-002, 2.5005879E-002, 1.0000000E+000
 1.2005477E+001, 3.6056443E-002, 3.6056443E-002, 1.0000000E+000
 1.3002956E+001, 4.7956874E-002, 4.7956874E-002, 1.0000000E+000
 1.4003641E+001, 4.7211646E-002, 4.7211646E-002, 1.0000000E+000
 1.5002105E+001, 5.3953245E-002, 5.3953245E-002, 1.0000000E+000
 1.6003337E+001, 6.1232608E-002, 6.1232608E-002, 1.0000000E+000
 1.7003530E+001, 6.2347979E-002, 6.2347979E-002, 1.0000000E+000
 1.8002154E+001, 7.0350862E-002, 7.0350862E-002, 1.0000000E+000
 1.9003773E+001, 7.3296754E-002, 7.3296754E-002, 1.0000000E+000
 2.0002613E+001, 6.4662459E-002, 6.4662459E-002, 1.0000000E+000
 2.1004653E+001, 6.6685839E-002, 6.6685839E-002, 1.0000000E+000
 2.2003303E+001, 7.0683533E-002, 7.0683533E-002, 1.0000000E+000
 2.3000834E+001, 5.4178501E-002, 5.4178501E-002, 1.0000000E+000
 2.4000247E+001, 5.2276271E-002, 5.2276271E-002, 1.0000000E+000
 2.5001491E+001, 5.7280063E-002, 5.7280063E-002, 1.0000000E+000
 2.6004805E+001, 5.8077081E-002, 5.8077081E-002, 1.0000000E+000
 2.7000616E+001, 4.3086925E-002, 4.3086925E-002, 1.0000000E+000
 2.8001222E+001, 3.6218578E-002, 3.6218578E-002, 1.0000000E+000
 2.9004530E+001, 3.9104094E-002, 3.9104094E-002, 1.0000000E+000
 3.0002260E+001, 3.7449729E-002, 3.7449729E-002, 1.0000000E+000
 3.1003391E+001, 4.8850528E-002, 4.8850528E-002, 1.0000000E+000
