s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0100163E+000, 1.6634561E-001, 1.6634561E-001, 1.0000000E+000
 2.0063030E+000, 7.6937799E-002, 7.6937799E-002, 1.0000000E+000
 3.0072631E+000, 4.4003397E-002, 4.4003397E-002, 1.0000000E+000
 4.0041201E+000, 3.1983526E-002, 3.1983526E-002, 1.0000000E+000
 5.0005935E+000, 2.7567437E-002, 2.7567437E-002, 1.0000000E+000
 6.0001418E+000, 2.5941275E-002, 2.5941275E-002, 1.0000000E+000
 7.0003737E+000, 2.5344999E-002, 2.5344999E-002, 1.0000000E+000
 8.0062231E+000, 2.5125750E-002, 2.5125750E-002, 1.0000000E+000
 9.0041646E+000, 2.5046196E-002, 2.5046196E-002, 1.0000000E+000
 1.0005584E+001, 2.6335193E-002, 2.6335193E-002, 1.0000000E+000
 1.1000943E+001, 3.4403432E-002, 3.4403432E-002, 1.0000000E+000
 1.2000556E+001, 3.8234103E-002, 3.8234103E-002, 1.0000000E+000
 1.3003594E+001, 3.0917206E-002, 3.0917206E-002, 1.0000000E+000
 1.4005883E+001, 4.2396816E-002, 4.2396816E-002, 1.0000000E+000
 1.5002691E+001, 6.3008224E-002, 6.3008224E-002, 1.0000000E+000
 1.6004735E+001, 6.4978314E-002, 6.4978314E-002, 1.0000000E+000
 1.7001791E+001, 7.1317170E-002, 7.1317170E-002, 1.0000000E+000
 1.8003029E+001, 7.3652216E-002, 7.3652216E-002, 1.0000000E+000
 1.9001843E+001, 7.4505509E-002, 7.4505509E-002, 1.0000000E+000
 2.0001942E+001, 7.4818783E-002, 7.4818783E-002, 1.0000000E+000
 2.1002782E+001, 7.3494972E-002, 7.3494972E-002, 1.0000000E+000
 2.2004368E+001, 7.1858209E-002, 7.1858209E-002, 1.0000000E+000
 2.3002537E+001, 6.2538742E-002, 6.2538742E-002, 1.0000000E+000
 2.4004965E+001, 5.7267558E-002, 5.7267558E-002, 1.0000000E+000
 2.5005186E+001, 6.5492659E-002, 6.5492659E-002, 1.0000000E+000
 2.6003728E+001, 6.9599471E-002, 6.9599471E-002, 1.0000000E+000
 2.7002185E+001, 7.1515862E-002, 7.1515862E-002, 1.0000000E+000
 2.8002249E+001, 7.0078746E-002, 7.0078746E-002, 1.0000000E+000
 2.9000565E+001, 7.2002770E-002, 7.2002770E-002, 1.0000000E+000
 3.0004601E+001, 7.2129041E-002, 7.2129041E-002, 1.0000000E+000
 3.1004201E+001, 7.3947759E-002, 7.3947759E-002, 1.0000000E+000
