s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0198651E+000, 4.5418121E-002, 4.5418121E-002, 1.0000000E+000
 2.0074962E+000, 3.2536630E-002, 3.2536630E-002, 1.0000000E+000
 3.0132590E+000, 2.7734360E-002, 2.7734360E-002, 1.0000000E+000
 4.0093014E+000, 2.6002009E-002, 2.6002009E-002, 1.0000000E+000
 5.0000846E+000, 2.5369369E-002, 2.5369369E-002, 1.0000000E+000
 6.0052269E+000, 2.5134205E-002, 2.5134205E-002, 1.0000000E+000
 7.0029676E+000, 2.5049129E-002, 2.5049129E-002, 1.0000000E+000
 8.0056901E+000, 2.5017924E-002, 2.5017924E-002, 1.0000000E+000
 9.0077906E+000, 2.5006549E-002, 2.5006549E-002, 1.0000000E+000
 1.0002319E+001, 2.5002413E-002, 2.5002413E-002, 1.0000000E+000
 1.1002491E+001, 2.5000884E-002, 2.5000884E-002, 1.0000000E+000
 1.2006389E+001, 2.7240642E-002, 2.7240642E-002, 1.0000000E+000
 1.3005416E+001, 5.7489925E-002, 5.7489925E-002, 1.0000000E+000
 1.4005656E+001, 6.8584135E-002, 6.8584135E-002, 1.0000000E+000
 1.5008560E+001, 7.2655287E-002, 7.2655287E-002, 1.0000000E+000
 1.6004228E+001, 7.4137570E-002, 7.4137570E-002, 1.0000000E+000
 1.7002928E+001, 7.4683837E-002, 7.4683837E-002, 1.0000000E+000
 1.8008345E+001, 7.4884825E-002, 7.4884825E-002, 1.0000000E+000
 1.9001235E+001, 7.4957495E-002, 7.4957495E-002, 1.0000000E+000
 2.0002331E+001, 1.0667931E-001, 1.0667931E-001, 1.0000000E+000
 2.1005672E+001, 1.1831318E-001, 1.1831318E-001, 1.0000000E+000
 2.2003458E+001, 1.2254594E-001, 1.2254594E-001, 1.0000000E+000
 2.3006731E+001, 1.2410372E-001, 1.2410372E-001, 1.0000000E+000
 2.4000510E+001, 1.2466953E-001, 1.2466953E-001, 1.0000000E+000
 2.5000740E+001, 1.2487888E-001, 1.2487888E-001, 1.0000000E+000
 2.6002492E+001, 1.2495569E-001, 1.2495569E-001, 1.0000000E+000
 2.7003435E+001, 1.2498377E-001, 1.2498377E-001, 1.0000000E+000
 2.8000348E+001, 1.2499403E-001, 1.2499403E-001, 1.0000000E+000
 2.9005042E+001, 1.2499782E-001, 1.2499782E-001, 1.0000000E+000
 3.0000757E+001, 1.2499920E-001, 1.2499920E-001, 1.0000000E+000
 3.1001005E+001, 1.2499971E-001, 1.2499971E-001, 1.0000000E+000
