s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m,C,m,C,m,C,m,C,m,C,m,C
Time,"TC 1-1","TC 1-2","TC 1-3","TC 1-4","TC 1-5","TC 1-6","TC 1-7","TC 1-8","TC 1-9","TC 2-1","TC 2-2","TC 2-3","TC 2-4","TC 2-5","TC 2-6","TC 3-1","TC 3-2","TC 3-3","TC 3-4","TC 3-5","TC 3-6","TC 3-7","TC 3-8","TC 3-9","TC 3-10","TC 4-1","TC 4-2","TC 4-3","TC 4-4","TC 4-5","TC 4-6","TC 4-7","TC 4-8","TC 4-9","TC 4-10","TC 5-1","TC 5-2","TC 5-3","TC 5-4","TC 5-5","TC 5-6","TC 5-7","TC 5-8","TC 5-9","TC 5-10","TC 6-1","TC 6-2","TC 6-3","TC 6-4","TC 6-5","TC 6-6","TC 6-7","TC 6-8","Layer Height 1","Layer Temp 1","Layer Height 2","Layer Temp 2","Layer Height 3","Layer Temp 3","Layer Height 4","Layer Temp 4","Layer Height 5","Layer Temp 5","Layer Height 6","Layer Temp 6"
 0.000E+00, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.200E+00, 2.100E+01, 2.200E+00, 2.100E+01, 2.400E+00, 2.100E+01, 2.400E+00, 2.100E+01, 2.400E+00, 2.100E+01, 2.400E+00, 2.100E+01
 1.500E+01, 2.235E+01, 2.257E+01, 2.238E+01, 2.406E+01, 4.766E+01, 7.320E+01, 7.678E+01, 7.978E+01, 8.103E+01, 2.196E+01, 2.187E+01, 2.155E+01, 2.224E+01, 3.357E+01, 5.136E+01, 2.102E+01, 2.102E+01, 2.102E+01, 2.103E+01, 2.103E+01, 2.103E+01, 2.113E+01, 2.240E+01, 2.315E+01, 2.148E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.101E+01, 2.101E+01, 2.101E+01, 2.101E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 1.407E+00, 1.055E+02, 1.395E+00, 8.826E+01, 2.277E+00, 2.868E+01, 2.400E+00, 2.100E+01, 2.400E+00, 2.100E+01, 2.400E+00, 2.100E+01
 3.001E+01, 2.595E+01, 2.708E+01, 2.905E+01, 4.200E+01, 1.400E+02, 1.884E+02, 1.938E+02, 1.982E+02, 1.972E+02, 2.296E+01, 2.293E+01, 2.255E+01, 2.600E+01, 8.430E+01, 1.594E+02, 2.115E+01, 2.117E+01, 2.119E+01, 2.123E+01, 2.125E+01, 2.162E+01, 2.869E+01, 4.299E+01, 4.870E+01, 2.601E+01, 2.103E+01, 2.103E+01, 2.104E+01, 2.105E+01, 2.106E+01, 2.109E+01, 2.362E+01, 3.392E+01, 3.794E+01, 2.236E+01, 2.101E+01, 2.101E+01, 2.102E+01, 2.102E+01, 2.102E+01, 2.115E+01, 2.142E+01, 2.176E+01, 2.185E+01, 2.106E+01, 2.104E+01, 2.104E+01, 2.103E+01, 2.102E+01, 2.102E+01, 2.105E+01, 2.112E+01, 2.116E+01, 1.024E+00, 1.903E+02, 1.031E+00, 1.627E+02, 1.910E+00, 5.478E+01, 1.950E+00, 4.108E+01, 2.262E+00, 2.384E+01, 2.334E+00, 2.228E+01
 4.501E+01, 3.044E+01, 3.260E+01, 3.463E+01, 5.001E+01, 1.700E+02, 2.219E+02, 2.332E+02, 2.337E+02, 2.278E+02, 2.322E+01, 2.320E+01, 2.302E+01, 2.907E+01, 1.074E+02, 1.938E+02, 2.134E+01, 2.136E+01, 2.142E+01, 2.149E+01, 2.157E+01, 2.185E+01, 3.750E+01, 5.954E+01, 6.732E+01, 3.053E+01, 2.111E+01, 2.112E+01, 2.115E+01, 2.118E+01, 2.122E+01, 2.184E+01, 3.066E+01, 5.762E+01, 6.593E+01, 2.510E+01, 2.110E+01, 2.160E+01, 2.493E+01, 2.988E+01, 3.591E+01, 3.700E+01, 3.876E+01, 4.417E+01, 4.555E+01, 2.269E+01, 2.165E+01, 2.374E+01, 2.689E+01, 3.079E+01, 3.654E+01, 3.887E+01, 4.050E+01, 4.078E+01, 1.027E+00, 2.084E+02, 9.933E-01, 1.838E+02, 1.853E+00, 6.525E+01, 1.820E+00, 5.723E+01, 8.191E-01, 4.743E+01, 6.997E-01, 4.519E+01
 6.000E+01, 3.510E+01, 3.777E+01, 3.993E+01, 5.259E+01, 1.772E+02, 2.304E+02, 2.407E+02, 2.417E+02, 2.365E+02, 2.358E+01, 2.358E+01, 2.372E+01, 3.385E+01, 1.211E+02, 2.021E+02, 2.155E+01, 2.158E+01, 2.230E+01, 2.385E+01, 2.511E+01, 2.790E+01, 4.803E+01, 6.722E+01, 7.500E+01, 3.396E+01, 2.128E+01, 2.133E+01, 2.378E+01, 2.792E+01, 3.215E+01, 3.716E+01, 4.648E+01, 6.851E+01, 7.458E+01, 2.725E+01, 2.120E+01, 2.137E+01, 2.277E+01, 2.919E+01, 4.419E+01, 5.126E+01, 5.290E+01, 5.633E+01, 5.710E+01, 2.427E+01, 2.142E+01, 2.231E+01, 2.357E+01, 2.744E+01, 4.679E+01, 5.135E+01, 5.347E+01, 5.367E+01, 1.027E+00, 2.142E+02, 9.662E-01, 1.884E+02, 1.505E+00, 6.599E+01, 1.098E+00, 5.502E+01, 1.027E+00, 5.283E+01, 9.705E-01, 5.131E+01
 7.501E+01, 3.895E+01, 4.155E+01, 4.458E+01, 5.902E+01, 1.913E+02, 2.396E+02, 2.482E+02, 2.500E+02, 2.456E+02, 2.587E+01, 2.757E+01, 3.234E+01, 4.234E+01, 1.364E+02, 2.104E+02, 2.200E+01, 2.438E+01, 2.919E+01, 3.380E+01, 4.000E+01, 4.563E+01, 6.308E+01, 8.030E+01, 9.107E+01, 3.786E+01, 2.157E+01, 2.163E+01, 2.333E+01, 2.988E+01, 4.077E+01, 5.163E+01, 6.018E+01, 8.067E+01, 8.515E+01, 2.976E+01, 2.134E+01, 2.142E+01, 2.254E+01, 3.342E+01, 4.932E+01, 5.620E+01, 5.926E+01, 6.289E+01, 6.373E+01, 2.576E+01, 2.144E+01, 2.181E+01, 2.460E+01, 3.836E+01, 5.407E+01, 5.832E+01, 5.947E+01, 5.971E+01, 9.945E-01, 2.233E+02, 9.316E-01, 1.925E+02, 1.047E+00, 6.360E+01, 1.109E+00, 6.478E+01, 8.978E-01, 6.113E+01, 8.128E-01, 5.902E+01
 9.001E+01, 4.279E+01, 4.574E+01, 4.891E+01, 6.259E+01, 1.931E+02, 2.504E+02, 2.615E+02, 2.631E+02, 2.568E+02, 2.626E+01, 2.858E+01, 3.574E+01, 5.425E+01, 1.399E+02, 2.191E+02, 2.251E+01, 2.625E+01, 3.301E+01, 3.786E+01, 4.428E+01, 5.243E+01, 6.765E+01, 8.805E+01, 9.699E+01, 4.100E+01, 2.192E+01, 2.218E+01, 2.628E+01, 3.986E+01, 5.039E+01, 5.863E+01, 6.496E+01, 8.860E+01, 9.368E+01, 3.226E+01, 2.157E+01, 2.165E+01, 2.338E+01, 4.443E+01, 6.138E+01, 6.710E+01, 7.009E+01, 7.262E+01, 7.245E+01, 2.758E+01, 2.163E+01, 2.187E+01, 2.694E+01, 5.358E+01, 6.623E+01, 6.904E+01, 7.062E+01, 6.953E+01, 1.005E+00, 2.315E+02, 8.823E-01, 1.955E+02, 9.538E-01, 6.793E+01, 8.985E-01, 6.798E+01, 8.098E-01, 6.900E+01, 7.188E-01, 6.467E+01
 1.050E+02, 4.685E+01, 4.988E+01, 5.329E+01, 7.390E+01, 2.094E+02, 2.567E+02, 2.686E+02, 2.717E+02, 2.654E+02, 2.647E+01, 3.294E+01, 4.378E+01, 5.677E+01, 1.479E+02, 2.242E+02, 2.301E+01, 2.734E+01, 3.906E+01, 4.629E+01, 5.405E+01, 6.114E+01, 7.671E+01, 9.379E+01, 1.009E+02, 4.393E+01, 2.233E+01, 2.540E+01, 3.269E+01, 4.389E+01, 5.742E+01, 6.613E+01, 7.311E+01, 9.281E+01, 9.751E+01, 3.452E+01, 2.184E+01, 2.200E+01, 2.816E+01, 5.069E+01, 6.608E+01, 7.126E+01, 7.341E+01, 7.597E+01, 7.555E+01, 2.902E+01, 2.191E+01, 2.237E+01, 3.153E+01, 5.980E+01, 6.989E+01, 7.236E+01, 7.399E+01, 7.344E+01, 9.705E-01, 2.377E+02, 8.264E-01, 2.033E+02, 8.053E-01, 7.414E+01, 7.674E-01, 7.097E+01, 7.231E-01, 6.990E+01, 6.522E-01, 6.805E+01
 1.200E+02, 5.007E+01, 5.517E+01, 5.934E+01, 8.340E+01, 2.187E+02, 2.671E+02, 2.771E+02, 2.785E+02, 2.734E+02, 2.668E+01, 3.472E+01, 4.837E+01, 6.508E+01, 1.535E+02, 2.328E+02, 2.362E+01, 2.819E+01, 4.194E+01, 5.139E+01, 5.802E+01, 6.530E+01, 8.035E+01, 1.016E+02, 1.080E+02, 4.672E+01, 2.327E+01, 2.981E+01, 3.924E+01, 5.044E+01, 6.073E+01, 6.964E+01, 7.711E+01, 9.897E+01, 1.039E+02, 3.677E+01, 2.232E+01, 2.459E+01, 3.804E+01, 6.031E+01, 6.947E+01, 7.527E+01, 7.820E+01, 8.049E+01, 8.007E+01, 3.063E+01, 2.296E+01, 2.715E+01, 4.692E+01, 6.893E+01, 7.447E+01, 7.635E+01, 7.705E+01, 7.611E+01, 9.473E-01, 2.428E+02, 7.944E-01, 2.050E+02, 7.675E-01, 7.645E+01, 6.682E-01, 7.361E+01, 5.863E-01, 7.399E+01, 4.970E-01, 6.971E+01
