s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m,C,m,C,m,C,m,C,m,C,m,C
Time,"TC 1-1","TC 1-2","TC 1-3","TC 1-4","TC 1-5","TC 1-6","TC 1-7","TC 1-8","TC 1-9","TC 2-1","TC 2-2","TC 2-3","TC 2-4","TC 2-5","TC 2-6","TC 3-1","TC 3-2","TC 3-3","TC 3-4","TC 3-5","TC 3-6","TC 3-7","TC 3-8","TC 3-9","TC 3-10","TC 4-1","TC 4-2","TC 4-3","TC 4-4","TC 4-5","TC 4-6","TC 4-7","TC 4-8","TC 4-9","TC 4-10","TC 5-1","TC 5-2","TC 5-3","TC 5-4","TC 5-5","TC 5-6","TC 5-7","TC 5-8","TC 5-9","TC 5-10","TC 6-1","TC 6-2","TC 6-3","TC 6-4","TC 6-5","TC 6-6","TC 6-7","TC 6-8","Layer Height 1","Layer Temp 1","Layer Height 2","Layer Temp 2","Layer Height 3","Layer Temp 3","Layer Height 4","Layer Temp 4","Layer Height 5","Layer Temp 5","Layer Height 6","Layer Temp 6"
 0.000E+00, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.298E+00, 2.100E+01, 2.298E+00, 2.100E+01, 2.400E+00, 2.100E+01, 2.400E+00, 2.100E+01, 2.400E+00, 2.100E+01, 2.400E+00, 2.100E+01
 1.501E+01, 2.234E+01, 2.257E+01, 2.242E+01, 2.400E+01, 4.412E+01, 7.148E+01, 7.817E+01, 7.860E+01, 7.993E+01, 2.199E+01, 2.190E+01, 2.158E+01, 2.233E+01, 3.602E+01, 5.164E+01, 2.102E+01, 2.102E+01, 2.103E+01, 2.103E+01, 2.103E+01, 2.103E+01, 2.103E+01, 2.230E+01, 2.393E+01, 2.153E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.101E+01, 2.101E+01, 2.101E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 2.100E+01, 1.221E+00, 1.029E+02, 1.284E+00, 8.921E+01, 2.052E+00, 2.886E+01, 1.310E+00, 2.100E+01, 1.077E+00, 2.100E+01, 1.060E+00, 2.100E+01
 3.000E+01, 2.599E+01, 2.691E+01, 3.017E+01, 4.194E+01, 1.242E+02, 1.823E+02, 1.903E+02, 1.939E+02, 1.936E+02, 2.307E+01, 2.303E+01, 2.263E+01, 2.697E+01, 8.242E+01, 1.585E+02, 2.115E+01, 2.117E+01, 2.119E+01, 2.122E+01, 2.124E+01, 2.147E+01, 2.691E+01, 4.085E+01, 4.723E+01, 2.599E+01, 2.103E+01, 2.103E+01, 2.104E+01, 2.105E+01, 2.105E+01, 2.113E+01, 2.389E+01, 3.353E+01, 3.686E+01, 2.227E+01, 2.101E+01, 2.101E+01, 2.102E+01, 2.102E+01, 2.102E+01, 2.109E+01, 2.126E+01, 2.146E+01, 2.150E+01, 2.104E+01, 2.104E+01, 2.104E+01, 2.103E+01, 2.102E+01, 2.102E+01, 2.103E+01, 2.107E+01, 2.114E+01, 1.038E+00, 1.817E+02, 1.044E+00, 1.687E+02, 1.906E+00, 5.395E+01, 1.808E+00, 3.994E+01, 1.023E+00, 2.310E+01, 1.362E+00, 2.180E+01
 4.501E+01, 3.053E+01, 3.247E+01, 3.501E+01, 4.799E+01, 1.577E+02, 2.234E+02, 2.294E+02, 2.323E+02, 2.302E+02, 2.334E+01, 2.332E+01, 2.314E+01, 3.422E+01, 1.024E+02, 1.984E+02, 2.133E+01, 2.135E+01, 2.140E+01, 2.147E+01, 2.154E+01, 2.212E+01, 3.590E+01, 5.819E+01, 6.456E+01, 3.032E+01, 2.110E+01, 2.112E+01, 2.114E+01, 2.117E+01, 2.121E+01, 2.167E+01, 2.895E+01, 5.729E+01, 6.390E+01, 2.476E+01, 2.127E+01, 2.287E+01, 2.565E+01, 2.872E+01, 3.345E+01, 3.675E+01, 3.815E+01, 4.391E+01, 4.526E+01, 2.265E+01, 2.285E+01, 2.516E+01, 2.742E+01, 2.921E+01, 3.515E+01, 3.791E+01, 3.943E+01, 3.923E+01, 1.039E+00, 2.056E+02, 1.008E+00, 1.847E+02, 1.871E+00, 6.319E+01, 1.833E+00, 5.625E+01, 8.266E-01, 4.670E+01, 6.948E-01, 4.363E+01
 6.001E+01, 3.468E+01, 3.741E+01, 3.976E+01, 5.232E+01, 1.600E+02, 2.313E+02, 2.407E+02, 2.422E+02, 2.390E+02, 2.362E+01, 2.377E+01, 2.399E+01, 4.035E+01, 1.141E+02, 2.090E+02, 2.153E+01, 2.156E+01, 2.226E+01, 2.405E+01, 2.527E+01, 2.727E+01, 4.492E+01, 6.624E+01, 7.399E+01, 3.389E+01, 2.126E+01, 2.130E+01, 2.176E+01, 2.614E+01, 3.097E+01, 3.766E+01, 4.663E+01, 6.781E+01, 7.200E+01, 2.685E+01, 2.123E+01, 2.162E+01, 2.278E+01, 2.593E+01, 4.277E+01, 4.921E+01, 5.197E+01, 5.540E+01, 5.594E+01, 2.414E+01, 2.152E+01, 2.238E+01, 2.349E+01, 2.660E+01, 4.642E+01, 5.135E+01, 5.223E+01, 5.235E+01, 1.038E+00, 2.112E+02, 9.858E-01, 1.895E+02, 1.522E+00, 6.540E+01, 1.169E+00, 5.520E+01, 1.060E+00, 5.212E+01, 9.753E-01, 4.977E+01
 7.501E+01, 3.788E+01, 4.084E+01, 4.436E+01, 5.772E+01, 1.771E+02, 2.405E+02, 2.476E+02, 2.478E+02, 2.450E+02, 2.574E+01, 2.793E+01, 3.135E+01, 4.081E+01, 1.268E+02, 2.174E+02, 2.193E+01, 2.417E+01, 2.777E+01, 3.294E+01, 3.863E+01, 4.418E+01, 6.071E+01, 8.246E+01, 8.948E+01, 3.734E+01, 2.152E+01, 2.158E+01, 2.234E+01, 2.769E+01, 3.841E+01, 5.056E+01, 5.878E+01, 7.856E+01, 8.376E+01, 2.944E+01, 2.132E+01, 2.144E+01, 2.224E+01, 3.272E+01, 4.981E+01, 5.457E+01, 5.858E+01, 6.153E+01, 6.232E+01, 2.560E+01, 2.143E+01, 2.178E+01, 2.443E+01, 3.511E+01, 5.372E+01, 5.838E+01, 5.978E+01, 5.932E+01, 1.008E+00, 2.193E+02, 9.538E-01, 1.945E+02, 1.072E+00, 6.298E+01, 1.160E+00, 6.401E+01, 9.136E-01, 6.051E+01, 8.588E-01, 5.838E+01
 9.001E+01, 4.239E+01, 4.444E+01, 4.757E+01, 5.894E+01, 1.829E+02, 2.492E+02, 2.560E+02, 2.567E+02, 2.546E+02, 2.596E+01, 2.857E+01, 3.553E+01, 4.821E+01, 1.341E+02, 2.247E+02, 2.240E+01, 2.584E+01, 3.193E+01, 3.731E+01, 4.344E+01, 5.072E+01, 6.477E+01, 8.798E+01, 9.572E+01, 4.079E+01, 2.183E+01, 2.205E+01, 2.539E+01, 3.690E+01, 4.904E+01, 5.832E+01, 6.375E+01, 8.700E+01, 9.179E+01, 3.177E+01, 2.152E+01, 2.160E+01, 2.284E+01, 4.382E+01, 6.382E+01, 6.793E+01, 7.070E+01, 7.228E+01, 7.154E+01, 2.731E+01, 2.158E+01, 2.182E+01, 2.382E+01, 4.904E+01, 6.511E+01, 6.789E+01, 6.845E+01, 6.685E+01, 1.025E+00, 2.268E+02, 8.966E-01, 1.944E+02, 9.637E-01, 6.685E+01, 9.371E-01, 6.707E+01, 8.612E-01, 6.966E+01, 7.769E-01, 6.345E+01
 1.050E+02, 4.595E+01, 4.888E+01, 5.194E+01, 6.526E+01, 1.889E+02, 2.546E+02, 2.625E+02, 2.633E+02, 2.619E+02, 2.563E+01, 3.043E+01, 4.219E+01, 5.320E+01, 1.432E+02, 2.280E+02, 2.278E+01, 2.627E+01, 3.655E+01, 4.549E+01, 5.119E+01, 5.981E+01, 7.144E+01, 9.443E+01, 1.022E+02, 4.388E+01, 2.217E+01, 2.475E+01, 3.148E+01, 4.112E+01, 5.449E+01, 6.542E+01, 7.119E+01, 9.265E+01, 9.746E+01, 3.406E+01, 2.176E+01, 2.186E+01, 2.680E+01, 4.845E+01, 6.633E+01, 7.119E+01, 7.418E+01, 7.549E+01, 7.529E+01, 2.896E+01, 2.182E+01, 2.216E+01, 2.892E+01, 5.846E+01, 6.976E+01, 7.191E+01, 7.247E+01, 7.167E+01, 1.002E+00, 2.314E+02, 8.463E-01, 1.960E+02, 8.735E-01, 7.319E+01, 8.020E-01, 7.023E+01, 7.631E-01, 7.023E+01, 6.666E-01, 6.893E+01
 1.200E+02, 4.860E+01, 5.198E+01, 5.617E+01, 7.336E+01, 1.996E+02, 2.606E+02, 2.696E+02, 2.715E+02, 2.686E+02, 2.620E+01, 3.306E+01, 4.814E+01, 6.166E+01, 1.475E+02, 2.374E+02, 2.327E+01, 2.691E+01, 4.157E+01, 5.107E+01, 5.688E+01, 6.450E+01, 7.535E+01, 9.932E+01, 1.056E+02, 4.665E+01, 2.277E+01, 2.859E+01, 3.765E+01, 4.757E+01, 5.839E+01, 6.947E+01, 7.628E+01, 9.710E+01, 1.021E+02, 3.636E+01, 2.224E+01, 2.376E+01, 3.485E+01, 5.552E+01, 7.126E+01, 7.595E+01, 7.891E+01, 8.130E+01, 8.094E+01, 3.061E+01, 2.287E+01, 2.556E+01, 4.243E+01, 6.780E+01, 7.480E+01, 7.689E+01, 7.811E+01, 7.768E+01, 9.675E-01, 2.352E+02, 8.080E-01, 1.976E+02, 7.589E-01, 7.520E+01, 7.054E-01, 7.280E+01, 6.540E-01, 7.353E+01, 5.362E-01, 6.983E+01
